date,JPDIV_2016,meta
2016-03-17 00:00:00,80.73220682600082,
2016-03-17 10:00:00,81.83985893632114,
2016-03-17 10:30:00,81.26440120674194,
2016-03-17 12:00:00,78.4132216572106,
2016-03-17 13:30:00,80.8970433720547,
2016-03-17 15:00:00,75.8268347154671,
2016-03-17 15:30:30,75.8268347154671,
2016-03-17 23:59:59,82.145294096635,c
2016-03-18 00:00:00,35.03457935217738,
2016-03-18 10:00:00,28.221097703351973,
2016-03-18 10:30:00,40.39133414683759,
2016-03-18 12:00:00,51.59439948223055,
2016-03-18 13:30:00,45.01524787039936,
2016-03-18 15:00:00,39.16948957243025,
2016-03-18 15:30:30,39.16948957243025,
2016-03-18 23:59:59,45.26301083944738,w
2016-03-21 00:00:00,57.18697686189175,
2016-03-21 10:00:00,50.621258182117344,
2016-03-21 10:30:00,50.014656821388606,
2016-03-21 12:00:00,55.93120667129994,
2016-03-21 13:30:00,48.67552782464862,
2016-03-21 15:00:00,59.75639825476408,
2016-03-21 15:30:30,59.75639825476408,
2016-03-21 23:59:59,60.11834114629806,c
2016-03-22 00:00:00,104.16791045664489,
2016-03-22 10:00:00,96.14098727869033,
2016-03-22 10:30:00,97.48353421037137,
2016-03-22 12:00:00,90.69050046923579,
2016-03-22 13:30:00,83.57543457025707,
2016-03-22 15:00:00,86.04688511199416,
2016-03-22 15:30:30,86.04688511199416,
2016-03-22 23:59:59,93.4693263473946,c
2016-03-23 00:00:00,69.36019840140224,
2016-03-23 10:00:00,65.9482336589694,
2016-03-23 10:30:00,66.68107473006785,
2016-03-23 12:00:00,65.45569281688749,
2016-03-23 13:30:00,62.66089667506576,
2016-03-23 15:00:00,62.52880617650867,
2016-03-23 15:30:30,62.52880617650867,
2016-03-23 23:59:59,60.60049385427177,c
2016-03-24 00:00:00,33.05098305180788,
2016-03-24 10:00:00,35.73309181915521,
2016-03-24 10:30:00,33.05098305180788,
2016-03-24 12:00:00,30.134544247471094,
2016-03-24 13:30:00,25.512123071915507,
2016-03-24 15:00:00,24.54345941581488,
2016-03-24 15:30:30,24.54345941581488,
2016-03-24 23:59:59,32.09575232776225,c
2016-03-25 00:00:00,32.09575232776225,
2016-03-25 10:00:00,32.09575232776225,
2016-03-25 10:30:00,32.09575232776225,
2016-03-25 12:00:00,32.09575232776225,
2016-03-25 13:30:00,32.09575232776225,
2016-03-25 15:00:00,32.09575232776225,
2016-03-25 15:30:30,32.09575232776225,
2016-03-25 23:59:59,32.09575232776225,w
2016-03-28 00:00:00,90.28870654594124,
2016-03-28 10:00:00,111.65691933313846,
2016-03-28 10:30:00,115.11331722971975,
2016-03-28 12:00:00,116.08889138308763,
2016-03-28 13:30:00,105.37985943778516,
2016-03-28 15:00:00,107.44629215252935,
2016-03-28 15:30:30,107.44629215252935,
2016-03-28 23:59:59,103.67238451856315,c
2016-03-29 00:00:00,106.58583822688878,
2016-03-29 10:00:00,109.99481787331105,
2016-03-29 10:30:00,111.70080024452925,
2016-03-29 12:00:00,104.40074794564843,
2016-03-29 13:30:00,104.66045129874706,
2016-03-29 15:00:00,102.9693944075954,
2016-03-29 15:30:30,102.9693944075954,
2016-03-29 23:59:59,110.50073194553613,c
2016-03-30 00:00:00,64.28404263194145,
2016-03-30 10:00:00,67.08779406180203,
2016-03-30 10:30:00,78.16175399464964,
2016-03-30 12:00:00,82.54088984517634,
2016-03-30 13:30:00,84.48120225338519,
2016-03-30 15:00:00,75.48357062856257,
2016-03-30 15:30:30,75.48357062856257,
2016-03-30 23:59:59,71.09603173276126,c
2016-03-31 00:00:00,8.04035611001134,
2016-03-31 10:00:00,12.667254929583668,
2016-03-31 10:30:00,8.773197181109786,
2016-03-31 12:00:00,8.777674825130104,
2016-03-31 13:30:00,7.800055880993605,
