date,AS_FTSE_EM_STAY_2022_Q3,meta
2022-07-20 02:30:00,437.3495017070529,
2022-07-20 03:00:00,443.2328070463715,
2022-07-20 18:30:00,443.2328070463715,
2022-07-20 20:00:00,443.2328070463715,
2022-07-20 23:00:00,525.5780313891423,
2022-07-20 23:59:59,535.2063768017505,c
2022-07-21 00:00:00,589.1711861729443,
2022-07-21 01:00:00,583.3290585348852,
2022-07-21 02:30:00,676.0863452045418,
2022-07-21 03:00:00,658.2311478636209,
2022-07-21 18:30:00,658.2311478636209,
2022-07-21 20:00:00,658.2311478636209,
2022-07-21 23:00:00,496.0618237688507,
2022-07-21 23:59:59,531.6701917053391,c
2022-07-22 00:00:00,564.9562256706466,
2022-07-22 01:00:00,551.8491688632747,
2022-07-22 02:30:00,571.0325677637423,
2022-07-22 03:00:00,555.5898426711518,
2022-07-22 18:30:00,555.5898426711518,
2022-07-22 20:00:00,555.5898426711518,
2022-07-22 23:00:00,555.5898426711518,
2022-07-22 23:59:59,541.0396419963794,w
2022-07-25 00:00:00,449.76058012379235,
2022-07-25 01:00:00,449.8881003701987,
2022-07-25 02:30:00,454.55611821033244,
2022-07-25 03:00:00,478.80639973055304,
2022-07-25 18:30:00,478.80639973055304,
2022-07-25 20:00:00,478.80639973055304,
2022-07-25 23:00:00,481.55070927837403,
2022-07-25 23:59:59,492.0983754360741,c
2022-07-26 00:00:00,519.4489668047152,
2022-07-26 01:00:00,493.71790147627905,
2022-07-26 02:30:00,463.97734117086077,
2022-07-26 03:00:00,459.1738811387372,
2022-07-26 18:30:00,459.1738811387372,
2022-07-26 20:00:00,459.1738811387372,
2022-07-26 23:00:00,475.8414650057348,
2022-07-26 23:59:59,458.76331184257936,c
2022-07-27 00:00:00,442.4330328290757,
2022-07-27 01:00:00,430.6318407638465,
2022-07-27 02:30:00,423.66366041780475,
2022-07-27 03:00:00,430.5832281787382,
2022-07-27 18:30:00,430.5832281787382,
2022-07-27 20:00:00,430.5832281787382,
2022-07-27 23:00:00,447.8679955343066,
2022-07-27 23:59:59,430.47326161283524,c
2022-07-28 00:00:00,426.43951658116066,
2022-07-28 01:00:00,414.44768990389935,
2022-07-28 02:30:00,429.77035528347426,
2022-07-28 03:00:00,430.5564777188056,
2022-07-28 18:30:00,430.5564777188056,
2022-07-28 20:00:00,430.5564777188056,
2022-07-28 23:00:00,347.8837066707407,
2022-07-28 23:59:59,322.38539496693875,c
2022-07-29 00:00:00,308.1359953266466,
2022-07-29 01:00:00,291.96273490881777,
2022-07-29 02:30:00,258.90739758654524,
2022-07-29 03:00:00,246.49952194525997,
2022-07-29 18:30:00,246.49952194525997,
2022-07-29 20:00:00,246.49952194525997,
2022-07-29 23:00:00,246.49952194525997,
2022-07-29 23:59:59,243.41095056734855,w
2022-08-01 00:00:00,206.43880644265266,
2022-08-01 01:00:00,206.24173169426706,
2022-08-01 02:30:00,204.36664034793955,
2022-08-01 03:00:00,198.69308399445083,
2022-08-01 18:30:00,198.69308399445083,
2022-08-01 20:00:00,198.69308399445083,
2022-08-01 23:00:00,116.47058636767417,
2022-08-01 23:59:59,112.32601068187353,c
2022-08-02 00:00:00,112.66959545650406,
2022-08-02 01:00:00,116.360515009322,
2022-08-02 02:30:00,140.46827941022218,
2022-08-02 03:00:00,126.77109931250016,
2022-08-02 18:30:00,126.77109931250016,
2022-08-02 20:00:00,126.77109931250016,
2022-08-02 23:00:00,138.6289223917596,
2022-08-02 23:59:59,192.1374436362389,c
2022-08-03 00:00:00,213.58195976029162,
2022-08-03 01:00:00,214.35291483094397,
2022-08-03 02:30:00,155.51329262209055,
2022-08-03 03:00:00,137.30210894018882,
2022-08-03 18:30:00,137.30210894018882,
2022-08-03 20:00:00,137.30210894018882,
2022-08-03 23:00:00,23.635194207767825,
2022-08-03 23:59:59,14.583163677911443,c
2022-08-04 00:00:00,39.44921362264603,
2022-08-04 01:00:00,37.62456300846145,
2022-08-04 02:30:00,20.860914117189623,
2022-08-04 03:00:00,24.911500666982704,
2022-08-04 18:30:00,24.911500666982704,
2022-08-04 20:00:00,24.911500666982704,
2022-08-04 23:00:00,-31.461352388356204,
2022-08-04 23:59:59,-13.405102702945953,c
2022-08-05 00:00:00,-31.46542930063356,
2022-08-05 01:00:00,-42.202578787070024,
2022-08-05 02:30:00,-45.64810327408935,
2022-08-05 03:00:00,-57.472264434242106,
2022-08-05 18:30:00,-57.472264434242106,
2022-08-05 20:00:00,-57.472264434242106,
2022-08-05 23:00:00,-57.472264434242106,
2022-08-05 23:59:59,-53.0342249390813,w
2022-08-08 00:00:00,42.13331814598291,
2022-08-08 01:00:00,46.135274190492396,
2022-08-08 02:30:00,31.438184769818974,
2022-08-08 03:00:00,35.83155888413893,
2022-08-08 18:30:00,35.83155888413893,
2022-08-08 20:00:00,35.83155888413893,
2022-08-08 23:00:00,24.401242138653856,
2022-08-08 23:59:59,31.927971205045594,c
2022-08-09 00:00:00,28.474550270906548,
2022-08-09 01:00:00,35.13813620463526,
2022-08-09 02:30:00,-5.969077786670198,
2022-08-09 03:00:00,-4.6642057500712895,
2022-08-09 18:30:00,-4.6642057500712895,
2022-08-09 20:00:00,-4.6642057500712895,
2022-08-09 23:00:00,-48.014150563867304,
2022-08-09 23:59:59,-70.47737471646812,c
2022-08-10 00:00:00,-41.56373803308236,
2022-08-10 01:00:00,-38.13689389308331,
2022-08-10 02:30:00,-48.002799568198725,
2022-08-10 03:00:00,-40.68753337531683,
2022-08-10 18:30:00,-40.68753337531683,
2022-08-10 20:00:00,-40.68753337531683,
2022-08-10 23:00:00,52.63584056612069,
2022-08-10 23:59:59,81.97500824483325,c
2022-08-11 00:00:00,74.7258667038954,
2022-08-11 01:00:00,68.15818116601162,
2022-08-11 02:30:00,60.22905717919457,
2022-08-11 03:00:00,58.531007144791545,
2022-08-11 18:30:00,58.531007144791545,
2022-08-11 20:00:00,58.531007144791545,
2022-08-11 23:00:00,37.04603399100813,
2022-08-11 23:59:59,25.08041635246707,c
2022-08-12 00:00:00,26.06112178381187,
2022-08-12 01:00:00,8.906014606629128,
2022-08-12 02:30:00,14.52159154293787,
2022-08-12 03:00:00,14.675361235579999,
2022-08-12 18:30:00,14.675361235579999,
2022-08-12 20:00:00,14.675361235579999,
2022-08-12 23:00:00,14.675361235579999,
2022-08-12 23:59:59,39.3121025652232,w
2022-08-15 00:00:00,90.60590766499331,
2022-08-15 01:00:00,94.0756438239543,
2022-08-15 02:30:00,90.31433097764705,
2022-08-15 03:00:00,97.90285600053181,
2022-08-15 18:30:00,97.90285600053181,
2022-08-15 20:00:00,97.90285600053181,
2022-08-15 23:00:00,113.25284773304014,
2022-08-15 23:59:59,108.18891119036061,c
2022-08-16 00:00:00,148.7053853955171,
2022-08-16 01:00:00,148.24025324983205,
2022-08-16 02:30:00,92.6108597897346,
2022-08-16 03:00:00,83.23734597637355,
2022-08-16 18:30:00,83.23734597637355,
2022-08-16 20:00:00,83.23734597637355,
2022-08-16 23:00:00,84.93062850182179,
2022-08-16 23:59:59,103.74640038216108,c
2022-08-17 00:00:00,145.95260391772774,
2022-08-17 01:00:00,144.098254405038,
2022-08-17 02:30:00,118.34073304194015,
2022-08-17 03:00:00,109.41125729461419,
2022-08-17 18:30:00,109.41125729461419,
2022-08-17 20:00:00,109.41125729461419,
2022-08-17 23:00:00,36.339672359274346,
2022-08-17 23:59:59,87.80614628678427,c
2022-08-18 00:00:00,83.90976451450933,
2022-08-18 01:00:00,77.03962643534504,
2022-08-18 02:30:00,91.81708156225159,
2022-08-18 03:00:00,91.761966724535,
2022-08-18 18:30:00,91.761966724535,
2022-08-18 20:00:00,91.761966724535,
2022-08-18 23:00:00,150.79884224948876,
2022-08-18 23:59:59,150.54493930352186,c
2022-08-19 00:00:00,76.16913019501453,
2022-08-19 01:00:00,67.43955157595792,
2022-08-19 02:30:00,42.78786329847367,
2022-08-19 03:00:00,30.26920334227208,
2022-08-19 18:30:00,30.26920334227208,
2022-08-19 20:00:00,30.26920334227208,
2022-08-19 23:00:00,30.26920334227208,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,45.7560863200506,
2022-08-22 01:00:00,40.97977329727672,
2022-08-22 02:30:00,21.7005275355138,
2022-08-22 03:00:00,18.184833662157075,
2022-08-22 18:30:00,18.184833662157075,
2022-08-22 20:00:00,18.184833662157075,
2022-08-22 23:00:00,2.667094281506934,
2022-08-22 23:59:59,35.716659366212355,c
2022-08-23 00:00:00,32.286977610112274,
2022-08-23 01:00:00,28.462110801095378,
2022-08-23 02:30:00,25.015672141786013,
2022-08-23 03:00:00,17.15206751785547,
2022-08-23 18:30:00,17.15206751785547,
2022-08-23 20:00:00,17.15206751785547,
2022-08-23 23:00:00,-36.225039978205984,
2022-08-23 23:59:59,-27.743606709223172,c
2022-08-24 00:00:00,-12.087337030500294,
2022-08-24 01:00:00,-15.525043240029277,
2022-08-24 02:30:00,-13.614425357374273,
2022-08-24 03:00:00,-16.45972780464757,
2022-08-24 18:30:00,-16.45972780464757,
2022-08-24 20:00:00,-16.45972780464757,
2022-08-24 23:00:00,-22.826483058634665,
2022-08-24 23:59:59,3.283385752751485,c
2022-08-25 00:00:00,63.92622025731066,
2022-08-25 01:00:00,62.76484174601802,
2022-08-25 02:30:00,72.63950282519409,
2022-08-25 03:00:00,111.80730760192131,
2022-08-25 18:30:00,111.80730760192131,
2022-08-25 20:00:00,111.80730760192131,
2022-08-25 23:00:00,23.1807041098981,
2022-08-25 23:59:59,33.34427554060119,c
2022-08-26 00:00:00,46.703098311333406,
2022-08-26 01:00:00,46.765407738975625,
2022-08-26 02:30:00,62.28757677163412,
2022-08-26 03:00:00,63.37479715431567,
2022-08-26 18:30:00,63.37479715431567,
2022-08-26 20:00:00,63.37479715431567,
2022-08-26 23:00:00,63.37479715431567,
2022-08-26 23:59:59,61.76889057528024,w
2022-08-29 00:00:00,79.45788595192545,
2022-08-29 01:00:00,92.0509867637715,
2022-08-29 02:30:00,93.49944827252358,
2022-08-29 03:00:00,91.15315232848343,
2022-08-29 18:30:00,91.15315232848343,
2022-08-29 20:00:00,91.15315232848343,
2022-08-29 23:00:00,53.91937668389488,
2022-08-29 23:59:59,41.27350881658998,c
2022-08-30 00:00:00,40.26691633163529,
2022-08-30 01:00:00,27.453751055451903,
2022-08-30 02:30:00,68.36746484080817,
2022-08-30 03:00:00,59.23650558888971,
2022-08-30 18:30:00,59.23650558888971,
2022-08-30 20:00:00,59.23650558888971,
2022-08-30 23:00:00,141.19208264517283,
2022-08-30 23:59:59,181.40093416003788,c
2022-08-31 00:00:00,151.76489800028497,
2022-08-31 01:00:00,161.83449429855284,
2022-08-31 02:30:00,126.81283228681644,
2022-08-31 03:00:00,126.83714124844545,
2022-08-31 18:30:00,126.83714124844545,
2022-08-31 20:00:00,126.83714124844545,
2022-08-31 23:00:00,140.18872581161474,
2022-08-31 23:59:59,125.18754814127988,c
2022-09-01 00:00:00,131.94104851576094,
2022-09-01 01:00:00,132.92021499894622,
2022-09-01 02:30:00,146.37605900006457,
2022-09-01 03:00:00,138.2204373281504,
2022-09-01 18:30:00,138.2204373281504,
2022-09-01 20:00:00,138.2204373281504,
2022-09-01 23:00:00,85.75163415652423,
2022-09-01 23:59:59,94.99897742746327,c
2022-09-02 00:00:00,93.54646678332529,
2022-09-02 01:00:00,82.99155859295894,
2022-09-02 02:30:00,100.63605308780262,
2022-09-02 03:00:00,133.26637337776685,
2022-09-02 18:30:00,133.26637337776685,
2022-09-02 20:00:00,133.26637337776685,
2022-09-02 23:00:00,133.26637337776685,
2022-09-02 23:59:59,146.9653415113678,w
2022-09-05 00:00:00,141.29821645628766,
2022-09-05 01:00:00,134.34296127109235,
2022-09-05 02:30:00,119.39727179376251,
2022-09-05 03:00:00,123.35125128827576,
2022-09-05 18:30:00,123.35125128827576,
2022-09-05 20:00:00,123.35125128827576,
2022-09-05 23:00:00,138.53258366456686,
2022-09-05 23:59:59,97.11153242322882,c
2022-09-06 00:00:00,99.15265365704346,
2022-09-06 01:00:00,106.8372532419229,
2022-09-06 02:30:00,114.01246650196157,
2022-09-06 03:00:00,118.42422370687831,
2022-09-06 18:30:00,118.42422370687831,
2022-09-06 20:00:00,118.42422370687831,
2022-09-06 23:00:00,106.03122025751458,
2022-09-06 23:59:59,93.46688612366898,c
2022-09-07 00:00:00,100.89979309187243,
2022-09-07 01:00:00,85.9756609700164,
2022-09-07 02:30:00,94.22709569675828,
2022-09-07 03:00:00,131.7328606435891,
2022-09-07 18:30:00,131.7328606435891,
2022-09-07 20:00:00,131.7328606435891,
2022-09-07 23:00:00,103.63188253676628,
2022-09-07 23:59:59,97.76405244600676,c
2022-09-08 00:00:00,101.47301061097932,
2022-09-08 01:00:00,103.25950183510179,
2022-09-08 02:30:00,44.3014135109114,
2022-09-08 03:00:00,44.62772776402062,
2022-09-08 18:30:00,44.62772776402062,
2022-09-08 20:00:00,44.62772776402062,
2022-09-08 23:00:00,109.660255309886,
2022-09-08 23:59:59,143.05318933504992,c
2022-09-09 00:00:00,155.0346662858002,
2022-09-09 01:00:00,155.0346662858002,
2022-09-09 02:30:00,146.64864420168925,
2022-09-09 03:00:00,150.99444874314742,
2022-09-09 18:30:00,150.99444874314742,
2022-09-09 20:00:00,150.99444874314742,
2022-09-09 23:00:00,150.99444874314742,
2022-09-09 23:59:59,154.63441037213408,w
2022-09-12 00:00:00,135.72934163144595,
2022-09-12 01:00:00,144.6407496204286,
2022-09-12 02:30:00,144.6407496204286,
2022-09-12 03:00:00,144.6407496204286,
2022-09-12 18:30:00,144.6407496204286,
2022-09-12 20:00:00,144.6407496204286,
2022-09-12 23:00:00,235.71146467552717,
2022-09-12 23:59:59,222.59321331099693,c
2022-09-13 00:00:00,202.64574550733425,
2022-09-13 01:00:00,212.0233119605133,
2022-09-13 02:30:00,189.96819273152596,
2022-09-13 03:00:00,190.98998701073833,
2022-09-13 18:30:00,190.98998701073833,
2022-09-13 20:00:00,190.98998701073833,
2022-09-13 23:00:00,203.3532482935699,
2022-09-13 23:59:59,212.81915622041765,c
2022-09-14 00:00:00,211.55499871725988,
2022-09-14 01:00:00,225.521004087954,
2022-09-14 02:30:00,208.35669778170325,
2022-09-14 03:00:00,214.95908929990458,
2022-09-14 18:30:00,214.95908929990458,
2022-09-14 20:00:00,214.95908929990458,
2022-09-14 23:00:00,179.90034299795275,
2022-09-14 23:59:59,192.83137604718104,c
2022-09-15 00:00:00,177.36724875029086,
2022-09-15 01:00:00,174.962903072093,
2022-09-15 02:30:00,185.56837920593182,
2022-09-15 03:00:00,194.57485797810102,
2022-09-15 18:30:00,194.57485797810102,
2022-09-15 20:00:00,194.57485797810102,
2022-09-15 23:00:00,297.15348230709276,
2022-09-15 23:59:59,266.88684100343073,c
2022-09-16 00:00:00,249.0006839546537,
2022-09-16 01:00:00,250.35579429129564,
2022-09-16 02:30:00,227.83659436471112,
2022-09-16 03:00:00,220.3268575741522,
2022-09-16 18:30:00,220.3268575741522,
2022-09-16 20:00:00,220.3268575741522,
2022-09-16 23:00:00,220.3268575741522,
2022-09-16 23:59:59,199.2803276119397,e
2022-09-19 00:00:00,125.6300552439073,
2022-09-19 01:00:00,120.37054663461782,
2022-09-19 02:30:00,117.52082596685119,
2022-09-19 03:00:00,120.87429488538282,
2022-09-19 18:30:00,120.87429488538282,
2022-09-19 20:00:00,120.87429488538282,
2022-09-19 23:00:00,112.21957078116213,
2022-09-19 23:59:59,114.01773519811536,c
2022-09-20 00:00:00,167.58244888694475,
2022-09-20 01:00:00,144.921526323149,
2022-09-20 02:30:00,130.31516119145527,
2022-09-20 03:00:00,126.24730387545793,
2022-09-20 18:30:00,126.24730387545793,
2022-09-20 20:00:00,126.24730387545793,
2022-09-20 23:00:00,60.312073538937284,
2022-09-20 23:59:59,45.217957367006875,c
2022-09-21 00:00:00,29.483530880302226,
2022-09-21 01:00:00,39.95677105731653,
2022-09-21 02:30:00,46.01910332812821,
2022-09-21 03:00:00,28.499485976438223,
2022-09-21 18:30:00,28.499485976438223,
2022-09-21 20:00:00,28.499485976438223,
2022-09-21 23:00:00,103.44462271728781,
2022-09-21 23:59:59,80.08269475794145,c
2022-09-22 00:00:00,49.68973344655723,
2022-09-22 01:00:00,45.263649593009234,
2022-09-22 02:30:00,25.225945321437393,
2022-09-22 03:00:00,30.84238157467189,
2022-09-22 18:30:00,30.84238157467189,
2022-09-22 20:00:00,30.84238157467189,
2022-09-22 23:00:00,-73.50195020357162,
2022-09-22 23:59:59,-70.11906568141794,c
2022-09-23 00:00:00,-72.7860915550653,
2022-09-23 01:00:00,-71.89110155455916,
2022-09-23 02:30:00,-54.659185338686484,
2022-09-23 03:00:00,-48.619989880040066,
2022-09-23 18:30:00,-48.619989880040066,
2022-09-23 20:00:00,-48.619989880040066,
2022-09-23 23:00:00,-48.619989880040066,
2022-09-23 23:59:59,-74.1712794830475,w
2022-09-26 00:00:00,-47.74580430705009,
2022-09-26 01:00:00,-46.56948349804122,
2022-09-26 02:30:00,-96.29937104475266,
2022-09-26 03:00:00,-84.86160574118378,
2022-09-26 18:30:00,-84.86160574118378,
2022-09-26 20:00:00,-84.86160574118378,
2022-09-26 23:00:00,-82.01490584862921,
2022-09-26 23:59:59,-80.50390329058894,c
2022-09-27 00:00:00,-89.73879820233094,
2022-09-27 01:00:00,-99.75608784725284,
2022-09-27 02:30:00,-46.883706371409176,
2022-09-27 03:00:00,-62.97197467556515,
2022-09-27 18:30:00,-62.97197467556515,
2022-09-27 20:00:00,-62.97197467556515,
2022-09-27 23:00:00,-36.5515462051838,
2022-09-27 23:59:59,-51.6246604386767,c
2022-09-28 00:00:00,-64.33656141609725,
2022-09-28 01:00:00,-70.62144888830645,
2022-09-28 02:30:00,-81.65539096925232,
2022-09-28 03:00:00,-95.73768284470967,
2022-09-28 18:30:00,-95.73768284470967,
2022-09-28 20:00:00,-95.73768284470967,
2022-09-28 23:00:00,-91.19862759165372,
2022-09-28 23:59:59,-105.55912703432318,c
2022-09-29 00:00:00,-89.71555325539359,
2022-09-29 01:00:00,-97.60351746363784,
2022-09-29 02:30:00,-140.04906870665386,
2022-09-29 03:00:00,-145.4917645951208,
2022-09-29 18:30:00,-145.4917645951208,
2022-09-29 20:00:00,-145.4917645951208,
2022-09-29 23:00:00,-108.10861518924278,
2022-09-29 23:59:59,-114.00059393787538,c
2022-09-30 00:00:00,-105.00040041404785,
2022-09-30 01:00:00,-102.23180413211554,
2022-09-30 02:30:00,-62.16664050237296,
2022-09-30 03:00:00,-65.77251710731849,
2022-09-30 18:30:00,-65.77251710731849,
2022-09-30 20:00:00,-65.77251710731849,
2022-09-30 23:00:00,-65.77251710731849,
2022-09-30 23:59:59,-63.08298940166128,w
2022-10-03 00:00:00,-37.61139356324844,
2022-10-03 01:00:00,-22.050678496712237,
2022-10-03 02:30:00,4.805918030963824,
2022-10-03 03:00:00,10.12840112330224,
2022-10-03 18:30:00,10.12840112330224,
2022-10-03 20:00:00,10.12840112330224,
2022-10-03 23:00:00,-4.893495662877967,
2022-10-03 23:59:59,-6.817760452812422,c
2022-10-04 00:00:00,-24.666391346754097,
2022-10-04 01:00:00,-27.719884586921978,
2022-10-04 02:30:00,-27.719884586921978,
2022-10-04 03:00:00,-27.719884586921978,
2022-10-04 18:30:00,-27.719884586921978,
2022-10-04 20:00:00,-27.719884586921978,
2022-10-04 23:00:00,-16.954269850652622,
2022-10-04 23:59:59,-9.285953893188832,c
2022-10-05 00:00:00,50.445929047319055,
2022-10-05 01:00:00,54.645231466343375,
2022-10-05 02:30:00,53.69088313381019,
2022-10-05 03:00:00,46.88501698073338,
2022-10-05 18:30:00,46.88501698073338,
2022-10-05 20:00:00,46.88501698073338,
2022-10-05 23:00:00,10.783516984643654,
2022-10-05 23:59:59,18.561390541075184,c
2022-10-06 00:00:00,26.51390839921305,
2022-10-06 01:00:00,28.720975109670064,
2022-10-06 02:30:00,23.10686290953163,
2022-10-06 03:00:00,9.419345191641185,
2022-10-06 18:30:00,9.419345191641185,
2022-10-06 20:00:00,9.419345191641185,
2022-10-06 23:00:00,47.66781776852491,
2022-10-06 23:59:59,50.48503673571008,c
2022-10-07 00:00:00,47.13307511302429,
2022-10-07 01:00:00,52.39248397577495,
2022-10-07 02:30:00,31.553418369893166,
2022-10-07 03:00:00,31.638524398740287,
2022-10-07 18:30:00,31.638524398740287,
2022-10-07 20:00:00,31.638524398740287,
2022-10-07 23:00:00,31.638524398740287,
2022-10-07 23:59:59,19.407293687544666,w
