date,AS_MSCI_EM_HK_STAY_2023_Q1,meta
2023-01-11 23:00:00,265.00056335657064,
2023-01-11 23:59:59,265.5063888690379,c
2023-01-12 00:00:00,267.03556145061884,
2023-01-12 01:00:00,271.87723398612616,
2023-01-12 02:30:00,171.07382504757015,
2023-01-12 03:00:00,147.12901114226815,
2023-01-12 18:30:00,147.12901114226815,
2023-01-12 20:00:00,147.12901114226815,
2023-01-12 23:00:00,328.4955987602284,
2023-01-12 23:59:59,328.9972498659081,c
2023-01-13 00:00:00,287.4192815784104,
2023-01-13 01:00:00,317.2490964229446,
2023-01-13 02:30:00,378.5974575010873,
2023-01-13 03:00:00,346.2094550579923,
2023-01-13 18:30:00,346.2094550579923,
2023-01-13 20:00:00,346.2094550579923,
2023-01-13 23:00:00,346.2094550579923,
2023-01-13 23:59:59,346.5462755206272,w
2023-01-16 00:00:00,306.7268326579215,
2023-01-16 01:00:00,229.46824150945577,
2023-01-16 02:30:00,272.06421221876735,
2023-01-16 03:00:00,253.07629649967976,
2023-01-16 18:30:00,253.07629649967976,
2023-01-16 20:00:00,253.07629649967976,
2023-01-16 23:00:00,252.34719383257016,
2023-01-16 23:59:59,252.63948597985882,c
2023-01-17 00:00:00,189.95300011356994,
2023-01-17 01:00:00,248.48938460048203,
2023-01-17 02:30:00,254.1386866734133,
2023-01-17 03:00:00,215.91404579764185,
2023-01-17 18:30:00,215.91404579764185,
2023-01-17 20:00:00,215.91404579764185,
2023-01-17 23:00:00,258.0573090352091,
2023-01-17 23:59:59,260.2539196887078,c
2023-01-18 00:00:00,223.3940661180609,
2023-01-18 01:00:00,186.83646597734787,
2023-01-18 02:30:00,149.55432672780262,
2023-01-18 03:00:00,155.80379174215068,
2023-01-18 18:30:00,155.80379174215068,
2023-01-18 20:00:00,155.80379174215068,
2023-01-18 23:00:00,324.620677167351,
2023-01-18 23:59:59,326.37136448223873,c
2023-01-19 00:00:00,359.30355160940735,
2023-01-19 01:00:00,306.68705574537717,
2023-01-19 02:30:00,295.33041944720117,
2023-01-19 03:00:00,315.19639839426463,
2023-01-19 18:30:00,315.19639839426463,
2023-01-19 20:00:00,315.19639839426463,
2023-01-19 23:00:00,381.4947378369252,
2023-01-19 23:59:59,382.89130520258414,c
2023-01-20 00:00:00,326.96019253530176,
2023-01-20 01:00:00,402.1619594773465,
2023-01-20 02:30:00,385.1256553731869,
2023-01-20 03:00:00,399.58524986112707,
2023-01-20 18:30:00,399.58524986112707,
2023-01-20 20:00:00,399.58524986112707,
2023-01-20 23:00:00,399.58524986112707,
2023-01-20 23:59:59,399.36259056142535,w
2023-01-23 00:00:00,399.36259056142535,
2023-01-23 01:00:00,399.36259056142535,
2023-01-23 02:30:00,399.36259056142535,
2023-01-23 03:00:00,399.36259056142535,
2023-01-23 18:30:00,399.36259056142535,
2023-01-23 20:00:00,399.36259056142535,
2023-01-23 23:00:00,399.36259056142535,
2023-01-23 23:59:59,399.36259056142535,c
2023-01-24 00:00:00,399.36259056142535,
2023-01-24 01:00:00,399.36259056142535,
2023-01-24 02:30:00,399.36259056142535,
2023-01-24 03:00:00,399.36259056142535,
2023-01-24 18:30:00,399.36259056142535,
2023-01-24 20:00:00,399.36259056142535,
2023-01-24 23:00:00,399.36259056142535,
2023-01-24 23:59:59,399.36259056142535,c
2023-01-25 00:00:00,399.36259056142535,
2023-01-25 01:00:00,399.36259056142535,
2023-01-25 02:30:00,399.36259056142535,
2023-01-25 03:00:00,399.36259056142535,
2023-01-25 18:30:00,399.36259056142535,
2023-01-25 20:00:00,399.36259056142535,
2023-01-25 23:00:00,649.2023196795612,
2023-01-25 23:59:59,649.2023196795612,c
2023-01-26 00:00:00,666.7972445793457,
2023-01-26 01:00:00,660.7527094886204,
2023-01-26 02:30:00,672.10154722062,
2023-01-26 03:00:00,688.4658556210493,
2023-01-26 18:30:00,688.4658556210493,
2023-01-26 20:00:00,688.4658556210493,
2023-01-26 23:00:00,769.2836404992154,
2023-01-26 23:59:59,770.0634601866677,c
2023-01-27 00:00:00,729.0313485703973,
2023-01-27 01:00:00,716.2535021920498,
2023-01-27 02:30:00,751.9746940055916,
2023-01-27 03:00:00,763.6617093663376,
2023-01-27 18:30:00,763.6617093663376,
2023-01-27 20:00:00,763.6617093663376,
2023-01-27 23:00:00,763.6617093663376,
2023-01-27 23:59:59,763.7590042246184,w
2023-01-30 00:00:00,672.4077368707817,
2023-01-30 01:00:00,650.7230427724126,
2023-01-30 02:30:00,635.3104320372149,
2023-01-30 03:00:00,651.3562742338249,
2023-01-30 18:30:00,651.3562742338249,
2023-01-30 20:00:00,651.3562742338249,
2023-01-30 23:00:00,355.9040769789103,
2023-01-30 23:59:59,357.0839555593966,c
2023-01-31 00:00:00,423.7304912715358,
2023-01-31 01:00:00,466.7872444949662,
2023-01-31 02:30:00,388.6400868961118,
2023-01-31 03:00:00,404.4454540635029,
2023-01-31 18:30:00,404.4454540635029,
2023-01-31 20:00:00,404.4454540635029,
2023-01-31 23:00:00,657.8619066896681,
2023-01-31 23:59:59,658.8754272561941,c
2023-02-01 00:00:00,722.3915960089066,
2023-02-01 01:00:00,678.9218246443279,
2023-02-01 02:30:00,695.160972838351,
2023-02-01 03:00:00,730.6604141703447,
2023-02-01 18:30:00,730.6604141703447,
2023-02-01 20:00:00,730.6604141703447,
2023-02-01 23:00:00,589.182797838565,
2023-02-01 23:59:59,589.8789853320131,c
2023-02-02 00:00:00,634.5957243393327,
2023-02-02 01:00:00,605.5333976750776,
2023-02-02 02:30:00,619.6140495445138,
2023-02-02 03:00:00,618.1927131494544,
2023-02-02 18:30:00,618.1927131494544,
2023-02-02 20:00:00,618.1927131494544,
2023-02-02 23:00:00,667.9431951210258,
2023-02-02 23:59:59,668.9032230943903,c
2023-02-03 00:00:00,597.7291599641544,
2023-02-03 01:00:00,615.0783102044938,
2023-02-03 02:30:00,570.0027100543512,
2023-02-03 03:00:00,569.3617720558768,
2023-02-03 18:30:00,569.3617720558768,
2023-02-03 20:00:00,569.3617720558768,
2023-02-03 23:00:00,569.3617720558768,
2023-02-03 23:59:59,570.016443454826,w
2023-02-06 00:00:00,281.36915812291863,
2023-02-06 01:00:00,381.18632653193663,
2023-02-06 02:30:00,333.53108739415575,
2023-02-06 03:00:00,342.0016576445223,
2023-02-06 18:30:00,342.0016576445223,
2023-02-06 20:00:00,342.0016576445223,
2023-02-06 23:00:00,334.68092997276926,
2023-02-06 23:59:59,334.7810234090207,c
2023-02-07 00:00:00,323.6054185640728,
2023-02-07 01:00:00,252.45389660590308,
2023-02-07 02:30:00,286.8767443900929,
2023-02-07 03:00:00,278.13155619475356,
2023-02-07 18:30:00,278.13155619475356,
2023-02-07 20:00:00,278.13155619475356,
2023-02-07 23:00:00,211.30655369207352,
2023-02-07 23:59:59,211.7199106983603,c
2023-02-08 00:00:00,262.64212864015144,
2023-02-08 01:00:00,182.66513123962386,
2023-02-08 02:30:00,141.12042084909217,
2023-02-08 03:00:00,146.63860496479037,
2023-02-08 18:30:00,146.63860496479037,
2023-02-08 20:00:00,146.63860496479037,
2023-02-08 23:00:00,110.04306338299784,
2023-02-08 23:59:59,110.2870622606215,c
2023-02-09 00:00:00,94.61261468954172,
2023-02-09 01:00:00,108.0882076207331,
2023-02-09 02:30:00,157.94861916580203,
2023-02-09 03:00:00,211.58980156463167,
2023-02-09 18:30:00,211.58980156463167,
2023-02-09 20:00:00,211.58980156463167,
2023-02-09 23:00:00,-0.2036528169014673,
2023-02-09 23:59:59,0.0,a
2023-02-10 00:00:00,47.76413143885202,
2023-02-10 01:00:00,24.387499646833476,
2023-02-10 02:30:00,91.91237638994835,
2023-02-10 03:00:00,99.82560922304629,
2023-02-10 18:30:00,99.82560922304629,
2023-02-10 20:00:00,99.82560922304629,
2023-02-10 23:00:00,99.82560922304629,
2023-02-10 23:59:59,99.82560922304629,w
2023-02-13 00:00:00,159.85439609521336,
2023-02-13 01:00:00,243.5901186888509,
2023-02-13 02:30:00,216.64212007085143,
2023-02-13 03:00:00,213.17154278415182,
2023-02-13 18:30:00,213.17154278415182,
2023-02-13 20:00:00,213.17154278415182,
2023-02-13 23:00:00,185.2386448894681,
2023-02-13 23:59:59,185.2700970148171,c
2023-02-14 00:00:00,184.41569253136595,
2023-02-14 01:00:00,269.2989084758037,
2023-02-14 02:30:00,211.81134440004826,
2023-02-14 03:00:00,189.7254471106744,
2023-02-14 18:30:00,189.7254471106744,
2023-02-14 20:00:00,189.7254471106744,
2023-02-14 23:00:00,124.5666135188876,
2023-02-14 23:59:59,124.55127321584132,c
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
0,124.55127321584132,
2023-02-15 00:00:00,133.7618922635802,
2023-02-15 01:00:00,102.87042958869142,
2023-02-15 02:30:00,20.251745426035995,
2023-02-15 03:00:00,24.747376673617055,
2023-02-15 18:30:00,24.747376673617055,
2023-02-15 20:00:00,24.747376673617055,
2023-02-15 23:00:00,73.63855002091532,
2023-02-15 23:59:59,74.41973818819179,c
2023-02-16 00:00:00,76.07197198822314,
2023-02-16 01:00:00,47.751940256935995,
2023-02-16 02:30:00,5.534786265252478,
2023-02-16 03:00:00,0.5385902325460847,
2023-02-16 18:30:00,0.5385902325460847,
2023-02-16 20:00:00,0.5385902325460847,
2023-02-16 23:00:00,-77.1848656164625,
2023-02-16 23:59:59,-76.93182576317986,c
2023-02-17 00:00:00,-84.32768228905479,
2023-02-17 01:00:00,-66.49648528520493,
2023-02-17 02:30:00,-72.48653045024275,
2023-02-17 03:00:00,-73.4600299807762,
2023-02-17 18:30:00,-73.4600299807762,
2023-02-17 20:00:00,-73.4600299807762,
2023-02-17 23:00:00,-73.4600299807762,
2023-02-17 23:59:59,-73.26289595925391,w
2023-02-20 00:00:00,106.12416820489398,
2023-02-20 01:00:00,167.60138748647023,
2023-02-20 02:30:00,152.28050410227615,
2023-02-20 03:00:00,159.47979934876048,
2023-02-20 18:30:00,159.47979934876048,
2023-02-20 20:00:00,159.47979934876048,
2023-02-20 23:00:00,104.70905064479803,
2023-02-20 23:59:59,101.60313709032198,c
2023-02-21 00:00:00,134.7096417328894,
2023-02-21 01:00:00,172.77679782307996,
2023-02-21 02:30:00,162.86882592482016,
2023-02-21 03:00:00,157.06635930815537,
2023-02-21 18:30:00,157.06635930815537,
2023-02-21 20:00:00,157.06635930815537,
2023-02-21 23:00:00,223.87660114697428,
2023-02-21 23:59:59,224.82033312807107,c
2023-02-22 00:00:00,207.9527556999792,
2023-02-22 01:00:00,169.96290715031864,
2023-02-22 02:30:00,164.21682702678345,
2023-02-22 03:00:00,168.96103565916064,
2023-02-22 18:30:00,168.96103565916064,
2023-02-22 20:00:00,168.96103565916064,
2023-02-22 23:00:00,297.24427163776545,
2023-02-22 23:59:59,297.11265695953125,c
2023-02-23 00:00:00,377.98433330733087,
2023-02-23 01:00:00,298.9127003738554,
2023-02-23 02:30:00,237.13155298383754,
2023-02-23 03:00:00,238.05182630274612,
2023-02-23 18:30:00,238.05182630274612,
2023-02-23 20:00:00,238.05182630274612,
2023-02-23 23:00:00,154.36168260700106,
2023-02-23 23:59:59,154.09750759468398,c
2023-02-24 00:00:00,144.32550557941659,
2023-02-24 01:00:00,137.0314390452627,
2023-02-24 02:30:00,143.14760457096918,
2023-02-24 03:00:00,110.02820202540852,
2023-02-24 18:30:00,110.02820202540852,
2023-02-24 20:00:00,110.02820202540852,
2023-02-24 23:00:00,110.02820202540852,
2023-02-24 23:59:59,110.08921419253556,w
2023-02-27 00:00:00,24.74488748933436,
2023-02-27 01:00:00,78.50822144730046,
2023-02-27 02:30:00,29.71362502013244,
2023-02-27 03:00:00,57.949446620963954,
2023-02-27 18:30:00,57.949446620963954,
2023-02-27 20:00:00,57.949446620963954,
2023-02-27 23:00:00,1.197030751370221,
2023-02-27 23:59:59,0.541948430629418,c
2023-02-28 00:00:00,15.735371997739549,
2023-02-28 01:00:00,17.96609499384067,
2023-02-28 02:30:00,-21.714478468883954,
2023-02-28 03:00:00,-40.273162817607954,
2023-02-28 18:30:00,-40.273162817607954,
2023-02-28 20:00:00,-40.273162817607954,
2023-02-28 23:00:00,153.29769739758467,
2023-02-28 23:59:59,153.99654511394556,e
2023-03-01 00:00:00,181.38391718413232,
2023-03-01 01:00:00,179.3196614468984,
2023-03-01 02:30:00,145.36931742671732,
2023-03-01 03:00:00,175.15147647088543,
2023-03-01 18:30:00,175.15147647088543,
2023-03-01 20:00:00,175.15147647088543,
2023-03-01 23:00:00,135.31458499936207,
2023-03-01 23:59:59,135.37622280394817,c
2023-03-02 00:00:00,129.05257867097544,
2023-03-02 01:00:00,145.5419846251557,
2023-03-02 02:30:00,123.17429685249863,
2023-03-02 03:00:00,157.2890499172231,
2023-03-02 18:30:00,157.2890499172231,
2023-03-02 20:00:00,157.2890499172231,
2023-03-02 23:00:00,209.955455095067,
2023-03-02 23:59:59,210.05076637691081,c
2023-03-03 00:00:00,220.06816366259318,
2023-03-03 01:00:00,240.43356795117688,
2023-03-03 02:30:00,214.34203029136097,
2023-03-03 03:00:00,223.4430191523502,
2023-03-03 18:30:00,223.4430191523502,
2023-03-03 20:00:00,223.4430191523502,
2023-03-03 23:00:00,223.4430191523502,
2023-03-03 23:59:59,223.47495998897875,w
2023-03-06 00:00:00,66.66413855490555,
2023-03-06 01:00:00,135.77406973576535,
2023-03-06 02:30:00,142.3057727936598,
2023-03-06 03:00:00,160.41688322442997,
2023-03-06 18:30:00,160.41688322442997,
2023-03-06 20:00:00,160.41688322442997,
2023-03-06 23:00:00,310.3085325328825,
2023-03-06 23:59:59,310.3415791579964,c
2023-03-07 00:00:00,260.13028217796955,
2023-03-07 01:00:00,187.12526302300284,
2023-03-07 02:30:00,189.44096237420035,
2023-03-07 03:00:00,168.21003284180506,
2023-03-07 18:30:00,168.21003284180506,
2023-03-07 20:00:00,168.21003284180506,
2023-03-07 23:00:00,-23.944998560887143,
2023-03-07 23:59:59,-23.887420861909504,c
2023-03-08 00:00:00,-3.8340467195048404,
2023-03-08 01:00:00,-47.98683940481487,
2023-03-08 02:30:00,-47.702611590357265,
2023-03-08 03:00:00,-23.15613032160263,
2023-03-08 18:30:00,-23.15613032160263,
2023-03-08 20:00:00,-23.15613032160263,
2023-03-08 23:00:00,79.26756337689767,
2023-03-08 23:59:59,79.2976651773065,c
2023-03-09 00:00:00,51.764416740203615,
2023-03-09 01:00:00,40.231348129771504,
2023-03-09 02:30:00,-14.453820627156347,
2023-03-09 03:00:00,-24.300901545445413,
2023-03-09 18:30:00,-24.300901545445413,
2023-03-09 20:00:00,-24.300901545445413,
2023-03-09 23:00:00,-100.85945189433778,
2023-03-09 23:59:59,-100.80383459517725,c
2023-03-10 00:00:00,-171.74177072699922,
2023-03-10 01:00:00,-175.2082872551532,
2023-03-10 02:30:00,-160.9651728726094,
2023-03-10 03:00:00,-151.80336400003807,
2023-03-10 18:30:00,-151.80336400003807,
2023-03-10 20:00:00,-151.80336400003807,
2023-03-10 23:00:00,-151.80336400003807,
2023-03-10 23:59:59,-151.66755704024627,w
2023-03-13 00:00:00,-151.66755704024627,
2023-03-13 01:00:00,-151.66755704024627,
2023-03-13 02:30:00,-151.66755704024627,
2023-03-13 03:00:00,-151.66755704024627,
2023-03-13 18:30:00,-151.66755704024627,
2023-03-13 20:00:00,-151.66755704024627,
2023-03-13 23:00:00,-151.66755704024627,
2023-03-13 23:59:59,-151.66755704024627,c
2023-03-14 00:00:00,-151.66755704024627,
2023-03-14 01:00:00,-151.66755704024627,
2023-03-14 02:30:00,-151.66755704024627,
2023-03-14 03:00:00,-151.66755704024627,
2023-03-14 18:30:00,-151.66755704024627,
2023-03-14 20:00:00,-151.66755704024627,
2023-03-14 23:00:00,-151.66755704024627,
2023-03-14 23:59:59,-151.66755704024627,c
2023-03-15 00:00:00,-151.66755704024627,
2023-03-15 01:00:00,-151.66755704024627,
2023-03-15 02:30:00,-151.66755704024627,
2023-03-15 03:00:00,-151.66755704024627,
2023-03-15 18:30:00,-151.66755704024627,
2023-03-15 20:00:00,-151.66755704024627,
2023-03-15 23:00:00,-151.66755704024627,
2023-03-15 23:59:59,-151.66755704024627,c
2023-03-16 00:00:00,-151.66755704024627,
2023-03-16 01:00:00,-151.66755704024627,
2023-03-16 02:30:00,-151.66755704024627,
2023-03-16 03:00:00,-151.66755704024627,
2023-03-16 18:30:00,-151.66755704024627,
2023-03-16 20:00:00,-151.66755704024627,
2023-03-16 23:00:00,-151.66755704024627,
2023-03-16 23:59:59,-151.66755704024627,c
2023-03-17 00:00:00,-151.66755704024627,
2023-03-17 01:00:00,-151.66755704024627,
2023-03-17 02:30:00,-151.66755704024627,
2023-03-17 03:00:00,-151.66755704024627,
2023-03-17 18:30:00,-151.66755704024627,
2023-03-17 20:00:00,-151.66755704024627,
2023-03-17 23:00:00,-151.66755704024627,
2023-03-17 23:59:59,-151.66755704024627,w
2023-03-20 00:00:00,-151.66755704024627,
2023-03-20 01:00:00,-151.66755704024627,
2023-03-20 02:30:00,-151.66755704024627,
2023-03-20 03:00:00,-151.66755704024627,
2023-03-20 18:30:00,-151.66755704024627,
2023-03-20 20:00:00,-151.66755704024627,
2023-03-20 23:00:00,-151.66755704024627,
2023-03-20 23:59:59,-151.66755704024627,c
2023-03-21 00:00:00,-151.66755704024627,
2023-03-21 01:00:00,-151.66755704024627,
2023-03-21 02:30:00,-151.66755704024627,
2023-03-21 03:00:00,-151.66755704024627,
2023-03-21 18:30:00,-151.66755704024627,
2023-03-21 20:00:00,-151.66755704024627,
2023-03-21 23:00:00,-151.66755704024627,
2023-03-21 23:59:59,-151.66755704024627,c
2023-03-22 00:00:00,-151.66755704024627,
2023-03-22 01:00:00,-151.66755704024627,
2023-03-22 02:30:00,-151.66755704024627,
2023-03-22 03:00:00,-151.66755704024627,
2023-03-22 18:30:00,-151.66755704024627,
2023-03-22 20:00:00,-151.66755704024627,
2023-03-22 23:00:00,-151.66755704024627,
2023-03-22 23:59:59,-151.66755704024627,c
2023-03-23 00:00:00,-151.66755704024627,
2023-03-23 01:00:00,-151.66755704024627,
2023-03-23 02:30:00,-151.66755704024627,
2023-03-23 03:00:00,-151.66755704024627,
2023-03-23 18:30:00,-151.66755704024627,
2023-03-23 20:00:00,-151.66755704024627,
2023-03-23 23:00:00,-151.66755704024627,
2023-03-23 23:59:59,-151.66755704024627,c
2023-03-24 00:00:00,-151.66755704024627,
2023-03-24 01:00:00,-151.66755704024627,
2023-03-24 02:30:00,-151.66755704024627,
2023-03-24 03:00:00,-151.66755704024627,
2023-03-24 18:30:00,-151.66755704024627,
2023-03-24 20:00:00,-151.66755704024627,
2023-03-24 23:00:00,-151.66755704024627,
2023-03-24 23:59:59,-151.66755704024627,w
2023-03-27 00:00:00,-151.66755704024627,
2023-03-27 01:00:00,-151.66755704024627,
2023-03-27 02:30:00,-151.66755704024627,
2023-03-27 03:00:00,-151.66755704024627,
2023-03-27 18:30:00,-151.66755704024627,
2023-03-27 20:00:00,-151.66755704024627,
2023-03-27 23:00:00,-151.66755704024627,
2023-03-27 23:59:59,-151.66755704024627,c
2023-03-28 00:00:00,-151.66755704024627,
2023-03-28 01:00:00,-151.66755704024627,
2023-03-28 02:30:00,-151.66755704024627,
2023-03-28 03:00:00,-151.66755704024627,
2023-03-28 18:30:00,-151.66755704024627,
2023-03-28 20:00:00,-151.66755704024627,
2023-03-28 23:00:00,-151.66755704024627,
2023-03-28 23:59:59,-151.66755704024627,c
