date,TAN_2022_Q2,meta
2022-05-20 00:00:00,690.7409104091598,
2022-05-20 10:00:00,721.57532802288,
2022-05-20 10:30:00,675.5609183006145,
2022-05-20 12:00:00,723.8092506624726,
2022-05-20 13:30:00,664.4775158971257,
2022-05-20 15:00:00,657.1630787535277,
2022-05-20 15:30:30,657.1630787535277,
2022-05-20 23:59:59,656.54356453984,w
2022-05-23 00:00:00,655.5583882467048,
2022-05-23 10:00:00,637.1143015039842,
2022-05-23 10:30:00,639.4411284611584,
2022-05-23 12:00:00,698.371954031936,
2022-05-23 13:30:00,757.9162628510577,
2022-05-23 15:00:00,739.8354618718718,
2022-05-23 15:30:30,739.8354618718718,
2022-05-23 23:59:59,799.3813242436751,c
2022-05-24 00:00:00,820.2698825456578,
2022-05-24 10:00:00,825.4793810398978,
2022-05-24 10:30:00,832.3682293825738,
2022-05-24 12:00:00,843.3512169922484,
2022-05-24 13:30:00,822.4414466058895,
2022-05-24 15:00:00,849.6982751119154,
2022-05-24 15:30:30,849.6982751119154,
2022-05-24 23:59:59,830.73782816678,c
2022-05-25 00:00:00,853.8845049029916,
2022-05-25 10:00:00,858.6818611127026,
2022-05-25 10:30:00,856.5394563781201,
2022-05-25 12:00:00,825.4835192114288,
2022-05-25 13:30:00,889.6196121420514,
2022-05-25 15:00:00,893.6790651892557,
2022-05-25 15:30:30,893.6790651892557,
2022-05-25 23:59:59,921.947196409787,c
2022-05-26 00:00:00,936.7605848812375,
2022-05-26 10:00:00,833.871263640909,
2022-05-26 10:30:00,865.1311187392423,
2022-05-26 12:00:00,849.1728119914375,
2022-05-26 13:30:00,901.8621594910187,
2022-05-26 15:00:00,867.1937103553553,
2022-05-26 15:30:30,867.1937103553553,
2022-05-26 23:59:59,800.9673135209131,c
2022-05-27 00:00:00,810.0753108867524,
2022-05-27 10:00:00,952.779053026059,
2022-05-27 10:30:00,912.4517726136187,
2022-05-27 12:00:00,913.3493470855133,
2022-05-27 13:30:00,971.0094099380995,
2022-05-27 15:00:00,998.3115473782038,
2022-05-27 15:30:30,998.3115473782038,
2022-05-27 23:59:59,984.6189818737646,w
2022-05-30 00:00:00,984.6189818737646,
2022-05-30 10:00:00,984.6189818737646,
2022-05-30 10:30:00,984.6189818737646,
2022-05-30 12:00:00,984.6189818737646,
2022-05-30 13:30:00,984.6189818737646,
2022-05-30 15:00:00,984.6189818737646,
2022-05-30 15:30:30,984.6189818737646,
2022-05-30 23:59:59,984.6189818737646,c
2022-05-31 00:00:00,877.4987037075742,
2022-05-31 10:00:00,832.6956071985534,
2022-05-31 10:30:00,864.7956722457333,
2022-05-31 12:00:00,760.566004521245,
2022-05-31 13:30:00,752.7765541792959,
2022-05-31 15:00:00,714.7751412372555,
2022-05-31 15:30:30,714.7751412372555,s
2022-05-31 23:59:59,769.2751967223256,c
2022-06-01 00:00:00,707.0776257618987,
2022-06-01 10:00:00,679.9809057625307,
2022-06-01 10:30:00,689.8660699387038,
2022-06-01 12:00:00,677.7989839017164,
2022-06-01 13:30:00,769.4167169230395,
2022-06-01 15:00:00,802.9714094946944,
2022-06-01 15:30:30,802.9714094946944,
2022-06-01 23:59:59,795.8743400512303,c
2022-06-02 00:00:00,801.683486077371,
2022-06-02 10:00:00,743.5626699296527,
2022-06-02 10:30:00,773.1393633881378,
2022-06-02 12:00:00,883.3311031555203,
2022-06-02 13:30:00,1002.5929557049717,
2022-06-02 15:00:00,1042.4901760876992,
2022-06-02 15:30:30,1042.4901760876992,
2022-06-02 23:59:59,1050.4709507773061,c
2022-06-03 00:00:00,1001.1045524156921,
2022-06-03 10:00:00,994.0502843696368,
2022-06-03 10:30:00,884.8786954311306,
2022-06-03 12:00:00,846.8848371389818,
2022-06-03 13:30:00,812.9708914902849,
2022-06-03 15:00:00,835.7660688141159,
2022-06-03 15:30:30,835.7660688141159,
2022-06-03 23:59:59,837.2412199042603,w
2022-06-06 00:00:00,798.4218673084587,
2022-06-06 10:00:00,471.6910173579794,
2022-06-06 10:30:00,349.22553341598973,
2022-06-06 12:00:00,199.74919235761644,
2022-06-06 13:30:00,141.71857848791967,
2022-06-06 15:00:00,58.7340456576336,
2022-06-06 15:30:30,58.7340456576336,
2022-06-06 23:59:59,163.64498863396034,c
2022-06-07 00:00:00,147.36954633446248,
2022-06-07 10:00:00,183.39973887247368,
2022-06-07 10:30:00,129.87202326394979,
2022-06-07 12:00:00,83.92942585724816,
2022-06-07 13:30:00,25.534165329694105,
2022-06-07 15:00:00,48.00618137145361,
2022-06-07 15:30:30,48.00618137145361,u
2022-06-07 23:59:59,37.52002252357491,c
2022-06-08 00:00:00,-8.359649044997624,
2022-06-08 10:00:00,-73.66136699277845,
2022-06-08 10:30:00,-87.3104029221551,
2022-06-08 12:00:00,-57.914267243960396,
2022-06-08 13:30:00,28.722990646684337,
2022-06-08 15:00:00,16.934303861209543,
2022-06-08 15:30:30,16.934303861209543,
2022-06-08 23:59:59,57.55383679357598,c
2022-06-09 00:00:00,181.13082013195765,
2022-06-09 10:00:00,64.07664536808883,
2022-06-09 10:30:00,117.25370781044347,
2022-06-09 12:00:00,119.12579259639338,
2022-06-09 13:30:00,109.84188073961829,
2022-06-09 15:00:00,107.78374513474395,
2022-06-09 15:30:30,107.78374513474395,
2022-06-09 23:59:59,82.68272141525242,c
2022-06-10 00:00:00,44.62776429371172,
2022-06-10 10:00:00,-16.509601624594453,
2022-06-10 10:30:00,-29.47948065402298,
2022-06-10 12:00:00,-145.79617809931668,
2022-06-10 13:30:00,-98.05678509371258,
2022-06-10 15:00:00,-69.5200594705794,
2022-06-10 15:30:30,-69.5200594705794,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,41.401802773475254,
2022-06-13 10:00:00,183.42126747306634,
2022-06-13 10:30:00,213.8186560637588,
2022-06-13 12:00:00,79.09769117706563,
2022-06-13 13:30:00,-50.77707467766447,
2022-06-13 15:00:00,-265.3552833294729,
2022-06-13 15:30:30,-265.3552833294729,
2022-06-13 23:59:59,-345.17901484805753,c
2022-06-14 00:00:00,-352.1456057134708,
2022-06-14 10:00:00,-331.51330814957964,
2022-06-14 10:30:00,-357.0358622931883,
2022-06-14 12:00:00,-251.6105274132025,
2022-06-14 13:30:00,-171.65591978461381,
