date,MSCI_FACT_VLUE_HEDGED_2020_Q4,meta
2020-11-19 13:30:00,38.059833729223016,
2020-11-19 15:00:00,37.149016731315726,
2020-11-19 15:30:30,37.149016731315726,
2020-11-19 23:59:59,36.6666306831614,c
2020-11-20 00:00:00,32.25019929191174,
2020-11-20 10:00:00,42.862336323834114,
2020-11-20 10:30:00,51.17678724978623,
2020-11-20 12:00:00,44.57331792537465,
2020-11-20 13:30:00,45.637062921381585,
2020-11-20 15:00:00,45.58763926055482,
2020-11-20 15:30:30,45.58763926055482,
2020-11-20 23:59:59,42.07248206074058,w
2020-11-23 00:00:00,35.55618476554534,
2020-11-23 10:00:00,40.83192396980391,
2020-11-23 10:30:00,34.214037437960314,
2020-11-23 12:00:00,34.48739915493309,
2020-11-23 13:30:00,31.681537608621284,
2020-11-23 15:00:00,31.583352349197213,
2020-11-23 15:30:30,31.583352349197213,
2020-11-23 23:59:59,28.952252496003695,c
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
0,28.952252496003695,
2020-11-24 00:00:00,38.791595967993885,
2020-11-24 10:00:00,48.7109545681929,
2020-11-24 10:30:00,42.748303763337105,
2020-11-24 12:00:00,46.95897270025898,
2020-11-24 13:30:00,52.04460771197162,
2020-11-24 15:00:00,52.736146325307885,
2020-11-24 15:30:30,52.736146325307885,
2020-11-24 23:59:59,47.71678005613768,c
2020-11-25 00:00:00,55.854621004245445,
2020-11-25 10:00:00,64.46644606091834,
2020-11-25 10:30:00,69.46415003107148,
2020-11-25 12:00:00,61.340861480327646,
2020-11-25 13:30:00,67.58660791569281,
2020-11-25 15:00:00,65.32670208237482,
2020-11-25 15:30:30,65.32670208237482,
2020-11-25 23:59:59,68.84112898591468,c
2020-11-26 00:00:00,68.84112898591468,
2020-11-26 10:00:00,68.84112898591468,
2020-11-26 10:30:00,68.84112898591468,
2020-11-26 12:00:00,68.84112898591468,
2020-11-26 13:30:00,68.84112898591468,
2020-11-26 15:00:00,68.84112898591468,
2020-11-26 15:30:30,68.84112898591468,
2020-11-26 23:59:59,68.84112898591468,c
2020-11-27 00:00:00,75.0366179019004,
2020-11-27 10:00:00,89.08137020875381,
2020-11-27 10:30:00,88.5847313324881,
2020-11-27 12:00:00,88.75289871026786,
2020-11-27 13:30:00,88.75289871026786,
2020-11-27 15:00:00,88.75289871026786,
2020-11-27 15:30:30,88.75289871026786,
2020-11-27 23:59:59,88.07667016383573,w
2020-11-30 00:00:00,80.91244919649415,
2020-11-30 10:00:00,75.1445010858111,
2020-11-30 10:30:00,78.30506095321363,
2020-11-30 12:00:00,75.0569166054625,
2020-11-30 13:30:00,82.84064497710972,
2020-11-30 15:00:00,90.8809025105312,
2020-11-30 15:30:30,90.8809025105312,
2020-11-30 23:59:59,110.06615189011092,e
2020-12-01 00:00:00,87.5249775414203,
2020-12-01 10:00:00,81.93411169293017,
2020-12-01 10:30:00,93.2615364614445,
2020-12-01 12:00:00,87.29928616836253,
2020-12-01 13:30:00,97.11397060879017,
2020-12-01 15:00:00,100.95731838025432,
2020-12-01 15:30:30,100.95731838025432,
2020-12-01 23:59:59,98.33106406613484,c
2020-12-02 00:00:00,97.68016641741889,
2020-12-02 10:00:00,90.51109288289314,
2020-12-02 10:30:00,94.50732358068774,
2020-12-02 12:00:00,93.53933230342864,
2020-12-02 13:30:00,94.79997171730463,
2020-12-02 15:00:00,93.84251935017028,
2020-12-02 15:30:30,93.84251935017028,
2020-12-02 23:59:59,97.04124782488049,c
2020-12-03 00:00:00,92.28459560355321,
2020-12-03 10:00:00,98.56464362958457,
2020-12-03 10:30:00,93.90298404517233,
2020-12-03 12:00:00,92.75479379741307,
2020-12-03 13:30:00,98.87085916808542,
2020-12-03 15:00:00,108.91674321993264,
2020-12-03 15:30:30,108.91674321993264,
2020-12-03 23:59:59,114.8728313280102,c
2020-12-04 00:00:00,106.43269349874879,
2020-12-04 10:00:00,112.07810759112931,
2020-12-04 10:30:00,113.98862593372922,
2020-12-04 12:00:00,108.52745279034428,
2020-12-04 13:30:00,111.37741604506192,
2020-12-04 15:00:00,110.48056063815847,
2020-12-04 15:30:30,110.48056063815847,
2020-12-04 23:59:59,112.11028889948204,w
2020-12-07 00:00:00,111.73660373778216,
2020-12-07 10:00:00,121.77253735961284,
2020-12-07 10:30:00,116.52931356029791,
2020-12-07 12:00:00,116.42589191652229,
2020-12-07 13:30:00,113.99741165937593,
2020-12-07 15:00:00,104.34528632004344,
2020-12-07 15:30:30,104.34528632004344,
2020-12-07 23:59:59,106.98695240613006,c
2020-12-08 00:00:00,115.37547693545235,
2020-12-08 10:00:00,102.08793921622487,
2020-12-08 10:30:00,103.56129605439907,
2020-12-08 12:00:00,100.58924477166164,
2020-12-08 13:30:00,105.91372524357092,
2020-12-08 15:00:00,108.2171293610233,
2020-12-08 15:30:30,108.2171293610233,
2020-12-08 23:59:59,111.00090147822698,c
2020-12-09 00:00:00,99.07132326167766,
2020-12-09 10:00:00,102.27024346848123,
2020-12-09 10:30:00,97.67747612780408,
2020-12-09 12:00:00,107.40888245632021,
2020-12-09 13:30:00,110.70783398925767,
2020-12-09 15:00:00,103.28692095464658,
2020-12-09 15:30:30,103.28692095464658,
2020-12-09 23:59:59,105.55530787642937,c
2020-12-10 00:00:00,106.24492116960096,
2020-12-10 10:00:00,110.44746846647615,
2020-12-10 10:30:00,112.53788374975875,
2020-12-10 12:00:00,114.8938921630687,
2020-12-10 13:30:00,111.92733764185414,
2020-12-10 15:00:00,110.36341687636713,
2020-12-10 15:30:30,110.36341687636713,
2020-12-10 23:59:59,111.2615696672022,c
2020-12-11 00:00:00,109.22668052829533,
2020-12-11 10:00:00,118.27650627925539,
2020-12-11 10:30:00,120.1832523908501,
2020-12-11 12:00:00,114.43398980662897,
2020-12-11 13:30:00,120.06903398014532,
2020-12-11 15:00:00,120.87902451126763,
2020-12-11 15:30:30,120.87902451126763,
2020-12-11 23:59:59,131.7616820031365,w
2020-12-14 00:00:00,127.42102958601652,
2020-12-14 10:00:00,144.1991748118744,
2020-12-14 10:30:00,158.18747093796276,
2020-12-14 12:00:00,147.552561260973,
2020-12-14 13:30:00,147.25252763719334,
2020-12-14 15:00:00,147.32484848246293,
2020-12-14 15:30:30,147.32484848246293,
2020-12-14 23:59:59,148.3123048741616,c
2020-12-15 00:00:00,152.99368633991037,
2020-12-15 10:00:00,145.13825652978193,
2020-12-15 10:30:00,150.90596672580898,
2020-12-15 12:00:00,141.81535771270455,
2020-12-15 13:30:00,142.01072509617342,
2020-12-15 15:00:00,137.03971388467437,
2020-12-15 15:30:30,137.03971388467437,
2020-12-15 23:59:59,140.48256075098385,c
2020-12-16 00:00:00,123.68173589075013,
2020-12-16 10:00:00,151.305219481621,
2020-12-16 10:30:00,155.41198052499146,
2020-12-16 12:00:00,155.81977708792823,
2020-12-16 13:30:00,156.0444238198006,
2020-12-16 15:00:00,152.11028781518155,
2020-12-16 15:30:30,152.11028781518155,
2020-12-16 23:59:59,150.3055512947285,c
2020-12-17 00:00:00,156.50103281139883,
2020-12-17 10:00:00,158.47880022079005,
2020-12-17 10:30:00,161.5952815978559,
2020-12-17 12:00:00,162.67518725551827,
2020-12-17 13:30:00,165.0261361070671,
2020-12-17 15:00:00,158.46171860049958,
2020-12-17 15:30:30,158.46171860049958,
2020-12-17 23:59:59,155.53724953594866,c
2020-12-18 00:00:00,165.7268205635187,
2020-12-18 10:00:00,176.39595798032053,
2020-12-18 10:30:00,175.83945116849418,
2020-12-18 12:00:00,177.42504952455147,
2020-12-18 13:30:00,175.31820397736635,
2020-12-18 15:00:00,168.1223974275183,
2020-12-18 15:30:30,168.1223974275183,x
2020-12-18 23:59:59,159.26192191491913,w
2020-12-21 00:00:00,145.42644513772206,
2020-12-21 10:00:00,126.25746582117961,
2020-12-21 10:30:00,121.9084862133704,
2020-12-21 12:00:00,121.68146322796463,
2020-12-21 13:30:00,121.02512206896569,
2020-12-21 15:00:00,119.82339691012436,
2020-12-21 15:30:30,119.82339691012436,
2020-12-21 23:59:59,118.99459795893057,c
