date,R2_IPO_2022_Q4,meta
2022-10-14 00:00:00,-118.89497434284783,
2022-10-14 10:00:00,14.26454860479555,
2022-10-14 10:30:00,-95.22532486414195,
2022-10-14 12:00:00,-105.44909610578748,
2022-10-14 13:30:00,-82.3071471219389,
2022-10-14 15:00:00,-83.1657094984181,
2022-10-14 15:30:30,-83.1657094984181,
2022-10-14 23:59:59,-77.22141629325415,w
2022-10-17 00:00:00,3.1833369786919548,
2022-10-17 10:00:00,-93.73056788412089,
2022-10-17 10:30:00,-142.68016846188897,
2022-10-17 12:00:00,-134.460469453849,
2022-10-17 13:30:00,-102.44494843649181,
2022-10-17 15:00:00,-117.08848500206705,
2022-10-17 15:30:30,-117.08848500206705,
2022-10-17 23:59:59,-108.17496552333137,c
2022-10-18 00:00:00,-158.49009987950672,
2022-10-18 10:00:00,-92.84068740674581,
2022-10-18 10:30:00,-120.65866827520802,
2022-10-18 12:00:00,-168.9994862045914,
2022-10-18 13:30:00,-145.75099568014735,
2022-10-18 15:00:00,-91.91946703739814,
2022-10-18 15:30:30,-91.91946703739814,
2022-10-18 23:59:59,-119.36041136124743,c
2022-10-19 00:00:00,-100.14052600029845,
2022-10-19 10:00:00,-65.61590430764704,
2022-10-19 10:30:00,-92.85848599400572,
2022-10-19 12:00:00,-62.20582085408182,
2022-10-19 13:30:00,-56.96909581583384,
2022-10-19 15:00:00,-75.06402543215756,
2022-10-19 15:30:30,-75.06402543215756,
2022-10-19 23:59:59,-77.52709002974564,c
2022-10-20 00:00:00,-109.3875406844536,
2022-10-20 10:00:00,-102.03165557134207,
2022-10-20 10:30:00,-90.57846478534987,
2022-10-20 12:00:00,-84.11366022520531,
2022-10-20 13:30:00,-109.64279528182294,
2022-10-20 15:00:00,-175.32017568512754,
2022-10-20 15:30:30,-175.32017568512754,
2022-10-20 23:59:59,-184.58313786916352,c
2022-10-21 00:00:00,-255.59749825566513,
2022-10-21 10:00:00,-191.29296337251247,
2022-10-21 10:30:00,-168.20066077868455,
2022-10-21 12:00:00,-169.88564320917305,
2022-10-21 13:30:00,-129.61503285126992,
2022-10-21 15:00:00,-140.11614933937017,
2022-10-21 15:30:30,-140.11614933937017,
2022-10-21 23:59:59,-121.23884074064631,w
2022-10-24 00:00:00,-46.454212121044065,
2022-10-24 10:00:00,-26.925802789571094,
2022-10-24 10:30:00,-120.12321622156583,
2022-10-24 12:00:00,-110.17082280416548,
2022-10-24 13:30:00,-104.48170141697483,
2022-10-24 15:00:00,-135.27950966679919,
2022-10-24 15:30:30,-135.27950966679919,
2022-10-24 23:59:59,-100.87704224045194,c
2022-10-25 00:00:00,-103.96511142216673,
2022-10-25 10:00:00,-135.89683083445277,
2022-10-25 10:30:00,-165.6767727793425,
2022-10-25 12:00:00,-175.70361539500425,
2022-10-25 13:30:00,-105.06455803815481,
2022-10-25 15:00:00,-34.02546508820387,
2022-10-25 15:30:30,-34.02546508820387,
2022-10-25 23:59:59,-69.89164509801901,c
2022-10-26 00:00:00,-127.1669387053173,
2022-10-26 10:00:00,-82.03387621857917,
2022-10-26 10:30:00,-53.07939158532213,
2022-10-26 12:00:00,-140.43489618839249,
2022-10-26 13:30:00,-123.09072791596441,
2022-10-26 15:00:00,-118.03828962826981,
2022-10-26 15:30:30,-118.03828962826981,
2022-10-26 23:59:59,-100.542536045298,c
2022-10-27 00:00:00,-109.37165457546052,
2022-10-27 10:00:00,-73.67332032134004,
2022-10-27 10:30:00,-101.58256705467807,
2022-10-27 12:00:00,-117.64661904080856,
2022-10-27 13:30:00,-59.48106955659193,
2022-10-27 15:00:00,-5.453560254747458,
2022-10-27 15:30:30,-5.453560254747458,
2022-10-27 23:59:59,65.13331138366232,c
2022-10-28 00:00:00,26.841918621608443,
2022-10-28 10:00:00,138.34863394558442,
2022-10-28 10:30:00,134.91371507000144,
2022-10-28 12:00:00,158.4130608259834,
2022-10-28 13:30:00,101.24786768245178,
2022-10-28 15:00:00,195.44627003935022,
2022-10-28 15:30:30,195.44627003935022,
2022-10-28 23:59:59,291.1766791015224,w
2022-10-31 00:00:00,455.02833084537724,
2022-10-31 10:00:00,344.75935912780335,
2022-10-31 10:30:00,410.7737852248447,
2022-10-31 12:00:00,399.2318524972641,
2022-10-31 13:30:00,397.970825816735,
2022-10-31 15:00:00,395.7183787251413,
2022-10-31 15:30:30,395.7183787251413,
2022-10-31 23:59:59,359.4133785825853,c
2022-11-01 00:00:00,335.9237455017044,
2022-11-01 10:00:00,364.9019989136867,
2022-11-01 10:30:00,331.50688312000034,
2022-11-01 12:00:00,336.483737175279,
2022-11-01 13:30:00,334.8580667946276,
2022-11-01 15:00:00,397.0013363622827,
2022-11-01 15:30:30,397.0013363622827,
2022-11-01 23:59:59,408.80695961914716,c
2022-11-02 00:00:00,453.28747206068465,
2022-11-02 10:00:00,383.23111093438274,
2022-11-02 10:30:00,370.1950605573868,
2022-11-02 12:00:00,398.81832857883614,
2022-11-02 13:30:00,427.59627177088555,
2022-11-02 15:00:00,436.20327288729527,
2022-11-02 15:30:30,436.20327288729527,
2022-11-02 23:59:59,411.60736993787486,c
2022-11-03 00:00:00,382.0174534826069,
2022-11-03 10:00:00,379.86919184303974,
2022-11-03 10:30:00,409.5006925745954,
2022-11-03 12:00:00,284.18179961245994,
2022-11-03 13:30:00,191.9873470220308,
2022-11-03 15:00:00,201.33139720126258,
2022-11-03 15:30:30,201.33139720126258,
2022-11-03 23:59:59,205.25850017153596,c
2022-11-04 00:00:00,136.42312288389815,
2022-11-04 10:00:00,338.92404055716077,
2022-11-04 10:30:00,222.98872550364877,
2022-11-04 12:00:00,270.80045411102606,
2022-11-04 13:30:00,225.21356729718855,
2022-11-04 15:00:00,231.2540055201615,
2022-11-04 15:30:30,231.2540055201615,
2022-11-04 23:59:59,196.07510514526564,w
2022-11-07 00:00:00,99.76625130564594,
2022-11-07 10:00:00,148.7969271913014,
2022-11-07 10:30:00,158.99064788000112,
2022-11-07 12:00:00,114.27021922398353,
2022-11-07 13:30:00,114.30415139238619,
2022-11-07 15:00:00,106.86190346646708,
2022-11-07 15:30:30,106.86190346646708,
2022-11-07 23:59:59,58.41078763703899,c
2022-11-08 00:00:00,68.38815416878629,
2022-11-08 10:00:00,72.25499244378852,
2022-11-08 10:30:00,104.85507067314245,
2022-11-08 12:00:00,86.41034882516897,
2022-11-08 13:30:00,75.19046739733835,
2022-11-08 15:00:00,130.84843767762175,
2022-11-08 15:30:30,130.84843767762175,
2022-11-08 23:59:59,81.25411865927822,c
2022-11-09 00:00:00,151.74781601727864,
2022-11-09 10:00:00,226.59838647878644,
2022-11-09 10:30:00,200.24281236365425,
2022-11-09 12:00:00,233.13710379494137,
2022-11-09 13:30:00,235.18528310781198,
2022-11-09 15:00:00,212.58864233363943,
2022-11-09 15:30:30,212.58864233363943,
2022-11-09 23:59:59,231.43406715199706,c
2022-11-10 00:00:00,189.8817969808366,
2022-11-10 10:00:00,87.46872271241955,
