date,AS_MSCI_AS_EM_REST_STAY_2022_Q1,meta
2022-01-12 18:30:00,491.3953108663427,
2022-01-12 20:00:00,380.8835062710441,
2022-01-12 23:00:00,354.28542535478846,
2022-01-12 23:59:59,361.7720940318686,c
2022-01-13 00:00:00,390.9825101566639,
2022-01-13 01:00:00,360.7420780314842,
2022-01-13 02:30:00,360.7420780314842,
2022-01-13 03:00:00,360.7420780314842,
2022-01-13 18:30:00,360.7420780314842,
2022-01-13 20:00:00,332.7338361445127,
2022-01-13 23:00:00,577.8092491116149,
2022-01-13 23:59:59,624.7397215916753,c
2022-01-14 00:00:00,548.0491610452445,
2022-01-14 01:00:00,505.6100153492298,
2022-01-14 02:30:00,505.6100153492298,
2022-01-14 03:00:00,505.6100153492298,
2022-01-14 18:30:00,505.6100153492298,
2022-01-14 20:00:00,505.6100153492298,
2022-01-14 23:00:00,505.6100153492298,
2022-01-14 23:59:59,512.1013198060082,w
2022-01-17 00:00:00,505.8054098815828,
2022-01-17 01:00:00,502.5602571934742,
2022-01-17 02:30:00,502.5602571934742,
2022-01-17 03:00:00,502.5602571934742,
2022-01-17 18:30:00,502.5602571934742,
2022-01-17 20:00:00,967.1785264012287,
2022-01-17 23:00:00,965.3417816051933,
2022-01-17 23:59:59,953.3944619600734,c
2022-01-18 00:00:00,978.3905283706445,
2022-01-18 01:00:00,1009.0403254009143,
2022-01-18 02:30:00,1009.0403254009143,
2022-01-18 03:00:00,1009.0403254009143,
2022-01-18 18:30:00,1009.0403254009143,
2022-01-18 20:00:00,1012.3148866452921,
2022-01-18 23:00:00,924.002108356437,
2022-01-18 23:59:59,1009.8469114880627,c
2022-01-19 00:00:00,945.8777723325293,
2022-01-19 01:00:00,847.1541581249676,
2022-01-19 02:30:00,847.1541581249676,
2022-01-19 03:00:00,847.1541581249676,
2022-01-19 18:30:00,847.1541581249676,
2022-01-19 20:00:00,782.6596271253838,
2022-01-19 23:00:00,840.126072307241,
2022-01-19 23:59:59,805.2303550562883,c
2022-01-20 00:00:00,838.3046044895909,
2022-01-20 01:00:00,813.0933761396973,
2022-01-20 02:30:00,813.0933761396973,
2022-01-20 03:00:00,813.0933761396973,
2022-01-20 18:30:00,813.0933761396973,
2022-01-20 20:00:00,979.8781394964917,
2022-01-20 23:00:00,718.8762905509284,
2022-01-20 23:59:59,772.9565732539704,c
2022-01-21 00:00:00,716.0912794180967,
2022-01-21 01:00:00,798.1687648966581,
2022-01-21 02:30:00,798.1687648966581,
2022-01-21 03:00:00,798.1687648966581,
2022-01-21 18:30:00,798.1687648966581,
2022-01-21 20:00:00,798.1687648966581,
2022-01-21 23:00:00,798.1687648966581,
2022-01-21 23:59:59,793.093588029993,w
2022-01-24 00:00:00,612.6199340779076,
2022-01-24 01:00:00,615.7607631406809,
2022-01-24 02:30:00,615.7607631406809,
2022-01-24 03:00:00,615.7607631406809,
2022-01-24 18:30:00,615.7607631406809,
2022-01-24 20:00:00,303.4768407484298,
2022-01-24 23:00:00,193.61386651512476,
2022-01-24 23:59:59,280.96737427263906,c
2022-01-25 00:00:00,302.24771443857935,
2022-01-25 01:00:00,316.269806682496,
2022-01-25 02:30:00,316.269806682496,
2022-01-25 03:00:00,316.269806682496,
2022-01-25 18:30:00,316.269806682496,
2022-01-25 20:00:00,255.23266292552034,
2022-01-25 23:00:00,278.01580290544007,
2022-01-25 23:59:59,278.87661123299586,c
2022-01-26 00:00:00,311.2525152923936,
2022-01-26 01:00:00,253.53696045272955,
2022-01-26 02:30:00,253.53696045272955,
2022-01-26 03:00:00,253.53696045272955,
2022-01-26 18:30:00,253.53696045272955,
2022-01-26 20:00:00,-54.2412150721957,
2022-01-26 23:00:00,-146.2580998824942,
2022-01-26 23:59:59,-120.02513040866688,c
2022-01-27 00:00:00,-114.8657407677747,
2022-01-27 01:00:00,-190.0499950778576,
2022-01-27 02:30:00,-190.0499950778576,
2022-01-27 03:00:00,-190.0499950778576,
2022-01-27 18:30:00,-190.0499950778576,
2022-01-27 20:00:00,-581.0456714092152,
2022-01-27 23:00:00,-501.5057585242703,
2022-01-27 23:59:59,-463.5283583731707,c
2022-01-28 00:00:00,-446.04143746487534,
2022-01-28 01:00:00,-443.31167324299895,
2022-01-28 02:30:00,-443.31167324299895,
2022-01-28 03:00:00,-443.31167324299895,
2022-01-28 18:30:00,-443.31167324299895,
2022-01-28 20:00:00,-443.31167324299895,
2022-01-28 23:00:00,-443.31167324299895,
2022-01-28 23:59:59,-300.54838794353054,w
2022-01-31 00:00:00,-300.54838794353054,
2022-01-31 01:00:00,-300.54838794353054,
2022-01-31 02:30:00,-300.54838794353054,
2022-01-31 03:00:00,-300.54838794353054,
2022-01-31 18:30:00,-300.54838794353054,
2022-01-31 20:00:00,-300.54838794353054,
2022-01-31 23:00:00,-300.54838794353054,
2022-01-31 23:59:59,-300.54838794353054,c
2022-02-01 00:00:00,-300.54838794353054,
2022-02-01 01:00:00,-300.54838794353054,
2022-02-01 02:30:00,-300.54838794353054,
2022-02-01 03:00:00,-300.54838794353054,
2022-02-01 18:30:00,-300.54838794353054,
2022-02-01 20:00:00,-300.54838794353054,
2022-02-01 23:00:00,-300.54838794353054,
2022-02-01 23:59:59,-300.54838794353054,c
2022-02-02 00:00:00,-300.54838794353054,
2022-02-02 01:00:00,-300.54838794353054,
2022-02-02 02:30:00,-300.54838794353054,
2022-02-02 03:00:00,-300.54838794353054,
2022-02-02 18:30:00,-300.54838794353054,
2022-02-02 20:00:00,-287.11824210527266,
2022-02-02 23:00:00,-361.1346865159321,
2022-02-02 23:59:59,-361.1346865159321,c
2022-02-03 00:00:00,-253.52057963057632,
2022-02-03 01:00:00,-281.297239915104,
2022-02-03 02:30:00,-281.297239915104,
2022-02-03 03:00:00,-281.297239915104,
2022-02-03 18:30:00,-281.297239915104,
2022-02-03 20:00:00,-43.88188885767158,
2022-02-03 23:00:00,-77.46291943822871,
2022-02-03 23:59:59,-10.582890393787238,c
2022-02-04 00:00:00,-51.44853595325185,
2022-02-04 01:00:00,-36.545752294374324,
2022-02-04 02:30:00,-36.545752294374324,
2022-02-04 03:00:00,-36.545752294374324,
2022-02-04 18:30:00,-36.545752294374324,
2022-02-04 20:00:00,-36.545752294374324,
2022-02-04 23:00:00,-36.545752294374324,
2022-02-04 23:59:59,-65.3644091876431,w
2022-02-07 00:00:00,-48.13598618241667,
2022-02-07 01:00:00,209.69505661251424,
2022-02-07 02:30:00,209.69505661251424,
2022-02-07 03:00:00,209.69505661251424,
2022-02-07 18:30:00,209.69505661251424,
2022-02-07 20:00:00,285.16326944920183,
2022-02-07 23:00:00,313.92229952900743,
2022-02-07 23:59:59,216.83098208219235,c
2022-02-08 00:00:00,220.66049376549563,
2022-02-08 01:00:00,179.37800010381943,
2022-02-08 02:30:00,179.37800010381943,
2022-02-08 03:00:00,179.37800010381943,
2022-02-08 18:30:00,179.37800010381943,
2022-02-08 20:00:00,176.23289621179174,
2022-02-08 23:00:00,186.99436744004015,
2022-02-08 23:59:59,243.515717670507,c
2022-02-09 00:00:00,295.7322528368568,
2022-02-09 01:00:00,300.06439963109005,
2022-02-09 02:30:00,300.06439963109005,
2022-02-09 03:00:00,300.06439963109005,
2022-02-09 18:30:00,300.06439963109005,
2022-02-09 20:00:00,226.81609285080413,
2022-02-09 23:00:00,86.00037274303395,
2022-02-09 23:59:59,0.0,a
2022-02-10 00:00:00,34.92088160994717,
2022-02-10 01:00:00,16.995639055890933,
2022-02-10 02:30:00,16.995639055890933,
2022-02-10 03:00:00,16.995639055890933,
2022-02-10 18:30:00,16.995639055890933,
2022-02-10 20:00:00,15.730159835135055,
2022-02-10 23:00:00,104.09337955722003,
2022-02-10 23:59:59,91.8417841028895,c
2022-02-11 00:00:00,18.44304925488177,
2022-02-11 01:00:00,-59.58610823845993,
2022-02-11 02:30:00,-59.58610823845993,
2022-02-11 03:00:00,-59.58610823845993,
2022-02-11 18:30:00,-59.58610823845993,
2022-02-11 20:00:00,-59.58610823845993,
2022-02-11 23:00:00,-59.58610823845993,
2022-02-11 23:59:59,-54.31838829338449,w
2022-02-14 00:00:00,-290.7536053361964,
2022-02-14 01:00:00,-338.6527007112454,
2022-02-14 02:30:00,-338.6527007112454,
2022-02-14 03:00:00,-338.6527007112454,
2022-02-14 18:30:00,-338.6527007112454,
2022-02-14 20:00:00,-550.6966517238525,
2022-02-14 23:00:00,-743.960661047814,
2022-02-14 23:59:59,-797.0650650248044,c
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
0,-797.0650650248044,
2022-02-15 00:00:00,-787.8769025444999,
2022-02-15 01:00:00,-812.4451769740563,
2022-02-15 02:30:00,-812.4451769740563,
2022-02-15 03:00:00,-812.4451769740563,
2022-02-15 18:30:00,-812.4451769740563,
2022-02-15 20:00:00,-756.847995224085,
2022-02-15 23:00:00,-680.4463288381748,
2022-02-15 23:59:59,-613.1977111261021,c
2022-02-16 00:00:00,-480.3853048974379,
2022-02-16 01:00:00,-482.4463965318464,
2022-02-16 02:30:00,-482.4463965318464,
2022-02-16 03:00:00,-482.4463965318464,
2022-02-16 18:30:00,-482.4463965318464,
2022-02-16 20:00:00,-335.1183145323521,
2022-02-16 23:00:00,-525.107706620789,
2022-02-16 23:59:59,-447.1194036426623,c
2022-02-17 00:00:00,-466.32374728612376,
2022-02-17 01:00:00,-432.40653965372076,
2022-02-17 02:30:00,-432.40653965372076,
2022-02-17 03:00:00,-432.40653965372076,
2022-02-17 18:30:00,-432.40653965372076,
2022-02-17 20:00:00,-361.24019623750974,
2022-02-17 23:00:00,-263.3696875131045,
2022-02-17 23:59:59,-257.5562182487156,c
2022-02-18 00:00:00,-349.5506862411421,
2022-02-18 01:00:00,-313.1181343084172,
2022-02-18 02:30:00,-313.1181343084172,
2022-02-18 03:00:00,-313.1181343084172,
2022-02-18 18:30:00,-313.1181343084172,
2022-02-18 20:00:00,-313.1181343084172,
2022-02-18 23:00:00,-313.1181343084172,
2022-02-18 23:59:59,-331.05702701630435,w
2022-02-21 00:00:00,-112.03122173391421,
2022-02-21 01:00:00,-103.29347249135208,
2022-02-21 02:30:00,-103.29347249135208,
2022-02-21 03:00:00,-103.29347249135208,
2022-02-21 18:30:00,-103.29347249135208,
2022-02-21 20:00:00,167.62179864792415,
2022-02-21 23:00:00,63.6861781722946,
2022-02-21 23:59:59,83.43167156288655,c
2022-02-22 00:00:00,-21.861137357424013,
2022-02-22 01:00:00,-32.11857248438719,
2022-02-22 02:30:00,-32.11857248438719,
2022-02-22 03:00:00,-32.11857248438719,
2022-02-22 18:30:00,-32.11857248438719,
2022-02-22 20:00:00,109.32306452157354,
2022-02-22 23:00:00,167.30749613175976,
2022-02-22 23:59:59,181.0751117379623,c
2022-02-23 00:00:00,254.08753086881734,
2022-02-23 01:00:00,233.95720482143588,
2022-02-23 02:30:00,233.95720482143588,
2022-02-23 03:00:00,233.95720482143588,
2022-02-23 18:30:00,233.95720482143588,
2022-02-23 20:00:00,203.86902592396473,
2022-02-23 23:00:00,-18.050740601729558,
2022-02-23 23:59:59,-42.43908592581829,c
2022-02-24 00:00:00,-94.42848621112717,
2022-02-24 01:00:00,-101.92241957477745,
2022-02-24 02:30:00,-101.92241957477745,
2022-02-24 03:00:00,-101.92241957477745,
2022-02-24 18:30:00,-101.92241957477745,
2022-02-24 20:00:00,-45.238941524619804,
2022-02-24 23:00:00,-102.51991382619963,
2022-02-24 23:59:59,103.91491810171283,c
2022-02-25 00:00:00,189.83036811493002,
2022-02-25 01:00:00,175.13178642594357,
2022-02-25 02:30:00,175.13178642594357,
2022-02-25 03:00:00,175.13178642594357,
2022-02-25 18:30:00,175.13178642594357,
2022-02-25 20:00:00,175.13178642594357,
2022-02-25 23:00:00,175.13178642594357,
2022-02-25 23:59:59,138.59540115881282,w
2022-02-28 00:00:00,60.31206522917819,
2022-02-28 01:00:00,-35.31949217003785,
2022-02-28 02:30:00,-35.31949217003785,
2022-02-28 03:00:00,-35.31949217003785,
2022-02-28 18:30:00,-35.31949217003785,
2022-02-28 20:00:00,-35.31949217003785,
2022-02-28 23:00:00,62.75216848769014,
2022-02-28 23:59:59,-0.3996236659168062,e
2022-03-01 00:00:00,2.528116474280978,
2022-03-01 01:00:00,2.528116474280978,
2022-03-01 02:30:00,2.528116474280978,
2022-03-01 03:00:00,2.528116474280978,
2022-03-01 18:30:00,2.528116474280978,
2022-03-01 20:00:00,-85.25380479576779,
2022-03-01 23:00:00,-134.3679704187798,
2022-03-01 23:59:59,-151.31396604815563,c
2022-03-02 00:00:00,-161.0401839831011,
2022-03-02 01:00:00,-185.1257659939929,
2022-03-02 02:30:00,-185.1257659939929,
2022-03-02 03:00:00,-185.1257659939929,
2022-03-02 18:30:00,-185.1257659939929,
2022-03-02 20:00:00,-224.24760745708227,
2022-03-02 23:00:00,-228.73171817485309,
2022-03-02 23:59:59,-223.9750877322149,c
2022-03-03 00:00:00,-185.41536937657474,
2022-03-03 01:00:00,-148.75209900921618,
2022-03-03 02:30:00,-148.75209900921618,
2022-03-03 03:00:00,-148.75209900921618,
2022-03-03 18:30:00,-148.75209900921618,
2022-03-03 20:00:00,-327.27743804444617,
2022-03-03 23:00:00,-326.0861792810192,
2022-03-03 23:59:59,-347.7328951169493,c
2022-03-04 00:00:00,-376.815494161252,
2022-03-04 01:00:00,-400.3247745464723,
2022-03-04 02:30:00,-400.3247745464723,
2022-03-04 03:00:00,-400.3247745464723,
2022-03-04 18:30:00,-400.3247745464723,
2022-03-04 20:00:00,-400.3247745464723,
2022-03-04 23:00:00,-400.3247745464723,
2022-03-04 23:59:59,-371.4208511257548,w
2022-03-07 00:00:00,-663.5083562211239,
2022-03-07 01:00:00,-707.9005140545551,
2022-03-07 02:30:00,-707.9005140545551,
2022-03-07 03:00:00,-707.9005140545551,
2022-03-07 18:30:00,-707.9005140545551,
2022-03-07 20:00:00,-707.9005140545551,
2022-03-07 23:00:00,-707.9005140545551,
2022-03-07 23:59:59,-626.5542279557476,c
2022-03-08 00:00:00,-626.5542279557476,
2022-03-08 01:00:00,-626.5542279557476,
2022-03-08 02:30:00,-626.5542279557476,
2022-03-08 03:00:00,-626.5542279557476,
2022-03-08 18:30:00,-626.5542279557476,
2022-03-08 20:00:00,-626.5542279557476,
2022-03-08 23:00:00,-626.5542279557476,
2022-03-08 23:59:59,-626.5542279557476,c
2022-03-09 00:00:00,-626.5542279557476,
2022-03-09 01:00:00,-626.5542279557476,
2022-03-09 02:30:00,-626.5542279557476,
2022-03-09 03:00:00,-626.5542279557476,
2022-03-09 18:30:00,-626.5542279557476,
2022-03-09 20:00:00,-626.5542279557476,
2022-03-09 23:00:00,-626.5542279557476,
2022-03-09 23:59:59,-626.5542279557476,c
2022-03-10 00:00:00,-626.5542279557476,
2022-03-10 01:00:00,-626.5542279557476,
2022-03-10 02:30:00,-626.5542279557476,
2022-03-10 03:00:00,-626.5542279557476,
2022-03-10 18:30:00,-626.5542279557476,
2022-03-10 20:00:00,-626.5542279557476,
2022-03-10 23:00:00,-626.5542279557476,
2022-03-10 23:59:59,-626.5542279557476,c
2022-03-11 00:00:00,-626.5542279557476,
2022-03-11 01:00:00,-626.5542279557476,
2022-03-11 02:30:00,-626.5542279557476,
2022-03-11 03:00:00,-626.5542279557476,
2022-03-11 18:30:00,-626.5542279557476,
2022-03-11 20:00:00,-626.5542279557476,
2022-03-11 23:00:00,-626.5542279557476,
2022-03-11 23:59:59,-626.5542279557476,w
2022-03-14 00:00:00,-626.5542279557476,
2022-03-14 01:00:00,-626.5542279557476,
2022-03-14 02:30:00,-626.5542279557476,
2022-03-14 03:00:00,-626.5542279557476,
2022-03-14 18:30:00,-626.5542279557476,
2022-03-14 20:00:00,-626.5542279557476,
2022-03-14 23:00:00,-626.5542279557476,
2022-03-14 23:59:59,-626.5542279557476,c
2022-03-15 00:00:00,-626.5542279557476,
2022-03-15 01:00:00,-626.5542279557476,
2022-03-15 02:30:00,-626.5542279557476,
2022-03-15 03:00:00,-626.5542279557476,
2022-03-15 18:30:00,-626.5542279557476,
2022-03-15 20:00:00,-626.5542279557476,
2022-03-15 23:00:00,-626.5542279557476,
2022-03-15 23:59:59,-626.5542279557476,c
2022-03-16 00:00:00,-626.5542279557476,
2022-03-16 01:00:00,-626.5542279557476,
2022-03-16 02:30:00,-626.5542279557476,
2022-03-16 03:00:00,-626.5542279557476,
2022-03-16 18:30:00,-626.5542279557476,
2022-03-16 20:00:00,-626.5542279557476,
2022-03-16 23:00:00,-626.5542279557476,
2022-03-16 23:59:59,-626.5542279557476,c
2022-03-17 00:00:00,-626.5542279557476,
2022-03-17 01:00:00,-626.5542279557476,
2022-03-17 02:30:00,-626.5542279557476,
2022-03-17 03:00:00,-626.5542279557476,
2022-03-17 18:30:00,-626.5542279557476,
2022-03-17 20:00:00,-626.5542279557476,
2022-03-17 23:00:00,-626.5542279557476,
2022-03-17 23:59:59,-626.5542279557476,c
2022-03-18 00:00:00,-626.5542279557476,
2022-03-18 01:00:00,-626.5542279557476,
2022-03-18 02:30:00,-626.5542279557476,
2022-03-18 03:00:00,-626.5542279557476,
2022-03-18 18:30:00,-626.5542279557476,
2022-03-18 20:00:00,-626.5542279557476,
2022-03-18 23:00:00,-626.5542279557476,
2022-03-18 23:59:59,-626.5542279557476,w
2022-03-21 00:00:00,-626.5542279557476,
2022-03-21 01:00:00,-626.5542279557476,
2022-03-21 02:30:00,-626.5542279557476,
2022-03-21 03:00:00,-626.5542279557476,
2022-03-21 18:30:00,-626.5542279557476,
2022-03-21 20:00:00,-626.5542279557476,
2022-03-21 23:00:00,-626.5542279557476,
2022-03-21 23:59:59,-626.5542279557476,c
