date,AMLP_2022_Q3,meta
2022-08-19 00:00:00,-280.1031126137059,
2022-08-19 10:00:00,-219.14499422380936,
2022-08-19 10:30:00,-259.6072849932207,
2022-08-19 12:00:00,-251.34936300234267,
2022-08-19 13:30:00,-284.78280343852,
2022-08-19 15:00:00,-307.1585010496915,
2022-08-19 15:30:30,-307.1585010496915,
2022-08-19 23:59:59,-321.7156255842758,w
2022-08-22 00:00:00,-313.76412217033226,
2022-08-22 10:00:00,-297.23332477853046,
2022-08-22 10:30:00,-360.8814975985067,
2022-08-22 12:00:00,-284.8592476714914,
2022-08-22 13:30:00,-267.5129759606068,
2022-08-22 15:00:00,-224.231831002538,
2022-08-22 15:30:30,-224.231831002538,
2022-08-22 23:59:59,-251.712397691535,c
2022-08-23 00:00:00,-232.2860657598535,
2022-08-23 10:00:00,-294.66202866332446,
2022-08-23 10:30:00,-290.9382750432087,
2022-08-23 12:00:00,-274.66382184777694,
2022-08-23 13:30:00,-271.11513873499916,
2022-08-23 15:00:00,-284.7326295170874,
2022-08-23 15:30:30,-284.7326295170874,
2022-08-23 23:59:59,-285.64062861967295,c
2022-08-24 00:00:00,-281.29172256765946,
2022-08-24 10:00:00,-238.3322882030834,
2022-08-24 10:30:00,-243.71928155951832,
2022-08-24 12:00:00,-223.3562080617878,
2022-08-24 13:30:00,-241.35824454971907,
2022-08-24 15:00:00,-244.6669829759353,
2022-08-24 15:30:30,-244.6669829759353,
2022-08-24 23:59:59,-281.38381992623704,c
2022-08-25 00:00:00,-277.56389747364597,
2022-08-25 10:00:00,-228.32830937086987,
2022-08-25 10:30:00,-195.83427145065025,
2022-08-25 12:00:00,-178.41799300673415,
2022-08-25 13:30:00,-102.16322535095674,
2022-08-25 15:00:00,-119.82032549053542,
2022-08-25 15:30:30,-119.82032549053542,
2022-08-25 23:59:59,-140.5027359191772,c
2022-08-26 00:00:00,-140.2376747965186,
2022-08-26 10:00:00,-57.36456352864093,
2022-08-26 10:30:00,-72.97948864119007,
