date,PCEF_2021_Q4,meta
2021-12-08 00:00:00,42.33052487775599,
2021-12-08 10:00:00,32.470804206287355,
2021-12-08 10:30:00,21.990905052472364,
2021-12-08 12:00:00,26.139585535036623,
2021-12-08 13:30:00,37.63204749297584,
2021-12-08 15:00:00,55.32539765772346,
2021-12-08 15:30:30,55.32539765772346,
2021-12-08 23:59:59,54.582914393277434,c
2021-12-09 00:00:00,54.582914393277434,
2021-12-09 10:00:00,55.98515149622066,
2021-12-09 10:30:00,62.920127069874766,
2021-12-09 12:00:00,65.9571658210694,
2021-12-09 13:30:00,70.29982406273353,
2021-12-09 15:00:00,64.7973313958916,
2021-12-09 15:30:30,64.7973313958916,
2021-12-09 23:59:59,68.23263245456803,c
2021-12-10 00:00:00,68.23263245456803,
2021-12-10 10:00:00,42.47731585895416,
2021-12-10 10:30:00,33.06794530373535,
2021-12-10 12:00:00,31.071460650650963,
2021-12-10 13:30:00,47.76107833916215,
2021-12-10 15:00:00,57.138154110918705,
2021-12-10 15:30:30,57.138154110918705,s
2021-12-10 23:59:59,64.0149824899871,w
2021-12-13 00:00:00,64.0149824899871,
2021-12-13 10:00:00,55.76376644596131,
2021-12-13 10:30:00,49.928651407573916,
2021-12-13 12:00:00,34.149042871218356,
2021-12-13 13:30:00,18.599520731521263,
2021-12-13 15:00:00,-56.23989221084682,
2021-12-13 15:30:30,-56.23989221084682,
2021-12-13 23:59:59,-34.39204022978706,c
2021-12-14 00:00:00,-34.39204022978706,
2021-12-14 10:00:00,21.7631605232989,
2021-12-14 10:30:00,8.312770737018276,
2021-12-14 12:00:00,43.94401907597751,
2021-12-14 13:30:00,31.279902133210665,
2021-12-14 15:00:00,28.801148628424606,
2021-12-14 15:30:30,28.801148628424606,
2021-12-14 23:59:59,13.503786668621242,c
2021-12-15 00:00:00,13.503786668621242,
2021-12-15 10:00:00,-2.2155022672868796,
2021-12-15 10:30:00,11.6045758386806,
2021-12-15 12:00:00,19.15231716434962,
2021-12-15 13:30:00,23.61081582001725,
2021-12-15 15:00:00,31.61369289977067,
2021-12-15 15:30:30,31.61369289977067,
2021-12-15 23:59:59,1.9454649350115147,c
2021-12-16 00:00:00,1.9454649350115147,
2021-12-16 10:00:00,12.156503826457719,
2021-12-16 10:30:00,9.247083929189117,
2021-12-16 12:00:00,7.9957983127969,
2021-12-16 13:30:00,4.3247032901956715,
2021-12-16 15:00:00,-15.612440035077263,
2021-12-16 15:30:30,-15.612440035077263,
2021-12-16 23:59:59,-3.493679043769781,c
2021-12-17 00:00:00,-3.493679043769781,
2021-12-17 10:00:00,-6.468551116212815,
2021-12-17 10:30:00,-17.39409936952697,
2021-12-17 12:00:00,-9.340126491024051,
2021-12-17 13:30:00,7.990423529848378,
2021-12-17 15:00:00,9.193902439639814,
2021-12-17 15:30:30,9.193902439639814,q
2021-12-17 23:59:59,4.235724644505808,w
2021-12-20 00:00:00,4.235724644505808,
2021-12-20 10:00:00,0.38004755668651313,
2021-12-20 10:30:00,-14.298924061661083,
2021-12-20 12:00:00,1.0641379709214434,
2021-12-20 13:30:00,3.0215503800011234,
2021-12-20 15:00:00,8.166758439073767,
2021-12-20 15:30:30,8.166758439073767,
2021-12-20 23:59:59,16.303907706386866,c
2021-12-21 00:00:00,16.303907706386866,
2021-12-21 10:00:00,-6.993810365219119,
2021-12-21 10:30:00,-9.157694762695918,
2021-12-21 12:00:00,-4.045952423321388,
2021-12-21 13:30:00,-16.81897099666528,
2021-12-21 15:00:00,-13.389383353115122,
2021-12-21 15:30:30,-13.389383353115122,
2021-12-21 23:59:59,-12.798641711705876,c
2021-12-22 00:00:00,-12.798641711705876,
2021-12-22 10:00:00,-21.44211992442851,
2021-12-22 10:30:00,-14.859948435477975,
2021-12-22 12:00:00,-7.665514268636635,
2021-12-22 13:30:00,-2.9081488460933755,
2021-12-22 15:00:00,-6.540327864755355,
2021-12-22 15:30:30,-6.540327864755355,
2021-12-22 23:59:59,0.0,a
2021-12-23 00:00:00,0.0,
2021-12-23 10:00:00,13.217732521366653,
2021-12-23 10:30:00,15.385291532674287,
2021-12-23 12:00:00,23.54048715583797,
2021-12-23 13:30:00,18.271704595178903,
2021-12-23 15:00:00,24.137048704500703,
2021-12-23 15:30:30,24.137048704500703,
2021-12-23 23:59:59,26.867551133565748,c
2021-12-24 00:00:00,26.867551133565748,
2021-12-24 10:00:00,26.867551133565748,
2021-12-24 10:30:00,26.867551133565748,
2021-12-24 12:00:00,26.867551133565748,
2021-12-24 13:30:00,26.867551133565748,
2021-12-24 15:00:00,26.867551133565748,
2021-12-24 15:30:30,26.867551133565748,
2021-12-24 23:59:59,26.867551133565748,w
2021-12-27 00:00:00,26.867551133565748,
2021-12-27 10:00:00,17.455765338419003,
2021-12-27 10:30:00,24.4344868541856,
2021-12-27 12:00:00,17.264266037881942,
2021-12-27 13:30:00,21.193400951426778,
2021-12-27 15:00:00,16.370717933908995,
2021-12-27 15:30:30,16.370717933908995,
2021-12-27 23:59:59,13.407521900110307,c
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
0,13.407521900110307,
2021-12-28 00:00:00,13.407521900110307,
2021-12-28 10:00:00,22.657819260855046,
2021-12-28 10:30:00,17.673208859840614,
2021-12-28 12:00:00,9.654633754077132,
2021-12-28 13:30:00,4.90932780149631,
2021-12-28 15:00:00,10.175469269016382,
2021-12-28 15:30:30,10.175469269016382,
2021-12-28 23:59:59,11.057085969110759,c
2021-12-29 00:00:00,11.057085969110759,
2021-12-29 10:00:00,17.76864295348513,
2021-12-29 10:30:00,21.97550138346214,
2021-12-29 12:00:00,53.39513012673842,
2021-12-29 13:30:00,59.165673308819024,
2021-12-29 15:00:00,53.96735139486046,
2021-12-29 15:30:30,53.96735139486046,
2021-12-29 23:59:59,46.650948079954205,c
2021-12-30 00:00:00,46.650948079954205,
2021-12-30 10:00:00,45.137813022554845,
2021-12-30 10:30:00,64.2770014616945,
2021-12-30 12:00:00,66.88223099390115,
2021-12-30 13:30:00,74.5649446019014,
2021-12-30 15:00:00,73.32196943704702,
2021-12-30 15:30:30,73.32196943704702,
2021-12-30 23:59:59,73.3804195417611,c
2021-12-31 00:00:00,73.3804195417611,
2021-12-31 10:00:00,63.341515125596835,
2021-12-31 10:30:00,70.15217205693838,
2021-12-31 12:00:00,72.53468049317047,
2021-12-31 13:30:00,85.47407024482796,
2021-12-31 15:00:00,108.87343551284332,
2021-12-31 15:30:30,108.87343551284332,
2021-12-31 23:59:59,117.23536036280439,e
2022-01-03 00:00:00,117.23536036280439,
2022-01-03 10:00:00,85.86588049172768,
2022-01-03 10:30:00,97.55587590873967,
2022-01-03 12:00:00,91.01658343478476,
2022-01-03 13:30:00,119.74868701915544,
2022-01-03 15:00:00,167.58756834958194,
2022-01-03 15:30:30,167.58756834958194,
2022-01-03 23:59:59,156.76106367562053,c
2022-01-04 00:00:00,156.76106367562053,
2022-01-04 10:00:00,111.64478519708202,
2022-01-04 10:30:00,119.31312247755095,
2022-01-04 12:00:00,112.67007491017434,
2022-01-04 13:30:00,119.57819297809749,
2022-01-04 15:00:00,115.32488211567461,
2022-01-04 15:30:30,115.32488211567461,
2022-01-04 23:59:59,129.9332690136037,c
2022-01-05 00:00:00,129.9332690136037,
2022-01-05 10:00:00,132.15877289528012,
2022-01-05 10:30:00,151.33816227642333,
2022-01-05 12:00:00,137.0889444172239,
2022-01-05 13:30:00,134.8526125321353,
2022-01-05 15:00:00,112.52731206537189,
2022-01-05 15:30:30,112.52731206537189,
2022-01-05 23:59:59,121.14888289651786,c
2022-01-06 00:00:00,121.14888289651786,
2022-01-06 10:00:00,105.62537783671522,
2022-01-06 10:30:00,105.79157129231308,
2022-01-06 12:00:00,119.19267944412995,
2022-01-06 13:30:00,116.91039335356052,
2022-01-06 15:00:00,125.0761135090715,
2022-01-06 15:30:30,125.0761135090715,
2022-01-06 23:59:59,125.18701449215331,c
2022-01-07 00:00:00,125.18701449215331,
2022-01-07 10:00:00,116.95617971394604,
2022-01-07 10:30:00,102.97829746837974,
2022-01-07 12:00:00,112.47017564950316,
2022-01-07 13:30:00,115.24969008938413,
2022-01-07 15:00:00,121.02930568564558,
2022-01-07 15:30:30,121.02930568564558,
2022-01-07 23:59:59,115.4275677787899,w
2022-01-10 00:00:00,115.4275677787899,
2022-01-10 10:00:00,100.06049711004451,
2022-01-10 10:30:00,104.63443568757407,
2022-01-10 12:00:00,94.659646989514,
2022-01-10 13:30:00,98.18396038052941,
2022-01-10 15:00:00,106.76459033701771,
2022-01-10 15:30:30,106.76459033701771,
2022-01-10 23:59:59,120.9397814083546,c
2022-01-11 00:00:00,120.9397814083546,
2022-01-11 10:00:00,111.08413469388195,
2022-01-11 10:30:00,82.92558193304842,
2022-01-11 12:00:00,83.92667822841703,
2022-01-11 13:30:00,87.5080663532945,
2022-01-11 15:00:00,116.51799048378751,
2022-01-11 15:30:30,116.51799048378751,
2022-01-11 23:59:59,108.37638076979674,c
2022-01-12 00:00:00,108.37638076979674,
2022-01-12 10:00:00,87.82416564913211,
2022-01-12 10:30:00,70.63565856332872,
2022-01-12 12:00:00,71.55685006916744,
2022-01-12 13:30:00,57.719940451552034,
2022-01-12 15:00:00,55.64569091069366,
2022-01-12 15:30:30,55.64569091069366,
2022-01-12 23:59:59,60.800617043515,c
2022-01-13 00:00:00,60.800617043515,
2022-01-13 10:00:00,53.039597657634594,
2022-01-13 10:30:00,45.53273934368729,
2022-01-13 12:00:00,62.86393558266714,
2022-01-13 13:30:00,51.82333313700129,
2022-01-13 15:00:00,32.46468064531095,
2022-01-13 15:30:30,32.46468064531095,
2022-01-13 23:59:59,59.961672204577454,c
2022-01-14 00:00:00,59.961672204577454,
2022-01-14 10:00:00,80.67065540086543,
2022-01-14 10:30:00,94.22168532787282,
2022-01-14 12:00:00,97.76368893543831,
2022-01-14 13:30:00,90.02527558633028,
2022-01-14 15:00:00,98.03713890709149,
2022-01-14 15:30:30,98.03713890709149,
2022-01-14 23:59:59,124.4705730636624,w
