date,IBB_2022_Q1,meta
2022-02-18 00:00:00,799.1064147765428,
2022-02-18 10:00:00,814.7500078364608,
2022-02-18 10:30:00,708.8596188614351,
2022-02-18 12:00:00,656.0387444483604,
2022-02-18 13:30:00,666.388707829313,
2022-02-18 15:00:00,755.289519341419,
2022-02-18 15:30:30,755.289519341419,
2022-02-18 23:59:59,746.071369173977,w
2022-02-21 00:00:00,746.071369173977,
2022-02-21 10:00:00,746.071369173977,
2022-02-21 10:30:00,746.071369173977,
2022-02-21 12:00:00,746.071369173977,
2022-02-21 13:30:00,746.071369173977,
2022-02-21 15:00:00,746.071369173977,
2022-02-21 15:30:30,746.071369173977,
2022-02-21 23:59:59,746.071369173977,c
2022-02-22 00:00:00,580.0180810374513,
2022-02-22 10:00:00,728.868486311163,
2022-02-22 10:30:00,751.9313529578794,
2022-02-22 12:00:00,592.9789264992357,
2022-02-22 13:30:00,606.6477277811268,
2022-02-22 15:00:00,637.3419896995961,
2022-02-22 15:30:30,637.3419896995961,
2022-02-22 23:59:59,612.0396276871293,c
2022-02-23 00:00:00,697.6570427523586,
2022-02-23 10:00:00,577.8885764273061,
2022-02-23 10:30:00,529.457982804855,
2022-02-23 12:00:00,459.0018672022859,
2022-02-23 13:30:00,417.3278775516312,
2022-02-23 15:00:00,405.1625860556783,
2022-02-23 15:30:30,405.1625860556783,
2022-02-23 23:59:59,393.2334687795401,c
2022-02-24 00:00:00,356.00121063635856,
2022-02-24 10:00:00,569.7601240535735,
2022-02-24 10:30:00,621.1203376863923,
2022-02-24 12:00:00,795.6432089855516,
2022-02-24 13:30:00,740.7885343929393,
2022-02-24 15:00:00,789.1304721921474,
2022-02-24 15:30:30,789.1304721921474,
2022-02-24 23:59:59,858.7566543945309,c
2022-02-25 00:00:00,836.5526465587529,
2022-02-25 10:00:00,654.1398664315764,
2022-02-25 10:30:00,654.5629055994705,
2022-02-25 12:00:00,653.1735868977794,
2022-02-25 13:30:00,602.012360351951,
2022-02-25 15:00:00,631.9386319442174,
2022-02-25 15:30:30,631.9386319442174,
2022-02-25 23:59:59,662.8825220510707,w
2022-02-28 00:00:00,670.0707587291085,
2022-02-28 10:00:00,687.3374424686313,
2022-02-28 10:30:00,691.7943734555179,
2022-02-28 12:00:00,769.8689504557042,
2022-02-28 13:30:00,734.2163798787556,
2022-02-28 15:00:00,755.0914499894711,
2022-02-28 15:30:30,755.0914499894711,s
2022-02-28 23:59:59,740.1530749924509,c
2022-03-01 00:00:00,801.0536204032392,
2022-03-01 10:00:00,821.4179344794754,
2022-03-01 10:30:00,875.7380059744514,
2022-03-01 12:00:00,730.3111504472736,
2022-03-01 13:30:00,756.6924461239462,
2022-03-01 15:00:00,723.4562594255833,
2022-03-01 15:30:30,723.4562594255833,
2022-03-01 23:59:59,718.1993663445458,c
2022-03-02 00:00:00,705.0881746710024,
2022-03-02 10:00:00,529.3153476102545,
2022-03-02 10:30:00,474.3095089806459,
2022-03-02 12:00:00,489.415646021926,
2022-03-02 13:30:00,579.4711287765087,
2022-03-02 15:00:00,584.1962110300574,
2022-03-02 15:30:30,584.1962110300574,
2022-03-02 23:59:59,603.6053021935363,c
2022-03-03 00:00:00,536.1841654490258,
2022-03-03 10:00:00,376.0130803454383,
2022-03-03 10:30:00,258.60455931420665,
2022-03-03 12:00:00,239.9538008657537,
2022-03-03 13:30:00,247.81280828424633,
2022-03-03 15:00:00,199.65368352471387,
2022-03-03 15:30:30,199.65368352471387,
2022-03-03 23:59:59,201.96163499288286,c
2022-03-04 00:00:00,95.07985447493866,
2022-03-04 10:00:00,72.90550253575111,
2022-03-04 10:30:00,74.88495889207115,
2022-03-04 12:00:00,-3.7558157714079243,
2022-03-04 13:30:00,12.390986035123888,
2022-03-04 15:00:00,-27.32689174765528,
2022-03-04 15:30:30,-27.32689174765528,
2022-03-04 23:59:59,0.0,a
2022-03-07 00:00:00,-4.945828632570056,
2022-03-07 10:00:00,-106.89057902471723,
2022-03-07 10:30:00,-213.59640907316054,
2022-03-07 12:00:00,-180.83783250268414,
2022-03-07 13:30:00,-124.73880968836806,
2022-03-07 15:00:00,-167.95722421051482,
2022-03-07 15:30:30,-167.95722421051482,
2022-03-07 23:59:59,-178.11623504782983,c
2022-03-08 00:00:00,-215.09425497417783,
2022-03-08 10:00:00,-255.9939298498275,
2022-03-08 10:30:00,-234.35809625710328,
2022-03-08 12:00:00,-99.42430532367189,
2022-03-08 13:30:00,9.952986375376895,
2022-03-08 15:00:00,-16.605470105404038,
2022-03-08 15:30:30,-16.605470105404038,
2022-03-08 23:59:59,-70.6821081053331,c
2022-03-09 00:00:00,3.328965523563511,
2022-03-09 10:00:00,115.13270712667554,
2022-03-09 10:30:00,146.9373176404722,
2022-03-09 12:00:00,254.97566908226713,
2022-03-09 13:30:00,317.304633904678,
2022-03-09 15:00:00,314.29040765651825,
2022-03-09 15:30:30,314.29040765651825,
2022-03-09 23:59:59,285.92332244508975,c
2022-03-10 00:00:00,177.11509714821182,
2022-03-10 10:00:00,209.20177946152376,
2022-03-10 10:30:00,174.6858494576477,
2022-03-10 12:00:00,179.71240805182947,
2022-03-10 13:30:00,185.83411889853278,
2022-03-10 15:00:00,240.35473605768107,
2022-03-10 15:30:30,240.35473605768107,
2022-03-10 23:59:59,249.67934507659675,c
2022-03-11 00:00:00,316.74844120592866,
2022-03-11 10:00:00,271.9154153155989,
2022-03-11 10:30:00,203.1590414001173,
2022-03-11 12:00:00,148.78338751929232,
2022-03-11 13:30:00,111.6366225136253,
2022-03-11 15:00:00,70.39682715712956,
2022-03-11 15:30:30,70.39682715712956,
2022-03-11 23:59:59,56.43486059275756,w
2022-03-14 00:00:00,73.3488609382432,
2022-03-14 10:00:00,329.8148099080097,
2022-03-14 10:30:00,412.61995281320696,
2022-03-14 12:00:00,289.4698363004843,
2022-03-14 13:30:00,172.98912411435867,
2022-03-14 15:00:00,216.2757103747913,
2022-03-14 15:30:30,216.2757103747913,
2022-03-14 23:59:59,194.1051232799441,c
2022-03-15 00:00:00,241.85802664749053,
2022-03-15 10:00:00,97.83583501975158,
2022-03-15 10:30:00,141.51265406561947,
2022-03-15 12:00:00,74.15996130518874,
2022-03-15 13:30:00,123.18365419333827,
2022-03-15 15:00:00,125.36051835667263,
2022-03-15 15:30:30,125.36051835667263,
2022-03-15 23:59:59,184.910148808141,c
2022-03-16 00:00:00,372.9879906521446,
2022-03-16 10:00:00,515.0216951397226,
2022-03-16 10:30:00,612.9465327588018,
2022-03-16 12:00:00,676.1080801473804,
2022-03-16 13:30:00,673.2744043684463,
2022-03-16 15:00:00,771.744897957316,
2022-03-16 15:30:30,771.744897957316,
2022-03-16 23:59:59,814.4874863769292,c
2022-03-17 00:00:00,732.2107931188586,
2022-03-17 10:00:00,813.5426650610123,
2022-03-17 10:30:00,741.813059217392,
2022-03-17 12:00:00,725.4532232560955,
2022-03-17 13:30:00,756.3803880403584,
2022-03-17 15:00:00,798.8515473161995,
2022-03-17 15:30:30,798.8515473161995,
2022-03-17 23:59:59,771.471528671786,c
2022-03-18 00:00:00,786.2029439362443,
2022-03-18 10:00:00,1005.9312317629472,
2022-03-18 10:30:00,962.4440031215479,
2022-03-18 12:00:00,970.2236073329684,
2022-03-18 13:30:00,993.9547018591641,
2022-03-18 15:00:00,971.9296158309692,
2022-03-18 15:30:30,971.9296158309692,
2022-03-18 23:59:59,972.2275854831389,e
2022-03-21 00:00:00,920.084707334943,
2022-03-21 10:00:00,831.8901683397805,
2022-03-21 10:30:00,743.9157888968348,
2022-03-21 12:00:00,931.4047401706209,
2022-03-21 13:30:00,810.0081621455465,
2022-03-21 15:00:00,811.3368979938978,
2022-03-21 15:30:30,811.3368979938978,
2022-03-21 23:59:59,804.9476927946753,c
2022-03-22 00:00:00,827.0058616160454,
2022-03-22 10:00:00,837.4781842761893,
2022-03-22 10:30:00,881.4713118767372,
2022-03-22 12:00:00,956.450321327756,
2022-03-22 13:30:00,963.8284838071074,
2022-03-22 15:00:00,1061.8820205622826,
2022-03-22 15:30:30,1061.8820205622826,
2022-03-22 23:59:59,1058.2444347493113,c
2022-03-23 00:00:00,940.5165108205708,
2022-03-23 10:00:00,862.3974467615988,
2022-03-23 10:30:00,862.4139939416352,
2022-03-23 12:00:00,1005.2935660083551,
2022-03-23 13:30:00,882.9241414184823,
2022-03-23 15:00:00,888.067125659418,
2022-03-23 15:30:30,888.067125659418,
2022-03-23 23:59:59,903.8042574965414,c
2022-03-24 00:00:00,886.6175062745299,
2022-03-24 10:00:00,838.2662329190662,
2022-03-24 10:30:00,835.852184434844,
2022-03-24 12:00:00,894.4556904852996,
2022-03-24 13:30:00,952.3388531738331,
2022-03-24 15:00:00,968.2667846739844,
2022-03-24 15:30:30,968.2667846739844,
2022-03-24 23:59:59,961.9014511850294,c
2022-03-25 00:00:00,899.4956039603774,
2022-03-25 10:00:00,745.1579243019612,
2022-03-25 10:30:00,651.6606269364647,
2022-03-25 12:00:00,633.5027309742734,
2022-03-25 13:30:00,639.5984322321292,
2022-03-25 15:00:00,639.9444997503485,
2022-03-25 15:30:30,639.9444997503485,
2022-03-25 23:59:59,635.1813472046799,w
2022-03-28 00:00:00,641.3499594688683,
2022-03-28 10:00:00,690.5164710586093,
2022-03-28 10:30:00,656.7107548260662,
2022-03-28 12:00:00,585.7964474035484,
2022-03-28 13:30:00,665.3976893515367,
2022-03-28 15:00:00,695.9183454531421,
2022-03-28 15:30:30,695.9183454531421,
2022-03-28 23:59:59,724.0656962381006,c
2022-03-29 00:00:00,799.7370116257146,
2022-03-29 10:00:00,852.1699570926487,
2022-03-29 10:30:00,829.3772443640944,
2022-03-29 12:00:00,876.7303559695988,
2022-03-29 13:30:00,944.4753860899966,
2022-03-29 15:00:00,951.703898768594,
2022-03-29 15:30:30,951.703898768594,
2022-03-29 23:59:59,905.8156758655207,c
2022-03-30 00:00:00,971.7496731643334,
2022-03-30 10:00:00,956.5001307370728,
2022-03-30 10:30:00,1006.8921390299517,
2022-03-30 12:00:00,1020.4339601781596,
2022-03-30 13:30:00,954.363163964036,
2022-03-30 15:00:00,885.1852608419199,
2022-03-30 15:30:30,885.1852608419199,
2022-03-30 23:59:59,883.912709693215,c
2022-03-31 00:00:00,844.3048583504831,
2022-03-31 10:00:00,831.4578535456749,
2022-03-31 10:30:00,792.3587129848511,
2022-03-31 12:00:00,801.9624921471307,
2022-03-31 13:30:00,783.019401367935,
2022-03-31 15:00:00,785.8605763380688,
2022-03-31 15:30:30,785.8605763380688,
2022-03-31 23:59:59,767.249893029621,c
2022-04-01 00:00:00,783.6090754293664,
2022-04-01 10:00:00,899.1028834502338,
2022-04-01 10:30:00,876.8497956740252,
2022-04-01 12:00:00,905.991982466762,
2022-04-01 13:30:00,903.5932544192594,
2022-04-01 15:00:00,935.365696177116,
2022-04-01 15:30:30,935.365696177116,
2022-04-01 23:59:59,945.3342441759303,w
