date,FIVG_2022_Q4,meta
2022-12-09 12:00:00,-16.074542276646184,
2022-12-09 13:30:00,-9.376214343270249,
2022-12-09 15:00:00,-17.32105681964981,
2022-12-09 15:30:30,-17.32105681964981,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,51.40910988889664,
2022-12-12 10:00:00,70.12327587783147,
2022-12-12 10:30:00,70.17569413653996,
2022-12-12 12:00:00,90.57768916077612,
2022-12-12 13:30:00,95.07302013566368,
2022-12-12 15:00:00,87.65518497322921,
2022-12-12 15:30:30,87.65518497322921,
2022-12-12 23:59:59,67.43992377451673,c
2022-12-13 00:00:00,9.810887870382544,
2022-12-13 10:00:00,16.22595905520302,
2022-12-13 10:30:00,50.4288910608459,
2022-12-13 12:00:00,56.33498669759501,
2022-12-13 13:30:00,49.380720476482225,
2022-12-13 15:00:00,47.222409076963004,
2022-12-13 15:30:30,47.222409076963004,
2022-12-13 23:59:59,53.73745983720801,c
2022-12-14 00:00:00,13.96048742121036,
2022-12-14 10:00:00,23.68115139171755,
2022-12-14 10:30:00,20.24786088260089,
2022-12-14 12:00:00,17.4863556608683,
2022-12-14 13:30:00,46.73408471275775,
2022-12-14 15:00:00,63.491456871510195,
2022-12-14 15:30:30,63.491456871510195,
2022-12-14 23:59:59,55.71020310167307,c
2022-12-15 00:00:00,54.33327324752804,
2022-12-15 10:00:00,85.43676548463395,
2022-12-15 10:30:00,73.37725857396015,
2022-12-15 12:00:00,68.94371326438727,
2022-12-15 13:30:00,97.78777060607956,
2022-12-15 15:00:00,89.32459358309825,
2022-12-15 15:30:30,89.32459358309825,
2022-12-15 23:59:59,102.61410026572173,c
2022-12-16 00:00:00,50.3354838139835,
2022-12-16 10:00:00,28.875830817902738,
2022-12-16 10:30:00,49.000969602132955,
2022-12-16 12:00:00,44.06366550874259,
2022-12-16 13:30:00,67.31500730219,
2022-12-16 15:00:00,40.432040560240125,
2022-12-16 15:30:30,40.432040560240125,
2022-12-16 23:59:59,44.2965232753952,e
2022-12-19 00:00:00,76.08737403826922,
2022-12-19 10:00:00,107.16373414525674,
2022-12-19 10:30:00,118.0605359324419,
2022-12-19 12:00:00,95.87959884714621,
2022-12-19 13:30:00,86.33397492244603,
2022-12-19 15:00:00,85.85753105481808,
2022-12-19 15:30:30,85.85753105481808,
2022-12-19 23:59:59,90.99961424722699,c
2022-12-20 00:00:00,104.05786943198007,
2022-12-20 10:00:00,86.84387282732825,
2022-12-20 10:30:00,92.02073823485262,
2022-12-20 12:00:00,72.57164685678867,
2022-12-20 13:30:00,78.54537506950021,
2022-12-20 15:00:00,73.36134411458272,
