date,ASHRSPY_2020,meta
2020-01-17 00:00:00,641.7948900487839,
2020-01-17 10:00:00,630.8283975066656,
2020-01-17 10:30:00,627.2352887242097,
2020-01-17 12:00:00,628.9860136835962,
2020-01-17 13:30:00,628.0535552139514,
2020-01-17 15:00:00,629.221654681955,
2020-01-17 15:30:30,629.221654681955,
2020-01-17 23:59:59,634.1246407904357,w
2020-01-20 00:00:00,634.1246407904357,
2020-01-20 10:00:00,634.1246407904357,
2020-01-20 10:30:00,634.1246407904357,
2020-01-20 12:00:00,634.1246407904357,
2020-01-20 13:30:00,634.1246407904357,
2020-01-20 15:00:00,634.1246407904357,
2020-01-20 15:30:30,634.1246407904357,
2020-01-20 23:59:59,634.1246407904357,c
2020-01-21 00:00:00,478.2246198108364,
2020-01-21 10:00:00,461.46811047185184,
2020-01-21 10:30:00,464.23699316080155,
2020-01-21 12:00:00,455.6090007490981,
2020-01-21 13:30:00,474.9021551649278,
2020-01-21 15:00:00,461.93786835336147,
2020-01-21 15:30:30,461.93786835336147,
2020-01-21 23:59:59,454.97570277162316,c
2020-01-22 00:00:00,480.1089781594449,
2020-01-22 10:00:00,455.60298651573066,
2020-01-22 10:30:00,447.1782200332761,
2020-01-22 12:00:00,445.367111510421,
2020-01-22 13:30:00,450.6320083526891,
2020-01-22 15:00:00,447.2596146484101,
2020-01-22 15:30:30,447.2596146484101,
2020-01-22 23:59:59,461.9233073123592,c
2020-01-23 00:00:00,302.6337761296159,
2020-01-23 10:00:00,262.18679540858506,
2020-01-23 10:30:00,264.73718571820854,
2020-01-23 12:00:00,249.37791108763278,
2020-01-23 13:30:00,288.5954062063187,
2020-01-23 15:00:00,320.2254058110946,
2020-01-23 15:30:30,320.2254058110946,s
2020-01-23 23:59:59,333.00670409589407,c
2020-01-24 00:00:00,305.733177777614,
2020-01-24 10:00:00,302.49579117216706,
2020-01-24 10:30:00,280.1641404958206,
2020-01-24 12:00:00,317.77974908677993,
2020-01-24 13:30:00,303.02686187509414,
2020-01-24 15:00:00,309.42625189298093,
2020-01-24 15:30:30,309.42625189298093,
2020-01-24 23:59:59,306.93969454595805,w
2020-01-27 00:00:00,32.78122671295881,
2020-01-27 10:00:00,94.34668919841528,
2020-01-27 10:30:00,72.07780376923263,
2020-01-27 12:00:00,72.24195417650283,
2020-01-27 13:30:00,92.34267952735364,
2020-01-27 15:00:00,99.52786140182792,
2020-01-27 15:30:30,99.52786140182792,
2020-01-27 23:59:59,104.96215566105366,c
2020-01-28 00:00:00,88.28927987859309,
2020-01-28 10:00:00,65.90383550137223,
2020-01-28 10:30:00,88.90510158272922,
2020-01-28 12:00:00,68.99223575421571,
2020-01-28 13:30:00,81.13305330947698,
2020-01-28 15:00:00,65.65092325921297,
2020-01-28 15:30:30,65.65092325921297,
2020-01-28 23:59:59,59.8492712002325,c
2020-01-29 00:00:00,99.14692152614117,
2020-01-29 10:00:00,103.18096432758747,
2020-01-29 10:30:00,117.49908042981684,
2020-01-29 12:00:00,89.26323008316696,
2020-01-29 13:30:00,86.09112085783839,
2020-01-29 15:00:00,90.5844076592809,
2020-01-29 15:30:30,90.5844076592809,
2020-01-29 23:59:59,92.43396840795995,c
2020-01-30 00:00:00,19.687254701985715,
2020-01-30 10:00:00,17.19702082166672,
2020-01-30 10:30:00,0.3694175039756298,
2020-01-30 12:00:00,-6.148480807380675,
2020-01-30 13:30:00,-3.0867247136849167,
2020-01-30 15:00:00,3.6349845387071373,
2020-01-30 15:30:30,3.6349845387071373,
2020-01-30 23:59:59,4.048802075089216,c
2020-01-31 00:00:00,-42.158353637589215,
2020-01-31 10:00:00,-31.179432502646446,
2020-01-31 10:30:00,-34.17848783213973,
2020-01-31 12:00:00,-32.02315721546233,
2020-01-31 13:30:00,-21.4411311029917,
2020-01-31 15:00:00,-14.649904508256316,
2020-01-31 15:30:30,-14.649904508256316,
2020-01-31 23:59:59,0.0,a
