date,JETS_2022_Q4,meta
2022-11-04 00:00:00,198.54936137464438,
2022-11-04 10:00:00,169.74819841997987,
2022-11-04 10:30:00,161.47340985677783,
2022-11-04 12:00:00,58.13229737457141,
2022-11-04 13:30:00,24.569470321927383,
2022-11-04 15:00:00,42.50044587475031,
2022-11-04 15:30:30,42.50044587475031,
2022-11-04 23:59:59,60.04059177245108,w
2022-11-07 00:00:00,103.76769247755283,
2022-11-07 10:00:00,31.782959230929464,
2022-11-07 10:30:00,27.70584436769559,
2022-11-07 12:00:00,40.654343802357744,
2022-11-07 13:30:00,114.30710845511612,
2022-11-07 15:00:00,138.43378726455967,
2022-11-07 15:30:30,138.43378726455967,
2022-11-07 23:59:59,138.77050962818157,c
2022-11-08 00:00:00,2.106288096960725,
2022-11-08 10:00:00,-50.29549627076085,
2022-11-08 10:30:00,-46.54405471062637,
2022-11-08 12:00:00,23.543257681579234,
2022-11-08 13:30:00,-32.80111545792033,
2022-11-08 15:00:00,11.435032756739929,
2022-11-08 15:30:30,11.435032756739929,
2022-11-08 23:59:59,-2.974194416366572,c
2022-11-09 00:00:00,29.55314209641665,
2022-11-09 10:00:00,-27.52074265688134,
2022-11-09 10:30:00,9.86072579155416,
2022-11-09 12:00:00,18.412660713447167,
2022-11-09 13:30:00,-43.75163912907101,
2022-11-09 15:00:00,-73.7749089202025,
2022-11-09 15:30:30,-73.7749089202025,
2022-11-09 23:59:59,-57.3860045356264,c
2022-11-10 00:00:00,-30.26306167234179,
2022-11-10 10:00:00,55.13601608539875,
2022-11-10 10:30:00,77.85848767635798,
2022-11-10 12:00:00,61.069978888287096,
2022-11-10 13:30:00,28.591667820127896,
2022-11-10 15:00:00,28.490761454664607,
2022-11-10 15:30:30,28.490761454664607,
2022-11-10 23:59:59,15.659324431430377,c
2022-11-11 00:00:00,24.085093816270728,
2022-11-11 10:00:00,51.02781076838255,
2022-11-11 10:30:00,86.96093643700624,
2022-11-11 12:00:00,101.7692289448396,
2022-11-11 13:30:00,127.18064001425682,
2022-11-11 15:00:00,154.47542507523895,
2022-11-11 15:30:30,154.47542507523895,u
2022-11-11 23:59:59,113.89009611171787,w
2022-11-14 00:00:00,131.30623063694156,
2022-11-14 10:00:00,64.9308566034033,
2022-11-14 10:30:00,81.7812404719757,
2022-11-14 12:00:00,41.09748555114447,
2022-11-14 13:30:00,31.769277313098428,
2022-11-14 15:00:00,-10.430813039059558,
2022-11-14 15:30:30,-10.430813039059558,
2022-11-14 23:59:59,-16.517538824698477,c
2022-11-15 00:00:00,23.250150156670315,
2022-11-15 10:00:00,58.44977510376202,
2022-11-15 10:30:00,41.614949813510066,
2022-11-15 12:00:00,87.51667735164574,
2022-11-15 13:30:00,64.16251657333032,
2022-11-15 15:00:00,50.739598123365795,
2022-11-15 15:30:30,50.739598123365795,
2022-11-15 23:59:59,36.47429787843657,c
2022-11-16 00:00:00,-3.3518654129716197,
2022-11-16 10:00:00,4.534077236983649,
2022-11-16 10:30:00,17.153674899315774,
2022-11-16 12:00:00,20.03443672370986,
2022-11-16 13:30:00,34.247023902844376,
2022-11-16 15:00:00,27.74598251957741,
2022-11-16 15:30:30,27.74598251957741,
2022-11-16 23:59:59,-9.442874298190873,c
2022-11-17 00:00:00,-85.28789135443799,
2022-11-17 10:00:00,-82.47825812969063,
2022-11-17 10:30:00,-108.31788792468978,
2022-11-17 12:00:00,-84.88518738225048,
2022-11-17 13:30:00,-55.267205158688284,
2022-11-17 15:00:00,-62.46636688518811,
2022-11-17 15:30:30,-62.46636688518811,
2022-11-17 23:59:59,-48.541826547350865,c
2022-11-18 00:00:00,-9.31507609522987,
2022-11-18 10:00:00,-11.118439907729226,
2022-11-18 10:30:00,-22.628699264301304,
2022-11-18 12:00:00,-24.18706396337484,
2022-11-18 13:30:00,-50.2873664546255,
2022-11-18 15:00:00,-56.74204331580313,
2022-11-18 15:30:30,-56.74204331580313,
2022-11-18 23:59:59,-37.4037346475734,w
2022-11-21 00:00:00,-31.952362182811157,
2022-11-21 10:00:00,-58.900279320626396,
2022-11-21 10:30:00,-55.142012361655816,
2022-11-21 12:00:00,-68.00026212222383,
2022-11-21 13:30:00,-74.50671106460777,
2022-11-21 15:00:00,-61.2455670251079,
2022-11-21 15:30:30,-61.2455670251079,
2022-11-21 23:59:59,-71.3655983774097,c
2022-11-22 00:00:00,-56.32245786903832,
2022-11-22 10:00:00,-90.85385726208528,
2022-11-22 10:30:00,-87.0005817749011,
2022-11-22 12:00:00,-109.42374463964916,
2022-11-22 13:30:00,-92.72913583012746,
2022-11-22 15:00:00,-141.76787570565352,
2022-11-22 15:30:30,-141.76787570565352,
2022-11-22 23:59:59,-102.77314789678712,c
2022-11-23 00:00:00,-88.49219797165983,
2022-11-23 10:00:00,-71.67413603055684,
2022-11-23 10:30:00,-50.43551523987526,
2022-11-23 12:00:00,-44.749617823854805,
2022-11-23 13:30:00,-24.30159507696635,
2022-11-23 15:00:00,-12.930880195202462,
2022-11-23 15:30:30,-12.930880195202462,s
2022-11-23 23:59:59,-8.150993079061664,c
2022-11-24 00:00:00,-7.01795204506152,
2022-11-24 10:00:00,-2.176852098330528,
2022-11-24 10:30:00,4.434164552412312,
2022-11-24 12:00:00,-7.083564800080694,
2022-11-24 13:30:00,-10.10557379482043,
2022-11-24 15:00:00,-10.483324919162897,
2022-11-24 15:30:30,-10.483324919162897,
2022-11-24 23:59:59,-11.927796525729718,c
2022-11-25 00:00:00,-27.337552204347958,
2022-11-25 10:00:00,-24.605209288765764,
2022-11-25 10:30:00,-19.524761601096543,
2022-11-25 12:00:00,21.274776703759926,
2022-11-25 13:30:00,-1.2627817844509082,
2022-11-25 15:00:00,-3.541656728469661,
2022-11-25 15:30:30,-3.541656728469661,
2022-11-25 23:59:59,0.0,a
2022-11-28 00:00:00,13.733072375944175,
2022-11-28 10:00:00,163.90455032759837,
2022-11-28 10:30:00,182.91398258760455,
2022-11-28 12:00:00,233.51476845262687,
2022-11-28 13:30:00,210.37805770981868,
2022-11-28 15:00:00,219.1870043169488,
2022-11-28 15:30:30,219.1870043169488,
2022-11-28 23:59:59,219.88940567457985,c
2022-11-29 00:00:00,194.29030163642892,
2022-11-29 10:00:00,229.5393253924335,
2022-11-29 10:30:00,214.217148923487,
2022-11-29 12:00:00,214.96764318596388,
2022-11-29 13:30:00,208.55752692063606,
2022-11-29 15:00:00,212.88559573239127,
2022-11-29 15:30:30,212.88559573239127,
2022-11-29 23:59:59,224.135240252534,c
2022-11-30 00:00:00,243.53548236676488,
2022-11-30 10:00:00,230.55642346555533,
2022-11-30 10:30:00,229.60062173871393,
2022-11-30 12:00:00,199.00464692136256,
2022-11-30 13:30:00,222.99288877841718,
2022-11-30 15:00:00,276.98124194643697,
2022-11-30 15:30:30,276.98124194643697,m
