date,IBB_2021_Q1,meta
2021-02-19 00:00:00,195.4380843300887,
2021-02-19 10:00:00,185.5653186968209,
2021-02-19 10:30:00,198.13354490273923,
2021-02-19 12:00:00,236.61358360554686,
2021-02-19 13:30:00,237.78043589747313,
2021-02-19 15:00:00,232.52126490400747,
2021-02-19 15:30:30,232.52126490400747,
2021-02-19 23:59:59,234.7465468359569,w
2021-02-22 00:00:00,206.01746675444315,
2021-02-22 10:00:00,181.54904378489869,
2021-02-22 10:30:00,187.85933518356978,
2021-02-22 12:00:00,170.0702993002326,
2021-02-22 13:30:00,132.83432157144466,
2021-02-22 15:00:00,136.90916203401707,
2021-02-22 15:30:30,136.90916203401707,
2021-02-22 23:59:59,86.61117032575817,c
2021-02-23 00:00:00,33.06895885577501,
2021-02-23 10:00:00,6.478753909696252,
2021-02-23 10:30:00,43.888290755875914,
2021-02-23 12:00:00,70.71655303287002,
2021-02-23 13:30:00,105.63431160976779,
2021-02-23 15:00:00,98.43638288460465,
2021-02-23 15:30:30,98.43638288460465,
2021-02-23 23:59:59,97.8314234382076,c
2021-02-24 00:00:00,58.627007921568065,
2021-02-24 10:00:00,-0.6544985211505718,
2021-02-24 10:30:00,3.6772147022225,
2021-02-24 12:00:00,53.752878073824604,
2021-02-24 13:30:00,55.27268820542213,
2021-02-24 15:00:00,21.759564842981263,
2021-02-24 15:30:30,21.759564842981263,
2021-02-24 23:59:59,49.753640258378255,c
2021-02-25 00:00:00,0.5041515951277233,
2021-02-25 10:00:00,24.890415103537407,
2021-02-25 10:30:00,74.2822599890851,
2021-02-25 12:00:00,10.044291606997149,
2021-02-25 13:30:00,24.088767842546986,
2021-02-25 15:00:00,-19.490557918114746,
2021-02-25 15:30:30,-19.490557918114746,
2021-02-25 23:59:59,-20.8578486380743,c
2021-02-26 00:00:00,18.27357092909915,
2021-02-26 10:00:00,-52.10952329550355,
2021-02-26 10:30:00,-65.76988660193274,
2021-02-26 12:00:00,-75.32140428528032,
2021-02-26 13:30:00,-123.21493076221077,
2021-02-26 15:00:00,-144.99874833171157,
2021-02-26 15:30:30,-144.99874833171157,s
2021-02-26 23:59:59,-148.23048578496582,w
2021-03-01 00:00:00,-191.61135878737264,
2021-03-01 10:00:00,-29.01039376549329,
2021-03-01 10:30:00,-51.1525906437173,
2021-03-01 12:00:00,-49.783073632906735,
2021-03-01 13:30:00,-55.487663663990816,
2021-03-01 15:00:00,-27.744124291867365,
2021-03-01 15:30:30,-27.744124291867365,
2021-03-01 23:59:59,-54.487616009675094,c
2021-03-02 00:00:00,-11.414757933629517,
2021-03-02 10:00:00,-14.777642959450304,
2021-03-02 10:30:00,-23.414747716544525,
2021-03-02 12:00:00,18.66512358173327,
2021-03-02 13:30:00,18.54367768907946,
2021-03-02 15:00:00,25.544484989174407,
2021-03-02 15:30:30,25.544484989174407,
2021-03-02 23:59:59,16.602814024109648,c
2021-03-03 00:00:00,10.73032137832206,
2021-03-03 10:00:00,-69.07820847803237,
2021-03-03 10:30:00,-51.02664840002194,
2021-03-03 12:00:00,-39.72544021151111,
2021-03-03 13:30:00,-23.657555224668386,
2021-03-03 15:00:00,-0.7337920843121992,
2021-03-03 15:30:30,-0.7337920843121992,
2021-03-03 23:59:59,-21.08595494084193,c
2021-03-04 00:00:00,7.414096949454461,
2021-03-04 10:00:00,-57.848560642291204,
2021-03-04 10:30:00,-58.05173419114499,
2021-03-04 12:00:00,-11.441390821112691,
2021-03-04 13:30:00,-70.29067273252508,
2021-03-04 15:00:00,-90.92436309172331,
2021-03-04 15:30:30,-90.92436309172331,
2021-03-04 23:59:59,-106.734169263171,c
2021-03-05 00:00:00,-68.10843020739117,
2021-03-05 10:00:00,-123.05400957887309,
2021-03-05 10:30:00,-139.13761673877707,
2021-03-05 12:00:00,-142.02311171449742,
2021-03-05 13:30:00,-95.12930203659994,
2021-03-05 15:00:00,-96.58622881076212,
2021-03-05 15:30:30,-96.58622881076212,
2021-03-05 23:59:59,-76.58038495153937,w
2021-03-08 00:00:00,-77.32057038639596,
2021-03-08 10:00:00,-101.59143634718612,
2021-03-08 10:30:00,-75.00800443903631,
2021-03-08 12:00:00,-101.5220955655609,
2021-03-08 13:30:00,-58.85891691784468,
2021-03-08 15:00:00,-100.47139968436773,
2021-03-08 15:30:30,-100.47139968436773,
2021-03-08 23:59:59,-118.8984766158469,c
2021-03-09 00:00:00,-89.98802728115857,
2021-03-09 10:00:00,-49.634106105627325,
2021-03-09 10:30:00,-28.745985697196147,
2021-03-09 12:00:00,-59.50132291235218,
2021-03-09 13:30:00,-2.343477732793872,
2021-03-09 15:00:00,-27.734167759763977,
2021-03-09 15:30:30,-27.734167759763977,
