date,MXN_FTSE_2022_Q2,meta
2022-06-17 10:30:00,391.4283682456835,
2022-06-17 12:00:00,398.16263264491135,
2022-06-17 13:30:00,360.4251361279148,
2022-06-17 15:00:00,291.8642128035017,
2022-06-17 15:30:30,291.8642128035017,
2022-06-17 23:59:59,382.392264639494,e
2022-06-20 00:00:00,363.3199630897234,
2022-06-20 10:00:00,402.95454187639825,
2022-06-20 10:30:00,392.0796733286488,
2022-06-20 12:00:00,366.5879067113083,
2022-06-20 13:30:00,363.8072129443317,
2022-06-20 15:00:00,353.0430675219568,
2022-06-20 15:30:30,353.0430675219568,
2022-06-20 23:59:59,354.9495699409772,c
2022-06-21 00:00:00,371.8656489868472,
2022-06-21 10:00:00,349.59964234242307,
2022-06-21 10:30:00,331.63314007258305,
2022-06-21 12:00:00,366.52428850897377,
2022-06-21 13:30:00,359.3921478829898,
2022-06-21 15:00:00,297.89099435356457,
2022-06-21 15:30:30,297.89099435356457,
2022-06-21 23:59:59,345.7663964602789,c
2022-06-22 00:00:00,394.5841041924614,
2022-06-22 10:00:00,435.8881843493018,
2022-06-22 10:30:00,426.7249320170513,
2022-06-22 12:00:00,440.1284199923257,
2022-06-22 13:30:00,435.2483282192943,
2022-06-22 15:00:00,422.82772957244833,
2022-06-22 15:30:30,422.82772957244833,
2022-06-22 23:59:59,499.9879179402933,c
2022-06-23 00:00:00,474.3716755684827,
2022-06-23 10:00:00,499.00059129608053,
2022-06-23 10:30:00,506.9318866955964,
2022-06-23 12:00:00,491.68285349182497,
2022-06-23 13:30:00,520.9482793634979,
2022-06-23 15:00:00,492.22983868025403,
2022-06-23 15:30:30,492.22983868025403,
2022-06-23 23:59:59,541.0678032910109,c
2022-06-24 00:00:00,553.6885735451569,
2022-06-24 10:00:00,507.795097241793,
2022-06-24 10:30:00,426.8419950964635,
2022-06-24 12:00:00,374.3214543556278,
2022-06-24 13:30:00,352.85084812554123,
2022-06-24 15:00:00,369.279376382412,
2022-06-24 15:30:30,369.279376382412,
2022-06-24 23:59:59,351.4810560396145,w
2022-06-27 00:00:00,352.4543533968654,
2022-06-27 10:00:00,375.1065644476639,
2022-06-27 10:30:00,383.738403170496,
2022-06-27 12:00:00,323.88768957166394,
2022-06-27 13:30:00,291.7278668333229,
2022-06-27 15:00:00,292.4564861468134,
2022-06-27 15:30:30,292.4564861468134,
2022-06-27 23:59:59,296.8960348997962,c
2022-06-28 00:00:00,261.8837363294524,
2022-06-28 10:00:00,239.51351634286038,
2022-06-28 10:30:00,254.28116335223422,
2022-06-28 12:00:00,318.1253534639136,
2022-06-28 13:30:00,294.1169869554751,
2022-06-28 15:00:00,287.33597347113937,
2022-06-28 15:30:30,287.33597347113937,
2022-06-28 23:59:59,247.03411449783016,c
2022-06-29 00:00:00,251.09960002878506,
2022-06-29 10:00:00,325.35483756296526,
2022-06-29 10:30:00,305.0280405221656,
2022-06-29 12:00:00,294.10040622818633,
2022-06-29 13:30:00,283.78781922625694,
2022-06-29 15:00:00,221.4164708862545,
2022-06-29 15:30:30,221.4164708862545,
2022-06-29 23:59:59,305.4259387237071,c
2022-06-30 00:00:00,335.2336671062394,
2022-06-30 10:00:00,402.1567776549964,
2022-06-30 10:30:00,403.68089149716707,
2022-06-30 12:00:00,339.50561125194054,
2022-06-30 13:30:00,287.2992213445559,
2022-06-30 15:00:00,283.4359095589607,
2022-06-30 15:30:30,283.4359095589607,
2022-06-30 23:59:59,359.42417542771454,c
2022-07-01 00:00:00,360.1297927044079,
2022-07-01 10:00:00,363.93735738240684,
2022-07-01 10:30:00,412.93393727392504,
2022-07-01 12:00:00,391.5646444636468,
2022-07-01 13:30:00,336.0265211566666,
2022-07-01 15:00:00,286.22398475769205,
2022-07-01 15:30:30,286.22398475769205,
2022-07-01 23:59:59,312.45710433133536,w
2022-07-04 00:00:00,309.74848141522125,
2022-07-04 10:00:00,285.0851241131295,
2022-07-04 10:30:00,239.5495675252123,
2022-07-04 12:00:00,238.95993954792812,
2022-07-04 13:30:00,176.39949782513122,
2022-07-04 15:00:00,274.51728125695536,
2022-07-04 15:30:30,274.51728125695536,
2022-07-04 23:59:59,277.8891859977839,c
2022-07-05 00:00:00,317.4468012447078,
2022-07-05 10:00:00,437.57212639269346,
2022-07-05 10:30:00,436.1380969517677,
2022-07-05 12:00:00,431.3869188314002,
2022-07-05 13:30:00,410.0527753557417,
2022-07-05 15:00:00,400.11033557400606,
2022-07-05 15:30:30,400.11033557400606,
2022-07-05 23:59:59,361.3132858701965,c
2022-07-06 00:00:00,348.6254404965939,
2022-07-06 10:00:00,376.80411020263,
2022-07-06 10:30:00,321.4763700688054,
2022-07-06 12:00:00,365.07651848491423,
2022-07-06 13:30:00,318.6553597256525,
2022-07-06 15:00:00,293.59977231150424,
2022-07-06 15:30:30,293.59977231150424,
2022-07-06 23:59:59,261.2702964499649,c
2022-07-07 00:00:00,253.11441865763572,
2022-07-07 10:00:00,243.25394371512266,
2022-07-07 10:30:00,277.35642172179996,
2022-07-07 12:00:00,303.92810184150585,
2022-07-07 13:30:00,290.29910250593457,
2022-07-07 15:00:00,316.8454506865128,
2022-07-07 15:30:30,316.8454506865128,
2022-07-07 23:59:59,383.880518041653,c
2022-07-08 00:00:00,383.880518041653,
2022-07-08 10:00:00,383.880518041653,
2022-07-08 10:30:00,383.880518041653,
2022-07-08 12:00:00,383.880518041653,
2022-07-08 13:30:00,383.880518041653,
2022-07-08 15:00:00,383.880518041653,
2022-07-08 15:30:30,383.880518041653,
2022-07-08 23:59:59,383.880518041653,w
