date,INTEL_SECT_2022_Q4,meta
2022-11-28 23:59:59,31.803073371964814,c
2022-11-29 00:00:00,43.42667137821036,
2022-11-29 10:00:00,48.950604520373616,
2022-11-29 10:30:00,51.37625571293873,
2022-11-29 12:00:00,47.15071984075041,
2022-11-29 13:30:00,51.06329563558782,
2022-11-29 15:00:00,49.308319516262486,
2022-11-29 15:30:30,49.308319516262486,
2022-11-29 23:59:59,48.03424839495872,e
2022-11-30 00:00:00,42.4614220008917,
2022-11-30 10:00:00,38.93880245392839,
2022-11-30 10:30:00,42.039499119381844,
2022-11-30 12:00:00,32.97060167486745,
2022-11-30 13:30:00,37.529726373042564,
2022-11-30 15:00:00,25.893551065065907,
2022-11-30 15:30:30,25.893551065065907,m
2022-11-30 23:59:59,30.136440673742385,c
2022-12-01 00:00:00,33.858507905445094,
2022-12-01 10:00:00,13.562941672347108,
2022-12-01 10:30:00,14.59094727694216,
2022-12-01 12:00:00,1.6992631458244034,
2022-12-01 13:30:00,19.686620339555958,
2022-12-01 15:00:00,18.205299462832556,
2022-12-01 15:30:30,18.205299462832556,
2022-12-01 23:59:59,13.322450954563664,c
2022-12-02 00:00:00,10.938415043980058,
2022-12-02 10:00:00,8.631086914706515,
2022-12-02 10:30:00,8.965553447134141,
2022-12-02 12:00:00,13.825584422290063,
2022-12-02 13:30:00,14.473168933237531,
2022-12-02 15:00:00,10.528353988475317,
2022-12-02 15:30:30,10.528353988475317,
2022-12-02 23:59:59,7.512180232467529,w
2022-12-05 00:00:00,33.71253775444896,
2022-12-05 10:00:00,5.986019550450578,
2022-12-05 10:30:00,11.302092947173264,
2022-12-05 12:00:00,11.217593792028538,
2022-12-05 13:30:00,11.76638020987204,
2022-12-05 15:00:00,18.51830872447107,
2022-12-05 15:30:30,18.51830872447107,
2022-12-05 23:59:59,17.787386798370278,c
2022-12-06 00:00:00,28.943854198478732,
2022-12-06 10:00:00,28.37400882586053,
2022-12-06 10:30:00,34.71789160044631,
2022-12-06 12:00:00,51.98531753890015,
2022-12-06 13:30:00,54.057055137579,
2022-12-06 15:00:00,59.75571708969534,
2022-12-06 15:30:30,59.75571708969534,
2022-12-06 23:59:59,57.485952170654116,c
2022-12-07 00:00:00,50.96684005271186,
2022-12-07 10:00:00,52.32878962183588,
2022-12-07 10:30:00,53.14300374902132,
2022-12-07 12:00:00,54.17159672214072,
2022-12-07 13:30:00,64.66836171481702,
2022-12-07 15:00:00,76.03330729047337,
2022-12-07 15:30:30,76.03330729047337,
2022-12-07 23:59:59,74.4932270661352,c
2022-12-08 00:00:00,91.77086640611108,
2022-12-08 10:00:00,84.7619456150588,
2022-12-08 10:30:00,87.12401200763412,
2022-12-08 12:00:00,77.24959117903532,
2022-12-08 13:30:00,78.76482573228859,
2022-12-08 15:00:00,73.1593704434234,
2022-12-08 15:30:30,73.1593704434234,
2022-12-08 23:59:59,74.53208875307786,c
2022-12-09 00:00:00,69.93108926451828,
2022-12-09 10:00:00,75.61649847954763,
2022-12-09 10:30:00,65.59444208833006,
2022-12-09 12:00:00,57.80792983929467,
2022-12-09 13:30:00,59.33230113643569,
2022-12-09 15:00:00,62.43233194078846,
2022-12-09 15:30:30,62.43233194078846,
2022-12-09 23:59:59,60.23935963287494,w
2022-12-12 00:00:00,60.54937927178722,
2022-12-12 10:00:00,71.36864379000914,
2022-12-12 10:30:00,74.50938690804844,
2022-12-12 12:00:00,68.72756529231816,
2022-12-12 13:30:00,74.6798548555332,
2022-12-12 15:00:00,78.07326446568885,
2022-12-12 15:30:30,78.07326446568885,
2022-12-12 23:59:59,69.98262833789596,c
2022-12-13 00:00:00,74.65285313612549,
2022-12-13 10:00:00,55.165571920554356,
2022-12-13 10:30:00,46.33479061075545,
2022-12-13 12:00:00,51.99550230839412,
2022-12-13 13:30:00,63.36512405331072,
2022-12-13 15:00:00,60.340087514631364,
2022-12-13 15:30:30,60.340087514631364,
2022-12-13 23:59:59,61.36916451516177,c
