date,EU_MSCI_QUAL_2022_Q4,meta
2022-10-24 08:00:00,-41.201463305337484,
2022-10-24 10:30:00,-58.41550175661064,
2022-10-24 11:00:00,-53.18296547491218,
2022-10-24 23:59:59,-51.121176928095,c
2022-10-25 00:00:00,-46.59868581939952,
2022-10-25 03:30:00,-37.39196130155938,
2022-10-25 04:00:00,-35.68896406147644,
2022-10-25 06:00:00,-56.98525287646419,
2022-10-25 08:00:00,-44.047014094563565,
2022-10-25 10:30:00,-33.72130306269389,
2022-10-25 11:00:00,-37.71750779972092,
2022-10-25 23:59:59,-45.00378677777212,c
2022-10-26 00:00:00,-40.94560340587498,
2022-10-26 03:30:00,-31.66405760252701,
2022-10-26 04:00:00,-25.82572913720037,
2022-10-26 06:00:00,-29.086726000856288,
2022-10-26 08:00:00,-36.15298760136318,
2022-10-26 10:30:00,-26.80349518486139,
2022-10-26 11:00:00,-21.077449957489875,
2022-10-26 23:59:59,-24.63530667046814,c
2022-10-27 00:00:00,-8.48860765220536,
2022-10-27 03:30:00,3.3130443929334206,
2022-10-27 04:00:00,1.5279620435583183,
2022-10-27 06:00:00,2.7090461675906,
2022-10-27 08:00:00,13.621070788029442,
2022-10-27 10:30:00,14.937496318004946,
2022-10-27 11:00:00,4.339941859869668,
2022-10-27 23:59:59,2.605504001555005,c
2022-10-28 00:00:00,-44.89830733034546,
2022-10-28 03:30:00,-55.063248268316215,
2022-10-28 04:00:00,-61.44327427339374,
2022-10-28 06:00:00,-52.879746688040655,
2022-10-28 08:00:00,-53.03562352026097,
2022-10-28 10:30:00,-36.79196117330548,
2022-10-28 11:00:00,-42.81037688300762,
2022-10-28 23:59:59,-41.732238102094016,w
2022-10-31 00:00:00,-30.53381294378528,
2022-10-31 03:30:00,-30.53381294378528,
2022-10-31 04:00:00,-30.53381294378528,
2022-10-31 06:00:00,-18.42675098419579,
2022-10-31 08:00:00,-22.017946627253423,
2022-10-31 10:30:00,-11.626372806775976,
2022-10-31 11:00:00,-9.755147868813424,
2022-10-31 23:59:59,-6.546379081860437,c
2022-11-01 00:00:00,10.538161524234852,
2022-11-01 03:30:00,10.538161524234852,
2022-11-01 04:00:00,10.538161524234852,
2022-11-01 06:00:00,13.645383210889463,
2022-11-01 08:00:00,3.6701155615835432,
2022-11-01 10:30:00,12.107149442924651,
2022-11-01 11:00:00,17.74962721655413,
2022-11-01 23:59:59,22.36646121374156,c
2022-11-02 00:00:00,4.713343437434787,
2022-11-02 03:30:00,4.713343437434787,
2022-11-02 04:00:00,4.713343437434787,
2022-11-02 06:00:00,-15.585564911521942,
2022-11-02 08:00:00,-0.22644015939533801,
2022-11-02 10:30:00,-11.95880516246848,
2022-11-02 11:00:00,-2.541026420460753,
2022-11-02 23:59:59,0.9848145824986432,c
2022-11-03 00:00:00,-11.583609458304295,
2022-11-03 03:30:00,-11.583609458304295,
2022-11-03 04:00:00,-11.583609458304295,
2022-11-03 06:00:00,-10.752434709673935,
2022-11-03 08:00:00,-18.02095586317398,
2022-11-03 10:30:00,-15.117681145620509,
2022-11-03 11:00:00,-1.7414172472025484,
2022-11-03 23:59:59,19.363559813878055,c
2022-11-04 00:00:00,44.46251031247721,
2022-11-04 03:30:00,44.46251031247721,
2022-11-04 04:00:00,44.46251031247721,
2022-11-04 06:00:00,30.602678414951697,
2022-11-04 08:00:00,36.124717443071745,
2022-11-04 10:30:00,26.573943700052837,
2022-11-04 11:00:00,32.5221884965091,
2022-11-04 23:59:59,10.380585042476241,w
2022-11-07 00:00:00,12.239116468963516,
2022-11-07 03:30:00,24.908805897962793,
2022-11-07 04:00:00,37.844521676621866,
2022-11-07 06:00:00,30.29844247249389,
2022-11-07 08:00:00,33.06651613954398,
2022-11-07 10:30:00,23.58567917116659,
2022-11-07 11:00:00,26.57261588171025,
2022-11-07 23:59:59,17.55474935248867,c
2022-11-08 00:00:00,6.618961473626882,
2022-11-08 03:30:00,3.471070714778648,
2022-11-08 04:00:00,15.08924713033366,
2022-11-08 06:00:00,10.013339870064897,
2022-11-08 08:00:00,-4.592938032458733,
2022-11-08 10:30:00,-18.412762772230963,
2022-11-08 11:00:00,-13.825401581108167,
2022-11-08 23:59:59,-28.210455484503882,c
2022-11-09 00:00:00,-37.18709131109813,
2022-11-09 03:30:00,-36.26210570988883,
2022-11-09 04:00:00,-39.402777559403944,
2022-11-09 06:00:00,-50.71799809682693,
2022-11-09 08:00:00,-42.99105288837518,
2022-11-09 10:30:00,-51.99590384360829,
2022-11-09 11:00:00,-59.29812390272559,
2022-11-09 23:59:59,-59.187590017516186,c
2022-11-10 00:00:00,-69.15332356475494,
2022-11-10 03:30:00,-64.599205678776,
2022-11-10 04:00:00,-58.16222163541522,
2022-11-10 06:00:00,-63.133299768566985,
2022-11-10 08:00:00,-50.00265508597954,
2022-11-10 10:30:00,-30.636027694755512,
2022-11-10 11:00:00,-43.52266360910471,
2022-11-10 23:59:59,-60.768015592831944,c
2022-11-11 00:00:00,-29.42890115566388,
2022-11-11 03:30:00,-41.65669482313194,
2022-11-11 04:00:00,-54.167952977219215,
2022-11-11 06:00:00,-49.94411505122241,
2022-11-11 08:00:00,-53.24690021836204,
2022-11-11 10:30:00,-47.16718716435685,
2022-11-11 11:00:00,-52.17163980947112,
2022-11-11 23:59:59,-65.93965061110839,w
2022-11-14 00:00:00,-63.52811788094709,
2022-11-14 03:30:00,-71.72806403957497,
2022-11-14 04:00:00,-69.62364157295963,
2022-11-14 06:00:00,-98.60354531772464,
2022-11-14 08:00:00,-98.47441497527257,
2022-11-14 10:30:00,-81.79472574560862,
2022-11-14 11:00:00,-83.25571654983753,
2022-11-14 23:59:59,-74.44206139321886,c
2022-11-15 00:00:00,-53.67493025554404,
2022-11-15 03:30:00,-74.74270965090489,
2022-11-15 04:00:00,-65.14698508511356,
2022-11-15 06:00:00,-62.21528055447027,
2022-11-15 08:00:00,-54.07289529006107,
2022-11-15 10:30:00,-37.73371347261593,
2022-11-15 11:00:00,-40.73245144293833,
2022-11-15 23:59:59,-39.47366634697232,c
2022-11-16 00:00:00,-51.0030266617141,
2022-11-16 03:30:00,-45.976437360069326,
2022-11-16 04:00:00,-28.16668243590368,
2022-11-16 06:00:00,-15.365804954004489,
2022-11-16 08:00:00,-7.069900222090723,
2022-11-16 10:30:00,-12.891589342407542,
2022-11-16 11:00:00,-23.479348753811905,
2022-11-16 23:59:59,-31.17265533733996,c
2022-11-17 00:00:00,-35.26616369990518,
2022-11-17 03:30:00,-39.89184550062191,
2022-11-17 04:00:00,-39.66255924758809,
2022-11-17 06:00:00,-38.465575693641426,
2022-11-17 08:00:00,-9.935358875607335,
2022-11-17 10:30:00,2.0907811836032124,
2022-11-17 11:00:00,3.747229037830607,
2022-11-17 23:59:59,6.1332813738785035,c
2022-11-18 00:00:00,5.055154636865041,
2022-11-18 03:30:00,6.680413812201323,
2022-11-18 04:00:00,5.819563094232649,
2022-11-18 06:00:00,21.822510638097697,
2022-11-18 08:00:00,14.775229089478444,
2022-11-18 10:30:00,0.7111481951302494,
2022-11-18 11:00:00,4.286007792719829,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,1.3034106683742266,
2022-11-21 03:30:00,3.219206446706721,
2022-11-21 04:00:00,-6.753407061527696,
2022-11-21 06:00:00,-19.169789110318447,
2022-11-21 08:00:00,-14.596790125419716,
2022-11-21 10:30:00,-26.829323084673092,
2022-11-21 11:00:00,-29.06796652260232,
2022-11-21 23:59:59,-32.46697618489782,c
2022-11-22 00:00:00,-26.534024401668717,
2022-11-22 03:30:00,-9.258141051822804,
2022-11-22 04:00:00,-7.949529011129243,
2022-11-22 06:00:00,9.036320978014373,
2022-11-22 08:00:00,13.739027469739653,
2022-11-22 10:30:00,15.84159477419496,
2022-11-22 11:00:00,15.448292196364605,
2022-11-22 23:59:59,13.711361710730557,c
2022-11-23 00:00:00,27.900187745536073,
2022-11-23 03:30:00,47.93170543320957,
2022-11-23 04:00:00,50.08305312281084,
2022-11-23 06:00:00,42.626740147121154,
2022-11-23 08:00:00,26.438210555003366,
2022-11-23 10:30:00,27.523815215632908,
2022-11-23 11:00:00,27.648573692166792,
2022-11-23 23:59:59,16.27824616637656,c
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
0,16.27824616637656,
2022-11-24 00:00:00,13.87456269124334,
2022-11-24 03:30:00,13.492449970415919,
2022-11-24 04:00:00,14.522565620244109,
2022-11-24 06:00:00,18.710336737804482,
2022-11-24 08:00:00,20.168124364655682,
2022-11-24 10:30:00,24.854209863913525,
2022-11-24 11:00:00,27.910688855830585,
2022-11-24 23:59:59,24.591714706801554,c
2022-11-25 00:00:00,14.031234912557466,
2022-11-25 03:30:00,27.85671674384446,
2022-11-25 04:00:00,29.002046733741622,
2022-11-25 06:00:00,29.16553401766737,
2022-11-25 08:00:00,27.05696466439963,
2022-11-25 10:30:00,26.036706842861918,
2022-11-25 11:00:00,23.533846105731072,
2022-11-25 23:59:59,21.195084598162566,w
2022-11-28 00:00:00,13.164548971935119,
2022-11-28 03:30:00,21.132295572175735,
2022-11-28 04:00:00,23.632318007150957,
2022-11-28 06:00:00,18.027254176736278,
2022-11-28 08:00:00,12.97102340055369,
2022-11-28 10:30:00,23.512350975143363,
2022-11-28 11:00:00,28.88520210709771,
2022-11-28 23:59:59,37.2887651868034,c
2022-11-29 00:00:00,34.51857445111864,
2022-11-29 03:30:00,54.23490239826333,
2022-11-29 04:00:00,49.26880291675809,
2022-11-29 06:00:00,37.72491580753979,
2022-11-29 08:00:00,36.46631510947827,
2022-11-29 10:30:00,43.182231250945165,
2022-11-29 11:00:00,43.93145347010034,
2022-11-29 23:59:59,38.985950585473915,c
2022-11-30 00:00:00,41.16894208051838,
2022-11-30 03:30:00,43.22741279080708,
2022-11-30 04:00:00,45.26938118114765,
2022-11-30 06:00:00,46.06900073792826,
2022-11-30 08:00:00,40.472281058541625,
2022-11-30 10:30:00,43.59307229535261,
2022-11-30 11:00:00,41.06512851445939,
2022-11-30 23:59:59,23.153619509847886,e
2022-12-01 00:00:00,17.890453986071066,
2022-12-01 03:30:00,23.585533297810116,
2022-12-01 04:00:00,28.061107212766615,
2022-12-01 06:00:00,30.043914860851714,
2022-12-01 08:00:00,35.4084365347278,
2022-12-01 10:30:00,49.28125594042763,
2022-12-01 11:00:00,52.02851104410786,
2022-12-01 23:59:59,41.53529646799393,c
2022-12-02 00:00:00,29.46674666102558,
2022-12-02 03:30:00,16.777840411912166,
2022-12-02 04:00:00,9.03106637979954,
2022-12-02 06:00:00,1.6597255131872544,
2022-12-02 08:00:00,3.8407052993810566,
2022-12-02 10:30:00,15.744115643242026,
2022-12-02 11:00:00,18.855462364886193,
2022-12-02 23:59:59,14.960796992004589,w
2022-12-05 00:00:00,27.56270927342291,
2022-12-05 03:30:00,28.86522728691125,
2022-12-05 04:00:00,23.694288982890498,
2022-12-05 06:00:00,19.978796682857137,
2022-12-05 08:00:00,26.834178190854914,
2022-12-05 10:30:00,20.90247502299826,
2022-12-05 11:00:00,19.753723978524363,
2022-12-05 23:59:59,16.79192353561814,c
2022-12-06 00:00:00,15.610759793160355,
2022-12-06 03:30:00,4.5815578937913415,
2022-12-06 04:00:00,12.92900811134075,
2022-12-06 06:00:00,10.349689817297985,
2022-12-06 08:00:00,6.646892933019444,
2022-12-06 10:30:00,2.9719522878754105,
2022-12-06 11:00:00,5.978971685435454,
2022-12-06 23:59:59,0.3248327269972151,c
2022-12-07 00:00:00,-21.4346529875354,
2022-12-07 03:30:00,-29.905163090061706,
2022-12-07 04:00:00,-33.897570600701215,
2022-12-07 06:00:00,-35.94089178682452,
2022-12-07 08:00:00,-25.124217600791326,
2022-12-07 10:30:00,-6.700017865487894,
2022-12-07 11:00:00,-9.692955623739635,
2022-12-07 23:59:59,-24.0859207608014,c
2022-12-08 00:00:00,-9.184975079910714,
2022-12-08 03:30:00,-11.154118808282078,
2022-12-08 04:00:00,-14.453841624733741,
2022-12-08 06:00:00,-20.697070426148002,
2022-12-08 08:00:00,-11.456688401432189,
2022-12-08 10:30:00,-18.278061730418358,
2022-12-08 11:00:00,-17.232738983158924,
2022-12-08 23:59:59,-24.794328565852766,c
2022-12-09 00:00:00,-21.452864922886647,
2022-12-09 03:30:00,-41.06928392807754,
2022-12-09 04:00:00,-38.667004458566,
2022-12-09 06:00:00,-25.69874008770853,
2022-12-09 08:00:00,-16.162458831573986,
2022-12-09 10:30:00,-5.908880846630609,
2022-12-09 11:00:00,-3.975062210761621,
2022-12-09 23:59:59,-6.510373082667115,w
2022-12-12 00:00:00,-12.527548187275329,
2022-12-12 03:30:00,-14.536685215263446,
2022-12-12 04:00:00,-13.053048252746635,
2022-12-12 06:00:00,-10.758958218949715,
2022-12-12 08:00:00,-11.840810136163782,
2022-12-12 10:30:00,-12.02206507321489,
2022-12-12 11:00:00,-11.196886841784135,
2022-12-12 23:59:59,-16.985704004233412,c
2022-12-13 00:00:00,-5.0558323279635715,
2022-12-13 03:30:00,-4.745949200027212,
2022-12-13 04:00:00,-6.322832686424476,
2022-12-13 06:00:00,-2.00233598160321,
2022-12-13 08:00:00,-0.7177567263896663,
2022-12-13 10:30:00,22.42735986192588,
2022-12-13 11:00:00,20.808558734871667,
2022-12-13 23:59:59,19.244233580547757,c
2022-12-14 00:00:00,13.572811844824855,
2022-12-14 03:30:00,6.683454288698613,
2022-12-14 04:00:00,6.283832123995808,
2022-12-14 06:00:00,12.35008798622448,
2022-12-14 08:00:00,16.392755470626184,
2022-12-14 10:30:00,19.38644226787619,
2022-12-14 11:00:00,17.678394173200445,
2022-12-14 23:59:59,15.605743900133689,c
2022-12-15 00:00:00,13.401318601287699,
2022-12-15 03:30:00,6.582388653746534,
2022-12-15 04:00:00,10.784215751234342,
2022-12-15 06:00:00,-6.849673975861947,
2022-12-15 08:00:00,-10.62962483770798,
2022-12-15 10:30:00,-24.131724308672574,
2022-12-15 11:00:00,-24.041694865445947,
2022-12-15 23:59:59,-21.90981691896627,c
2022-12-16 00:00:00,-23.389511841497438,
2022-12-16 03:30:00,-34.66088117892673,
2022-12-16 04:00:00,-29.962473646774583,
2022-12-16 06:00:00,-43.94969637779673,
2022-12-16 08:00:00,-37.7768116788676,
2022-12-16 10:30:00,-41.99489576077781,
2022-12-16 11:00:00,-38.7670072717749,
2022-12-16 23:59:59,-47.805330675369646,w
2022-12-19 00:00:00,-40.81795479277753,
2022-12-19 03:30:00,-29.309259764506805,
2022-12-19 04:00:00,-25.58160747957311,
2022-12-19 06:00:00,-22.966620567687073,
2022-12-19 08:00:00,-17.008974692513107,
2022-12-19 10:30:00,-16.885235179482038,
2022-12-19 11:00:00,-20.12693368038765,
2022-12-19 23:59:59,-20.936359255996763,c
2022-12-20 00:00:00,-37.83252186702941,
2022-12-20 03:30:00,-36.291018845563826,
2022-12-20 04:00:00,-32.61315740060252,
2022-12-20 06:00:00,-33.47645662712159,
2022-12-20 08:00:00,-39.345826650836216,
2022-12-20 10:30:00,-27.25410103150773,
2022-12-20 11:00:00,-30.217557823883112,
2022-12-20 23:59:59,-42.64920269828724,c
2022-12-21 00:00:00,-47.86195383012125,
2022-12-21 03:30:00,-45.483073520318385,
2022-12-21 04:00:00,-45.72929793407093,
2022-12-21 06:00:00,-44.21663636537971,
2022-12-21 08:00:00,-39.02272730339507,
2022-12-21 10:30:00,-12.89904098786667,
2022-12-21 11:00:00,-11.322591397065139,
2022-12-21 23:59:59,-9.105998402954242,c
