date,MSCI_FACT_VLUE_HEDGED_2022_Q2,meta
2022-04-14 00:00:00,98.7276166871709,
2022-04-14 10:00:00,88.84882728269531,
2022-04-14 10:30:00,83.8540109982714,
2022-04-14 12:00:00,81.67163918462865,
2022-04-14 13:30:00,78.81127840848603,
2022-04-14 15:00:00,75.85137711015267,
2022-04-14 15:30:30,75.85137711015267,
2022-04-14 23:59:59,78.16199234921908,c
2022-04-15 00:00:00,78.16199234921908,
2022-04-15 10:00:00,78.16199234921908,
2022-04-15 10:30:00,78.16199234921908,
2022-04-15 12:00:00,78.16199234921908,
2022-04-15 13:30:00,78.16199234921908,
2022-04-15 15:00:00,78.16199234921908,
2022-04-15 15:30:30,78.16199234921908,
2022-04-15 23:59:59,78.16199234921908,w
2022-04-18 00:00:00,80.90526802256085,
2022-04-18 10:00:00,74.61139995716934,
2022-04-18 10:30:00,79.62420295652424,
2022-04-18 12:00:00,74.98926377599958,
2022-04-18 13:30:00,80.74012466725014,
2022-04-18 15:00:00,79.30029846278308,
2022-04-18 15:30:30,79.30029846278308,
2022-04-18 23:59:59,69.18952002993859,c
2022-04-19 00:00:00,72.06736267835265,
2022-04-19 10:00:00,78.9502447868926,
2022-04-19 10:30:00,76.5234093911377,
2022-04-19 12:00:00,83.08394341002656,
2022-04-19 13:30:00,80.02615379080902,
2022-04-19 15:00:00,85.59852959202442,
2022-04-19 15:30:30,85.59852959202442,
2022-04-19 23:59:59,91.72576333311304,c
2022-04-20 00:00:00,81.41548873681631,
2022-04-20 10:00:00,76.15736733631331,
2022-04-20 10:30:00,75.12535093539924,
2022-04-20 12:00:00,73.93314716115344,
2022-04-20 13:30:00,69.64935299017753,
2022-04-20 15:00:00,73.19459419067147,
2022-04-20 15:30:30,73.19459419067147,
2022-04-20 23:59:59,75.60547637729735,c
2022-04-21 00:00:00,69.33462514218064,
2022-04-21 10:00:00,55.6961229797501,
2022-04-21 10:30:00,50.90451743847581,
2022-04-21 12:00:00,33.269912237653784,
2022-04-21 13:30:00,23.44088212157368,
2022-04-21 15:00:00,16.94914286413882,
2022-04-21 15:30:30,16.94914286413882,
2022-04-21 23:59:59,23.61352790687164,c
2022-04-22 00:00:00,39.90796766328816,
2022-04-22 10:00:00,40.81480617691193,
2022-04-22 10:30:00,49.03888077464808,
2022-04-22 12:00:00,43.70976454717328,
2022-04-22 13:30:00,45.39236025606931,
2022-04-22 15:00:00,42.620917096099504,
2022-04-22 15:30:30,42.620917096099504,
2022-04-22 23:59:59,38.82148695485142,w
2022-04-25 00:00:00,26.2341105979375,
2022-04-25 10:00:00,33.58359869623462,
2022-04-25 10:30:00,29.86902505402861,
2022-04-25 12:00:00,23.50324857687417,
2022-04-25 13:30:00,30.53681657579466,
2022-04-25 15:00:00,31.832841189608075,
2022-04-25 15:30:30,31.832841189608075,
2022-04-25 23:59:59,32.841380879254814,c
2022-04-26 00:00:00,60.94989743963248,
2022-04-26 10:00:00,55.58058991510535,
2022-04-26 10:30:00,43.241040060851105,
2022-04-26 12:00:00,40.658879467529744,
2022-04-26 13:30:00,45.55094098322519,
2022-04-26 15:00:00,38.28311397792976,
2022-04-26 15:30:30,38.28311397792976,
2022-04-26 23:59:59,43.12092347821431,c
2022-04-27 00:00:00,61.2230959677305,
2022-04-27 10:00:00,54.610499645030586,
2022-04-27 10:30:00,53.46673673565692,
2022-04-27 12:00:00,62.92542294055278,
2022-04-27 13:30:00,59.56080186819804,
2022-04-27 15:00:00,74.91282445887555,
2022-04-27 15:30:30,74.91282445887555,
2022-04-27 23:59:59,80.53236498552877,c
2022-04-28 00:00:00,66.93549583180999,
2022-04-28 10:00:00,45.231482077422925,
2022-04-28 10:30:00,36.580414684055086,
2022-04-28 12:00:00,40.41807931364491,
2022-04-28 13:30:00,45.81785222219759,
2022-04-28 15:00:00,50.18422786519358,
2022-04-28 15:30:30,50.18422786519358,
2022-04-28 23:59:59,57.38187472884522,c
2022-04-29 00:00:00,78.52785927717309,
2022-04-29 10:00:00,114.54353076557948,
2022-04-29 10:30:00,101.18145175782803,
2022-04-29 12:00:00,82.65733311869138,
2022-04-29 13:30:00,81.93836666770767,
2022-04-29 15:00:00,62.73954811862927,
2022-04-29 15:30:30,62.73954811862927,s
