date,FINX_2021_Q4,meta
2021-12-21 10:00:00,-37.25955611544987,
2021-12-21 10:30:00,-30.895917532676776,
2021-12-21 12:00:00,-46.59687220113892,
2021-12-21 13:30:00,-87.26169837172029,
2021-12-21 15:00:00,-87.22022443530204,
2021-12-21 15:30:30,-87.22022443530204,
2021-12-21 23:59:59,-88.99508690312746,c
2021-12-22 00:00:00,-68.41468215529812,
2021-12-22 10:00:00,-49.92147507882032,
2021-12-22 10:30:00,-54.82318674200337,
2021-12-22 12:00:00,-55.88591103611179,
2021-12-22 13:30:00,-80.36777573060931,
2021-12-22 15:00:00,-88.1295926807054,
2021-12-22 15:30:30,-88.1295926807054,
2021-12-22 23:59:59,-89.30795381167536,c
2021-12-23 00:00:00,-81.45316412397688,
2021-12-23 10:00:00,-48.59000741758018,
2021-12-23 10:30:00,-46.78145586844312,
2021-12-23 12:00:00,-32.85129937585589,
2021-12-23 13:30:00,5.385097499298581,
2021-12-23 15:00:00,-5.86639636176551,
2021-12-23 15:30:30,-5.86639636176551,
2021-12-23 23:59:59,0.07412748198748886,c
2021-12-24 00:00:00,-1.261796541956528,
2021-12-24 10:00:00,0.4714573886951712,
2021-12-24 10:30:00,0.7548149195743008,
2021-12-24 12:00:00,0.9246549409699583,
2021-12-24 13:30:00,0.9246549409699583,
2021-12-24 15:00:00,0.9246549409699583,
2021-12-24 15:30:30,0.9246549409699583,
2021-12-24 23:59:59,0.0,a
2021-12-27 00:00:00,-5.335882531326888,
2021-12-27 10:00:00,-62.77239328370979,
2021-12-27 10:30:00,-32.57773668466598,
2021-12-27 12:00:00,-18.951789841447408,
2021-12-27 13:30:00,-25.340757404585702,
2021-12-27 15:00:00,-17.734304456438167,
2021-12-27 15:30:30,-17.734304456438167,
2021-12-27 23:59:59,-44.81476522437538,c
2021-12-28 00:00:00,-37.29702341265579,
2021-12-28 10:00:00,-22.59416511588165,
2021-12-28 10:30:00,-34.957162619900146,
2021-12-28 12:00:00,-38.59574051040545,
2021-12-28 13:30:00,-33.348138465847114,
2021-12-28 15:00:00,-33.34063235674216,
2021-12-28 15:30:30,-33.34063235674216,
2021-12-28 23:59:59,-42.332637528353644,c
2021-12-29 00:00:00,-41.331073357663854,
2021-12-29 10:00:00,-58.39653738709808,
2021-12-29 10:30:00,-44.30243226963057,
2021-12-29 12:00:00,-22.96224441646791,
2021-12-29 13:30:00,-2.6236228046088854,
2021-12-29 15:00:00,18.797837490304573,
2021-12-29 15:30:30,18.797837490304573,
2021-12-29 23:59:59,5.229764045725233,c
2021-12-30 00:00:00,6.474956370736436,
2021-12-30 10:00:00,55.95462038994492,
2021-12-30 10:30:00,65.2092459236112,
2021-12-30 12:00:00,58.61589099769867,
2021-12-30 13:30:00,101.71663378713652,
2021-12-30 15:00:00,106.99892936315246,
2021-12-30 15:30:30,106.99892936315246,
2021-12-30 23:59:59,108.54432274264832,c
2021-12-31 00:00:00,125.6410334926245,
2021-12-31 10:00:00,199.08565530938472,
2021-12-31 10:30:00,179.34923212639296,
2021-12-31 12:00:00,194.13396369286556,
2021-12-31 13:30:00,196.70035645987969,
2021-12-31 15:00:00,191.22817884224287,
2021-12-31 15:30:30,191.22817884224287,
2021-12-31 23:59:59,178.6584042428933,e
2022-01-03 00:00:00,181.19931177520516,
2022-01-03 10:00:00,136.76473304415958,
2022-01-03 10:30:00,120.94529305854417,
2022-01-03 12:00:00,129.5654095741595,
2022-01-03 13:30:00,127.12061826045056,
2022-01-03 15:00:00,123.68597443973545,
2022-01-03 15:30:30,123.68597443973545,
2022-01-03 23:59:59,116.81743602924507,c
2022-01-04 00:00:00,111.53635603335351,
2022-01-04 10:00:00,93.10922720948315,
2022-01-04 10:30:00,55.31698015250049,
2022-01-04 12:00:00,55.87494070486969,
2022-01-04 13:30:00,58.64252324707536,
2022-01-04 15:00:00,66.43330319936558,
2022-01-04 15:30:30,66.43330319936558,
2022-01-04 23:59:59,47.23730700088004,c
2022-01-05 00:00:00,53.528838831996836,
2022-01-05 10:00:00,-4.1152630232036245,
2022-01-05 10:30:00,-19.378509702624797,
2022-01-05 12:00:00,-44.324750077037606,
2022-01-05 13:30:00,-38.858427702431754,
2022-01-05 15:00:00,-62.387410094352845,
2022-01-05 15:30:30,-62.387410094352845,
2022-01-05 23:59:59,-56.25466756664787,c
2022-01-06 00:00:00,-58.45421207729623,
2022-01-06 10:00:00,-98.15614266634157,
2022-01-06 10:30:00,-146.30101006447399,
2022-01-06 12:00:00,-129.11983901268786,
2022-01-06 13:30:00,-101.51716719943306,
2022-01-06 15:00:00,-99.79828197234156,
2022-01-06 15:30:30,-99.79828197234156,
2022-01-06 23:59:59,-89.4595495819683,c
2022-01-07 00:00:00,-68.74284541892507,
2022-01-07 10:00:00,-35.6272285477296,
2022-01-07 10:30:00,-35.56900570760308,
2022-01-07 12:00:00,-26.999765799742136,
2022-01-07 13:30:00,-10.443799076407004,
2022-01-07 15:00:00,-29.825089147992003,
2022-01-07 15:30:30,-29.825089147992003,
2022-01-07 23:59:59,-21.651985732005414,w
2022-01-10 00:00:00,-36.77091249328919,
2022-01-10 10:00:00,-13.35241502244753,
2022-01-10 10:30:00,-6.305300464553284,
2022-01-10 12:00:00,-47.210758294464085,
2022-01-10 13:30:00,-56.78828142934435,
2022-01-10 15:00:00,-68.02993280934356,
2022-01-10 15:30:30,-68.02993280934356,
2022-01-10 23:59:59,-77.27952703934716,c
2022-01-11 00:00:00,-78.90389952798864,
2022-01-11 10:00:00,-41.31915570307615,
2022-01-11 10:30:00,-62.960025396552055,
2022-01-11 12:00:00,-60.345118502158584,
2022-01-11 13:30:00,-49.122872367432365,
2022-01-11 15:00:00,-52.43624311242229,
2022-01-11 15:30:30,-52.43624311242229,
2022-01-11 23:59:59,-54.38661227500688,c
2022-01-12 00:00:00,-41.156092844812974,
2022-01-12 10:00:00,-32.17864804288456,
2022-01-12 10:30:00,-57.24431040506374,
2022-01-12 12:00:00,-43.730183829813086,
2022-01-12 13:30:00,-58.639841744977275,
2022-01-12 15:00:00,-46.36785880205457,
2022-01-12 15:30:30,-46.36785880205457,
2022-01-12 23:59:59,-44.45362128033344,c
2022-01-13 00:00:00,-65.30448390468837,
2022-01-13 10:00:00,-57.496433265828045,
2022-01-13 10:30:00,-57.762571138063095,
2022-01-13 12:00:00,-32.80607856165739,
2022-01-13 13:30:00,-30.292960516718722,
2022-01-13 15:00:00,-18.294598873269024,
2022-01-13 15:30:30,-18.294598873269024,
2022-01-13 23:59:59,-15.055662009274783,c
2022-01-14 00:00:00,2.36180907819994,
2022-01-14 10:00:00,-11.634446562624817,
2022-01-14 10:30:00,-32.46192848688406,
2022-01-14 12:00:00,-62.37479871162964,
2022-01-14 13:30:00,-52.55222296127204,
2022-01-14 15:00:00,-72.60261678538222,
2022-01-14 15:30:30,-72.60261678538222,
2022-01-14 23:59:59,-56.2470545453325,w
