date,SCHWAB_2021_Q2,meta
2021-04-30 00:00:00,98.44949145145938,
2021-04-30 10:00:00,126.27666736195442,
2021-04-30 10:30:00,132.55357144331447,
2021-04-30 12:00:00,115.57085229508391,
2021-04-30 13:30:00,119.9843211676232,
2021-04-30 15:00:00,100.87905775069737,
2021-04-30 15:30:30,100.87905775069737,
2021-04-30 23:59:59,104.61679029430456,w
2021-05-03 00:00:00,103.32297494745671,
2021-05-03 10:00:00,44.93096884389786,
2021-05-03 10:30:00,55.16316954942744,
2021-05-03 12:00:00,7.778457201697961,
2021-05-03 13:30:00,-3.0329769224527467,
2021-05-03 15:00:00,-4.696011320370985,
2021-05-03 15:30:30,-4.696011320370985,
2021-05-03 23:59:59,11.251456829776487,c
2021-05-04 00:00:00,-8.164464570682924,
2021-05-04 10:00:00,-77.3763339837206,
2021-05-04 10:30:00,-56.576990762609,
2021-05-04 12:00:00,-77.63944019136648,
2021-05-04 13:30:00,-60.36727384234615,
2021-05-04 15:00:00,-41.26157817339811,
2021-05-04 15:30:30,-41.26157817339811,
2021-05-04 23:59:59,-40.13044489273335,c
2021-05-05 00:00:00,-29.86748390505568,
2021-05-05 10:00:00,-39.99305384384178,
2021-05-05 10:30:00,-31.39649278752472,
2021-05-05 12:00:00,-31.634957772280586,
2021-05-05 13:30:00,-58.76580501262782,
2021-05-05 15:00:00,-76.8335145901504,
2021-05-05 15:30:30,-76.8335145901504,
2021-05-05 23:59:59,-76.36297747753412,c
2021-05-06 00:00:00,-126.26567570124627,
2021-05-06 10:00:00,-176.55414294045954,
2021-05-06 10:30:00,-209.3990833166851,
2021-05-06 12:00:00,-227.24374254285712,
2021-05-06 13:30:00,-243.8193758027296,
2021-05-06 15:00:00,-278.8371159166376,
2021-05-06 15:30:30,-278.8371159166376,
2021-05-06 23:59:59,-271.51952764393036,c
2021-05-07 00:00:00,-240.9540892006779,
2021-05-07 10:00:00,-234.40670709373015,
2021-05-07 10:30:00,-235.86537648378362,
2021-05-07 12:00:00,-246.00708437776458,
2021-05-07 13:30:00,-276.6980967873311,
2021-05-07 15:00:00,-290.91542415000754,
