date,AS_FTSE_EM_AD_2022_Q1,meta
2022-01-20 01:00:00,-461.66073762296605,
2022-01-20 02:30:00,-508.9332273904208,
2022-01-20 03:00:00,-513.5725939378026,
2022-01-20 18:30:00,-513.5725939378026,
2022-01-20 20:00:00,-513.5725939378026,
2022-01-20 23:00:00,-302.22425242567056,
2022-01-20 23:59:59,-302.18209914732967,c
2022-01-21 00:00:00,-296.450644351969,
2022-01-21 01:00:00,-318.56264527458995,
2022-01-21 02:30:00,-304.5540624943529,
2022-01-21 03:00:00,-310.44714427784965,
2022-01-21 18:30:00,-310.44714427784965,
2022-01-21 20:00:00,-310.44714427784965,
2022-01-21 23:00:00,-310.44714427784965,
2022-01-21 23:59:59,-310.4521682154096,w
2022-01-24 00:00:00,-192.3241028843679,
2022-01-24 01:00:00,-168.40209548760004,
2022-01-24 02:30:00,-170.9818317447556,
2022-01-24 03:00:00,-169.32624709441487,
2022-01-24 18:30:00,-169.32624709441487,
2022-01-24 20:00:00,-169.32624709441487,
2022-01-24 23:00:00,-68.20344791588296,
2022-01-24 23:59:59,-68.20034430100615,c
2022-01-25 00:00:00,-132.65329266098405,
2022-01-25 01:00:00,-92.1148950685324,
2022-01-25 02:30:00,-78.22597540088087,
2022-01-25 03:00:00,-81.25631847703421,
2022-01-25 18:30:00,-81.25631847703421,
2022-01-25 20:00:00,-81.25631847703421,
2022-01-25 23:00:00,-126.40889738835146,
2022-01-25 23:59:59,-126.40889738835146,c
2022-01-26 00:00:00,-151.0922277001352,
2022-01-26 01:00:00,-173.35556471012023,
2022-01-26 02:30:00,-186.1385250999316,
2022-01-26 03:00:00,-160.71032037513066,
2022-01-26 18:30:00,-160.71032037513066,
2022-01-26 20:00:00,-160.71032037513066,
2022-01-26 23:00:00,-80.95058547948872,
2022-01-26 23:59:59,-80.95239708061581,c
2022-01-27 00:00:00,-102.3918981268943,
2022-01-27 01:00:00,-119.26713775262394,
2022-01-27 02:30:00,-36.514211318122236,
2022-01-27 03:00:00,-33.93426268715814,
2022-01-27 18:30:00,-33.93426268715814,
2022-01-27 20:00:00,-33.93426268715814,
2022-01-27 23:00:00,12.938256793787495,
2022-01-27 23:59:59,12.949098256437857,c
2022-01-28 00:00:00,-2.5108714180766967,
2022-01-28 01:00:00,-39.73377918888575,
2022-01-28 02:30:00,-18.258245518159686,
2022-01-28 03:00:00,-22.212494943558198,
2022-01-28 18:30:00,-22.212494943558198,
2022-01-28 20:00:00,-22.212494943558198,
2022-01-28 23:00:00,-22.212494943558198,
2022-01-28 23:59:59,-22.20282362289916,w
2022-01-31 00:00:00,14.82648778809272,
2022-01-31 01:00:00,14.82648778809272,
2022-01-31 02:30:00,14.82648778809272,
2022-01-31 03:00:00,14.82648778809272,
2022-01-31 18:30:00,14.82648778809272,
2022-01-31 20:00:00,14.82648778809272,
2022-01-31 23:00:00,14.82648778809272,
2022-01-31 23:59:59,14.844672840145535,c
2022-02-01 00:00:00,14.844672840145535,
2022-02-01 01:00:00,14.844672840145535,
2022-02-01 02:30:00,14.844672840145535,
2022-02-01 03:00:00,14.844672840145535,
2022-02-01 18:30:00,14.844672840145535,
2022-02-01 20:00:00,14.844672840145535,
2022-02-01 23:00:00,14.844672840145535,
2022-02-01 23:59:59,14.844672840145535,c
2022-02-02 00:00:00,14.844672840145535,
2022-02-02 01:00:00,14.844672840145535,
2022-02-02 02:30:00,14.844672840145535,
2022-02-02 03:00:00,14.844672840145535,
2022-02-02 18:30:00,14.844672840145535,
2022-02-02 20:00:00,14.844672840145535,
2022-02-02 23:00:00,14.844672840145535,
2022-02-02 23:59:59,14.844672840145535,c
2022-02-03 00:00:00,14.844672840145535,
2022-02-03 01:00:00,14.844672840145535,
2022-02-03 02:30:00,14.844672840145535,
2022-02-03 03:00:00,14.844672840145535,
2022-02-03 18:30:00,14.844672840145535,
2022-02-03 20:00:00,14.844672840145535,
2022-02-03 23:00:00,-117.04748540303508,
2022-02-03 23:59:59,-117.04748540303508,c
2022-02-04 00:00:00,-9.338581001087185,
2022-02-04 01:00:00,-9.051069249616496,
2022-02-04 02:30:00,63.3896813615756,
2022-02-04 03:00:00,69.79112946476005,
2022-02-04 18:30:00,69.79112946476005,
2022-02-04 20:00:00,69.79112946476005,
2022-02-04 23:00:00,69.79112946476005,
2022-02-04 23:59:59,69.75512411015467,w
2022-02-07 00:00:00,-217.77673354593588,
2022-02-07 01:00:00,-199.60818377727395,
2022-02-07 02:30:00,-203.6983046417439,
2022-02-07 03:00:00,-188.96287876377698,
2022-02-07 18:30:00,-188.96287876377698,
2022-02-07 20:00:00,-188.96287876377698,
2022-02-07 23:00:00,-209.1097227529026,
2022-02-07 23:59:59,-209.20904596926528,c
2022-02-08 00:00:00,-207.46782039521173,
2022-02-08 01:00:00,-198.51750697933898,
2022-02-08 02:30:00,-238.5190950837084,
2022-02-08 03:00:00,-212.8037177702024,
2022-02-08 18:30:00,-212.8037177702024,
2022-02-08 20:00:00,-212.8037177702024,
2022-02-08 23:00:00,-244.14479943371174,
2022-02-08 23:59:59,-244.24590909962444,c
2022-02-09 00:00:00,-260.8618281899468,
2022-02-09 01:00:00,-284.1396524438884,
2022-02-09 02:30:00,-300.030604274125,
2022-02-09 03:00:00,-276.60897979722233,
2022-02-09 18:30:00,-276.60897979722233,
2022-02-09 20:00:00,-276.60897979722233,
2022-02-09 23:00:00,-197.61080292587548,
2022-02-09 23:59:59,-197.60130790765015,c
2022-02-10 00:00:00,-225.41502559615833,
2022-02-10 01:00:00,-233.94148107990128,
2022-02-10 02:30:00,-207.4577862520352,
2022-02-10 03:00:00,-199.12185227057574,
2022-02-10 18:30:00,-199.12185227057574,
2022-02-10 20:00:00,-199.12185227057574,
2022-02-10 23:00:00,-156.84795532344714,
2022-02-10 23:59:59,-156.87135042463683,c
2022-02-11 00:00:00,-158.033981111902,
2022-02-11 01:00:00,-117.9123597121924,
2022-02-11 02:30:00,-149.7366679136875,
2022-02-11 03:00:00,-144.99801629307544,
2022-02-11 18:30:00,-144.99801629307544,
2022-02-11 20:00:00,-144.99801629307544,
2022-02-11 23:00:00,-144.99801629307544,
2022-02-11 23:59:59,-145.0481642993621,w
2022-02-14 00:00:00,-158.31454648486508,
2022-02-14 01:00:00,-167.9327042651966,
2022-02-14 02:30:00,-128.2619516447748,
2022-02-14 03:00:00,-123.00650342991818,
2022-02-14 18:30:00,-123.00650342991818,
2022-02-14 20:00:00,-123.00650342991818,
2022-02-14 23:00:00,-77.26109376876356,
2022-02-14 23:59:59,-77.26765115525089,c
2022-02-15 00:00:00,-81.62125378941673,
2022-02-15 01:00:00,-54.525065733448066,
2022-02-15 02:30:00,20.194195457166927,
2022-02-15 03:00:00,-9.342195627996489,
2022-02-15 18:30:00,-9.342195627996489,
2022-02-15 20:00:00,-9.342195627996489,
2022-02-15 23:00:00,-89.90152595295453,
2022-02-15 23:59:59,-89.90359139211343,c
2022-02-16 00:00:00,-95.22695179776748,
2022-02-16 01:00:00,-129.64514469150294,
2022-02-16 02:30:00,-172.11589377733486,
2022-02-16 03:00:00,-174.9286073327115,
2022-02-16 18:30:00,-174.9286073327115,
2022-02-16 20:00:00,-174.9286073327115,
2022-02-16 23:00:00,-106.1790294743316,
2022-02-16 23:59:59,-106.17359122420959,c
2022-02-17 00:00:00,-88.46676883033325,
2022-02-17 01:00:00,-69.5083049777657,
2022-02-17 02:30:00,-82.80426323171096,
2022-02-17 03:00:00,-95.95851442353181,
2022-02-17 18:30:00,-95.95851442353181,
2022-02-17 20:00:00,-95.95851442353181,
2022-02-17 23:00:00,-100.43068399044131,
2022-02-17 23:59:59,-100.43328991070052,c
2022-02-18 00:00:00,-73.46629918346784,
2022-02-18 01:00:00,-89.20286065041446,
2022-02-18 02:30:00,-2.1593329304127735,
2022-02-18 03:00:00,0.0054062845833158235,
2022-02-18 18:30:00,0.0054062845833158235,
2022-02-18 20:00:00,0.0054062845833158235,
2022-02-18 23:00:00,0.0054062845833158235,
2022-02-18 23:59:59,0.0,a
2022-02-21 00:00:00,24.531814405406053,
2022-02-21 01:00:00,51.62904927053468,
2022-02-21 02:30:00,91.94436818235262,
2022-02-21 03:00:00,61.887613308844706,
2022-02-21 18:30:00,61.887613308844706,
2022-02-21 20:00:00,61.887613308844706,
2022-02-21 23:00:00,220.18710605731303,
2022-02-21 23:59:59,220.1628978179561,c
2022-02-22 00:00:00,180.4196273570169,
2022-02-22 01:00:00,230.07568351674553,
2022-02-22 02:30:00,205.08680620623323,
2022-02-22 03:00:00,198.984613019993,
2022-02-22 18:30:00,198.984613019993,
2022-02-22 20:00:00,198.984613019993,
2022-02-22 23:00:00,198.82737808887453,
2022-02-22 23:59:59,198.85762927153968,c
2022-02-23 00:00:00,181.885647123912,
2022-02-23 01:00:00,162.07311827391538,
2022-02-23 02:30:00,193.38232941072084,
2022-02-23 03:00:00,212.69896262071074,
2022-02-23 18:30:00,212.69896262071074,
2022-02-23 20:00:00,212.69896262071074,
2022-02-23 23:00:00,224.85922097319593,
2022-02-23 23:59:59,224.8908806701795,c
2022-02-24 00:00:00,255.74055673723842,
2022-02-24 01:00:00,230.71467152965647,
2022-02-24 02:30:00,289.86271348815745,
2022-02-24 03:00:00,262.7727199509066,
2022-02-24 18:30:00,262.7727199509066,
2022-02-24 20:00:00,262.7727199509066,
2022-02-24 23:00:00,350.65485325718646,
2022-02-24 23:59:59,350.87794459579925,c
2022-02-25 00:00:00,328.3325888721588,
2022-02-25 01:00:00,319.38871495086005,
2022-02-25 02:30:00,353.0153577238697,
2022-02-25 03:00:00,352.004798685376,
2022-02-25 18:30:00,352.004798685376,
2022-02-25 20:00:00,352.004798685376,
2022-02-25 23:00:00,352.004798685376,
2022-02-25 23:59:59,351.9739375398847,w
2022-02-28 00:00:00,450.1964637217474,
2022-02-28 01:00:00,410.42195105064985,
2022-02-28 02:30:00,412.3033073411393,
2022-02-28 03:00:00,410.29720214054765,
2022-02-28 18:30:00,410.29720214054765,
2022-02-28 20:00:00,410.29720214054765,
2022-02-28 23:00:00,438.3959771390699,
2022-02-28 23:59:59,438.41471576766753,c
2022-03-01 00:00:00,459.6514311266897,
2022-03-01 01:00:00,467.8250145455594,
2022-03-01 02:30:00,456.5883173005029,
2022-03-01 03:00:00,446.1406303616284,
2022-03-01 18:30:00,446.1406303616284,
2022-03-01 20:00:00,446.1406303616284,
2022-03-01 23:00:00,206.33595352321896,
2022-03-01 23:59:59,206.34578073334012,c
2022-03-02 00:00:00,240.39389224326197,
2022-03-02 01:00:00,85.21292421978818,
2022-03-02 02:30:00,71.99450987484998,
2022-03-02 03:00:00,43.97447444882033,
2022-03-02 18:30:00,43.97447444882033,
2022-03-02 20:00:00,43.97447444882033,
2022-03-02 23:00:00,130.6561360464765,
2022-03-02 23:59:59,130.65844250637963,c
2022-03-03 00:00:00,206.45383537273796,
2022-03-03 01:00:00,133.02731887264275,
2022-03-03 02:30:00,106.6696910952502,
2022-03-03 03:00:00,81.86414958226221,
2022-03-03 18:30:00,81.86414958226221,
2022-03-03 20:00:00,81.86414958226221,
2022-03-03 23:00:00,116.15551449152714,
2022-03-03 23:59:59,116.12687899680482,c
2022-03-04 00:00:00,144.89751243220246,
2022-03-04 01:00:00,83.90773232665576,
2022-03-04 02:30:00,59.692637772425414,
2022-03-04 03:00:00,10.17526260197571,
2022-03-04 18:30:00,10.17526260197571,
2022-03-04 20:00:00,10.17526260197571,
2022-03-04 23:00:00,10.17526260197571,
2022-03-04 23:59:59,10.18520598983497,w
2022-03-07 00:00:00,-128.002013057451,
2022-03-07 01:00:00,-189.15724105752508,
2022-03-07 02:30:00,-195.5780319646226,
2022-03-07 03:00:00,-169.12096832292565,
2022-03-07 18:30:00,-169.12096832292565,
2022-03-07 20:00:00,-169.12096832292565,
2022-03-07 23:00:00,-323.4908726780083,
2022-03-07 23:59:59,-323.4242935534082,c
2022-03-08 00:00:00,-331.79968917430034,
2022-03-08 01:00:00,-301.5106212336855,
2022-03-08 02:30:00,-282.8276321785781,
2022-03-08 03:00:00,-252.0263986547024,
2022-03-08 18:30:00,-252.0263986547024,
2022-03-08 20:00:00,-252.0263986547024,
2022-03-08 23:00:00,-264.7097644315779,
2022-03-08 23:59:59,-264.7977985269215,c
2022-03-09 00:00:00,-218.30081775813466,
2022-03-09 01:00:00,-203.11247407828728,
2022-03-09 02:30:00,-208.88643096752833,
2022-03-09 03:00:00,-186.61380522179383,
2022-03-09 18:30:00,-186.61380522179383,
2022-03-09 20:00:00,-186.61380522179383,
2022-03-09 23:00:00,-363.68328289257363,
2022-03-09 23:59:59,-363.74755584214154,c
2022-03-10 00:00:00,-335.7553229545472,
2022-03-10 01:00:00,-291.2553914829475,
2022-03-10 02:30:00,-359.9720757827567,
2022-03-10 03:00:00,-392.9513013839559,
2022-03-10 18:30:00,-392.9513013839559,
2022-03-10 20:00:00,-392.9513013839559,
2022-03-10 23:00:00,-422.0828076407125,
2022-03-10 23:59:59,-422.0732805939171,c
2022-03-11 00:00:00,-353.4552092357318,
2022-03-11 01:00:00,-265.21881831840176,
2022-03-11 02:30:00,-281.6922381157759,
2022-03-11 03:00:00,-227.74272678769688,
2022-03-11 18:30:00,-227.74272678769688,
2022-03-11 20:00:00,-227.74272678769688,
2022-03-11 23:00:00,-227.74272678769688,
2022-03-11 23:59:59,-227.78485093409768,w
2022-03-14 00:00:00,-490.5732397704061,
2022-03-14 01:00:00,-490.5732397704061,
2022-03-14 02:30:00,-462.0307870122093,
2022-03-14 03:00:00,-446.4004230229541,
2022-03-14 18:30:00,-446.4004230229541,
2022-03-14 20:00:00,-446.4004230229541,
2022-03-14 23:00:00,-167.73063917252907,
2022-03-14 23:59:59,-64.03235713536378,c
2022-03-15 00:00:00,-74.51374017748695,
2022-03-15 01:00:00,-74.51374017748695,
2022-03-15 02:30:00,-150.00064755812548,
2022-03-15 03:00:00,-125.92145512653347,
2022-03-15 18:30:00,-125.92145512653347,
2022-03-15 20:00:00,-125.92145512653347,
2022-03-15 23:00:00,-118.8322250195463,
2022-03-15 23:59:59,-119.13403945847297,c
2022-03-16 00:00:00,-82.2443680361205,
2022-03-16 01:00:00,-82.2443680361205,
2022-03-16 02:30:00,-242.13194632820267,
2022-03-16 03:00:00,-286.82328196591794,
2022-03-16 18:30:00,-286.82328196591794,
2022-03-16 20:00:00,-286.82328196591794,
2022-03-16 23:00:00,-335.74627219499865,
2022-03-16 23:59:59,-415.0903427057645,c
2022-03-17 00:00:00,-435.5994150651452,
2022-03-17 01:00:00,-435.5994150651452,
2022-03-17 02:30:00,-455.14465611649945,
2022-03-17 03:00:00,-456.2382538931523,
2022-03-17 18:30:00,-456.2382538931523,
2022-03-17 20:00:00,-456.2382538931523,
2022-03-17 23:00:00,-455.58972447585444,
2022-03-17 23:59:59,-368.72504768201725,c
2022-03-18 00:00:00,-338.2933786314161,
2022-03-18 01:00:00,-338.2933786314161,
2022-03-18 02:30:00,-350.5854916433387,
2022-03-18 03:00:00,-414.3954508946626,
2022-03-18 18:30:00,-414.3954508946626,
2022-03-18 20:00:00,-414.3954508946626,
2022-03-18 23:00:00,-414.3954508946626,
2022-03-18 23:59:59,-417.13894143816293,e
2022-03-21 00:00:00,-386.7272488210657,
2022-03-21 01:00:00,-386.7272488210657,
2022-03-21 02:30:00,-341.03042033205656,
2022-03-21 03:00:00,-350.04092302154976,
2022-03-21 18:30:00,-350.04092302154976,
2022-03-21 20:00:00,-350.04092302154976,
2022-03-21 23:00:00,-321.6024143733462,
2022-03-21 23:59:59,-290.813618663173,c
2022-03-22 00:00:00,-300.2401150925134,
2022-03-22 01:00:00,-300.2401150925134,
2022-03-22 02:30:00,-225.87000548215298,
2022-03-22 03:00:00,-115.49491915224937,
2022-03-22 18:30:00,-115.49491915224937,
2022-03-22 20:00:00,-115.49491915224937,
2022-03-22 23:00:00,-241.26790225803143,
2022-03-22 23:59:59,-226.85254666566817,c
2022-03-23 00:00:00,-265.23828198902476,
2022-03-23 01:00:00,-265.23828198902476,
2022-03-23 02:30:00,-292.6519858826453,
2022-03-23 03:00:00,-274.1767282959659,
2022-03-23 18:30:00,-274.1767282959659,
2022-03-23 20:00:00,-274.1767282959659,
2022-03-23 23:00:00,-352.1310451824544,
2022-03-23 23:59:59,-353.2974651981088,c
2022-03-24 00:00:00,-344.41681048129584,
2022-03-24 01:00:00,-344.41681048129584,
2022-03-24 02:30:00,-332.53546090563316,
2022-03-24 03:00:00,-336.8105440235785,
2022-03-24 18:30:00,-336.8105440235785,
2022-03-24 20:00:00,-336.8105440235785,
2022-03-24 23:00:00,-334.4993012104878,
2022-03-24 23:59:59,-345.6873926385566,c
2022-03-25 00:00:00,-348.02442072014367,
2022-03-25 01:00:00,-348.02442072014367,
2022-03-25 02:30:00,-319.22699832150835,
2022-03-25 03:00:00,-313.6063947148802,
2022-03-25 18:30:00,-313.6063947148802,
2022-03-25 20:00:00,-313.6063947148802,
2022-03-25 23:00:00,-313.6063947148802,
2022-03-25 23:59:59,-345.5632422143067,w
2022-03-28 00:00:00,-305.52344489537126,
2022-03-28 01:00:00,-305.52344489537126,
2022-03-28 02:30:00,-353.6450195456256,
2022-03-28 03:00:00,-366.6536355537229,
2022-03-28 18:30:00,-366.6536355537229,
2022-03-28 20:00:00,-366.6536355537229,
2022-03-28 23:00:00,-522.9634704084972,
2022-03-28 23:59:59,-521.6397269491779,c
2022-03-29 00:00:00,-412.32410593181174,
2022-03-29 01:00:00,-412.32410593181174,
2022-03-29 02:30:00,-449.7027675246728,
2022-03-29 03:00:00,-430.48964463630534,
2022-03-29 18:30:00,-430.48964463630534,
2022-03-29 20:00:00,-430.48964463630534,
2022-03-29 23:00:00,-284.7125166833881,
2022-03-29 23:59:59,-269.38159133111714,c
2022-03-30 00:00:00,-264.1600639063664,
2022-03-30 01:00:00,-264.1600639063664,
2022-03-30 02:30:00,-227.1085219949801,
2022-03-30 03:00:00,-219.49308247187577,
2022-03-30 18:30:00,-219.49308247187577,
2022-03-30 20:00:00,-219.49308247187577,
2022-03-30 23:00:00,-281.5374629166051,
2022-03-30 23:59:59,-232.7277528127405,c
2022-03-31 00:00:00,-243.09901687710322,
2022-03-31 01:00:00,-243.09901687710322,
2022-03-31 02:30:00,-180.32157368804064,
2022-03-31 03:00:00,-184.78385054459596,
2022-03-31 18:30:00,-184.78385054459596,
2022-03-31 20:00:00,-184.78385054459596,
2022-03-31 23:00:00,-128.79522659705162,
2022-03-31 23:59:59,-127.2859522314855,c
2022-04-01 00:00:00,-86.60054790384461,
2022-04-01 01:00:00,-86.60054790384461,
2022-04-01 02:30:00,4.823627721715255,
2022-04-01 03:00:00,-20.161741362287216,
2022-04-01 18:30:00,-20.161741362287216,
2022-04-01 20:00:00,-20.161741362287216,
2022-04-01 23:00:00,-20.161741362287216,
2022-04-01 23:59:59,-32.99952885965052,w
2022-04-04 00:00:00,-178.57051595099216,
2022-04-04 01:00:00,-178.57051595099216,
2022-04-04 02:30:00,-171.7717618528819,
2022-04-04 03:00:00,-170.65064433483792,
2022-04-04 18:30:00,-170.65064433483792,
2022-04-04 20:00:00,-170.65064433483792,
2022-04-04 23:00:00,-170.65064433483792,
2022-04-04 23:59:59,-153.79987101278005,c
2022-04-05 00:00:00,-153.79987101278005,
2022-04-05 01:00:00,-153.79987101278005,
2022-04-05 02:30:00,-153.79987101278005,
2022-04-05 03:00:00,-153.79987101278005,
2022-04-05 18:30:00,-153.79987101278005,
2022-04-05 20:00:00,-153.79987101278005,
2022-04-05 23:00:00,-238.9791848375553,
2022-04-05 23:59:59,-238.9791848375553,c
2022-04-06 00:00:00,-223.16507109182675,
2022-04-06 01:00:00,-223.16507109182675,
2022-04-06 02:30:00,-257.73067124514273,
2022-04-06 03:00:00,-260.71298459289585,
2022-04-06 18:30:00,-260.71298459289585,
2022-04-06 20:00:00,-260.71298459289585,
2022-04-06 23:00:00,-200.15306610237764,
2022-04-06 23:59:59,-185.0253009286243,c
2022-04-07 00:00:00,-202.77168128022618,
2022-04-07 01:00:00,-202.77168128022618,
2022-04-07 02:30:00,-208.54183969730042,
2022-04-07 03:00:00,-198.76462296877162,
2022-04-07 18:30:00,-198.76462296877162,
2022-04-07 20:00:00,-198.76462296877162,
2022-04-07 23:00:00,-193.27831837021415,
2022-04-07 23:59:59,-203.73738499756706,c
2022-04-08 00:00:00,-193.57652706038272,
2022-04-08 01:00:00,-193.57652706038272,
2022-04-08 02:30:00,-173.55006974654995,
2022-04-08 03:00:00,-165.31189354773065,
2022-04-08 18:30:00,-165.31189354773065,
2022-04-08 20:00:00,-165.31189354773065,
2022-04-08 23:00:00,-165.31189354773065,
2022-04-08 23:59:59,-206.0698041595527,w
