date,EWJSPY_2021_Q3,meta
2021-09-02 00:00:00,-347.871219593876,
2021-09-02 10:00:00,-349.5770948250568,
2021-09-02 10:30:00,-345.45126943588855,
2021-09-02 12:00:00,-335.59667474008796,
2021-09-02 13:30:00,-339.82975990421716,
2021-09-02 15:00:00,-340.2822645408624,
2021-09-02 15:30:30,-340.2822645408624,
2021-09-02 23:59:59,-345.8767257748282,c
2021-09-03 00:00:00,-249.17939396159292,
2021-09-03 10:00:00,-245.08323524740698,
2021-09-03 10:30:00,-225.96802755337,
2021-09-03 12:00:00,-226.2501872222632,
2021-09-03 13:30:00,-226.8179383716661,
2021-09-03 15:00:00,-220.77289965947153,
2021-09-03 15:30:30,-220.77289965947153,
2021-09-03 23:59:59,-210.76894623431684,w
2021-09-06 00:00:00,-210.76894623431684,
2021-09-06 10:00:00,-210.76894623431684,
2021-09-06 10:30:00,-210.76894623431684,
2021-09-06 12:00:00,-210.76894623431684,
2021-09-06 13:30:00,-210.76894623431684,
2021-09-06 15:00:00,-210.76894623431684,
2021-09-06 15:30:30,-210.76894623431684,
2021-09-06 23:59:59,-210.76894623431684,c
2021-09-07 00:00:00,-194.4601054595989,
2021-09-07 10:00:00,-180.62742386325596,
2021-09-07 10:30:00,-172.72546222356678,
2021-09-07 12:00:00,-160.21505380574644,
2021-09-07 13:30:00,-157.14106666109802,
2021-09-07 15:00:00,-144.1406333433026,
2021-09-07 15:30:30,-144.1406333433026,
2021-09-07 23:59:59,-141.94370496897457,c
2021-09-08 00:00:00,-125.42803594304978,
2021-09-08 10:00:00,-128.88903265783966,
2021-09-08 10:30:00,-133.88757964670597,
2021-09-08 12:00:00,-136.26555545559944,
2021-09-08 13:30:00,-138.97957387230636,
2021-09-08 15:00:00,-146.00470415786208,
2021-09-08 15:30:30,-146.00470415786208,
2021-09-08 23:59:59,-156.7538179056555,c
2021-09-09 00:00:00,-124.1167454821682,
2021-09-09 10:00:00,-127.94124211264551,
2021-09-09 10:30:00,-127.0021234736705,
2021-09-09 12:00:00,-117.28739258927108,
2021-09-09 13:30:00,-108.41193057367802,
2021-09-09 15:00:00,-101.85963416848064,
2021-09-09 15:30:30,-101.85963416848064,
2021-09-09 23:59:59,-91.9029083149743,c
2021-09-10 00:00:00,-66.25496606061758,
2021-09-10 10:00:00,-58.37124870845795,
2021-09-10 10:30:00,-54.939113810988665,
2021-09-10 12:00:00,-52.94926156970024,
2021-09-10 13:30:00,-62.17131851869822,
2021-09-10 15:00:00,-63.31751450117945,
2021-09-10 15:30:30,-63.31751450117945,
2021-09-10 23:59:59,-57.7296212552923,w
2021-09-13 00:00:00,-29.278048967157602,
2021-09-13 10:00:00,-19.826309309394958,
2021-09-13 10:30:00,-10.23651822627604,
2021-09-13 12:00:00,0.9763945167601109,
2021-09-13 13:30:00,5.4752029286730295,
2021-09-13 15:00:00,9.788610488182306,
2021-09-13 15:30:30,9.788610488182306,
2021-09-13 23:59:59,-2.8636413407558203,c
2021-09-14 00:00:00,-18.165276411929728,
2021-09-14 10:00:00,-12.568610374842882,
2021-09-14 10:30:00,-11.59888222680807,
2021-09-14 12:00:00,-6.066733928023576,
2021-09-14 13:30:00,5.104194232541323,
2021-09-14 15:00:00,-2.2337658580756186,
2021-09-14 15:30:30,-2.2337658580756186,
2021-09-14 23:59:59,-3.6366913595151904,c
2021-09-15 00:00:00,5.865537240247726,
2021-09-15 10:00:00,16.270511755529046,
2021-09-15 10:30:00,17.34142984425187,
2021-09-15 12:00:00,5.661460949468613,
2021-09-15 13:30:00,-2.906447506210804,
2021-09-15 15:00:00,-0.49456990354061126,
2021-09-15 15:30:30,-0.49456990354061126,
2021-09-15 23:59:59,3.55879161293149,c
2021-09-16 00:00:00,-27.37025031721592,
2021-09-16 10:00:00,-11.47163296943903,
2021-09-16 10:30:00,8.738888482403755,
2021-09-16 12:00:00,2.3156295236474276,
2021-09-16 13:30:00,5.747474505092502,
2021-09-16 15:00:00,-1.5522833606290818,
2021-09-16 15:30:30,-1.5522833606290818,
2021-09-16 23:59:59,0.0,a
2021-09-17 00:00:00,-24.743698103560806,
2021-09-17 10:00:00,-11.23725304217577,
2021-09-17 10:30:00,-10.858479771782159,
2021-09-17 12:00:00,-6.286948183420897,
2021-09-17 13:30:00,-2.3515585467338562,
2021-09-17 15:00:00,5.9087606483757495,
2021-09-17 15:30:30,5.9087606483757495,q
2021-09-17 23:59:59,13.390000000004173,w
2021-09-20 00:00:00,4.037145747304558,
2021-09-20 10:00:00,9.378207639904023,
2021-09-20 10:30:00,10.25316399586618,
2021-09-20 12:00:00,30.79093543112695,
2021-09-20 13:30:00,38.1448180980587,
2021-09-20 15:00:00,50.53792188601136,
2021-09-20 15:30:30,50.53792188601136,
2021-09-20 23:59:59,24.278047060003875,c
2021-09-21 00:00:00,56.52571022202372,
2021-09-21 10:00:00,53.363248345965154,
2021-09-21 10:30:00,58.38040671282888,
2021-09-21 12:00:00,50.84907101988018,
2021-09-21 13:30:00,71.12161276702821,
2021-09-21 15:00:00,62.3626551500851,
2021-09-21 15:30:30,62.3626551500851,
2021-09-21 23:59:59,72.82957877054035,c
2021-09-22 00:00:00,2.4112464471328257,
2021-09-22 10:00:00,9.100387448089123,
2021-09-22 10:30:00,2.8746179021358493,
2021-09-22 12:00:00,-8.371386018266081,
2021-09-22 13:30:00,-11.221931513019205,
2021-09-22 15:00:00,-9.791330029931663,
2021-09-22 15:30:30,-9.791330029931663,
2021-09-22 23:59:59,-10.45515723738432,c
2021-09-23 00:00:00,-21.959580207574966,
2021-09-23 10:00:00,-32.093765434185265,
2021-09-23 10:30:00,-38.70324461150765,
2021-09-23 12:00:00,-55.34301238998532,
2021-09-23 13:30:00,-53.27811452309489,
2021-09-23 15:00:00,-54.42801252972126,
2021-09-23 15:30:30,-54.42801252972126,
2021-09-23 23:59:59,-41.73475103418648,c
2021-09-24 00:00:00,-48.584937211835985,
2021-09-24 10:00:00,-58.50245848199547,
2021-09-24 10:30:00,-59.88087311946452,
2021-09-24 12:00:00,-61.67876566132485,
2021-09-24 13:30:00,-64.143561375736,
2021-09-24 15:00:00,-65.92299531385959,
2021-09-24 15:30:30,-65.92299531385959,
2021-09-24 23:59:59,-66.82655623572707,w
2021-09-27 00:00:00,-67.33457318082154,
2021-09-27 10:00:00,-61.864812192270755,
2021-09-27 10:30:00,-66.4939675204891,
2021-09-27 12:00:00,-64.52094423681855,
2021-09-27 13:30:00,-62.023847248952386,
2021-09-27 15:00:00,-67.20086297962486,
2021-09-27 15:30:30,-67.20086297962486,
2021-09-27 23:59:59,-56.637861090486645,c
2021-09-28 00:00:00,-93.07276601037623,
2021-09-28 10:00:00,-90.00260220512867,
2021-09-28 10:30:00,-76.47853560262323,
2021-09-28 12:00:00,-69.55746836854398,
2021-09-28 13:30:00,-71.00453849769175,
2021-09-28 15:00:00,-82.22566229956328,
2021-09-28 15:30:30,-82.22566229956328,
2021-09-28 23:59:59,-62.727040363550785,c
2021-09-29 00:00:00,-67.72141699574291,
2021-09-29 10:00:00,-78.71158484101414,
2021-09-29 10:30:00,-83.28887721783579,
2021-09-29 12:00:00,-78.0732396893102,
2021-09-29 13:30:00,-77.77892242274106,
2021-09-29 15:00:00,-90.85931280312299,
2021-09-29 15:30:30,-90.85931280312299,
2021-09-29 23:59:59,-73.61918111661673,c
2021-09-30 00:00:00,-119.63009632596076,
2021-09-30 10:00:00,-122.34385677536429,
2021-09-30 10:30:00,-113.36516136915922,
2021-09-30 12:00:00,-93.00296902897477,
2021-09-30 13:30:00,-75.04250160167157,
2021-09-30 15:00:00,-82.17869338027538,
2021-09-30 15:30:30,-82.17869338027538,
2021-09-30 23:59:59,-64.08924900253653,e
2021-10-01 00:00:00,-116.50599369275868,
2021-10-01 10:00:00,-111.74088724779129,
2021-10-01 10:30:00,-110.25196082002938,
2021-10-01 12:00:00,-135.65327821402371,
2021-10-01 13:30:00,-136.44492208133042,
2021-10-01 15:00:00,-147.07619089161335,
2021-10-01 15:30:30,-147.07619089161335,
2021-10-01 23:59:59,-142.9333718235135,w
2021-10-04 00:00:00,-205.42688357340216,
2021-10-04 10:00:00,-204.20371659283578,
2021-10-04 10:30:00,-205.0310629186356,
2021-10-04 12:00:00,-221.101139307006,
2021-10-04 13:30:00,-218.7946728428346,
2021-10-04 15:00:00,-222.46263536753355,
2021-10-04 15:30:30,-222.46263536753355,
2021-10-04 23:59:59,-211.28490667187214,c
2021-10-05 00:00:00,-222.92223280380784,
2021-10-05 10:00:00,-222.75775126781525,
2021-10-05 10:30:00,-234.35021117423597,
2021-10-05 12:00:00,-238.8733396171039,
2021-10-05 13:30:00,-240.7319354550499,
2021-10-05 15:00:00,-240.65430988222897,
2021-10-05 15:30:30,-240.65430988222897,
2021-10-05 23:59:59,-235.62260703136027,c
2021-10-06 00:00:00,-288.67185935617266,
2021-10-06 10:00:00,-299.7358655487257,
2021-10-06 10:30:00,-290.9946127464819,
2021-10-06 12:00:00,-273.7607386258382,
2021-10-06 13:30:00,-285.7974220852804,
2021-10-06 15:00:00,-286.32515910672544,
2021-10-06 15:30:30,-286.32515910672544,
2021-10-06 23:59:59,-295.7079467358804,c
2021-10-07 00:00:00,-322.0120658560717,
2021-10-07 10:00:00,-329.4447973583228,
2021-10-07 10:30:00,-329.52005705033065,
2021-10-07 12:00:00,-324.5066897051353,
2021-10-07 13:30:00,-318.0926603094685,
2021-10-07 15:00:00,-306.8728067637253,
2021-10-07 15:30:30,-306.8728067637253,
2021-10-07 23:59:59,-311.51816892861785,c
2021-10-08 00:00:00,-322.00936948876324,
2021-10-08 10:00:00,-318.47656326451124,
2021-10-08 10:30:00,-319.8373219453823,
2021-10-08 12:00:00,-324.77236071371374,
2021-10-08 13:30:00,-321.4923990965909,
2021-10-08 15:00:00,-330.328565669893,
2021-10-08 15:30:30,-330.328565669893,
2021-10-08 23:59:59,-323.50079792816166,w
2021-10-11 00:00:00,-250.73791296549737,
2021-10-11 10:00:00,-266.6253585939717,
2021-10-11 10:30:00,-276.8410638299727,
2021-10-11 12:00:00,-284.19404335990015,
2021-10-11 13:30:00,-273.42375079034207,
2021-10-11 15:00:00,-275.43368678760527,
2021-10-11 15:30:30,-275.43368678760527,
2021-10-11 23:59:59,-267.6552199475044,c
2021-10-12 00:00:00,-298.2521436956883,
2021-10-12 10:00:00,-285.70886412258204,
2021-10-12 10:30:00,-293.2319270957917,
2021-10-12 12:00:00,-290.38136397917214,
2021-10-12 13:30:00,-281.5333168867648,
2021-10-12 15:00:00,-286.7725793113375,
2021-10-12 15:30:30,-286.7725793113375,
2021-10-12 23:59:59,-285.39807971595286,c
2021-10-13 00:00:00,-304.3899526027799,
2021-10-13 10:00:00,-295.795485438534,
2021-10-13 10:30:00,-288.416490438053,
