date,CRSP_MICRO_HEDGED_2022_Q1,meta
2022-02-21 15:30:30,-210.26208411256357,
2022-02-21 23:59:59,-210.26208411256357,c
2022-02-22 00:00:00,-153.8159255784267,
2022-02-22 10:00:00,-195.32581374814072,
2022-02-22 10:30:00,-241.84453033990667,
2022-02-22 12:00:00,-156.7546475229874,
2022-02-22 13:30:00,-148.57067409365754,
2022-02-22 15:00:00,-239.34794194597544,
2022-02-22 15:30:30,-239.34794194597544,
2022-02-22 23:59:59,-146.25165725302304,c
2022-02-23 00:00:00,-165.19918061201224,
2022-02-23 10:00:00,-124.95957065102812,
2022-02-23 10:30:00,-47.0906316609271,
2022-02-23 12:00:00,-49.713635184151826,
2022-02-23 13:30:00,-0.5988973255971359,
2022-02-23 15:00:00,16.691211318596288,
2022-02-23 15:30:30,16.691211318596288,
2022-02-23 23:59:59,64.4567982697663,c
2022-02-24 00:00:00,251.80981007642458,
2022-02-24 10:00:00,108.56982615681773,
2022-02-24 10:30:00,120.96438143568776,
2022-02-24 12:00:00,29.0259896373409,
2022-02-24 13:30:00,65.39180119906723,
2022-02-24 15:00:00,-64.53932265311778,
2022-02-24 15:30:30,-64.53932265311778,
2022-02-24 23:59:59,-158.24744883498806,c
2022-02-25 00:00:00,-177.17071046795445,
2022-02-25 10:00:00,-85.84369034116207,
2022-02-25 10:30:00,-118.33790694305026,
2022-02-25 12:00:00,-210.73438440609607,
2022-02-25 13:30:00,-190.5856642775252,
2022-02-25 15:00:00,-196.75723255315643,
2022-02-25 15:30:30,-196.75723255315643,
2022-02-25 23:59:59,-245.11605108944877,w
2022-02-28 00:00:00,-179.80942408234387,
2022-02-28 10:00:00,-223.77439261431482,
2022-02-28 10:30:00,-223.11648875105038,
2022-02-28 12:00:00,-307.41286062926065,
2022-02-28 13:30:00,-257.66956011744423,
2022-02-28 15:00:00,-228.49467159582673,
2022-02-28 15:30:30,-228.49467159582673,m
2022-02-28 23:59:59,-248.2598122602858,c
2022-03-01 00:00:00,-221.60009402697233,
2022-03-01 10:00:00,-199.45528604447009,
2022-03-01 10:30:00,-236.08457769830875,
2022-03-01 12:00:00,-139.2939143496369,
2022-03-01 13:30:00,-153.52596538663693,
2022-03-01 15:00:00,-160.35006455156872,
2022-03-01 15:30:30,-160.35006455156872,
2022-03-01 23:59:59,-146.92450296597053,c
2022-03-02 00:00:00,-175.4773737720543,
2022-03-02 10:00:00,-209.283199208141,
2022-03-02 10:30:00,-214.77638683025543,
2022-03-02 12:00:00,-217.9543429118694,
2022-03-02 13:30:00,-280.5775223448836,
2022-03-02 15:00:00,-266.87609113273265,
2022-03-02 15:30:30,-266.87609113273265,
2022-03-02 23:59:59,-268.172692638459,c
2022-03-03 00:00:00,-280.61275085864236,
2022-03-03 10:00:00,-203.50350328679087,
2022-03-03 10:30:00,-155.5692326531671,
2022-03-03 12:00:00,-167.36843440090797,
2022-03-03 13:30:00,-203.9904504099668,
2022-03-03 15:00:00,-123.56572867826708,
2022-03-03 15:30:30,-123.56572867826708,
2022-03-03 23:59:59,-151.38077179826996,c
2022-03-04 00:00:00,-74.1806734653228,
2022-03-04 10:00:00,-90.24391906055007,
2022-03-04 10:30:00,-50.56019309611111,
2022-03-04 12:00:00,3.318617289903159,
2022-03-04 13:30:00,-13.667950363534146,
2022-03-04 15:00:00,36.80846344900692,
2022-03-04 15:30:30,36.80846344900692,s
2022-03-04 23:59:59,0.0,a
2022-03-07 00:00:00,-31.468558716804182,
2022-03-07 10:00:00,84.52901163296065,
2022-03-07 10:30:00,134.9776264109887,
2022-03-07 12:00:00,216.36477137000657,
2022-03-07 13:30:00,215.97921224459787,
2022-03-07 15:00:00,250.07926536041305,
2022-03-07 15:30:30,250.07926536041305,
2022-03-07 23:59:59,273.2115555555556,c
2022-03-08 00:00:00,267.0527315740519,
2022-03-08 10:00:00,298.4048437570709,
2022-03-08 10:30:00,289.71166293854276,
2022-03-08 12:00:00,187.827841582397,
2022-03-08 13:30:00,98.90198831238376,
2022-03-08 15:00:00,135.14398519913993,
2022-03-08 15:30:30,135.14398519913993,
2022-03-08 23:59:59,227.02496140800122,c
2022-03-09 00:00:00,109.57993407387858,
2022-03-09 10:00:00,50.90138677322193,
2022-03-09 10:30:00,50.14045993824493,
2022-03-09 12:00:00,-12.895015925265398,
2022-03-09 13:30:00,-27.203637208393047,
2022-03-09 15:00:00,-15.086147800599065,
2022-03-09 15:30:30,-15.086147800599065,
2022-03-09 23:59:59,-4.288552606680241,c
2022-03-10 00:00:00,77.9411364313737,
2022-03-10 10:00:00,41.12615831000585,
2022-03-10 10:30:00,78.37860515310967,
2022-03-10 12:00:00,106.85781904071882,
2022-03-10 13:30:00,109.80123177504538,
2022-03-10 15:00:00,33.65465390589634,
2022-03-10 15:30:30,33.65465390589634,
2022-03-10 23:59:59,18.10077643619934,c
2022-03-11 00:00:00,-5.130724422560888,
2022-03-11 10:00:00,-10.440388916691518,
2022-03-11 10:30:00,87.48386153727279,
2022-03-11 12:00:00,60.48632858250494,
2022-03-11 13:30:00,60.772326133055685,
2022-03-11 15:00:00,134.7654925501147,
2022-03-11 15:30:30,134.7654925501147,
2022-03-11 23:59:59,172.31747872152937,w
2022-03-14 00:00:00,132.2060131591461,
2022-03-14 10:00:00,134.19266886832793,
2022-03-14 10:30:00,96.03154967965656,
2022-03-14 12:00:00,142.49580920513108,
2022-03-14 13:30:00,246.52458370999466,
2022-03-14 15:00:00,229.0795957676046,
2022-03-14 15:30:30,229.0795957676046,
2022-03-14 23:59:59,228.02804345011373,c
2022-03-15 00:00:00,207.30897780057967,
2022-03-15 10:00:00,214.22239554561656,
2022-03-15 10:30:00,226.42468882983667,
2022-03-15 12:00:00,213.81695392255278,
2022-03-15 13:30:00,251.51369946805062,
2022-03-15 15:00:00,178.81633292761126,
2022-03-15 15:30:30,178.81633292761126,
2022-03-15 23:59:59,143.3011964686084,c
2022-03-16 00:00:00,107.2363073726001,
2022-03-16 10:00:00,44.1929521801585,
2022-03-16 10:30:00,-19.533569609461665,
2022-03-16 12:00:00,-23.597151064228456,
2022-03-16 13:30:00,8.590267638071055,
2022-03-16 15:00:00,14.240482304566285,
2022-03-16 15:30:30,14.240482304566285,
2022-03-16 23:59:59,-130.38645683639425,c
2022-03-17 00:00:00,-76.99808602268513,
2022-03-17 10:00:00,-154.57306455698472,
2022-03-17 10:30:00,-182.27076079476592,
2022-03-17 12:00:00,-171.6829796348975,
2022-03-17 13:30:00,-204.45977995684916,
2022-03-17 15:00:00,-238.5669655970296,
2022-03-17 15:30:30,-238.5669655970296,
2022-03-17 23:59:59,-265.6339360613556,c
2022-03-18 00:00:00,-250.6181459631216,
2022-03-18 10:00:00,-354.57107909780643,
2022-03-18 10:30:00,-388.8776213459514,
2022-03-18 12:00:00,-337.62762707123693,
2022-03-18 13:30:00,-393.6148898872143,
2022-03-18 15:00:00,-385.4087939469955,
2022-03-18 15:30:30,-385.4087939469955,
2022-03-18 23:59:59,-422.9903741209664,e
2022-03-21 00:00:00,-393.49443141232587,
2022-03-21 10:00:00,-301.75281951346005,
2022-03-21 10:30:00,-289.1214648679397,
2022-03-21 12:00:00,-325.40689617190856,
2022-03-21 13:30:00,-188.62813630370147,
2022-03-21 15:00:00,-187.92076212455686,
2022-03-21 15:30:30,-187.92076212455686,
2022-03-21 23:59:59,-233.99498205997952,c
2022-03-22 00:00:00,-248.17476921205616,
2022-03-22 10:00:00,-343.5188490606315,
2022-03-22 10:30:00,-322.0125965955267,
2022-03-22 12:00:00,-301.2742016555003,
2022-03-22 13:30:00,-306.47838296630925,
2022-03-22 15:00:00,-339.3577950237968,
2022-03-22 15:30:30,-339.3577950237968,
2022-03-22 23:59:59,-361.32311100342486,c
2022-03-23 00:00:00,-335.9629487913826,
2022-03-23 10:00:00,-274.55270344300516,
2022-03-23 10:30:00,-307.0149028027081,
2022-03-23 12:00:00,-351.0897754662665,
2022-03-23 13:30:00,-273.74282445077915,
2022-03-23 15:00:00,-229.67498775993226,
2022-03-23 15:30:30,-229.67498775993226,
2022-03-23 23:59:59,-197.73184416079948,c
2022-03-24 00:00:00,-233.4152342536172,
2022-03-24 10:00:00,-155.16056523327916,
2022-03-24 10:30:00,-149.49335086706287,
2022-03-24 12:00:00,-251.84605982408902,
2022-03-24 13:30:00,-258.90213631941333,
2022-03-24 15:00:00,-279.3618303398762,
2022-03-24 15:30:30,-279.3618303398762,
2022-03-24 23:59:59,-294.83604392404504,c
2022-03-25 00:00:00,-314.4967054871322,
2022-03-25 10:00:00,-236.3414913603392,
2022-03-25 10:30:00,-250.21316703121283,
2022-03-25 12:00:00,-211.798914199745,
2022-03-25 13:30:00,-209.16915476154645,
2022-03-25 15:00:00,-250.580240069723,
2022-03-25 15:30:30,-250.580240069723,
2022-03-25 23:59:59,-234.15510946898303,w
2022-03-28 00:00:00,-214.1327377756188,
2022-03-28 10:00:00,-253.11154745164458,
2022-03-28 10:30:00,-229.24276707661647,
2022-03-28 12:00:00,-133.9168110606197,
2022-03-28 13:30:00,-189.06323163971774,
2022-03-28 15:00:00,-215.53472126913312,
2022-03-28 15:30:30,-215.53472126913312,
2022-03-28 23:59:59,-245.5145893851286,c
2022-03-29 00:00:00,-326.8452449076458,
2022-03-29 10:00:00,-423.50528449526246,
2022-03-29 10:30:00,-429.52077620061027,
2022-03-29 12:00:00,-458.8865929932763,
2022-03-29 13:30:00,-423.437226005075,
2022-03-29 15:00:00,-495.30857801124785,
2022-03-29 15:30:30,-495.30857801124785,
2022-03-29 23:59:59,-522.7246629727797,c
2022-03-30 00:00:00,-482.27022897815823,
2022-03-30 10:00:00,-550.5181962496945,
2022-03-30 10:30:00,-549.3084486088483,
2022-03-30 12:00:00,-549.4452685494953,
2022-03-30 13:30:00,-499.41286797995053,
2022-03-30 15:00:00,-418.72863913307265,
2022-03-30 15:30:30,-418.72863913307265,
2022-03-30 23:59:59,-381.15565733786025,c
2022-03-31 00:00:00,-379.61968388435616,
2022-03-31 10:00:00,-481.4620934943405,
2022-03-31 10:30:00,-409.1979532725645,
2022-03-31 12:00:00,-414.5900217961653,
2022-03-31 13:30:00,-397.8900605154495,
2022-03-31 15:00:00,-385.40502438149906,
2022-03-31 15:30:30,-385.40502438149906,
2022-03-31 23:59:59,-306.59257574277217,c
2022-04-01 00:00:00,-335.10668042745147,
2022-04-01 10:00:00,-435.5545152796212,
2022-04-01 10:30:00,-375.0709668532363,
2022-04-01 12:00:00,-395.9314033623368,
2022-04-01 13:30:00,-396.7335237545367,
2022-04-01 15:00:00,-474.3194465683773,
2022-04-01 15:30:30,-474.3194465683773,
2022-04-01 23:59:59,-496.80779598229674,w
2022-04-04 00:00:00,-514.5716117000093,
2022-04-04 10:00:00,-515.4510151474233,
2022-04-04 10:30:00,-515.1275041364343,
2022-04-04 12:00:00,-579.8499748185559,
2022-04-04 13:30:00,-564.7722382786606,
2022-04-04 15:00:00,-601.2183571638861,
2022-04-04 15:30:30,-601.2183571638861,
2022-04-04 23:59:59,-584.2748473115716,c
2022-04-05 00:00:00,-583.851235852806,
2022-04-05 10:00:00,-617.1540979230285,
2022-04-05 10:30:00,-545.5515475437924,
2022-04-05 12:00:00,-547.0904969818057,
2022-04-05 13:30:00,-533.8870533622567,
2022-04-05 15:00:00,-445.40732249188477,
2022-04-05 15:30:30,-445.40732249188477,
2022-04-05 23:59:59,-407.43463863893066,c
2022-04-06 00:00:00,-345.9882236169333,
2022-04-06 10:00:00,-361.5732505860324,
2022-04-06 10:30:00,-349.5741654684025,
2022-04-06 12:00:00,-396.9914909605168,
2022-04-06 13:30:00,-411.1276367090468,
2022-04-06 15:00:00,-474.31414188923645,
2022-04-06 15:30:30,-474.31414188923645,
2022-04-06 23:59:59,-429.86983719617547,c
2022-04-07 00:00:00,-408.18745617509103,
2022-04-07 10:00:00,-460.45656620092996,
2022-04-07 10:30:00,-429.4136670767293,
2022-04-07 12:00:00,-335.5897939734559,
2022-04-07 13:30:00,-350.70402624888084,
2022-04-07 15:00:00,-373.2130199499052,
2022-04-07 15:30:30,-373.2130199499052,
2022-04-07 23:59:59,-382.03211357633427,c
2022-04-08 00:00:00,-357.8324430376788,
2022-04-08 10:00:00,-267.5500144182606,
2022-04-08 10:30:00,-305.4227161633171,
2022-04-08 12:00:00,-339.05945995534694,
2022-04-08 13:30:00,-325.9828148308861,
2022-04-08 15:00:00,-304.3133293185101,
2022-04-08 15:30:30,-304.3133293185101,
2022-04-08 23:59:59,-243.5767053623431,w
2022-04-11 00:00:00,-187.41224675215017,
2022-04-11 10:00:00,-213.8606217770157,
2022-04-11 10:30:00,-215.6614808022232,
2022-04-11 12:00:00,-117.6230724650668,
2022-04-11 13:30:00,-113.02161031653941,
2022-04-11 15:00:00,-148.4224986982208,
2022-04-11 15:30:30,-148.4224986982208,
2022-04-11 23:59:59,-87.5924540158012,c
2022-04-12 00:00:00,-167.92188776436615,
2022-04-12 10:00:00,-269.7124867574785,
2022-04-12 10:30:00,-192.50947644863663,
2022-04-12 12:00:00,-205.87769056428806,
2022-04-12 13:30:00,-136.88814199859098,
2022-04-12 15:00:00,-54.269242869305344,
2022-04-12 15:30:30,-54.269242869305344,
2022-04-12 23:59:59,-76.78097034905568,c
2022-04-13 00:00:00,-86.7270444277492,
2022-04-13 10:00:00,-183.8604715628726,
2022-04-13 10:30:00,-163.96754465003687,
2022-04-13 12:00:00,-216.30649795470072,
2022-04-13 13:30:00,-266.89479482929255,
2022-04-13 15:00:00,-292.9962127569779,
2022-04-13 15:30:30,-292.9962127569779,
2022-04-13 23:59:59,-283.6437756048308,c
2022-04-14 00:00:00,-270.2891502636685,
2022-04-14 10:00:00,-246.96739258005618,
2022-04-14 10:30:00,-233.65365022661263,
2022-04-14 12:00:00,-164.59760015802112,
2022-04-14 13:30:00,-170.95934549207323,
2022-04-14 15:00:00,-163.9734150613349,
2022-04-14 15:30:30,-163.9734150613349,
2022-04-14 23:59:59,-148.61479596777917,c
2022-04-15 00:00:00,-148.61479596777917,
2022-04-15 10:00:00,-148.61479596777917,
2022-04-15 10:30:00,-148.61479596777917,
2022-04-15 12:00:00,-148.61479596777917,
2022-04-15 13:30:00,-148.61479596777917,
2022-04-15 15:00:00,-148.61479596777917,
2022-04-15 15:30:30,-148.61479596777917,
2022-04-15 23:59:59,-148.61479596777917,w
