date,AS_MSCI_DM_MIG_2023_Q1,meta
2023-01-27 03:00:00,108.07551018241031,
2023-01-27 18:30:00,108.07551018241031,
2023-01-27 20:00:00,108.07551018241031,
2023-01-27 23:00:00,108.07551018241031,
2023-01-27 23:59:59,104.34380414783345,w
2023-01-30 00:00:00,96.2896041219492,
2023-01-30 01:00:00,99.72686522617153,
2023-01-30 02:30:00,99.72686522617153,
2023-01-30 03:00:00,99.72686522617153,
2023-01-30 18:30:00,91.96981423489456,
2023-01-30 20:00:00,56.52985064617883,
2023-01-30 23:00:00,21.33423305072199,
2023-01-30 23:59:59,28.479071007729885,c
2023-01-31 00:00:00,-0.5052927493734387,
2023-01-31 01:00:00,-0.05481916114865726,
2023-01-31 02:30:00,-0.05481916114865726,
2023-01-31 03:00:00,-0.05481916114865726,
2023-01-31 18:30:00,-22.342891430019904,
2023-01-31 20:00:00,-1.4168411172963715,
2023-01-31 23:00:00,-87.86270181398231,
2023-01-31 23:59:59,-70.24779170376479,c
2023-02-01 00:00:00,-43.42223051746839,
2023-02-01 01:00:00,-59.443328661518876,
2023-02-01 02:30:00,-59.443328661518876,
2023-02-01 03:00:00,-59.443328661518876,
2023-02-01 18:30:00,-52.574339060938314,
2023-02-01 20:00:00,-40.7141190690146,
2023-02-01 23:00:00,-20.762111779968222,
2023-02-01 23:59:59,-9.637456952267144,c
2023-02-02 00:00:00,-5.813466192148667,
2023-02-02 01:00:00,-6.277685132555803,
2023-02-02 02:30:00,-6.277685132555803,
2023-02-02 03:00:00,-6.277685132555803,
2023-02-02 18:30:00,10.076339933444956,
2023-02-02 20:00:00,-16.051025327248794,
2023-02-02 23:00:00,-9.456660101684292,
2023-02-02 23:59:59,-19.2296831951478,c
2023-02-03 00:00:00,-0.18958926742743643,
2023-02-03 01:00:00,8.673201814798858,
2023-02-03 02:30:00,8.673201814798858,
2023-02-03 03:00:00,8.673201814798858,
2023-02-03 18:30:00,8.673201814798858,
2023-02-03 20:00:00,8.673201814798858,
2023-02-03 23:00:00,8.673201814798858,
2023-02-03 23:59:59,10.993972700304312,w
2023-02-06 00:00:00,-3.1027723765027986,
2023-02-06 01:00:00,5.714604301213853,
2023-02-06 02:30:00,5.714604301213853,
2023-02-06 03:00:00,5.714604301213853,
2023-02-06 18:30:00,5.884573091733614,
2023-02-06 20:00:00,-29.02088623231805,
2023-02-06 23:00:00,-22.047777466101138,
2023-02-06 23:59:59,-21.961935126690832,c
2023-02-07 00:00:00,-19.599683101465757,
2023-02-07 01:00:00,-26.328606046994537,
2023-02-07 02:30:00,-26.328606046994537,
2023-02-07 03:00:00,-26.328606046994537,
2023-02-07 18:30:00,-23.016128839424823,
2023-02-07 20:00:00,10.553824471752819,
2023-02-07 23:00:00,-17.24827500939341,
2023-02-07 23:59:59,-14.03518710117828,c
2023-02-08 00:00:00,-10.699683459070002,
2023-02-08 01:00:00,-7.823568908960283,
2023-02-08 02:30:00,-7.823568908960283,
2023-02-08 03:00:00,-7.823568908960283,
2023-02-08 18:30:00,-9.352086459847897,
2023-02-08 20:00:00,38.785426968516845,
2023-02-08 23:00:00,34.64386338251461,
2023-02-08 23:59:59,14.095811174331288,c
2023-02-09 00:00:00,7.220398888020441,
2023-02-09 01:00:00,6.539488402380925,
2023-02-09 02:30:00,6.539488402380925,
2023-02-09 03:00:00,6.539488402380925,
2023-02-09 18:30:00,74.60371450182618,
2023-02-09 20:00:00,33.590150069229026,
2023-02-09 23:00:00,0.4271158535933637,
2023-02-09 23:59:59,0.0,a
2023-02-10 00:00:00,4.1414029658640175,
2023-02-10 01:00:00,12.906892011443006,
2023-02-10 02:30:00,12.906892011443006,
2023-02-10 03:00:00,12.906892011443006,
2023-02-10 18:30:00,12.906892011443006,
2023-02-10 20:00:00,12.906892011443006,
2023-02-10 23:00:00,12.906892011443006,
2023-02-10 23:59:59,14.091642690941057,w
2023-02-13 00:00:00,34.5154622952582,
2023-02-13 01:00:00,15.06976948308943,
2023-02-13 02:30:00,15.06976948308943,
2023-02-13 03:00:00,15.06976948308943,
2023-02-13 18:30:00,13.587866985026494,
2023-02-13 20:00:00,69.93307003111204,
2023-02-13 23:00:00,75.86634784245155,
2023-02-13 23:59:59,71.42269151934818,c
2023-02-14 00:00:00,72.10237732736255,
2023-02-14 01:00:00,76.60018764295125,
2023-02-14 02:30:00,76.60018764295125,
2023-02-14 03:00:00,76.60018764295125,
2023-02-14 18:30:00,70.63587718747863,
2023-02-14 20:00:00,54.80084749032051,
2023-02-14 23:00:00,37.56162802404492,
2023-02-14 23:59:59,44.20593769537959,c
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
0,44.20593769537959,
2023-02-15 00:00:00,53.851441051359416,
2023-02-15 01:00:00,44.694689982546265,
2023-02-15 02:30:00,44.694689982546265,
2023-02-15 03:00:00,44.694689982546265,
2023-02-15 18:30:00,38.16120303075252,
2023-02-15 20:00:00,121.56004546959787,
2023-02-15 23:00:00,117.42801065237325,
2023-02-15 23:59:59,110.09359939732269,c
2023-02-16 00:00:00,107.48789676076979,
2023-02-16 01:00:00,103.93033039122213,
2023-02-16 02:30:00,103.93033039122213,
2023-02-16 03:00:00,103.93033039122213,
2023-02-16 18:30:00,111.39135915211966,
2023-02-16 20:00:00,64.38503478348207,
2023-02-16 23:00:00,84.60462614983396,
2023-02-16 23:59:59,82.1323688391625,c
2023-02-17 00:00:00,62.92652055266933,
2023-02-17 01:00:00,55.56618191924201,
2023-02-17 02:30:00,55.56618191924201,
2023-02-17 03:00:00,55.56618191924201,
2023-02-17 18:30:00,55.56618191924201,
2023-02-17 20:00:00,55.56618191924201,
2023-02-17 23:00:00,55.56618191924201,
2023-02-17 23:59:59,56.8670776649102,w
2023-02-20 00:00:00,51.06475100564114,
2023-02-20 01:00:00,45.362190771778614,
2023-02-20 02:30:00,45.362190771778614,
2023-02-20 03:00:00,45.362190771778614,
2023-02-20 18:30:00,44.11992641920369,
2023-02-20 20:00:00,78.85856745849776,
2023-02-20 23:00:00,42.20308673319039,
2023-02-20 23:59:59,46.426023076118554,c
2023-02-21 00:00:00,65.99872223832813,
2023-02-21 01:00:00,51.34529699732218,
2023-02-21 02:30:00,51.34529699732218,
2023-02-21 03:00:00,51.34529699732218,
2023-02-21 18:30:00,75.51449733598918,
2023-02-21 20:00:00,78.21706120607973,
2023-02-21 23:00:00,127.8997777296828,
2023-02-21 23:59:59,122.98617174417495,c
2023-02-22 00:00:00,129.17415885847174,
2023-02-22 01:00:00,127.4059183487592,
2023-02-22 02:30:00,127.4059183487592,
2023-02-22 03:00:00,127.4059183487592,
2023-02-22 18:30:00,119.74474759764962,
2023-02-22 20:00:00,121.72337498205479,
2023-02-22 23:00:00,133.19063857449873,
2023-02-22 23:59:59,126.32820281110378,c
2023-02-23 00:00:00,123.21029331611953,
2023-02-23 01:00:00,123.21029331611953,
2023-02-23 02:30:00,123.21029331611953,
2023-02-23 03:00:00,123.21029331611953,
2023-02-23 18:30:00,110.89323241137345,
2023-02-23 20:00:00,99.96633792973921,
2023-02-23 23:00:00,86.42790055946853,
2023-02-23 23:59:59,86.60253999831923,c
2023-02-24 00:00:00,60.057717570264,
2023-02-24 01:00:00,65.69798734328333,
2023-02-24 02:30:00,65.69798734328333,
2023-02-24 03:00:00,65.69798734328333,
2023-02-24 18:30:00,65.69798734328333,
2023-02-24 20:00:00,65.69798734328333,
2023-02-24 23:00:00,65.69798734328333,
2023-02-24 23:59:59,64.2259158368962,w
2023-02-27 00:00:00,-10.019805846287454,
2023-02-27 01:00:00,-8.812010698716676,
2023-02-27 02:30:00,-8.812010698716676,
2023-02-27 03:00:00,-8.812010698716676,
2023-02-27 18:30:00,-33.310492495105564,
2023-02-27 20:00:00,-0.2090118654869002,
2023-02-27 23:00:00,-18.3629549381817,
2023-02-27 23:59:59,-42.60759259885015,c
2023-02-28 00:00:00,-47.062620503325206,
2023-02-28 01:00:00,-70.69716852241976,
2023-02-28 02:30:00,-70.69716852241976,
2023-02-28 03:00:00,-70.69716852241976,
2023-02-28 18:30:00,-56.41299778240949,
2023-02-28 20:00:00,-178.58580473574358,
2023-02-28 23:00:00,-230.69273271486577,
2023-02-28 23:59:59,-226.6860391627494,e
2023-03-01 00:00:00,-211.45619716158205,
2023-03-01 01:00:00,-202.47030010216469,
2023-03-01 02:30:00,-202.47030010216469,
2023-03-01 03:00:00,-202.47030010216469,
2023-03-01 18:30:00,-208.22934540161407,
2023-03-01 20:00:00,-253.32030552960816,
2023-03-01 23:00:00,-185.64656755381742,
2023-03-01 23:59:59,-178.11018568128276,c
2023-03-02 00:00:00,-147.49477079520966,
2023-03-02 01:00:00,-159.68230630363706,
2023-03-02 02:30:00,-159.68230630363706,
2023-03-02 03:00:00,-159.68230630363706,
2023-03-02 18:30:00,-158.7726088064386,
2023-03-02 20:00:00,-130.95370063511206,
2023-03-02 23:00:00,-95.70309478476588,
2023-03-02 23:59:59,-85.4303325227608,c
2023-03-03 00:00:00,-82.86919446407512,
2023-03-03 01:00:00,-75.6702063718385,
2023-03-03 02:30:00,-75.6702063718385,
2023-03-03 03:00:00,-75.6702063718385,
2023-03-03 18:30:00,-75.6702063718385,
2023-03-03 20:00:00,-75.6702063718385,
2023-03-03 23:00:00,-75.6702063718385,
2023-03-03 23:59:59,-73.20039893385945,w
2023-03-06 00:00:00,20.52061224931242,
2023-03-06 01:00:00,42.01516417003211,
2023-03-06 02:30:00,42.01516417003211,
2023-03-06 03:00:00,42.01516417003211,
2023-03-06 18:30:00,53.26125078519726,
2023-03-06 20:00:00,77.0731851274553,
2023-03-06 23:00:00,123.48071102377128,
2023-03-06 23:59:59,121.13283926853012,c
2023-03-07 00:00:00,117.66450792597198,
2023-03-07 01:00:00,122.3573767118279,
2023-03-07 02:30:00,122.3573767118279,
2023-03-07 03:00:00,122.3573767118279,
2023-03-07 18:30:00,123.69811771115053,
2023-03-07 20:00:00,165.73737884953448,
2023-03-07 23:00:00,191.59857549363403,
2023-03-07 23:59:59,189.22633631156384,c
2023-03-08 00:00:00,184.98331807999932,
2023-03-08 01:00:00,181.94812640423447,
2023-03-08 02:30:00,181.94812640423447,
2023-03-08 03:00:00,181.94812640423447,
2023-03-08 18:30:00,199.0832545201548,
2023-03-08 20:00:00,167.59711198390823,
2023-03-08 23:00:00,223.66502443350953,
2023-03-08 23:59:59,215.7612975293357,c
2023-03-09 00:00:00,202.6468205745631,
2023-03-09 01:00:00,208.77365593696766,
2023-03-09 02:30:00,208.77365593696766,
2023-03-09 03:00:00,208.77365593696766,
2023-03-09 18:30:00,208.77365593696766,
2023-03-09 20:00:00,199.14215979276298,
2023-03-09 23:00:00,197.1612710291622,
2023-03-09 23:59:59,205.50761193121696,c
2023-03-10 00:00:00,189.95793692472262,
2023-03-10 01:00:00,180.36173347219278,
2023-03-10 02:30:00,180.36173347219278,
2023-03-10 03:00:00,180.36173347219278,
2023-03-10 18:30:00,180.36173347219278,
2023-03-10 20:00:00,180.36173347219278,
2023-03-10 23:00:00,180.36173347219278,
2023-03-10 23:59:59,179.30727189914512,w
2023-03-13 00:00:00,179.30727189914512,
2023-03-13 01:00:00,179.30727189914512,
2023-03-13 02:30:00,179.30727189914512,
2023-03-13 03:00:00,179.30727189914512,
2023-03-13 18:30:00,179.30727189914512,
2023-03-13 20:00:00,179.30727189914512,
2023-03-13 23:00:00,179.30727189914512,
2023-03-13 23:59:59,179.30727189914512,c
2023-03-14 00:00:00,179.30727189914512,
2023-03-14 01:00:00,179.30727189914512,
2023-03-14 02:30:00,179.30727189914512,
2023-03-14 03:00:00,179.30727189914512,
2023-03-14 18:30:00,179.30727189914512,
2023-03-14 20:00:00,179.30727189914512,
2023-03-14 23:00:00,179.30727189914512,
2023-03-14 23:59:59,179.30727189914512,c
2023-03-15 00:00:00,179.30727189914512,
2023-03-15 01:00:00,179.30727189914512,
2023-03-15 02:30:00,179.30727189914512,
2023-03-15 03:00:00,179.30727189914512,
2023-03-15 18:30:00,179.30727189914512,
2023-03-15 20:00:00,179.30727189914512,
2023-03-15 23:00:00,179.30727189914512,
2023-03-15 23:59:59,179.30727189914512,c
2023-03-16 00:00:00,179.30727189914512,
2023-03-16 01:00:00,179.30727189914512,
2023-03-16 02:30:00,179.30727189914512,
2023-03-16 03:00:00,179.30727189914512,
2023-03-16 18:30:00,179.30727189914512,
2023-03-16 20:00:00,179.30727189914512,
2023-03-16 23:00:00,179.30727189914512,
2023-03-16 23:59:59,179.30727189914512,c
2023-03-17 00:00:00,179.30727189914512,
2023-03-17 01:00:00,179.30727189914512,
2023-03-17 02:30:00,179.30727189914512,
2023-03-17 03:00:00,179.30727189914512,
2023-03-17 18:30:00,179.30727189914512,
2023-03-17 20:00:00,179.30727189914512,
2023-03-17 23:00:00,179.30727189914512,
2023-03-17 23:59:59,179.30727189914512,w
2023-03-20 00:00:00,179.30727189914512,
2023-03-20 01:00:00,179.30727189914512,
2023-03-20 02:30:00,179.30727189914512,
2023-03-20 03:00:00,179.30727189914512,
2023-03-20 18:30:00,179.30727189914512,
2023-03-20 20:00:00,179.30727189914512,
2023-03-20 23:00:00,179.30727189914512,
2023-03-20 23:59:59,179.30727189914512,c
2023-03-21 00:00:00,179.30727189914512,
2023-03-21 01:00:00,179.30727189914512,
2023-03-21 02:30:00,179.30727189914512,
2023-03-21 03:00:00,179.30727189914512,
2023-03-21 18:30:00,179.30727189914512,
2023-03-21 20:00:00,179.30727189914512,
2023-03-21 23:00:00,179.30727189914512,
2023-03-21 23:59:59,179.30727189914512,c
2023-03-22 00:00:00,179.30727189914512,
2023-03-22 01:00:00,179.30727189914512,
2023-03-22 02:30:00,179.30727189914512,
2023-03-22 03:00:00,179.30727189914512,
2023-03-22 18:30:00,179.30727189914512,
2023-03-22 20:00:00,179.30727189914512,
2023-03-22 23:00:00,179.30727189914512,
2023-03-22 23:59:59,179.30727189914512,c
2023-03-23 00:00:00,179.30727189914512,
2023-03-23 01:00:00,179.30727189914512,
2023-03-23 02:30:00,179.30727189914512,
2023-03-23 03:00:00,179.30727189914512,
2023-03-23 18:30:00,179.30727189914512,
2023-03-23 20:00:00,179.30727189914512,
2023-03-23 23:00:00,179.30727189914512,
2023-03-23 23:59:59,179.30727189914512,c
2023-03-24 00:00:00,179.30727189914512,
2023-03-24 01:00:00,179.30727189914512,
2023-03-24 02:30:00,179.30727189914512,
2023-03-24 03:00:00,179.30727189914512,
2023-03-24 18:30:00,179.30727189914512,
2023-03-24 20:00:00,179.30727189914512,
2023-03-24 23:00:00,179.30727189914512,
2023-03-24 23:59:59,179.30727189914512,w
2023-03-27 00:00:00,179.30727189914512,
2023-03-27 01:00:00,179.30727189914512,
2023-03-27 02:30:00,179.30727189914512,
2023-03-27 03:00:00,179.30727189914512,
2023-03-27 18:30:00,179.30727189914512,
2023-03-27 20:00:00,179.30727189914512,
2023-03-27 23:00:00,179.30727189914512,
2023-03-27 23:59:59,179.30727189914512,c
2023-03-28 00:00:00,179.30727189914512,
2023-03-28 01:00:00,179.30727189914512,
2023-03-28 02:30:00,179.30727189914512,
2023-03-28 03:00:00,179.30727189914512,
2023-03-28 18:30:00,179.30727189914512,
2023-03-28 20:00:00,179.30727189914512,
2023-03-28 23:00:00,179.30727189914512,
2023-03-28 23:59:59,179.30727189914512,c
