date,AR2_STAY_2019_Q2,meta
2019-04-26 00:00:00,20.49656242463982,
2019-04-26 10:00:00,21.73619338201786,
2019-04-26 10:30:00,27.43915637190605,
2019-04-26 12:00:00,31.052966791597328,
2019-04-26 13:30:00,29.688749625623586,
2019-04-26 15:00:00,31.551619684109028,
2019-04-26 15:30:30,31.551619684109028,
2019-04-26 23:59:59,28.99840570031921,w
2019-04-29 00:00:00,29.903797631616044,
2019-04-29 10:00:00,24.669012190955527,
2019-04-29 10:30:00,24.933310074402016,
2019-04-29 12:00:00,26.601371403585574,
2019-04-29 13:30:00,27.499855035772327,
2019-04-29 15:00:00,28.276883889400096,
2019-04-29 15:30:30,28.276883889400096,
2019-04-29 23:59:59,29.382091347536345,c
2019-04-30 00:00:00,29.812595711117808,
2019-04-30 10:00:00,29.100146521940417,
2019-04-30 10:30:00,21.734164461575972,
2019-04-30 12:00:00,22.30126491777014,
2019-04-30 13:30:00,18.76967246172086,
2019-04-30 15:00:00,20.477537118036366,
2019-04-30 15:30:30,20.477537118036366,
2019-04-30 23:59:59,20.916665373996068,c
2019-05-01 00:00:00,28.55310619987074,
2019-05-01 10:00:00,19.296357991742866,
2019-05-01 10:30:00,18.58127654858498,
2019-05-01 12:00:00,19.81278012443994,
2019-05-01 13:30:00,22.295079654661436,
2019-05-01 15:00:00,22.977163394791546,
2019-05-01 15:30:30,22.977163394791546,
2019-05-01 23:59:59,21.179901065562944,c
2019-05-02 00:00:00,15.117337292942352,
2019-05-02 10:00:00,11.17321704786059,
2019-05-02 10:30:00,13.266659028275853,
2019-05-02 12:00:00,-0.4798567495902262,
2019-05-02 13:30:00,4.699948292492024,
2019-05-02 15:00:00,7.785799070205712,
2019-05-02 15:30:30,7.785799070205712,
2019-05-02 23:59:59,6.279323672603766,c
2019-05-03 00:00:00,14.562445436044811,
2019-05-03 10:00:00,18.348501180432436,
2019-05-03 10:30:00,19.49744658828729,
2019-05-03 12:00:00,17.135641551235096,
2019-05-03 13:30:00,21.03204095020544,
2019-05-03 15:00:00,16.599399431063944,
2019-05-03 15:30:30,16.599399431063944,
2019-05-03 23:59:59,22.219688448089073,w
2019-05-06 00:00:00,0.34545142889834324,
2019-05-06 10:00:00,14.051758468566959,
2019-05-06 10:30:00,15.055665404650199,
2019-05-06 12:00:00,21.105372066296525,
2019-05-06 13:30:00,14.559477693229724,
2019-05-06 15:00:00,16.18014715398067,
2019-05-06 15:30:30,16.18014715398067,
2019-05-06 23:59:59,21.350275049247898,c
2019-05-07 00:00:00,8.98598876828271,
2019-05-07 10:00:00,11.785357651224103,
2019-05-07 10:30:00,11.224303494848755,
2019-05-07 12:00:00,18.507396250287627,
2019-05-07 13:30:00,14.433375727686268,
2019-05-07 15:00:00,14.30934741657768,
2019-05-07 15:30:30,14.30934741657768,
2019-05-07 23:59:59,14.762195088406884,c
2019-05-08 00:00:00,8.650349308804891,
2019-05-08 10:00:00,25.740181839460433,
2019-05-08 10:30:00,24.856951924595478,
2019-05-08 12:00:00,21.07242980705996,
2019-05-08 13:30:00,21.21774559476205,
2019-05-08 15:00:00,20.20533417834679,
2019-05-08 15:30:30,20.20533417834679,
2019-05-08 23:59:59,22.371680244193954,c
2019-05-09 00:00:00,9.747101003417015,
2019-05-09 10:00:00,8.932406000740741,
2019-05-09 10:30:00,6.773679569722958,
2019-05-09 12:00:00,12.218849176873277,
2019-05-09 13:30:00,13.811816272057058,
2019-05-09 15:00:00,15.139304314423157,
2019-05-09 15:30:30,15.139304314423157,
2019-05-09 23:59:59,15.543070473757325,c
2019-05-10 00:00:00,5.5165317424513205,
2019-05-10 10:00:00,23.65335782872296,
2019-05-10 10:30:00,24.581677582272448,
2019-05-10 12:00:00,22.774025730257335,
2019-05-10 13:30:00,28.485623974167424,
2019-05-10 15:00:00,33.56083892235222,
2019-05-10 15:30:30,33.56083892235222,s
2019-05-10 23:59:59,29.90962826635007,w
2019-05-13 00:00:00,19.762802366282415,
2019-05-13 10:00:00,22.729811402477935,
2019-05-13 10:30:00,23.74804258264396,
2019-05-13 12:00:00,19.094210762249986,
2019-05-13 13:30:00,24.10545309474844,
2019-05-13 15:00:00,31.926313245740005,
2019-05-13 15:30:30,31.926313245740005,
2019-05-13 23:59:59,28.67647083767423,c
2019-05-14 00:00:00,29.523234757049863,
2019-05-14 10:00:00,28.863820957306018,
2019-05-14 10:30:00,41.17962561119907,
2019-05-14 12:00:00,42.94865063890097,
2019-05-14 13:30:00,39.834354801099096,
2019-05-14 15:00:00,39.254846185157305,
2019-05-14 15:30:30,39.254846185157305,
2019-05-14 23:59:59,43.780645964371786,c
2019-05-15 00:00:00,59.77636057956914,
2019-05-15 10:00:00,54.17576260441717,
2019-05-15 10:30:00,50.062919312040776,
2019-05-15 12:00:00,49.59665881914583,
2019-05-15 13:30:00,45.12244313669066,
2019-05-15 15:00:00,42.524111837902126,
2019-05-15 15:30:30,42.524111837902126,
2019-05-15 23:59:59,45.54638884638598,c
2019-05-16 00:00:00,48.60336272796269,
2019-05-16 10:00:00,36.05121263247571,
2019-05-16 10:30:00,39.37370758614122,
2019-05-16 12:00:00,40.302762304713156,
2019-05-16 13:30:00,37.025804274183315,
2019-05-16 15:00:00,40.91729504898535,
2019-05-16 15:30:30,40.91729504898535,
2019-05-16 23:59:59,46.53192233248018,c
2019-05-17 00:00:00,46.97330184395406,
2019-05-17 10:00:00,41.62382752890471,
2019-05-17 10:30:00,40.652133984680404,
2019-05-17 12:00:00,43.66482246192902,
2019-05-17 13:30:00,42.40170242315918,
