date,MSCI_BRL_2021_Q3,meta
2021-08-27 23:59:59,322.0577682529297,w
2021-08-30 00:00:00,338.4243813665603,
2021-08-30 10:00:00,331.0403067831644,
2021-08-30 10:30:00,300.4828767422291,
2021-08-30 12:00:00,306.1272731850577,
2021-08-30 13:30:00,285.68158592471946,
2021-08-30 15:00:00,283.11446269491626,
2021-08-30 15:30:30,283.11446269491626,
2021-08-30 23:59:59,277.1492612979873,c
2021-08-31 00:00:00,184.0353114497625,
2021-08-31 10:00:00,184.3556215799572,
2021-08-31 10:30:00,174.2431357580058,
2021-08-31 12:00:00,173.11924534752916,
2021-08-31 13:30:00,194.83778926118748,
2021-08-31 15:00:00,185.50184800854913,
2021-08-31 15:30:30,185.50184800854913,
2021-08-31 23:59:59,88.19881299267627,e
2021-09-01 00:00:00,114.40464833261649,
2021-09-01 10:00:00,73.09258571547389,
2021-09-01 10:30:00,60.941521842350085,
2021-09-01 12:00:00,76.64632270547645,
2021-09-01 13:30:00,36.8402636513556,
2021-09-01 15:00:00,34.04709146323239,
2021-09-01 15:30:30,34.04709146323239,
2021-09-01 23:59:59,25.840737967992027,c
2021-09-02 00:00:00,70.88668970834578,
2021-09-02 10:00:00,97.65045208521678,
2021-09-02 10:30:00,82.59526793968098,
2021-09-02 12:00:00,114.06441496691377,
2021-09-02 13:30:00,130.6242495611673,
2021-09-02 15:00:00,146.68957519419655,
2021-09-02 15:30:30,146.68957519419655,
2021-09-02 23:59:59,173.49757002554998,c
2021-09-03 00:00:00,168.78701477244658,
2021-09-03 10:00:00,153.48092697263473,
2021-09-03 10:30:00,153.77361374972998,
2021-09-03 12:00:00,167.23769430733546,
2021-09-03 13:30:00,202.63622900392693,
2021-09-03 15:00:00,165.03570956824296,
2021-09-03 15:30:30,165.03570956824296,
2021-09-03 23:59:59,141.21746745634573,w
2021-09-06 00:00:00,182.88665750074188,
2021-09-06 10:00:00,151.9747745974223,
2021-09-06 10:30:00,120.08078008286475,
2021-09-06 12:00:00,125.49455106270125,
2021-09-06 13:30:00,133.01853633054498,
2021-09-06 15:00:00,130.13688980845836,
2021-09-06 15:30:30,130.13688980845836,
2021-09-06 23:59:59,157.20806167148385,c
2021-09-07 00:00:00,157.20806167148385,
2021-09-07 10:00:00,157.20806167148385,
2021-09-07 10:30:00,157.20806167148385,
2021-09-07 12:00:00,157.20806167148385,
2021-09-07 13:30:00,157.20806167148385,
2021-09-07 15:00:00,157.20806167148385,
2021-09-07 15:30:30,157.20806167148385,
2021-09-07 23:59:59,157.20806167148385,c
2021-09-08 00:00:00,178.91865389707164,
2021-09-08 10:00:00,196.76371669971786,
2021-09-08 10:30:00,210.8486435348059,
2021-09-08 12:00:00,273.0560904871745,
2021-09-08 13:30:00,274.3130614302472,
2021-09-08 15:00:00,292.99062694845634,
2021-09-08 15:30:30,292.99062694845634,
2021-09-08 23:59:59,267.20091025509737,c
2021-09-09 00:00:00,245.17919618363203,
2021-09-09 10:00:00,213.94709820095704,
2021-09-09 10:30:00,180.31301165714513,
2021-09-09 12:00:00,215.49073182297207,
2021-09-09 13:30:00,221.70864676078327,
2021-09-09 15:00:00,211.4313559092443,
2021-09-09 15:30:30,211.4313559092443,
2021-09-09 23:59:59,184.96947211856923,c
2021-09-10 00:00:00,142.1890138688227,
2021-09-10 10:00:00,150.4818843018752,
2021-09-10 10:30:00,165.700153579784,
2021-09-10 12:00:00,146.47814661611937,
2021-09-10 13:30:00,169.77420360109363,
2021-09-10 15:00:00,146.85520885924234,
2021-09-10 15:30:30,146.85520885924234,
2021-09-10 23:59:59,125.14994679100892,w
2021-09-13 00:00:00,95.27581089534942,
2021-09-13 10:00:00,65.56263559674835,
2021-09-13 10:30:00,91.57423248833265,
2021-09-13 12:00:00,79.75937590055446,
2021-09-13 13:30:00,116.15032495263586,
2021-09-13 15:00:00,127.1261981608759,
2021-09-13 15:30:30,127.1261981608759,
2021-09-13 23:59:59,135.4640490020306,c
2021-09-14 00:00:00,119.78476533697949,
2021-09-14 10:00:00,145.24573430805458,
2021-09-14 10:30:00,162.12081600369675,
2021-09-14 12:00:00,138.98339672412794,
2021-09-14 13:30:00,145.34682643301494,
2021-09-14 15:00:00,144.2521893134408,
2021-09-14 15:30:30,144.2521893134408,
2021-09-14 23:59:59,136.02838820220404,c
2021-09-15 00:00:00,132.3916121153843,
2021-09-15 10:00:00,135.40253744646634,
2021-09-15 10:30:00,167.80612915252686,
2021-09-15 12:00:00,182.80415223973614,
2021-09-15 13:30:00,202.8760093846795,
2021-09-15 15:00:00,156.6896131263602,
2021-09-15 15:30:30,156.6896131263602,
2021-09-15 23:59:59,186.75529195362515,c
2021-09-16 00:00:00,220.11808212062851,
2021-09-16 10:00:00,229.61272642481845,
2021-09-16 10:30:00,235.65818163002314,
2021-09-16 12:00:00,257.21673747496243,
2021-09-16 13:30:00,247.33978403322317,
2021-09-16 15:00:00,193.8935545876584,
2021-09-16 15:30:30,193.8935545876584,
2021-09-16 23:59:59,201.87944901665924,c
2021-09-17 00:00:00,204.63872922128485,
2021-09-17 10:00:00,265.28288215007115,
2021-09-17 10:30:00,290.18539903886995,
2021-09-17 12:00:00,275.8945303312439,
2021-09-17 13:30:00,260.65113029367376,
2021-09-17 15:00:00,241.6707086291085,
2021-09-17 15:30:30,241.6707086291085,q
2021-09-17 23:59:59,273.25559276085323,w
2021-09-20 00:00:00,315.5159414269074,
2021-09-20 10:00:00,227.21871628978897,
2021-09-20 10:30:00,217.66223815119065,
2021-09-20 12:00:00,225.44655604601394,
2021-09-20 13:30:00,262.24181756470216,
2021-09-20 15:00:00,263.72612685051945,
2021-09-20 15:30:30,263.72612685051945,
2021-09-20 23:59:59,237.3873132400745,c
2021-09-21 00:00:00,204.9467816472379,
2021-09-21 10:00:00,254.05467385071188,
2021-09-21 10:30:00,250.1363236949378,
2021-09-21 12:00:00,242.0369978895278,
2021-09-21 13:30:00,243.13609644545113,
2021-09-21 15:00:00,240.7212704536405,
2021-09-21 15:30:30,240.7212704536405,
2021-09-21 23:59:59,277.26557720222627,c
