date,SPHB_2022_Q3,meta
2022-07-29 00:00:00,159.58737159765445,
2022-07-29 10:00:00,109.43209403267768,
2022-07-29 10:30:00,119.90690475137758,
2022-07-29 12:00:00,123.49042335555662,
2022-07-29 13:30:00,119.98468868630258,
2022-07-29 15:00:00,128.90684667934343,
2022-07-29 15:30:30,128.90684667934343,s
2022-07-29 23:59:59,142.05346519469302,w
2022-08-01 00:00:00,141.15046075935203,
2022-08-01 10:00:00,144.54589109141665,
2022-08-01 10:30:00,133.06325919419143,
2022-08-01 12:00:00,142.8375234365278,
2022-08-01 13:30:00,128.6683887336637,
2022-08-01 15:00:00,144.96803844337012,
2022-08-01 15:30:30,144.96803844337012,
2022-08-01 23:59:59,137.55322746853696,c
2022-08-02 00:00:00,154.27820462870687,
2022-08-02 10:00:00,163.90422693450017,
2022-08-02 10:30:00,167.97606099719903,
2022-08-02 12:00:00,184.53301185962516,
2022-08-02 13:30:00,201.29144073495053,
2022-08-02 15:00:00,168.89930185052592,
2022-08-02 15:30:30,168.89930185052592,
2022-08-02 23:59:59,168.38692627772696,c
2022-08-03 00:00:00,153.10718655494506,
2022-08-03 10:00:00,209.37268996788129,
2022-08-03 10:30:00,224.41992279910497,
2022-08-03 12:00:00,238.03286080077217,
2022-08-03 13:30:00,244.84626835208007,
2022-08-03 15:00:00,244.9146018908492,
2022-08-03 15:30:30,244.9146018908492,
2022-08-03 23:59:59,245.10864215310133,c
2022-08-04 00:00:00,195.41228611691196,
2022-08-04 10:00:00,194.07919097419546,
2022-08-04 10:30:00,189.50207288253281,
2022-08-04 12:00:00,174.12924933985033,
2022-08-04 13:30:00,183.99017336500611,
2022-08-04 15:00:00,179.2874940725535,
2022-08-04 15:30:30,179.2874940725535,
2022-08-04 23:59:59,176.21100014946953,c
2022-08-05 00:00:00,101.07051960499791,
2022-08-05 10:00:00,113.64465115757878,
2022-08-05 10:30:00,124.04904352956697,
2022-08-05 12:00:00,85.69313853605718,
2022-08-05 13:30:00,77.00178058659074,
2022-08-05 15:00:00,70.94841281037495,
2022-08-05 15:30:30,70.94841281037495,
2022-08-05 23:59:59,56.813762236280375,w
2022-08-08 00:00:00,58.28210301349447,
2022-08-08 10:00:00,86.56137991877368,
2022-08-08 10:30:00,113.00492806099332,
2022-08-08 12:00:00,106.65162398522376,
2022-08-08 13:30:00,100.35259938769009,
2022-08-08 15:00:00,87.98121877880425,
2022-08-08 15:30:30,87.98121877880425,
2022-08-08 23:59:59,81.98732185454418,c
2022-08-09 00:00:00,56.032051103752,
2022-08-09 10:00:00,12.572969786834264,
2022-08-09 10:30:00,-8.848316681035737,
2022-08-09 12:00:00,-48.2222019453998,
2022-08-09 13:30:00,-43.20494791834939,
2022-08-09 15:00:00,-37.455488165219776,
2022-08-09 15:30:30,-37.455488165219776,
2022-08-09 23:59:59,-34.61963045798384,c
2022-08-10 00:00:00,-22.706384482600235,
2022-08-10 10:00:00,-7.601800228308988,
2022-08-10 10:30:00,-8.3877116443946,
2022-08-10 12:00:00,22.151121490870622,
2022-08-10 13:30:00,14.186867176501714,
2022-08-10 15:00:00,0.6632480797039392,
2022-08-10 15:30:30,0.6632480797039392,
2022-08-10 23:59:59,-9.043342413989972,c
2022-08-11 00:00:00,23.412051297094393,
2022-08-11 10:00:00,53.420601332283056,
2022-08-11 10:30:00,59.013591984160705,
2022-08-11 12:00:00,28.75620446787353,
2022-08-11 13:30:00,36.76228994683944,
2022-08-11 15:00:00,31.515864218619225,
2022-08-11 15:30:30,31.515864218619225,
2022-08-11 23:59:59,21.708434511434355,c
2022-08-12 00:00:00,-7.816838379692494,
2022-08-12 10:00:00,-10.73904819019374,
2022-08-12 10:30:00,-0.931984377058893,
2022-08-12 12:00:00,-3.9334487206452615,
2022-08-12 13:30:00,19.04720689611016,
2022-08-12 15:00:00,1.1614916690760875,
2022-08-12 15:30:30,1.1614916690760875,
2022-08-12 23:59:59,0.0,a
2022-08-15 00:00:00,-6.1648000199358455,
2022-08-15 10:00:00,17.805737662011964,
2022-08-15 10:30:00,16.66007806553584,
2022-08-15 12:00:00,23.615673871846866,
2022-08-15 13:30:00,26.678085926157245,
2022-08-15 15:00:00,5.982487355069609,
2022-08-15 15:30:30,5.982487355069609,
2022-08-15 23:59:59,5.912373795704529,c
2022-08-16 00:00:00,-5.070631860192264,
2022-08-16 10:00:00,-17.046885575779065,
2022-08-16 10:30:00,-31.11270629551624,
2022-08-16 12:00:00,-12.85852930124011,
2022-08-16 13:30:00,9.857241973454292,
2022-08-16 15:00:00,12.657076213108752,
2022-08-16 15:30:30,12.657076213108752,
2022-08-16 23:59:59,7.533868763817142,c
2022-08-17 00:00:00,-11.474751250313341,
2022-08-17 10:00:00,-32.355394490078,
2022-08-17 10:30:00,-44.17017411430771,
2022-08-17 12:00:00,-75.6132488108839,
2022-08-17 13:30:00,-65.69710829295408,
2022-08-17 15:00:00,-64.35761427986753,
2022-08-17 15:30:30,-64.35761427986753,
2022-08-17 23:59:59,-84.2221003685549,c
2022-08-18 00:00:00,-85.02836688450873,
2022-08-18 10:00:00,-109.54010679138536,
2022-08-18 10:30:00,-111.03285537143304,
2022-08-18 12:00:00,-73.64075935574347,
2022-08-18 13:30:00,-80.37854134186313,
2022-08-18 15:00:00,-77.9313918843178,
2022-08-18 15:30:30,-77.9313918843178,
2022-08-18 23:59:59,-62.74865528523878,c
2022-08-19 00:00:00,-63.70425458205229,
2022-08-19 10:00:00,-55.477293494398666,
2022-08-19 10:30:00,-53.38359606403473,
2022-08-19 12:00:00,-65.27499294682636,
2022-08-19 13:30:00,-60.36099954063969,
2022-08-19 15:00:00,-53.918809042793086,
2022-08-19 15:30:30,-53.918809042793086,
2022-08-19 23:59:59,-42.71585582980416,e
2022-08-22 00:00:00,-58.75147294259836,
2022-08-22 10:00:00,-75.28677045335918,
2022-08-22 10:30:00,-88.80649166365896,
2022-08-22 12:00:00,-86.84767921126182,
2022-08-22 13:30:00,-97.02440089432136,
2022-08-22 15:00:00,-103.14792834694643,
2022-08-22 15:30:30,-103.14792834694643,
2022-08-22 23:59:59,-106.84696796965613,c
2022-08-23 00:00:00,-77.27496235956923,
2022-08-23 10:00:00,-64.4512056883765,
2022-08-23 10:30:00,-70.02377390914683,
2022-08-23 12:00:00,-64.45311926515626,
2022-08-23 13:30:00,-63.22193908167606,
