date,QDF_2022_Q1,meta
2022-02-07 00:00:00,-33.504217900693334,
2022-02-07 10:00:00,-29.300472780576683,
2022-02-07 10:30:00,-25.09383878352429,
2022-02-07 12:00:00,-16.203390581387396,
2022-02-07 13:30:00,-29.580886497340828,
2022-02-07 15:00:00,-30.55759758238281,
2022-02-07 15:30:30,-30.55759758238281,
2022-02-07 23:59:59,-24.444971421768003,c
2022-02-08 00:00:00,3.6299224954461238,
2022-02-08 10:00:00,-0.49032147263358183,
2022-02-08 10:30:00,-3.8657308598673126,
2022-02-08 12:00:00,-18.81829295699839,
2022-02-08 13:30:00,-32.888325818231294,
2022-02-08 15:00:00,-23.84631628249781,
2022-02-08 15:30:30,-23.84631628249781,
2022-02-08 23:59:59,-25.07234003357962,c
2022-02-09 00:00:00,-63.289959825639926,
2022-02-09 10:00:00,-47.56329508112378,
2022-02-09 10:30:00,-36.53654965951824,
2022-02-09 12:00:00,-52.37433725962023,
2022-02-09 13:30:00,-68.94100856681001,
2022-02-09 15:00:00,-70.53657333046834,
2022-02-09 15:30:30,-70.53657333046834,
2022-02-09 23:59:59,-80.66285540843563,c
2022-02-10 00:00:00,-61.93992891468724,
2022-02-10 10:00:00,-52.753732027376714,
2022-02-10 10:30:00,-69.0553802390445,
2022-02-10 12:00:00,-45.121254904556395,
2022-02-10 13:30:00,-42.1720055939669,
2022-02-10 15:00:00,-59.267221174075985,
2022-02-10 15:30:30,-59.267221174075985,
2022-02-10 23:59:59,-56.80290556098947,c
2022-02-11 00:00:00,-73.0016038527433,
2022-02-11 10:00:00,-72.70972899902546,
2022-02-11 10:30:00,-75.93884760656448,
2022-02-11 12:00:00,-57.86825544173831,
2022-02-11 13:30:00,-65.46632730325399,
2022-02-11 15:00:00,-83.74817016854433,
2022-02-11 15:30:30,-83.74817016854433,
2022-02-11 23:59:59,-72.44644422574686,w
2022-02-14 00:00:00,-72.77824391062751,
2022-02-14 10:00:00,-74.66672779283277,
2022-02-14 10:30:00,-67.5173354873562,
2022-02-14 12:00:00,-68.65721176821984,
2022-02-14 13:30:00,-53.58536478272981,
2022-02-14 15:00:00,-62.61646005260479,
2022-02-14 15:30:30,-62.61646005260479,
2022-02-14 23:59:59,-71.43173237430301,c
2022-02-15 00:00:00,-19.422395389883093,
2022-02-15 10:00:00,-24.653240287245524,
2022-02-15 10:30:00,-10.188322966658177,
2022-02-15 12:00:00,-21.297670845726486,
2022-02-15 13:30:00,-15.997517346370557,
2022-02-15 15:00:00,-25.68782494612509,
2022-02-15 15:30:30,-25.68782494612509,
2022-02-15 23:59:59,-34.86813768133561,c
2022-02-16 00:00:00,-34.779343883710226,
2022-02-16 10:00:00,-11.291357751000305,
2022-02-16 10:30:00,-18.216757792816736,
2022-02-16 12:00:00,-16.32022111562935,
2022-02-16 13:30:00,-16.022943022760046,
2022-02-16 15:00:00,-16.757909954048273,
2022-02-16 15:30:30,-16.757909954048273,
2022-02-16 23:59:59,-21.213369864797244,c
2022-02-17 00:00:00,-26.00382335031827,
2022-02-17 10:00:00,-64.89107898639287,
2022-02-17 10:30:00,-51.33201381386209,
2022-02-17 12:00:00,-47.36622231927089,
2022-02-17 13:30:00,-82.9705401437779,
2022-02-17 15:00:00,-92.90051976978373,
2022-02-17 15:30:30,-92.90051976978373,
2022-02-17 23:59:59,-79.2650025868457,c
2022-02-18 00:00:00,-33.807607132352814,
2022-02-18 10:00:00,-9.03721248953957,
2022-02-18 10:30:00,-1.1911029210271522,
2022-02-18 12:00:00,9.743389801546584,
2022-02-18 13:30:00,20.364721975326404,
2022-02-18 15:00:00,0.48074544265176655,
2022-02-18 15:30:30,0.48074544265176655,s
2022-02-18 23:59:59,0.0,w
2022-02-21 00:00:00,0.0,
2022-02-21 10:00:00,0.0,
2022-02-21 10:30:00,0.0,
2022-02-21 12:00:00,0.0,
2022-02-21 13:30:00,0.0,
2022-02-21 15:00:00,0.0,
2022-02-21 15:30:30,0.0,
2022-02-21 23:59:59,0.0,a
2022-02-22 00:00:00,25.74400213507232,
2022-02-22 10:00:00,16.58171691935422,
2022-02-22 10:30:00,21.17460771985094,
2022-02-22 12:00:00,41.53842394039327,
2022-02-22 13:30:00,42.87953360710884,
2022-02-22 15:00:00,38.75240326056928,
2022-02-22 15:30:30,38.75240326056928,
2022-02-22 23:59:59,36.15812620858571,c
2022-02-23 00:00:00,36.17573732150737,
2022-02-23 10:00:00,21.42029535330346,
2022-02-23 10:30:00,13.776343338767731,
2022-02-23 12:00:00,8.444536671171079,
2022-02-23 13:30:00,10.805784087546954,
2022-02-23 15:00:00,8.39061183537342,
2022-02-23 15:30:30,8.39061183537342,
2022-02-23 23:59:59,11.622174137494085,c
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
0,11.622174137494085,
2022-02-24 00:00:00,-36.624196467721674,
