date,EWJSPY_2016_Q3,meta
2016-09-02 00:00:00,52.933922039870026,
2016-09-02 10:00:00,55.34586595559955,
2016-09-02 10:30:00,50.80500469189346,
2016-09-02 12:00:00,54.02446403195023,
2016-09-02 13:30:00,63.01052933155298,
2016-09-02 15:00:00,62.05180014947653,
2016-09-02 15:30:30,62.05180014947653,
2016-09-02 23:59:59,61.671525300020576,w
2016-09-05 00:00:00,61.671525300020576,
2016-09-05 10:00:00,61.671525300020576,
2016-09-05 10:30:00,61.671525300020576,
2016-09-05 12:00:00,61.671525300020576,
2016-09-05 13:30:00,61.671525300020576,
2016-09-05 15:00:00,61.671525300020576,
2016-09-05 15:30:30,61.671525300020576,
2016-09-05 23:59:59,61.671525300020576,c
2016-09-06 00:00:00,49.841849009599095,
2016-09-06 10:00:00,59.076303285772205,
2016-09-06 10:30:00,81.31757876165689,
2016-09-06 12:00:00,75.37851702395677,
2016-09-06 13:30:00,82.9575897348684,
2016-09-06 15:00:00,78.99400007155776,
2016-09-06 15:30:30,78.99400007155776,
2016-09-06 23:59:59,75.21436420497714,c
2016-09-07 00:00:00,129.2907022844845,
2016-09-07 10:00:00,122.3105945232874,
2016-09-07 10:30:00,121.13037062473057,
2016-09-07 12:00:00,110.15849231492162,
2016-09-07 13:30:00,112.53468897012353,
2016-09-07 15:00:00,109.51451878257633,
2016-09-07 15:30:30,109.51451878257633,
2016-09-07 23:59:59,100.51321683953583,c
2016-09-08 00:00:00,97.19920994101346,
2016-09-08 10:00:00,95.45617667493761,
2016-09-08 10:30:00,96.3582396577269,
2016-09-08 12:00:00,84.29541103416742,
2016-09-08 13:30:00,78.4167284711498,
2016-09-08 15:00:00,87.1792688486147,
2016-09-08 15:30:30,87.1792688486147,
2016-09-08 23:59:59,87.35693771468877,c
2016-09-09 00:00:00,77.77025475126862,
2016-09-09 10:00:00,84.12646044544042,
2016-09-09 10:30:00,94.17694788759052,
2016-09-09 12:00:00,97.18860033348679,
2016-09-09 13:30:00,104.39138554338635,
2016-09-09 15:00:00,109.99265077108682,
2016-09-09 15:30:30,109.99265077108682,
2016-09-09 23:59:59,126.5826220059234,w
2016-09-12 00:00:00,134.92623176419198,
2016-09-12 10:00:00,122.38588000947892,
2016-09-12 10:30:00,113.90075696733415,
2016-09-12 12:00:00,101.37162367750705,
2016-09-12 13:30:00,106.64248829037368,
2016-09-12 15:00:00,93.15830873823165,
2016-09-12 15:30:30,93.15830873823165,
2016-09-12 23:59:59,96.59450103576302,c
2016-09-13 00:00:00,77.80391014592051,
2016-09-13 10:00:00,89.32001351883113,
2016-09-13 10:30:00,92.52866271566988,
2016-09-13 12:00:00,84.2121529338324,
2016-09-13 13:30:00,69.86862139931918,
2016-09-13 15:00:00,80.04690347292482,
2016-09-13 15:30:30,80.04690347292482,
2016-09-13 23:59:59,78.12059210833252,c
2016-09-14 00:00:00,43.63648373399854,
2016-09-14 10:00:00,44.011149351010324,
2016-09-14 10:30:00,34.99862894308507,
2016-09-14 12:00:00,24.43196260004282,
2016-09-14 13:30:00,24.840452275916935,
2016-09-14 15:00:00,44.30539438364923,
2016-09-14 15:30:30,44.30539438364923,
2016-09-14 23:59:59,46.900616397896414,c
2016-09-15 00:00:00,38.92356283665836,
2016-09-15 10:00:00,26.830187863349916,
2016-09-15 10:30:00,22.977565134168266,
2016-09-15 12:00:00,24.770472634863257,
2016-09-15 13:30:00,25.23677730113864,
2016-09-15 15:00:00,20.593058523295518,
2016-09-15 15:30:30,20.593058523295518,
2016-09-15 23:59:59,22.05306522161484,c
2016-09-16 00:00:00,5.6936166329664,
2016-09-16 10:00:00,15.687634022889137,
2016-09-16 10:30:00,20.222369503566625,
2016-09-16 12:00:00,6.051514951698184,
2016-09-16 13:30:00,5.214306179460883,
2016-09-16 15:00:00,-0.26256149445354937,
2016-09-16 15:30:30,-0.26256149445354937,
2016-09-16 23:59:59,0.0,a
2016-09-19 00:00:00,19.411404669784307,
2016-09-19 10:00:00,13.70500526177287,
2016-09-19 10:30:00,13.001991399354338,
2016-09-19 12:00:00,16.12432230456233,
2016-09-19 13:30:00,22.974009623735547,
2016-09-19 15:00:00,8.70197635463953,
2016-09-19 15:30:30,8.70197635463953,
2016-09-19 23:59:59,15.605258292883635,c
2016-09-20 00:00:00,74.88477185973942,
2016-09-20 10:00:00,76.05644547833681,
2016-09-20 10:30:00,85.30627083209752,
2016-09-20 12:00:00,78.42650183457553,
2016-09-20 13:30:00,82.23792025820076,
2016-09-20 15:00:00,76.0337291593808,
2016-09-20 15:30:30,76.0337291593808,
2016-09-20 23:59:59,85.67696161714078,c
2016-09-21 00:00:00,207.07359036809981,
2016-09-21 10:00:00,201.5255364956915,
2016-09-21 10:30:00,199.4988997122258,
2016-09-21 12:00:00,194.94450841324507,
2016-09-21 13:30:00,196.9815943157828,
2016-09-21 15:00:00,197.1079683768773,
2016-09-21 15:30:30,197.1079683768773,
2016-09-21 23:59:59,178.32000261432407,c
2016-09-22 00:00:00,229.24584185729145,
2016-09-22 10:00:00,226.35144944265127,
2016-09-22 10:30:00,222.45013486943185,
2016-09-22 12:00:00,217.58325463060316,
2016-09-22 13:30:00,217.29648048628567,
2016-09-22 15:00:00,212.11101162708403,
2016-09-22 15:30:30,212.11101162708403,
2016-09-22 23:59:59,212.62086893952667,c
2016-09-23 00:00:00,148.95857888570367,
2016-09-23 10:00:00,154.307089666245,
2016-09-23 10:30:00,154.73457124867915,
2016-09-23 12:00:00,156.65043690343975,
2016-09-23 13:30:00,161.25458701985,
2016-09-23 15:00:00,158.99361551266253,
2016-09-23 15:30:30,158.99361551266253,
2016-09-23 23:59:59,166.06501371721507,w
2016-09-26 00:00:00,134.32903688661932,
2016-09-26 10:00:00,136.36846613639057,
2016-09-26 10:30:00,136.06567233540355,
2016-09-26 12:00:00,146.86594460560678,
2016-09-26 13:30:00,154.0270703317863,
2016-09-26 15:00:00,147.8096797336358,
2016-09-26 15:30:30,147.8096797336358,
2016-09-26 23:59:59,161.5814481017655,c
2016-09-27 00:00:00,203.25465152489127,
2016-09-27 10:00:00,200.66417709767043,
2016-09-27 10:30:00,201.519140262537,
2016-09-27 12:00:00,199.6032746077788,
2016-09-27 13:30:00,191.08484882387103,
2016-09-27 15:00:00,190.93288983015836,
2016-09-27 15:30:30,190.93288983015836,
2016-09-27 23:59:59,188.31402000424148,c
2016-09-28 00:00:00,169.81436929672,
2016-09-28 10:00:00,175.12169221225741,
2016-09-28 10:30:00,171.30275336904765,
2016-09-28 12:00:00,175.83748884972454,
2016-09-28 13:30:00,168.21259551660418,
2016-09-28 15:00:00,152.7491223302132,
2016-09-28 15:30:30,152.7491223302132,
2016-09-28 23:59:59,154.96890597239255,c
2016-09-29 00:00:00,139.9146928569585,
2016-09-29 10:00:00,139.59798240322888,
2016-09-29 10:30:00,136.31729627115726,
2016-09-29 12:00:00,143.42971371274888,
2016-09-29 13:30:00,160.31460628685235,
2016-09-29 15:00:00,148.29395211346207,
2016-09-29 15:30:30,148.29395211346207,
2016-09-29 23:59:59,163.67766814893247,c
2016-09-30 00:00:00,114.06547951804697,
2016-09-30 10:00:00,118.04916982127666,
2016-09-30 10:30:00,114.02429165304422,
2016-09-30 12:00:00,127.03907551870347,
2016-09-30 13:30:00,123.86654193625093,
2016-09-30 15:00:00,110.29053900592268,
2016-09-30 15:30:30,110.29053900592268,
2016-09-30 23:59:59,117.44414431251406,e
2016-10-03 00:00:00,103.87831526940465,
2016-10-03 10:00:00,112.27300883033276,
2016-10-03 10:30:00,109.07486705623506,
2016-10-03 12:00:00,115.33493991204739,
2016-10-03 13:30:00,111.1674761390531,
2016-10-03 15:00:00,115.98134517280697,
2016-10-03 15:30:30,115.98134517280697,
2016-10-03 23:59:59,113.0869527581662,c
2016-10-04 00:00:00,118.31189994369387,
2016-10-04 10:00:00,119.86986727971912,
2016-10-04 10:30:00,122.07461008272527,
2016-10-04 12:00:00,109.39157750996829,
2016-10-04 13:30:00,120.80439570851505,
2016-10-04 15:00:00,119.176845108788,
2016-10-04 15:30:30,119.176845108788,
2016-10-04 23:59:59,109.9142272887194,c
2016-10-05 00:00:00,117.62168823884369,
2016-10-05 10:00:00,111.17748333656132,
2016-10-05 10:30:00,113.57905567797602,
2016-10-05 12:00:00,112.95338196564435,
2016-10-05 13:30:00,116.75393260766268,
2016-10-05 15:00:00,110.46808293224632,
2016-10-05 15:30:30,110.46808293224632,
2016-10-05 23:59:59,120.73762291089476,c
2016-10-06 00:00:00,91.67730670361162,
2016-10-06 10:00:00,99.17601786263167,
2016-10-06 10:30:00,100.96831992237806,
2016-10-06 12:00:00,92.91856358591318,
2016-10-06 13:30:00,87.57005280537008,
2016-10-06 15:00:00,84.1116308599788,
2016-10-06 15:30:30,84.1116308599788,
2016-10-06 23:59:59,92.40870627346693,c
2016-10-07 00:00:00,84.90999511444866,
2016-10-07 10:00:00,95.19232755940438,
2016-10-07 10:30:00,89.58888812264084,
2016-10-07 12:00:00,95.32868362072468,
2016-10-07 13:30:00,99.6858751750809,
2016-10-07 15:00:00,93.97946607580661,
2016-10-07 15:30:30,93.97946607580661,
2016-10-07 23:59:59,109.74947582870603,w
2016-10-10 00:00:00,98.09592667328715,
2016-10-10 10:00:00,91.80368076471449,
2016-10-10 10:30:00,95.51184847921849,
2016-10-10 12:00:00,95.78737106794239,
2016-10-10 13:30:00,95.4770568473673,
2016-10-10 15:00:00,97.70323672270239,
2016-10-10 15:30:30,97.70323672270239,
2016-10-10 23:59:59,100.04658395989836,c
2016-10-11 00:00:00,86.94942436422825,
2016-10-11 10:00:00,94.1854054008317,
2016-10-11 10:30:00,97.00850501309156,
2016-10-11 12:00:00,111.41540382735312,
2016-10-11 13:30:00,116.84629033790232,
2016-10-11 15:00:00,124.67946634328305,
2016-10-11 15:30:30,124.67946634328305,
2016-10-11 23:59:59,118.52782126894236,c
2016-10-12 00:00:00,106.50716709555388,
2016-10-12 10:00:00,105.10115875323652,
2016-10-12 10:30:00,101.31061530872226,
2016-10-12 12:00:00,95.23070495832621,
2016-10-12 13:30:00,87.73199379930496,
2016-10-12 15:00:00,101.46897053558052,
2016-10-12 15:30:30,101.46897053558052,
2016-10-12 23:59:59,103.69515041091084,c
2016-10-13 00:00:00,106.93183821189582,
2016-10-13 10:00:00,114.59530083093047,
2016-10-13 10:30:00,116.85627233811617,
2016-10-13 12:00:00,104.58849097469808,
2016-10-13 13:30:00,109.19542829816461,
2016-10-13 15:00:00,104.59769767393588,
2016-10-13 15:30:30,104.59769767393588,
2016-10-13 23:59:59,111.82728247738541,c
2016-10-14 00:00:00,93.38442256725669,
2016-10-14 10:00:00,89.47671176088274,
2016-10-14 10:30:00,92.13037321865319,
2016-10-14 12:00:00,108.69855533902526,
2016-10-14 13:30:00,103.03333410475732,
2016-10-14 15:00:00,105.07276335452795,
2016-10-14 15:30:30,105.07276335452795,
2016-10-14 23:59:59,109.24960051647305,w
