date,EU_OMXC20CP_2022_Q4,meta
2022-11-18 00:00:00,254.4591208581487,
2022-11-18 03:30:00,195.69983999020712,
2022-11-18 04:00:00,168.47948778712055,
2022-11-18 06:00:00,130.08912278611785,
2022-11-18 08:00:00,61.55262869917533,
2022-11-18 10:30:00,88.01612058821911,
2022-11-18 11:00:00,88.01612058821911,
2022-11-18 23:59:59,61.24674137324109,w
2022-11-21 00:00:00,105.46514521600238,
2022-11-21 03:30:00,108.34266513274554,
2022-11-21 04:00:00,164.74109858279667,
2022-11-21 06:00:00,184.46002557980705,
2022-11-21 08:00:00,154.57478929433637,
2022-11-21 10:30:00,238.52978440480888,
2022-11-21 11:00:00,238.52978440480888,
2022-11-21 23:59:59,224.46024679728703,c
2022-11-22 00:00:00,165.36531387465197,
2022-11-22 03:30:00,84.24310921239294,
2022-11-22 04:00:00,98.67420483532408,
2022-11-22 06:00:00,60.82593363839999,
2022-11-22 08:00:00,60.06775886106436,
2022-11-22 10:30:00,5.395323660687154,
2022-11-22 11:00:00,5.395323660687154,
2022-11-22 23:59:59,-15.33743962050346,c
2022-11-23 00:00:00,-7.678278092611436,
2022-11-23 03:30:00,31.2974978894822,
2022-11-23 04:00:00,5.897811597193481,
2022-11-23 06:00:00,-16.9963194726339,
2022-11-23 08:00:00,59.01033731743075,
2022-11-23 10:30:00,29.250341071964044,
2022-11-23 11:00:00,29.250341071964044,
2022-11-23 23:59:59,12.579289211005516,c
2022-11-24 00:00:00,-14.530085891028762,
2022-11-24 03:30:00,-105.91760976769513,
2022-11-24 04:00:00,-101.34304245287149,
2022-11-24 06:00:00,-67.558867329137,
2022-11-24 08:00:00,-16.99560951276078,
2022-11-24 10:30:00,26.485389930235783,
2022-11-24 11:00:00,26.485389930235783,
2022-11-24 23:59:59,22.14116571372267,c
2022-11-25 00:00:00,-57.417863291329695,
2022-11-25 03:30:00,-82.41229332570197,
2022-11-25 04:00:00,-120.24053874878007,
2022-11-25 06:00:00,-74.16741067443604,
2022-11-25 08:00:00,-78.65390039874194,
2022-11-25 10:30:00,-117.45538267086386,
2022-11-25 11:00:00,-117.45538267086386,
2022-11-25 23:59:59,-115.20599776345705,w
2022-11-28 00:00:00,-78.3762387271372,
2022-11-28 03:30:00,1.52540643582347,
2022-11-28 04:00:00,4.668422764756315,
2022-11-28 06:00:00,55.57616988473387,
2022-11-28 08:00:00,20.58442736057623,
2022-11-28 10:30:00,47.76699217050657,
2022-11-28 11:00:00,47.76699217050657,
2022-11-28 23:59:59,25.008146140773874,c
2022-11-29 00:00:00,35.13373436036477,
2022-11-29 03:30:00,45.60189747023787,
2022-11-29 04:00:00,46.95365872167224,
2022-11-29 06:00:00,77.07025369123869,
2022-11-29 08:00:00,101.26899012486342,
2022-11-29 10:30:00,131.31432234861677,
2022-11-29 11:00:00,131.31432234861677,
2022-11-29 23:59:59,146.82889122679148,c
2022-11-30 00:00:00,124.45342402505662,
2022-11-30 03:30:00,138.24756399126227,
2022-11-30 04:00:00,113.7435421382446,
2022-11-30 06:00:00,137.74857095313325,
2022-11-30 08:00:00,109.75228368697981,
2022-11-30 10:30:00,108.73516931005133,
2022-11-30 11:00:00,108.73516931005133,
2022-11-30 23:59:59,142.84201137681612,c
2022-12-01 00:00:00,93.98946825109158,
2022-12-01 03:30:00,116.05392649223597,
2022-12-01 04:00:00,122.28494890261231,
2022-12-01 06:00:00,130.0340905728856,
2022-12-01 08:00:00,94.19470420187542,
2022-12-01 10:30:00,42.506076314860366,
2022-12-01 11:00:00,42.506076314860366,
2022-12-01 23:59:59,40.04686167271052,c
2022-12-02 00:00:00,37.17443516008029,
2022-12-02 03:30:00,53.00820107549782,
2022-12-02 04:00:00,15.501044799992883,
2022-12-02 06:00:00,29.320476644154382,
2022-12-02 08:00:00,-7.430799490260711,
2022-12-02 10:30:00,23.490486906600495,
2022-12-02 11:00:00,23.490486906600495,
2022-12-02 23:59:59,11.074262421452545,w
2022-12-05 00:00:00,-7.606377549655576,
2022-12-05 03:30:00,-39.491450645796704,
2022-12-05 04:00:00,-44.266188217926356,
2022-12-05 06:00:00,-13.018619638977498,
2022-12-05 08:00:00,-31.14311053192273,
2022-12-05 10:30:00,-19.090989710165104,
2022-12-05 11:00:00,-19.090989710165104,
2022-12-05 23:59:59,-44.47091772984231,c
2022-12-06 00:00:00,-5.306200894412655,
2022-12-06 03:30:00,49.39064338451669,
2022-12-06 04:00:00,74.75648581452197,
2022-12-06 06:00:00,107.75995354041811,
2022-12-06 08:00:00,108.84099159790537,
2022-12-06 10:30:00,63.92944067537485,
2022-12-06 11:00:00,63.92944067537485,
2022-12-06 23:59:59,38.37419957533359,c
2022-12-07 00:00:00,35.18997480862913,
2022-12-07 03:30:00,77.51143377754613,
2022-12-07 04:00:00,78.07414813128355,
2022-12-07 06:00:00,99.52270416963938,
2022-12-07 08:00:00,80.50051565633282,
2022-12-07 10:30:00,66.75963980135691,
2022-12-07 11:00:00,66.75963980135691,
2022-12-07 23:59:59,55.35349551006664,c
2022-12-08 00:00:00,51.869107694957506,
2022-12-08 03:30:00,85.44873711306457,
2022-12-08 04:00:00,75.31475730823263,
2022-12-08 06:00:00,124.41483324003889,
2022-12-08 08:00:00,108.6723522481094,
2022-12-08 10:30:00,117.45923916247125,
2022-12-08 11:00:00,117.45923916247125,
2022-12-08 23:59:59,117.445525081102,c
2022-12-09 00:00:00,127.68755046934564,
2022-12-09 03:30:00,102.97454695126385,
2022-12-09 04:00:00,101.93596491091,
2022-12-09 06:00:00,60.63825105009289,
2022-12-09 08:00:00,41.68199567654517,
2022-12-09 10:30:00,15.65602505885738,
2022-12-09 11:00:00,15.65602505885738,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-0.7690859786149531,
2022-12-12 03:30:00,9.41407917360732,
2022-12-12 04:00:00,-3.846836491981094,
2022-12-12 06:00:00,26.98020089594513,
2022-12-12 08:00:00,32.015903035572364,
2022-12-12 10:30:00,-14.526790181513775,
2022-12-12 11:00:00,-14.526790181513775,
2022-12-12 23:59:59,-14.118560040185685,c
2022-12-13 00:00:00,-61.91637065932912,
2022-12-13 03:30:00,-127.41470024297263,
2022-12-13 04:00:00,-91.35051804802231,
2022-12-13 06:00:00,-103.90791206365736,
2022-12-13 08:00:00,-107.0577586910714,
2022-12-13 10:30:00,-118.71649857292982,
2022-12-13 11:00:00,-118.71649857292982,
2022-12-13 23:59:59,-124.60095119334835,c
2022-12-14 00:00:00,-91.06005309879095,
2022-12-14 03:30:00,-146.8404799456918,
2022-12-14 04:00:00,-169.07341569325104,
2022-12-14 06:00:00,-151.1902772386237,
2022-12-14 08:00:00,-107.45888076877293,
2022-12-14 10:30:00,-71.85703035076699,
2022-12-14 11:00:00,-71.85703035076699,
2022-12-14 23:59:59,-45.32682653178074,c
2022-12-15 00:00:00,-48.05225547146415,
2022-12-15 03:30:00,17.32627857304658,
2022-12-15 04:00:00,14.88402026382846,
2022-12-15 06:00:00,60.10143935548899,
2022-12-15 08:00:00,35.91579535997994,
2022-12-15 10:30:00,46.24643353729084,
2022-12-15 11:00:00,46.24643353729084,
2022-12-15 23:59:59,59.7650584270782,c
2022-12-16 00:00:00,46.0433853958466,
2022-12-16 03:30:00,80.09010341782675,
2022-12-16 04:00:00,70.16003680052074,
2022-12-16 06:00:00,70.57741989547662,
2022-12-16 08:00:00,17.04026913529492,
2022-12-16 10:30:00,67.40363795546023,
2022-12-16 11:00:00,67.40363795546023,
2022-12-16 23:59:59,75.6497445306295,e
2022-12-19 00:00:00,19.34446493369785,
2022-12-19 03:30:00,16.013715756487386,
2022-12-19 04:00:00,78.81219362728075,
2022-12-19 06:00:00,62.359312840428856,
2022-12-19 08:00:00,60.08889971600934,
2022-12-19 10:30:00,74.5214882378832,
2022-12-19 11:00:00,74.5214882378832,
2022-12-19 23:59:59,81.03448875700258,c
2022-12-20 00:00:00,84.18137598752469,
2022-12-20 03:30:00,88.90864363970991,
2022-12-20 04:00:00,131.26230590356727,
2022-12-20 06:00:00,118.99455643643296,
2022-12-20 08:00:00,114.53321555806895,
2022-12-20 10:30:00,135.88100810315905,
2022-12-20 11:00:00,135.88100810315905,
2022-12-20 23:59:59,110.48896090232154,c
2022-12-21 00:00:00,110.69778096709922,
2022-12-21 03:30:00,123.94684991229406,
2022-12-21 04:00:00,80.5594762015204,
2022-12-21 06:00:00,121.42607006000878,
2022-12-21 08:00:00,93.49336298991363,
2022-12-21 10:30:00,105.62305287293225,
2022-12-21 11:00:00,105.62305287293225,
2022-12-21 23:59:59,112.19875642754641,c
2022-12-22 00:00:00,119.82499741558229,
2022-12-22 03:30:00,140.31941511209163,
2022-12-22 04:00:00,111.43852124696048,
2022-12-22 06:00:00,131.73966048748025,
2022-12-22 08:00:00,156.67642670794294,
2022-12-22 10:30:00,160.02744516764267,
2022-12-22 11:00:00,160.02744516764267,
2022-12-22 23:59:59,157.66515439173668,c
2022-12-23 00:00:00,244.17892568964487,
2022-12-23 03:30:00,247.7990288537344,
2022-12-23 04:00:00,220.73418271780088,
2022-12-23 06:00:00,173.69447539586076,
2022-12-23 08:00:00,158.37019241968312,
2022-12-23 10:30:00,107.2154447044378,
2022-12-23 11:00:00,107.2154447044378,
2022-12-23 23:59:59,119.08781966496292,w
2022-12-26 00:00:00,119.08781966496292,
2022-12-26 03:30:00,119.08781966496292,
2022-12-26 04:00:00,119.08781966496292,
2022-12-26 06:00:00,119.08781966496292,
2022-12-26 08:00:00,119.08781966496292,
2022-12-26 10:30:00,119.08781966496292,
2022-12-26 11:00:00,119.08781966496292,
2022-12-26 23:59:59,119.08781966496292,c
2022-12-27 00:00:00,112.61827306459759,
2022-12-27 03:30:00,101.62574192620889,
2022-12-27 04:00:00,98.50224219510653,
2022-12-27 06:00:00,49.46334056605542,
2022-12-27 08:00:00,58.9421941704627,
2022-12-27 10:30:00,14.378278721191123,
2022-12-27 11:00:00,14.378278721191123,
2022-12-27 23:59:59,-20.596746288829195,c
2022-12-28 00:00:00,-14.048593867253771,
2022-12-28 03:30:00,-6.222226125902921,
2022-12-28 04:00:00,-4.466730915672201,
2022-12-28 06:00:00,-16.42965474584389,
2022-12-28 08:00:00,-24.912240551083414,
2022-12-28 10:30:00,-35.66855779156219,
2022-12-28 11:00:00,-35.66855779156219,
2022-12-28 23:59:59,-29.108440235241346,c
2022-12-29 00:00:00,-21.187694211911776,
2022-12-29 03:30:00,5.3842051107722,
2022-12-29 04:00:00,-1.9477196180815781,
2022-12-29 06:00:00,31.37787248105849,
2022-12-29 08:00:00,35.29251362366176,
2022-12-29 10:30:00,39.63746123749445,
2022-12-29 11:00:00,39.63746123749445,
2022-12-29 23:59:59,44.03031248737159,c
2022-12-30 00:00:00,25.920946311260195,
2022-12-30 03:30:00,22.243296431157432,
2022-12-30 04:00:00,61.34659327289501,
2022-12-30 06:00:00,46.5213514287492,
2022-12-30 08:00:00,47.576698625583276,
2022-12-30 10:30:00,53.41576269896575,
2022-12-30 11:00:00,53.41576269896575,
2022-12-30 23:59:59,35.26834411759887,w
