date,EU_SDGPEX_2022_Q2,meta
2022-06-13 06:00:00,106.60775741684245,
2022-06-13 08:00:00,106.60775741684245,
2022-06-13 10:30:00,106.60775741684245,
2022-06-13 11:00:00,106.60775741684245,
2022-06-13 23:59:59,106.60775741684245,c
2022-06-14 00:00:00,102.24704260390968,
2022-06-14 03:30:00,173.84044450882834,
2022-06-14 04:00:00,183.74987211575967,
2022-06-14 06:00:00,159.81505527109266,
2022-06-14 08:00:00,155.42339404939173,
2022-06-14 10:30:00,111.69471024202073,
2022-06-14 11:00:00,88.59356189825667,
2022-06-14 23:59:59,64.22920506801302,c
2022-06-15 00:00:00,108.98688761308188,
2022-06-15 03:30:00,37.897822954402955,
2022-06-15 04:00:00,40.3392776095443,
2022-06-15 06:00:00,94.39510316830047,
2022-06-15 08:00:00,123.48942246256502,
2022-06-15 10:30:00,117.35245987008,
2022-06-15 11:00:00,151.67630981752814,
2022-06-15 23:59:59,177.48664815306222,c
2022-06-16 00:00:00,160.08856956255693,
2022-06-16 03:30:00,181.86282146461645,
2022-06-16 04:00:00,183.9402658186799,
2022-06-16 06:00:00,168.2805905791961,
2022-06-16 08:00:00,127.72520933371516,
2022-06-16 10:30:00,109.46558051380612,
2022-06-16 11:00:00,76.8970840344366,
2022-06-16 23:59:59,101.06427924916284,c
2022-06-17 00:00:00,111.04067808812147,
2022-06-17 03:30:00,-7.7168876288075126,
2022-06-17 04:00:00,-36.22066361914392,
2022-06-17 06:00:00,-111.39639800608074,
2022-06-17 08:00:00,-111.29166691689124,
2022-06-17 10:30:00,-129.05853020314453,
2022-06-17 11:00:00,-136.02587987340098,
2022-06-17 23:59:59,-201.60825241938574,e
2022-06-20 00:00:00,-182.12106226418666,
2022-06-20 03:30:00,-284.52719260946435,
2022-06-20 04:00:00,-249.51777487734842,
2022-06-20 06:00:00,-263.70682464862,
2022-06-20 08:00:00,-292.99230696826146,
2022-06-20 10:30:00,-259.6984335932108,
2022-06-20 11:00:00,-255.07496213003174,
2022-06-20 23:59:59,-238.63873994186395,c
2022-06-21 00:00:00,-221.1164058642339,
2022-06-21 03:30:00,-213.31077448605697,
2022-06-21 04:00:00,-185.53210134320136,
2022-06-21 06:00:00,-232.6041581810124,
2022-06-21 08:00:00,-230.47699244983585,
2022-06-21 10:30:00,-252.0118974427695,
2022-06-21 11:00:00,-264.44278338986555,
2022-06-21 23:59:59,-277.07575571731434,c
2022-06-22 00:00:00,-253.27130921062155,
2022-06-22 03:30:00,-275.29539773846125,
2022-06-22 04:00:00,-308.45836420494754,
2022-06-22 06:00:00,-284.2610079946638,
2022-06-22 08:00:00,-290.6272743757057,
2022-06-22 10:30:00,-293.6874768124168,
2022-06-22 11:00:00,-298.30894668944427,
2022-06-22 23:59:59,-331.35664626598293,c
2022-06-23 00:00:00,-365.9881831700651,
2022-06-23 03:30:00,-366.627281008541,
2022-06-23 04:00:00,-370.5064726469285,
2022-06-23 06:00:00,-393.5357848754144,
2022-06-23 08:00:00,-428.3693192070715,
2022-06-23 10:30:00,-524.0787553247316,
2022-06-23 11:00:00,-573.6099303096847,
2022-06-23 23:59:59,-580.5635575423076,c
2022-06-24 00:00:00,-595.0543976531127,
2022-06-24 03:30:00,-694.0866229889594,
2022-06-24 04:00:00,-708.8083511182286,
2022-06-24 06:00:00,-685.8351924771306,
2022-06-24 08:00:00,-625.6705942267896,
2022-06-24 10:30:00,-569.7424596176535,
2022-06-24 11:00:00,-572.6297250427466,
2022-06-24 23:59:59,-586.8825325554964,w
2022-06-27 00:00:00,-588.5229236720671,
2022-06-27 03:30:00,-476.3476417595722,
2022-06-27 04:00:00,-447.94774822824604,
2022-06-27 06:00:00,-466.38841647014294,
2022-06-27 08:00:00,-479.0371807844714,
2022-06-27 10:30:00,-474.0552181777051,
2022-06-27 11:00:00,-450.7138830742325,
2022-06-27 23:59:59,-445.2549514513752,c
2022-06-28 00:00:00,-427.3989010106603,
2022-06-28 03:30:00,-345.1824173505712,
2022-06-28 04:00:00,-381.0099232106014,
2022-06-28 06:00:00,-354.2648552662839,
2022-06-28 08:00:00,-367.331740601517,
2022-06-28 10:30:00,-377.37494881651367,
2022-06-28 11:00:00,-357.10807923967775,
2022-06-28 23:59:59,-379.35077744986404,c
2022-06-29 00:00:00,-412.0510691645692,
2022-06-29 03:30:00,-403.3733687345913,
2022-06-29 04:00:00,-437.4416313907594,
2022-06-29 06:00:00,-421.23777621751435,
2022-06-29 08:00:00,-407.40765218030094,
2022-06-29 10:30:00,-447.24086936164133,
2022-06-29 11:00:00,-475.64774053531494,
2022-06-29 23:59:59,-488.6243704904231,c
2022-06-30 00:00:00,-486.6575509157366,
2022-06-30 03:30:00,-508.5476022879692,
2022-06-30 04:00:00,-513.2115156619503,
2022-06-30 06:00:00,-485.5034565330333,
2022-06-30 08:00:00,-492.88079498590366,
2022-06-30 10:30:00,-429.06235358421884,
2022-06-30 11:00:00,-421.8257536736936,
2022-06-30 23:59:59,-416.471958344427,c
2022-07-01 00:00:00,-406.4806573183097,
2022-07-01 03:30:00,-403.3312859235224,
2022-07-01 04:00:00,-414.6584012349275,
2022-07-01 06:00:00,-391.86700011918026,
2022-07-01 08:00:00,-408.46530147723263,
2022-07-01 10:30:00,-404.328625396491,
2022-07-01 11:00:00,-389.1784715710086,
2022-07-01 23:59:59,-411.7553370117304,w
