date,ICLN_2022_Q3,meta
2022-07-07 23:59:59,84.6512157217112,c
2022-07-08 00:00:00,115.74278239593536,
2022-07-08 10:00:00,92.54776919529127,
2022-07-08 10:30:00,9.769942907377754,
2022-07-08 12:00:00,2.648750045961151,
2022-07-08 13:30:00,0.6823020260228532,
2022-07-08 15:00:00,-9.9941380135474,
2022-07-08 15:30:30,-9.9941380135474,
2022-07-08 23:59:59,0.0,a
2022-07-11 00:00:00,22.335099063421694,
2022-07-11 10:00:00,109.96850541821868,
2022-07-11 10:30:00,116.06575485115764,
2022-07-11 12:00:00,156.68159046192886,
2022-07-11 13:30:00,132.34389849509694,
2022-07-11 15:00:00,119.16154974935057,
2022-07-11 15:30:30,119.16154974935057,
2022-07-11 23:59:59,115.4056556827411,c
2022-07-12 00:00:00,140.9535311104462,
2022-07-12 10:00:00,249.2529483400548,
2022-07-12 10:30:00,250.43951718965786,
2022-07-12 12:00:00,258.6484675690349,
2022-07-12 13:30:00,281.5291260942896,
2022-07-12 15:00:00,261.9805812413208,
2022-07-12 15:30:30,261.9805812413208,
2022-07-12 23:59:59,260.24453100854305,c
2022-07-13 00:00:00,277.72456736450306,
2022-07-13 10:00:00,234.91161550545837,
2022-07-13 10:30:00,216.33273539177708,
2022-07-13 12:00:00,233.58246272972292,
2022-07-13 13:30:00,188.50652930714955,
2022-07-13 15:00:00,208.494593447052,
2022-07-13 15:30:30,208.494593447052,
2022-07-13 23:59:59,224.97571974279572,c
2022-07-14 00:00:00,255.52325867785657,
2022-07-14 10:00:00,311.4287438834525,
2022-07-14 10:30:00,267.77512642068587,
2022-07-14 12:00:00,249.5938332184428,
2022-07-14 13:30:00,237.71374057794355,
2022-07-14 15:00:00,236.92199697542856,
2022-07-14 15:30:30,236.92199697542856,
2022-07-14 23:59:59,226.85022452655812,c
2022-07-15 00:00:00,379.52608607519664,
2022-07-15 10:00:00,557.0353849294563,
2022-07-15 10:30:00,516.1195257882931,
2022-07-15 12:00:00,434.99060713752874,
2022-07-15 13:30:00,415.371309118515,
2022-07-15 15:00:00,433.2443502860756,
2022-07-15 15:30:30,433.2443502860756,
2022-07-15 23:59:59,405.6404994724311,e
2022-07-18 00:00:00,365.2981459571539,
2022-07-18 10:00:00,283.85083835187254,
2022-07-18 10:30:00,286.35693713564467,
2022-07-18 12:00:00,296.24054081003794,
2022-07-18 13:30:00,259.8535171911028,
2022-07-18 15:00:00,285.0475852433208,
2022-07-18 15:30:30,285.0475852433208,
2022-07-18 23:59:59,302.4335016702038,c
2022-07-19 00:00:00,302.84104981924224,
2022-07-19 10:00:00,313.1097549982494,
2022-07-19 10:30:00,341.35812231179887,
2022-07-19 12:00:00,296.3361441937891,
2022-07-19 13:30:00,293.9640986121666,
2022-07-19 15:00:00,292.95686127207114,
2022-07-19 15:30:30,292.95686127207114,
2022-07-19 23:59:59,274.1325030287752,c
2022-07-20 00:00:00,274.6952518754689,
2022-07-20 10:00:00,250.1514781431472,
2022-07-20 10:30:00,259.7366721229673,
2022-07-20 12:00:00,251.71343104132723,
2022-07-20 13:30:00,274.63182117707606,
2022-07-20 15:00:00,258.73615406922795,
2022-07-20 15:30:30,258.73615406922795,
2022-07-20 23:59:59,262.73940924550186,c
2022-07-21 00:00:00,281.79522457616076,
2022-07-21 10:00:00,303.9752130086264,
2022-07-21 10:30:00,328.27858048839414,
2022-07-21 12:00:00,333.84713353102495,
2022-07-21 13:30:00,338.48785017208127,
2022-07-21 15:00:00,321.9291909611759,
2022-07-21 15:30:30,321.9291909611759,
2022-07-21 23:59:59,307.1925102557327,c
2022-07-22 00:00:00,288.89454745077614,
2022-07-22 10:00:00,299.58573796395467,
2022-07-22 10:30:00,263.4275109696523,
2022-07-22 12:00:00,316.1340126540173,
2022-07-22 13:30:00,337.73540702272635,
2022-07-22 15:00:00,330.9850086486109,
2022-07-22 15:30:30,330.9850086486109,
2022-07-22 23:59:59,338.5427941735834,w
2022-07-25 00:00:00,320.5821436912013,
2022-07-25 10:00:00,334.3591421698392,
2022-07-25 10:30:00,309.1864818482609,
2022-07-25 12:00:00,271.3800755547833,
2022-07-25 13:30:00,263.4942235514135,
2022-07-25 15:00:00,254.5228789025066,
2022-07-25 15:30:30,254.5228789025066,
2022-07-25 23:59:59,241.95631435536234,c
2022-07-26 00:00:00,249.02751112761916,
2022-07-26 10:00:00,267.3752246361281,
2022-07-26 10:30:00,274.99654469699317,
2022-07-26 12:00:00,277.33777934081877,
2022-07-26 13:30:00,248.3799062536948,
2022-07-26 15:00:00,242.9318148890411,
2022-07-26 15:30:30,242.9318148890411,
2022-07-26 23:59:59,249.5288427006866,c
2022-07-27 00:00:00,116.82620009172183,
2022-07-27 10:00:00,104.79082572596985,
2022-07-27 10:30:00,60.615425097140815,
2022-07-27 12:00:00,0.5159100798578038,
2022-07-27 13:30:00,57.04965878608914,
2022-07-27 15:00:00,49.76440449277629,
2022-07-27 15:30:30,49.76440449277629,
2022-07-27 23:59:59,41.736976501105346,c
2022-07-28 00:00:00,-328.49592947524184,
2022-07-28 10:00:00,-393.88461242121366,
2022-07-28 10:30:00,-310.28792510149947,
2022-07-28 12:00:00,-345.2928350852601,
2022-07-28 13:30:00,-300.4564757234432,
2022-07-28 15:00:00,-321.49547126886296,
2022-07-28 15:30:30,-321.49547126886296,
2022-07-28 23:59:59,-378.9755481892428,c
2022-07-29 00:00:00,-315.74794838587513,
2022-07-29 10:00:00,-494.05155358864636,
2022-07-29 10:30:00,-534.5562934157872,
2022-07-29 12:00:00,-451.41634767983146,
2022-07-29 13:30:00,-518.3349408687336,
2022-07-29 15:00:00,-538.6358812107292,
2022-07-29 15:30:30,-538.6358812107292,
2022-07-29 23:59:59,-517.139954832139,w
2022-08-01 00:00:00,-493.87878008227335,
2022-08-01 10:00:00,-445.5861238903408,
2022-08-01 10:30:00,-421.8327098640243,
2022-08-01 12:00:00,-470.90983831984363,
2022-08-01 13:30:00,-436.0976616963162,
2022-08-01 15:00:00,-471.0509832327498,
2022-08-01 15:30:30,-471.0509832327498,
2022-08-01 23:59:59,-438.66805479302093,c
2022-08-02 00:00:00,-418.5165710440099,
2022-08-02 10:00:00,-497.2084056880517,
2022-08-02 10:30:00,-576.4769568485729,
2022-08-02 12:00:00,-629.2865476492216,
2022-08-02 13:30:00,-609.02823616148,
2022-08-02 15:00:00,-635.8203351354998,
2022-08-02 15:30:30,-635.8203351354998,
2022-08-02 23:59:59,-603.1248638418836,c
2022-08-03 00:00:00,-578.5719078950931,
2022-08-03 10:00:00,-382.15610682021133,
2022-08-03 10:30:00,-355.1869651841705,
2022-08-03 12:00:00,-364.4145228108405,
2022-08-03 13:30:00,-378.52520269098727,
2022-08-03 15:00:00,-433.6654279090617,
2022-08-03 15:30:30,-433.6654279090617,
2022-08-03 23:59:59,-450.9323062523772,c
2022-08-04 00:00:00,-464.49944672852916,
2022-08-04 10:00:00,-476.1048924831996,
2022-08-04 10:30:00,-518.1936329451803,
2022-08-04 12:00:00,-494.54260841195196,
2022-08-04 13:30:00,-560.6870549686994,
2022-08-04 15:00:00,-518.865125799369,
2022-08-04 15:30:30,-518.865125799369,
2022-08-04 23:59:59,-517.0472230224766,c
2022-08-05 00:00:00,-636.6662745780898,
2022-08-05 10:00:00,-640.5212982473672,
2022-08-05 10:30:00,-644.0959157233074,
2022-08-05 12:00:00,-588.182658539575,
2022-08-05 13:30:00,-613.8302853626878,
2022-08-05 15:00:00,-618.7201256286951,
2022-08-05 15:30:30,-618.7201256286951,
2022-08-05 23:59:59,-619.9923031997416,w
