date,EU_ICLN_2022_Q3,meta
2022-06-20 06:00:00,-209.32777962399314,
2022-06-20 08:00:00,-197.298493591892,
2022-06-20 10:30:00,-185.81846910487786,
2022-06-20 11:00:00,-180.54664822238385,
2022-06-20 23:59:59,-192.56069996124518,c
2022-06-21 00:00:00,-205.5626811188057,
2022-06-21 03:30:00,-244.16748719569887,
2022-06-21 04:00:00,-252.53368249620132,
2022-06-21 06:00:00,-250.30053264952778,
2022-06-21 08:00:00,-259.9358359648885,
2022-06-21 10:30:00,-230.2224524629911,
2022-06-21 11:00:00,-229.4468983513607,
2022-06-21 23:59:59,-231.56118065937812,c
2022-06-22 00:00:00,-205.5359602584648,
2022-06-22 03:30:00,-235.9183869345178,
2022-06-22 04:00:00,-232.57945793622468,
2022-06-22 06:00:00,-225.33552648810144,
2022-06-22 08:00:00,-231.46551465323023,
2022-06-22 10:30:00,-230.03957648001222,
2022-06-22 11:00:00,-237.36312302807585,
2022-06-22 23:59:59,-238.77144918055592,c
2022-06-23 00:00:00,-259.0226379951788,
2022-06-23 03:30:00,-285.7828001221628,
2022-06-23 04:00:00,-293.4203093329842,
2022-06-23 06:00:00,-278.4742451556415,
2022-06-23 08:00:00,-267.65534867617373,
2022-06-23 10:30:00,-239.46898264223034,
2022-06-23 11:00:00,-248.7269722296851,
2022-06-23 23:59:59,-227.79506659486594,c
2022-06-24 00:00:00,-243.66650713018862,
2022-06-24 03:30:00,-231.23604343923466,
2022-06-24 04:00:00,-263.47912750760713,
2022-06-24 06:00:00,-268.92102861703506,
2022-06-24 08:00:00,-267.48361711893324,
2022-06-24 10:30:00,-315.4402878824279,
2022-06-24 11:00:00,-326.3597065249703,
2022-06-24 23:59:59,-327.5611088072691,w
2022-06-27 00:00:00,-345.4942078259711,
2022-06-27 03:30:00,-325.2144535309102,
2022-06-27 04:00:00,-309.6579712796912,
2022-06-27 06:00:00,-306.69204313842863,
2022-06-27 08:00:00,-321.1088608130942,
2022-06-27 10:30:00,-310.7530750570928,
2022-06-27 11:00:00,-281.22994666741965,
2022-06-27 23:59:59,-288.82606331464353,c
2022-06-28 00:00:00,-293.2181845030258,
2022-06-28 03:30:00,-268.2206594315062,
2022-06-28 04:00:00,-257.95391444173276,
2022-06-28 06:00:00,-268.1252333729691,
2022-06-28 08:00:00,-267.9487959162243,
2022-06-28 10:30:00,-278.1864702641833,
2022-06-28 11:00:00,-258.68100074551865,
2022-06-28 23:59:59,-235.59654731435614,c
2022-06-29 00:00:00,-252.3422198603264,
2022-06-29 03:30:00,-245.55145867916872,
2022-06-29 04:00:00,-272.54335623129987,
2022-06-29 06:00:00,-323.5876623825392,
2022-06-29 08:00:00,-299.24002779483385,
2022-06-29 10:30:00,-382.7141415466333,
2022-06-29 11:00:00,-349.17572286731036,
2022-06-29 23:59:59,-352.2192467072251,c
2022-06-30 00:00:00,-316.39354425258534,
2022-06-30 03:30:00,-332.149020382251,
2022-06-30 04:00:00,-319.8856814186644,
2022-06-30 06:00:00,-350.1869309367456,
2022-06-30 08:00:00,-340.9980139316243,
2022-06-30 10:30:00,-390.89848800447453,
2022-06-30 11:00:00,-401.53682974952244,
2022-06-30 23:59:59,-410.0146860609344,c
2022-07-01 00:00:00,-385.4780458415271,
2022-07-01 03:30:00,-369.6513972570291,
2022-07-01 04:00:00,-306.4499016702921,
2022-07-01 06:00:00,-223.6509395859,
2022-07-01 08:00:00,-228.9270752809681,
2022-07-01 10:30:00,-219.24330401456632,
2022-07-01 11:00:00,-201.86760375261917,
2022-07-01 23:59:59,-201.7224739699492,w
2022-07-04 00:00:00,-195.71352144910634,
2022-07-04 03:30:00,-199.47714579077797,
2022-07-04 04:00:00,-186.31220916115888,
2022-07-04 06:00:00,-192.9587711439733,
2022-07-04 08:00:00,-152.10991386757178,
2022-07-04 10:30:00,-162.97341856823095,
2022-07-04 11:00:00,-193.8959966106205,
2022-07-04 23:59:59,-204.13312075135775,c
2022-07-05 00:00:00,-206.64993288758842,
2022-07-05 03:30:00,-240.57596848068954,
2022-07-05 04:00:00,-226.13337551248515,
2022-07-05 06:00:00,-182.0156574093852,
2022-07-05 08:00:00,-197.8779648920572,
2022-07-05 10:30:00,-104.89560172555946,
2022-07-05 11:00:00,-134.08543961923874,
2022-07-05 23:59:59,-86.0110315972887,c
2022-07-06 00:00:00,-107.50511757002914,
2022-07-06 03:30:00,-138.67486868500396,
2022-07-06 04:00:00,-101.02414384537383,
2022-07-06 06:00:00,-91.11700384722485,
2022-07-06 08:00:00,-102.82965381779093,
2022-07-06 10:30:00,-87.1603068654099,
2022-07-06 11:00:00,-82.37653310074734,
2022-07-06 23:59:59,-75.42396117293708,c
2022-07-07 00:00:00,-85.52658843641791,
2022-07-07 03:30:00,-95.74664002346606,
2022-07-07 04:00:00,-79.44467069352925,
2022-07-07 06:00:00,-96.81214383806139,
2022-07-07 08:00:00,-87.04002003111998,
2022-07-07 10:30:00,-44.23421710226535,
2022-07-07 11:00:00,-16.23304311908805,
2022-07-07 23:59:59,-10.68327929889142,c
2022-07-08 00:00:00,8.83215820582518,
2022-07-08 03:30:00,-9.50351483149825,
2022-07-08 04:00:00,-30.981411420950735,
2022-07-08 06:00:00,17.84896319745394,
2022-07-08 08:00:00,-21.712746609918895,
2022-07-08 10:30:00,9.563691223594788,
2022-07-08 11:00:00,9.352061852040833,
2022-07-08 23:59:59,0.0,a
2022-07-11 00:00:00,65.00992562725173,
2022-07-11 03:30:00,103.22989643435176,
2022-07-11 04:00:00,113.28428012473614,
2022-07-11 06:00:00,121.85746480575517,
2022-07-11 08:00:00,178.22783299894922,
2022-07-11 10:30:00,146.61079927424657,
2022-07-11 11:00:00,136.87598779558084,
2022-07-11 23:59:59,146.5037831416132,c
2022-07-12 00:00:00,149.97401290527318,
2022-07-12 03:30:00,196.6212289975815,
2022-07-12 04:00:00,191.49295386806693,
2022-07-12 06:00:00,212.66440728070597,
2022-07-12 08:00:00,228.43027225883247,
2022-07-12 10:30:00,155.97302769749308,
2022-07-12 11:00:00,156.75294453963056,
2022-07-12 23:59:59,139.5142821369252,c
2022-07-13 00:00:00,155.42284325857258,
2022-07-13 03:30:00,185.73414470799594,
2022-07-13 04:00:00,193.0676442330123,
2022-07-13 06:00:00,168.38751606560004,
2022-07-13 08:00:00,110.9311453117466,
2022-07-13 10:30:00,109.6254726652594,
2022-07-13 11:00:00,114.95030193290336,
2022-07-13 23:59:59,109.97848505664433,c
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
0,109.97848505664433,
2022-07-14 00:00:00,129.01589905326205,
2022-07-14 03:30:00,118.10082871501504,
2022-07-14 04:00:00,116.2701190707935,
2022-07-14 06:00:00,81.61723516247866,
2022-07-14 08:00:00,104.11018838906216,
2022-07-14 10:30:00,86.105990146767,
2022-07-14 11:00:00,70.29769028067676,
2022-07-14 23:59:59,57.86351576691436,c
2022-07-15 00:00:00,52.82694736661597,
2022-07-15 03:30:00,32.357443224393364,
2022-07-15 04:00:00,-6.2033016882294305,
2022-07-15 06:00:00,-3.9919994377780768,
2022-07-15 08:00:00,-12.138678358460538,
2022-07-15 10:30:00,-54.68931539023856,
2022-07-15 11:00:00,-50.234281044627096,
2022-07-15 23:59:59,-47.854364073458555,e
2022-07-18 00:00:00,-58.66341254609074,
2022-07-18 03:30:00,-33.503425214086974,
2022-07-18 04:00:00,5.366949566973517,
2022-07-18 06:00:00,-81.1129505525704,
2022-07-18 08:00:00,-42.45744409736358,
2022-07-18 10:30:00,-6.954322747241349,
2022-07-18 11:00:00,-4.3037625730603395,
2022-07-18 23:59:59,-10.811460617980856,c
2022-07-19 00:00:00,-40.75090544153886,
2022-07-19 03:30:00,-23.984296197974118,
2022-07-19 04:00:00,-1.1065950659976806,
2022-07-19 06:00:00,5.159562440037007,
2022-07-19 08:00:00,0.317684112771758,
2022-07-19 10:30:00,-70.65234156971849,
2022-07-19 11:00:00,-103.68462879104743,
2022-07-19 23:59:59,-119.77380202850406,c
2022-07-20 00:00:00,-100.66970238815554,
2022-07-20 03:30:00,-111.37739348924822,
2022-07-20 04:00:00,-112.29121742471898,
2022-07-20 06:00:00,-119.45010278004088,
2022-07-20 08:00:00,-74.08346876487883,
2022-07-20 10:30:00,-61.84972941620049,
2022-07-20 11:00:00,-72.51726206947808,
2022-07-20 23:59:59,-69.3921166395046,c
2022-07-21 00:00:00,-70.52030264529651,
2022-07-21 03:30:00,-98.71232469276447,
2022-07-21 04:00:00,-83.7609182256059,
2022-07-21 06:00:00,-60.76565451644012,
2022-07-21 08:00:00,-89.01093143443052,
2022-07-21 10:30:00,-127.03476397635643,
2022-07-21 11:00:00,-126.36036426977853,
2022-07-21 23:59:59,-148.7122557591955,c
2022-07-22 00:00:00,-119.4162415814958,
2022-07-22 03:30:00,-89.97293641232159,
2022-07-22 04:00:00,-84.28994539558039,
2022-07-22 06:00:00,-16.862825694547382,
2022-07-22 08:00:00,-24.62338479739583,
2022-07-22 10:30:00,7.896851204792256,
2022-07-22 11:00:00,13.432487124658792,
2022-07-22 23:59:59,23.523370562961873,w
2022-07-25 00:00:00,4.756266533393955,
2022-07-25 03:30:00,28.532598300691234,
2022-07-25 04:00:00,-21.01288667991753,
2022-07-25 06:00:00,-49.177410276037335,
2022-07-25 08:00:00,-62.12243159245236,
2022-07-25 10:30:00,-57.38458141811884,
2022-07-25 11:00:00,-55.17986434757677,
2022-07-25 23:59:59,-64.05868708056846,c
2022-07-26 00:00:00,-36.281787292329454,
2022-07-26 03:30:00,-46.86787217045594,
2022-07-26 04:00:00,-39.69058597568528,
2022-07-26 06:00:00,-23.887426091623183,
2022-07-26 08:00:00,-114.56214935245077,
2022-07-26 10:30:00,-98.89336107316569,
2022-07-26 11:00:00,-107.57376046069749,
2022-07-26 23:59:59,-91.91734955517325,c
2022-07-27 00:00:00,-110.89661610889414,
2022-07-27 03:30:00,-117.74241252550769,
2022-07-27 04:00:00,-106.90343584482775,
2022-07-27 06:00:00,-128.1466046663203,
2022-07-27 08:00:00,-168.41821132947655,
2022-07-27 10:30:00,-144.14411592573435,
2022-07-27 11:00:00,-141.6047114034601,
2022-07-27 23:59:59,-139.06453736298113,c
2022-07-28 00:00:00,3.5610548235895294,
2022-07-28 03:30:00,78.01702952413598,
2022-07-28 04:00:00,40.98418501865444,
2022-07-28 06:00:00,128.62335399068797,
2022-07-28 08:00:00,235.37246228671097,
2022-07-28 10:30:00,225.25192818042797,
2022-07-28 11:00:00,208.89568472194105,
2022-07-28 23:59:59,199.52561876589562,c
2022-07-29 00:00:00,212.7245210696824,
2022-07-29 03:30:00,252.0060656592284,
2022-07-29 04:00:00,265.21883794620976,
2022-07-29 06:00:00,245.4013859792649,
2022-07-29 08:00:00,186.59009182291925,
2022-07-29 10:30:00,163.76605322117916,
2022-07-29 11:00:00,171.25127120308434,
2022-07-29 23:59:59,181.5671454568219,w
2022-08-01 00:00:00,187.8639764011957,
2022-08-01 03:30:00,196.4192918470319,
2022-08-01 04:00:00,208.65161723744882,
2022-08-01 06:00:00,152.6245513249096,
2022-08-01 08:00:00,134.57942033186873,
2022-08-01 10:30:00,131.58590294071632,
2022-08-01 11:00:00,145.03058153179154,
2022-08-01 23:59:59,167.00021647558265,c
2022-08-02 00:00:00,100.87868579565884,
2022-08-02 03:30:00,144.08839495391567,
2022-08-02 04:00:00,171.94404946157738,
2022-08-02 06:00:00,157.25597970348622,
2022-08-02 08:00:00,169.04133912865404,
2022-08-02 10:30:00,199.1903515924198,
2022-08-02 11:00:00,203.25537141276027,
2022-08-02 23:59:59,203.77922508118627,c
2022-08-03 00:00:00,179.28990038155507,
2022-08-03 03:30:00,200.32542345668412,
2022-08-03 04:00:00,171.4259043909508,
2022-08-03 06:00:00,164.83391161649524,
2022-08-03 08:00:00,178.85925460844078,
2022-08-03 10:30:00,93.38058691993865,
2022-08-03 11:00:00,89.87295384950335,
2022-08-03 23:59:59,65.26420518936652,c
2022-08-04 00:00:00,61.74420986434029,
2022-08-04 03:30:00,85.3004206495234,
2022-08-04 04:00:00,90.74646265226556,
2022-08-04 06:00:00,109.64716012662461,
2022-08-04 08:00:00,129.8497083721645,
2022-08-04 10:30:00,131.51916590095425,
2022-08-04 11:00:00,106.44854852397839,
2022-08-04 23:59:59,105.11302873743375,c
2022-08-05 00:00:00,170.04876544123135,
2022-08-05 03:30:00,199.85105917819124,
2022-08-05 04:00:00,218.23827544201208,
2022-08-05 06:00:00,222.98133018556268,
2022-08-05 08:00:00,195.35057657506536,
2022-08-05 10:30:00,176.50004229564888,
2022-08-05 11:00:00,142.845104592526,
2022-08-05 23:59:59,172.57531292119756,w
