date,AS_MSCI_DM_SC_2022_Q4,meta
2022-10-11 18:30:00,-852.2639962906933,
2022-10-11 20:00:00,-845.012974969454,
2022-10-11 23:00:00,-839.3534361492282,
2022-10-11 23:59:59,-823.0313269262078,c
2022-10-12 00:00:00,-823.0092676998943,
2022-10-12 01:00:00,-832.2083932465866,
2022-10-12 02:30:00,-833.028965088703,
2022-10-12 03:00:00,-827.9790438739137,
2022-10-12 18:30:00,-824.5801921998163,
2022-10-12 20:00:00,-825.8250308082565,
2022-10-12 23:00:00,-867.3681582197216,
2022-10-12 23:59:59,-881.4059383068939,c
2022-10-13 00:00:00,-881.3917770039297,
2022-10-13 01:00:00,-894.7918692284325,
2022-10-13 02:30:00,-906.1837439373767,
2022-10-13 03:00:00,-907.8013308669579,
2022-10-13 18:30:00,-909.185196053282,
2022-10-13 20:00:00,-913.1067756100936,
2022-10-13 23:00:00,-880.0322818146976,
2022-10-13 23:59:59,-869.6490249233786,c
2022-10-14 00:00:00,-824.9515115118907,
2022-10-14 01:00:00,-828.7589607591294,
2022-10-14 02:30:00,-825.6934766665076,
2022-10-14 03:00:00,-823.0744207657344,
2022-10-14 18:30:00,-823.0744207657344,
2022-10-14 20:00:00,-823.0744207657344,
2022-10-14 23:00:00,-823.0744207657344,
2022-10-14 23:59:59,-818.1757050615349,w
2022-10-17 00:00:00,-753.1876928285519,
2022-10-17 01:00:00,-738.2148253325354,
2022-10-17 02:30:00,-734.2501070021906,
2022-10-17 03:00:00,-740.9792247704372,
2022-10-17 18:30:00,-727.7882136861251,
2022-10-17 20:00:00,-681.8884377298587,
2022-10-17 23:00:00,-601.813390729229,
2022-10-17 23:59:59,-577.4983301466434,c
2022-10-18 00:00:00,-567.6365212115716,
2022-10-18 01:00:00,-558.250688682916,
2022-10-18 02:30:00,-557.7936659292786,
2022-10-18 03:00:00,-558.6722743333848,
2022-10-18 18:30:00,-540.9000533776887,
2022-10-18 20:00:00,-508.8430364022854,
2022-10-18 23:00:00,-442.2433374155021,
2022-10-18 23:59:59,-456.74369940629094,c
2022-10-19 00:00:00,-451.45663055184104,
2022-10-19 01:00:00,-461.0731491574593,
2022-10-19 02:30:00,-474.06198390831514,
2022-10-19 03:00:00,-471.9539745729526,
2022-10-19 18:30:00,-459.0246809683929,
2022-10-19 20:00:00,-433.5937003746867,
2022-10-19 23:00:00,-406.32260418315514,
2022-10-19 23:59:59,-415.78118254888795,c
2022-10-20 00:00:00,-437.54579881961513,
2022-10-20 01:00:00,-449.18657929770893,
2022-10-20 02:30:00,-448.2845191375159,
2022-10-20 03:00:00,-448.26676182200254,
2022-10-20 18:30:00,-454.3698095299933,
2022-10-20 20:00:00,-444.2176230039431,
2022-10-20 23:00:00,-406.02935331180424,
2022-10-20 23:59:59,-366.7623166258145,c
2022-10-21 00:00:00,-360.5295343989426,
2022-10-21 01:00:00,-362.55016325613997,
2022-10-21 02:30:00,-368.722872044056,
2022-10-21 03:00:00,-366.8017550111349,
2022-10-21 18:30:00,-366.8017550111349,
2022-10-21 20:00:00,-366.8017550111349,
2022-10-21 23:00:00,-366.8017550111349,
2022-10-21 23:59:59,-353.73120794589954,w
2022-10-24 00:00:00,-319.64069134261763,
2022-10-24 01:00:00,-319.57754396930386,
2022-10-24 02:30:00,-331.4851524034161,
2022-10-24 03:00:00,-334.7572579320886,
2022-10-24 18:30:00,-329.58950888413483,
2022-10-24 20:00:00,-341.2495622046147,
2022-10-24 23:00:00,-327.64435969874035,
2022-10-24 23:59:59,-292.9105374477874,c
2022-10-25 00:00:00,-301.00008621340703,
2022-10-25 01:00:00,-299.817968134309,
2022-10-25 02:30:00,-297.1091823600714,
2022-10-25 03:00:00,-295.4653106792007,
2022-10-25 18:30:00,-292.12901718550006,
2022-10-25 20:00:00,-319.32289704163804,
2022-10-25 23:00:00,-381.3750385367,
2022-10-25 23:59:59,-382.3009900171978,c
2022-10-26 00:00:00,-359.9425055539839,
2022-10-26 01:00:00,-375.3672370498125,
2022-10-26 02:30:00,-362.1072906319946,
2022-10-26 03:00:00,-364.4857759535382,
2022-10-26 18:30:00,-375.52423901639304,
2022-10-26 20:00:00,-378.8472683138318,
2022-10-26 23:00:00,-362.6851185213575,
2022-10-26 23:59:59,-330.4404518580857,c
2022-10-27 00:00:00,-334.6604346898305,
2022-10-27 01:00:00,-316.5148129107379,
2022-10-27 02:30:00,-327.6634331574687,
2022-10-27 03:00:00,-318.6281649572086,
2022-10-27 18:30:00,-330.19603887567337,
2022-10-27 20:00:00,-310.4458191857109,
2022-10-27 23:00:00,-316.4710513731329,
2022-10-27 23:59:59,-314.8085090004547,c
2022-10-28 00:00:00,-306.2468572884827,
2022-10-28 01:00:00,-318.77299188529855,
2022-10-28 02:30:00,-303.61718217400016,
2022-10-28 03:00:00,-305.8393388711754,
2022-10-28 18:30:00,-305.8393388711754,
2022-10-28 20:00:00,-305.8393388711754,
2022-10-28 23:00:00,-305.8393388711754,
2022-10-28 23:59:59,-313.86549026890975,w
2022-10-31 00:00:00,-247.14249407464104,
2022-10-31 01:00:00,-248.49807908861044,
2022-10-31 02:30:00,-238.6071491976429,
2022-10-31 03:00:00,-231.58380431684418,
2022-10-31 18:30:00,-216.51153207617085,
2022-10-31 20:00:00,-220.35982991172614,
2022-10-31 23:00:00,-232.05272258869604,
2022-10-31 23:59:59,-251.90520410883755,c
2022-11-01 00:00:00,-262.5920131103235,
2022-11-01 01:00:00,-264.68044253007724,
2022-11-01 02:30:00,-258.8163587354036,
2022-11-01 03:00:00,-256.4675390906975,
2022-11-01 18:30:00,-266.673826352722,
2022-11-01 20:00:00,-238.96621918859205,
2022-11-01 23:00:00,-246.33579733336273,
2022-11-01 23:59:59,-239.1621528256776,c
2022-11-02 00:00:00,-241.82262115629896,
2022-11-02 01:00:00,-242.9897574975564,
2022-11-02 02:30:00,-242.96745557036343,
2022-11-02 03:00:00,-243.57786927349662,
2022-11-02 18:30:00,-247.68478729804906,
2022-11-02 20:00:00,-222.62256383933368,
2022-11-02 23:00:00,-221.55529786350326,
2022-11-02 23:59:59,-237.2919335665208,c
2022-11-03 00:00:00,-238.98129842247226,
2022-11-03 01:00:00,-248.84920887615567,
2022-11-03 02:30:00,-243.08907238373945,
2022-11-03 03:00:00,-249.25744352758852,
2022-11-03 18:30:00,-234.2713031966723,
2022-11-03 20:00:00,-209.16851188500004,
2022-11-03 23:00:00,-88.88022324398503,
2022-11-03 23:59:59,-97.81833864552186,c
2022-11-04 00:00:00,-89.86303627707525,
2022-11-04 01:00:00,-94.85468646551271,
2022-11-04 02:30:00,-100.30926515766873,
2022-11-04 03:00:00,-106.68293635599866,
2022-11-04 18:30:00,-106.68293635599866,
2022-11-04 20:00:00,-106.68293635599866,
2022-11-04 23:00:00,-106.68293635599866,
2022-11-04 23:59:59,-104.65120917851505,w
2022-11-07 00:00:00,-88.42817857109299,
2022-11-07 01:00:00,-111.50860478116306,
2022-11-07 02:30:00,-112.03629265332552,
2022-11-07 03:00:00,-111.31382264420472,
2022-11-07 18:30:00,-106.30588264099083,
2022-11-07 20:00:00,-121.89978119160719,
2022-11-07 23:00:00,-74.75236500522465,
2022-11-07 23:59:59,-71.88640619153534,c
2022-11-08 00:00:00,-77.8588502983896,
2022-11-08 01:00:00,-77.46635657071124,
2022-11-08 02:30:00,-85.20333128779725,
2022-11-08 03:00:00,-77.60780395010511,
2022-11-08 18:30:00,-95.98940151633246,
2022-11-08 20:00:00,-111.10494502748338,
2022-11-08 23:00:00,-109.8996278684981,
2022-11-08 23:59:59,-95.02124456823049,c
2022-11-09 00:00:00,-112.57192405951969,
2022-11-09 01:00:00,-122.23803727525092,
2022-11-09 02:30:00,-120.56745383537873,
2022-11-09 03:00:00,-114.32701092278285,
2022-11-09 18:30:00,-107.34053887791993,
2022-11-09 20:00:00,-97.91099832356508,
2022-11-09 23:00:00,-107.98179508596536,
2022-11-09 23:59:59,-105.75019800592077,c
2022-11-10 00:00:00,-115.7997749644112,
2022-11-10 01:00:00,-121.1322547855234,
2022-11-10 02:30:00,-117.92911219832195,
2022-11-10 03:00:00,-115.49641429416738,
2022-11-10 18:30:00,-63.99726065236064,
2022-11-10 20:00:00,-35.085605596034384,
2022-11-10 23:00:00,1.3526513677654748,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,4.274328763077392,
2022-11-11 01:00:00,19.898394772377742,
2022-11-11 02:30:00,16.661900516932292,
2022-11-11 03:00:00,14.145943963965237,
2022-11-11 18:30:00,14.145943963965237,
2022-11-11 20:00:00,14.145943963965237,
2022-11-11 23:00:00,14.145943963965237,
2022-11-11 23:59:59,23.300394797675153,w
2022-11-14 00:00:00,-12.295479428575163,
2022-11-14 01:00:00,-33.88316048628212,
2022-11-14 02:30:00,-31.29908532537297,
2022-11-14 03:00:00,-26.838703037117284,
2022-11-14 18:30:00,-17.570783853331932,
2022-11-14 20:00:00,-64.36880422306763,
2022-11-14 23:00:00,-75.49469579021138,
2022-11-14 23:59:59,-80.354879710854,c
2022-11-15 00:00:00,-96.22980535621014,
2022-11-15 01:00:00,-89.08748696614589,
2022-11-15 02:30:00,-100.94244785275555,
2022-11-15 03:00:00,-97.52374627923587,
2022-11-15 18:30:00,-60.92600483773981,
2022-11-15 20:00:00,-92.20884342216141,
2022-11-15 23:00:00,-79.14379315163683,
2022-11-15 23:59:59,-80.05025255027385,c
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
0,-80.05025255027385,
2022-11-16 00:00:00,-104.18675750984903,
2022-11-16 01:00:00,-119.56577311763112,
2022-11-16 02:30:00,-121.55372199364774,
2022-11-16 03:00:00,-117.13924639660627,
2022-11-16 18:30:00,-67.70745283943893,
2022-11-16 20:00:00,-38.50671532271508,
2022-11-16 23:00:00,-50.967821057719675,
2022-11-16 23:59:59,-47.13666780607355,c
2022-11-17 00:00:00,-39.638323456614444,
2022-11-17 01:00:00,-34.06125532831197,
2022-11-17 02:30:00,-25.525963974460865,
2022-11-17 03:00:00,-26.808267397609598,
2022-11-17 18:30:00,-28.88738230044055,
2022-11-17 20:00:00,3.0093131458722837,
2022-11-17 23:00:00,1.073243394086603,
2022-11-17 23:59:59,3.1332317455146494,c
2022-11-18 00:00:00,-9.485277400556015,
2022-11-18 01:00:00,-16.47163319721176,
2022-11-18 02:30:00,-19.44166178891146,
2022-11-18 03:00:00,-15.639402127082576,
2022-11-18 18:30:00,-15.639402127082576,
2022-11-18 20:00:00,-15.639402127082576,
2022-11-18 23:00:00,-15.639402127082576,
2022-11-18 23:59:59,-24.92449426773419,w
2022-11-21 00:00:00,39.18039050782431,
2022-11-21 01:00:00,39.84845184855408,
2022-11-21 02:30:00,46.999688257230446,
2022-11-21 03:00:00,47.80957010525594,
2022-11-21 18:30:00,80.66164374499112,
2022-11-21 20:00:00,89.88229740589077,
2022-11-21 23:00:00,89.27107382864324,
2022-11-21 23:59:59,94.23181208944698,c
2022-11-22 00:00:00,84.66519850336681,
2022-11-22 01:00:00,94.3951107206517,
2022-11-22 02:30:00,96.50362787422955,
2022-11-22 03:00:00,97.41983576185157,
2022-11-22 18:30:00,105.30238672943779,
2022-11-22 20:00:00,101.36912809281421,
2022-11-22 23:00:00,137.79578211889884,
2022-11-22 23:59:59,132.4207930270809,c
2022-11-23 00:00:00,78.97587118490537,
2022-11-23 01:00:00,77.87983532284761,
2022-11-23 02:30:00,86.04376516537195,
2022-11-23 03:00:00,76.37400892472033,
2022-11-23 18:30:00,46.9253785712483,
2022-11-23 20:00:00,50.3222706573772,
2022-11-23 23:00:00,52.516549887376186,
2022-11-23 23:59:59,30.37055327105054,c
2022-11-24 00:00:00,15.499408581437365,
2022-11-24 01:00:00,15.257034654846393,
2022-11-24 02:30:00,12.970554060959103,
2022-11-24 03:00:00,11.492091999112063,
2022-11-24 18:30:00,-9.42247860384964,
2022-11-24 20:00:00,-59.704888758549714,
2022-11-24 23:00:00,-57.89898990659435,
2022-11-24 23:59:59,-35.98419074498747,c
2022-11-25 00:00:00,-35.63203347980652,
2022-11-25 01:00:00,-40.61578791228999,
2022-11-25 02:30:00,-34.07612509941441,
2022-11-25 03:00:00,-46.04602719403215,
2022-11-25 18:30:00,-46.04602719403215,
2022-11-25 20:00:00,-46.04602719403215,
2022-11-25 23:00:00,-46.04602719403215,
2022-11-25 23:59:59,-41.2481842026541,w
2022-11-28 00:00:00,12.756843820834774,
2022-11-28 01:00:00,9.21224462431428,
2022-11-28 02:30:00,4.759000306913094,
2022-11-28 03:00:00,-0.9314166252074756,
2022-11-28 18:30:00,44.41316178661509,
2022-11-28 20:00:00,41.863334587256304,
2022-11-28 23:00:00,-3.3197570561765133,
2022-11-28 23:59:59,-18.841587499917978,c
2022-11-29 00:00:00,-14.799814977757023,
2022-11-29 01:00:00,-8.539024814393088,
2022-11-29 02:30:00,-3.1705088647406683,
2022-11-29 03:00:00,-8.368548815034956,
2022-11-29 18:30:00,-20.766359240973316,
2022-11-29 20:00:00,-8.497667077205051,
2022-11-29 23:00:00,50.37834718368049,
2022-11-29 23:59:59,41.98065664849082,c
2022-11-30 00:00:00,79.28204499723552,
2022-11-30 01:00:00,124.40439030234029,
2022-11-30 02:30:00,137.52183529331433,
2022-11-30 03:00:00,126.84556977155898,
2022-11-30 18:30:00,105.8891294846294,
2022-11-30 20:00:00,84.89406465506636,
2022-11-30 23:00:00,40.57161267742981,
2022-11-30 23:59:59,48.874322402701864,e
2022-12-01 00:00:00,30.622780241022383,
2022-12-01 01:00:00,11.670593266870355,
2022-12-01 02:30:00,7.00566035431325,
2022-12-01 03:00:00,2.0900355284445595,
2022-12-01 18:30:00,-15.124700085708128,
2022-12-01 20:00:00,-83.67751081677102,
2022-12-01 23:00:00,-99.4204416234702,
2022-12-01 23:59:59,-121.8364501607648,c
2022-12-02 00:00:00,-139.76709448895417,
2022-12-02 01:00:00,-134.22815068692512,
2022-12-02 02:30:00,-132.31815433369434,
2022-12-02 03:00:00,-133.78006845712525,
2022-12-02 18:30:00,-133.78006845712525,
2022-12-02 20:00:00,-133.78006845712525,
2022-12-02 23:00:00,-133.78006845712525,
2022-12-02 23:59:59,-135.7647977193617,w
2022-12-05 00:00:00,-147.82884827127282,
2022-12-05 01:00:00,-161.59571685239962,
2022-12-05 02:30:00,-177.93504662622695,
2022-12-05 03:00:00,-169.98371616262307,
2022-12-05 18:30:00,-177.87442309166863,
2022-12-05 20:00:00,-211.49928188264403,
2022-12-05 23:00:00,-211.1372796233045,
2022-12-05 23:59:59,-211.12975203284554,c
2022-12-06 00:00:00,-220.37238061033872,
2022-12-06 01:00:00,-225.91816338504373,
2022-12-06 02:30:00,-221.53511196442787,
2022-12-06 03:00:00,-217.62422296936074,
2022-12-06 18:30:00,-219.32369619127826,
2022-12-06 20:00:00,-157.50521839504722,
2022-12-06 23:00:00,-108.86194383265752,
2022-12-06 23:59:59,-102.06927507778005,c
2022-12-07 00:00:00,-104.34373505778967,
2022-12-07 01:00:00,-105.4156494716276,
2022-12-07 02:30:00,-93.66446334128523,
2022-12-07 03:00:00,-89.11721497858821,
2022-12-07 18:30:00,-67.95742153262881,
2022-12-07 20:00:00,-141.6719812060453,
2022-12-07 23:00:00,-89.2088208971445,
2022-12-07 23:59:59,-80.11329864427148,c
2022-12-08 00:00:00,-113.22499712543208,
2022-12-08 01:00:00,-133.09796242524703,
2022-12-08 02:30:00,-135.25242704003404,
2022-12-08 03:00:00,-135.48235471726093,
2022-12-08 18:30:00,-138.2170378845367,
2022-12-08 20:00:00,-114.13143430558921,
2022-12-08 23:00:00,-87.7362686487063,
2022-12-08 23:59:59,-89.02393352545778,c
2022-12-09 00:00:00,-90.97717615138936,
2022-12-09 01:00:00,-90.40866085372818,
2022-12-09 02:30:00,-86.40160146844755,
2022-12-09 03:00:00,-91.18989495432015,
2022-12-09 18:30:00,-91.18989495432015,
2022-12-09 20:00:00,-91.18989495432015,
2022-12-09 23:00:00,-91.18989495432015,
2022-12-09 23:59:59,-94.66729963149078,w
2022-12-12 00:00:00,-126.46963383668594,
2022-12-12 01:00:00,-134.81706736609203,
2022-12-12 02:30:00,-123.31327169503288,
2022-12-12 03:00:00,-121.78155062790461,
2022-12-12 18:30:00,-110.11695254454526,
2022-12-12 20:00:00,-123.53661465175651,
2022-12-12 23:00:00,-121.97746381405886,
2022-12-12 23:59:59,-113.42996598135733,c
2022-12-13 00:00:00,-116.3077371293814,
2022-12-13 01:00:00,-115.86114904199053,
2022-12-13 02:30:00,-112.72954984809303,
2022-12-13 03:00:00,-114.38830133605211,
2022-12-13 18:30:00,-119.99816961457827,
2022-12-13 20:00:00,-133.92953370175542,
2022-12-13 23:00:00,-64.77503786672764,
2022-12-13 23:59:59,-53.03762666369562,c
2022-12-14 00:00:00,-68.51765103225034,
2022-12-14 01:00:00,-70.96753435600203,
2022-12-14 02:30:00,-67.95838808393364,
2022-12-14 03:00:00,-62.11534795974603,
2022-12-14 18:30:00,-93.24578175685247,
2022-12-14 20:00:00,-65.01905156016437,
2022-12-14 23:00:00,-8.555347696159288,
2022-12-14 23:59:59,6.409395718259248,c
2022-12-15 00:00:00,9.887286163325143,
2022-12-15 01:00:00,13.690419381664015,
2022-12-15 02:30:00,18.201808862148027,
2022-12-15 03:00:00,17.911496945568615,
2022-12-15 18:30:00,-0.19702715764151435,
2022-12-15 20:00:00,30.090657079870653,
2022-12-15 23:00:00,30.320744934959066,
2022-12-15 23:59:59,24.86930128474728,c
2022-12-16 00:00:00,-18.522181111338114,
2022-12-16 01:00:00,-9.834314571485038,
2022-12-16 02:30:00,-8.46673459844169,
2022-12-16 03:00:00,-13.152347461153795,
2022-12-16 18:30:00,-13.152347461153795,
2022-12-16 20:00:00,-13.152347461153795,
2022-12-16 23:00:00,-13.152347461153795,
2022-12-16 23:59:59,-17.272608078742905,w
2022-12-19 00:00:00,-28.07293503289702,
2022-12-19 01:00:00,-29.048455470039244,
2022-12-19 02:30:00,-30.90222041167044,
2022-12-19 03:00:00,-28.235300251944636,
2022-12-19 18:30:00,-31.59896020077258,
2022-12-19 20:00:00,-8.960212838007692,
2022-12-19 23:00:00,-7.045999491698922,
2022-12-19 23:59:59,-19.67293302549706,c
2022-12-20 00:00:00,-27.443780543382445,
2022-12-20 01:00:00,-12.671971293508477,
2022-12-20 02:30:00,-11.339059657981124,
2022-12-20 03:00:00,-10.695169321638105,
2022-12-20 18:30:00,-32.663625091248605,
2022-12-20 20:00:00,-27.61188075246264,
2022-12-20 23:00:00,-27.198616519389134,
2022-12-20 23:59:59,-73.81289678869643,c
2022-12-21 00:00:00,-97.38976648539233,
2022-12-21 01:00:00,-106.67555350030852,
2022-12-21 02:30:00,-105.8022986363028,
2022-12-21 03:00:00,-108.13080189398488,
2022-12-21 18:30:00,-76.02226438338698,
2022-12-21 20:00:00,-89.25332359766617,
2022-12-21 23:00:00,-94.18135991846157,
2022-12-21 23:59:59,-82.2317852067099,c
2022-12-22 00:00:00,-81.08229486430264,
2022-12-22 01:00:00,-81.4688256351717,
2022-12-22 02:30:00,-76.59949611208572,
2022-12-22 03:00:00,-78.90609500399296,
2022-12-22 18:30:00,-76.68191326986312,
2022-12-22 20:00:00,-108.45645306964275,
2022-12-22 23:00:00,-128.2601719464999,
2022-12-22 23:59:59,-130.13300839978365,c
2022-12-23 00:00:00,-124.18402860257652,
2022-12-23 01:00:00,-132.63062307336372,
2022-12-23 02:30:00,-135.63324124367477,
2022-12-23 03:00:00,-132.31695417535593,
2022-12-23 18:30:00,-132.31695417535593,
2022-12-23 20:00:00,-132.31695417535593,
2022-12-23 23:00:00,-132.31695417535593,
2022-12-23 23:59:59,-124.35247270926584,w
2022-12-26 00:00:00,-70.83419170272373,
2022-12-26 01:00:00,-71.25284385919167,
2022-12-26 02:30:00,-71.25284385919167,
2022-12-26 03:00:00,-71.25284385919167,
2022-12-26 18:30:00,-71.25284385919167,
2022-12-26 20:00:00,-57.02713669473769,
2022-12-26 23:00:00,-52.11899377507325,
2022-12-26 23:59:59,-60.82391499038113,c
2022-12-27 00:00:00,-59.80244524360273,
2022-12-27 01:00:00,-50.36839376177818,
2022-12-27 02:30:00,-54.7351772642553,
2022-12-27 03:00:00,-54.164505220926,
2022-12-27 18:30:00,-85.72610672371502,
2022-12-27 20:00:00,-83.39615986281933,
2022-12-27 23:00:00,-76.11003397769014,
2022-12-27 23:59:59,-63.91266651768615,c
2022-12-28 00:00:00,-80.38621916771262,
2022-12-28 01:00:00,-80.18515295313136,
2022-12-28 02:30:00,-80.04496420306441,
2022-12-28 03:00:00,-76.9912390169327,
2022-12-28 18:30:00,-76.9912390169327,
2022-12-28 20:00:00,-76.9912390169327,
2022-12-28 23:00:00,-76.9912390169327,
2022-12-28 23:59:59,-71.87009763663536,c
