date,FT_FAM_2022_Q4,meta
2022-12-01 10:30:00,-230.93110405092364,
2022-12-01 12:00:00,-218.39102744882302,
2022-12-01 13:30:00,-224.24714984093185,
2022-12-01 15:00:00,-205.98387123920116,
2022-12-01 15:30:30,-205.98387123920116,
2022-12-01 23:59:59,-192.4624980401375,c
2022-12-02 00:00:00,-198.61534244910564,
2022-12-02 10:00:00,-226.38873111635772,
2022-12-02 10:30:00,-217.384390556235,
2022-12-02 12:00:00,-227.62478667143694,
2022-12-02 13:30:00,-208.56191526533178,
2022-12-02 15:00:00,-223.80436016149713,
2022-12-02 15:30:30,-223.80436016149713,
2022-12-02 23:59:59,-201.2662828586477,w
2022-12-05 00:00:00,-216.36395432395904,
2022-12-05 10:00:00,-168.23884998089227,
2022-12-05 10:30:00,-191.99138394869743,
2022-12-05 12:00:00,-184.57094315214624,
2022-12-05 13:30:00,-136.12702702295718,
2022-12-05 15:00:00,-141.5423827183132,
2022-12-05 15:30:30,-141.5423827183132,
2022-12-05 23:59:59,-136.6555559589186,c
2022-12-06 00:00:00,-115.77871524363154,
2022-12-06 10:00:00,-110.79034228205855,
2022-12-06 10:30:00,-100.16491045546371,
2022-12-06 12:00:00,-95.3036546178344,
2022-12-06 13:30:00,-90.66055573551985,
2022-12-06 15:00:00,-89.70789249432401,
2022-12-06 15:30:30,-89.70789249432401,
2022-12-06 23:59:59,-115.3709395668543,c
2022-12-07 00:00:00,-123.54029135553102,
2022-12-07 10:00:00,-121.54389930228109,
2022-12-07 10:30:00,-105.78347278704526,
2022-12-07 12:00:00,-95.64394950657046,
2022-12-07 13:30:00,-71.89174020321919,
2022-12-07 15:00:00,-69.01449799339524,
2022-12-07 15:30:30,-69.01449799339524,
2022-12-07 23:59:59,-78.69331025874223,c
2022-12-08 00:00:00,-92.61335191480117,
2022-12-08 10:00:00,-99.93514847938515,
2022-12-08 10:30:00,-96.59368204551417,
2022-12-08 12:00:00,-65.23282187999777,
2022-12-08 13:30:00,-50.61634179476334,
2022-12-08 15:00:00,-41.87134519921517,
2022-12-08 15:30:30,-41.87134519921517,
2022-12-08 23:59:59,-45.55382401033091,c
2022-12-09 00:00:00,-57.8952905608856,
2022-12-09 10:00:00,-45.54859645482205,
2022-12-09 10:30:00,-58.835913377224045,
2022-12-09 12:00:00,-46.61111548023112,
2022-12-09 13:30:00,-3.491308088632593,
2022-12-09 15:00:00,-7.450725709516092,
2022-12-09 15:30:30,-7.450725709516092,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-19.45049405725203,
2022-12-12 10:00:00,-7.540868336479264,
2022-12-12 10:30:00,5.6037632667201365,
2022-12-12 12:00:00,9.21350370788005,
2022-12-12 13:30:00,9.258724837956521,
2022-12-12 15:00:00,3.6714186039619108,
2022-12-12 15:30:30,3.6714186039619108,
2022-12-12 23:59:59,11.41888751696473,c
2022-12-13 00:00:00,-23.205578798112356,
2022-12-13 10:00:00,-5.4574501490594685,
2022-12-13 10:30:00,3.869533658439593,
2022-12-13 12:00:00,-21.91736005900208,
2022-12-13 13:30:00,-26.736128473136517,
2022-12-13 15:00:00,-32.085358591254504,
2022-12-13 15:30:30,-32.085358591254504,
2022-12-13 23:59:59,-27.47874373175233,c
2022-12-14 00:00:00,-40.00923295044322,
2022-12-14 10:00:00,-20.327381769126816,
2022-12-14 10:30:00,-7.265569882304419,
2022-12-14 12:00:00,-12.158763786214138,
2022-12-14 13:30:00,-24.2481909455459,
2022-12-14 15:00:00,-30.862115749383207,
2022-12-14 15:30:30,-30.862115749383207,
2022-12-14 23:59:59,-15.893106611647625,c
2022-12-15 00:00:00,11.266492136906493,
2022-12-15 10:00:00,-10.518825714135772,
2022-12-15 10:30:00,-29.52502508731996,
2022-12-15 12:00:00,-21.629244878099854,
2022-12-15 13:30:00,-52.755221562685534,
2022-12-15 15:00:00,-55.588986603573545,
2022-12-15 15:30:30,-55.588986603573545,
2022-12-15 23:59:59,-65.93529074146332,c
2022-12-16 00:00:00,-19.763078585380327,
2022-12-16 10:00:00,-28.017649647455613,
2022-12-16 10:30:00,-22.793701288255193,
2022-12-16 12:00:00,-41.80671263243883,
2022-12-16 13:30:00,-21.59330001135666,
2022-12-16 15:00:00,-18.328442972365167,
2022-12-16 15:30:30,-18.328442972365167,
2022-12-16 23:59:59,-16.486244652243954,e
2022-12-19 00:00:00,-31.192653942574424,
2022-12-19 10:00:00,-27.204521174724363,
2022-12-19 10:30:00,-42.05977417246274,
2022-12-19 12:00:00,-67.62828696704707,
2022-12-19 13:30:00,-59.14505782461703,
2022-12-19 15:00:00,-58.83038547089296,
2022-12-19 15:30:30,-58.83038547089296,
2022-12-19 23:59:59,-59.861558478521744,c
2022-12-20 00:00:00,-66.07458078647971,
2022-12-20 10:00:00,-52.246447656522434,
2022-12-20 10:30:00,-68.00894179616077,
2022-12-20 12:00:00,-66.39573206345369,
2022-12-20 13:30:00,-69.94176618308475,
2022-12-20 15:00:00,-55.34277221207378,
2022-12-20 15:30:30,-55.34277221207378,
2022-12-20 23:59:59,-64.72352039025787,c
2022-12-21 00:00:00,-87.9353545192654,
2022-12-21 10:00:00,-54.60325753301933,
2022-12-21 10:30:00,-50.713553039037464,
2022-12-21 12:00:00,-68.87786048825619,
2022-12-21 13:30:00,-81.77949477784672,
2022-12-21 15:00:00,-108.31006696877311,
2022-12-21 15:30:30,-108.31006696877311,
2022-12-21 23:59:59,-113.43412315423726,c
2022-12-22 00:00:00,-111.93107037181301,
2022-12-22 10:00:00,-100.08308776163422,
2022-12-22 10:30:00,-91.93025334070778,
2022-12-22 12:00:00,-91.21095548809299,
2022-12-22 13:30:00,-58.64001343490574,
2022-12-22 15:00:00,-59.936048513992546,
2022-12-22 15:30:30,-59.936048513992546,
2022-12-22 23:59:59,-66.46328267712184,c
2022-12-23 00:00:00,-70.46545299398578,
2022-12-23 10:00:00,-74.20983971547513,
2022-12-23 10:30:00,-73.04544617521395,
2022-12-23 12:00:00,-86.29279982677438,
2022-12-23 13:30:00,-67.95838806660875,
2022-12-23 15:00:00,-77.79779900456019,
2022-12-23 15:30:30,-77.79779900456019,
2022-12-23 23:59:59,-74.42613743923695,w
2022-12-26 00:00:00,-74.42613743923695,
2022-12-26 10:00:00,-74.42613743923695,
2022-12-26 10:30:00,-74.42613743923695,
2022-12-26 12:00:00,-74.42613743923695,
2022-12-26 13:30:00,-74.42613743923695,
2022-12-26 15:00:00,-74.42613743923695,
2022-12-26 15:30:30,-74.42613743923695,
2022-12-26 23:59:59,-74.42613743923695,c
2022-12-27 00:00:00,-86.52448388470542,
2022-12-27 10:00:00,-75.53615886246247,
2022-12-27 10:30:00,-49.800428974870385,
2022-12-27 12:00:00,-42.16321112888633,
2022-12-27 13:30:00,-59.3773512367778,
2022-12-27 15:00:00,-74.46571006390381,
2022-12-27 15:30:30,-74.46571006390381,
2022-12-27 23:59:59,-86.59296309272007,c
2022-12-28 00:00:00,-67.40417968667356,
2022-12-28 10:00:00,-24.3729298690495,
2022-12-28 10:30:00,7.66079800292988,
2022-12-28 12:00:00,-7.890689000458792,
2022-12-28 13:30:00,-15.651983296309652,
2022-12-28 15:00:00,-19.570287657386388,
2022-12-28 15:30:30,-19.570287657386388,
2022-12-28 23:59:59,3.209404872397158,c
2022-12-29 00:00:00,19.866966196051266,
2022-12-29 10:00:00,8.772845838242972,
2022-12-29 10:30:00,-10.503906418267462,
2022-12-29 12:00:00,1.4302872780352516,
2022-12-29 13:30:00,-26.957269883412692,
2022-12-29 15:00:00,-30.311854290498417,
2022-12-29 15:30:30,-30.311854290498417,
2022-12-29 23:59:59,-31.420006231871696,c
2022-12-30 00:00:00,-34.40941221027424,
2022-12-30 10:00:00,-33.19521171566757,
2022-12-30 10:30:00,-24.849929752365597,
2022-12-30 12:00:00,-25.062590538438656,
2022-12-30 13:30:00,-23.58129920313766,
2022-12-30 15:00:00,-28.707232940601102,
2022-12-30 15:30:30,-28.707232940601102,
2022-12-30 23:59:59,-26.190427203487957,w
