date,KRE_2022_Q2,meta
2022-05-20 00:00:00,29.915828882918618,
2022-05-20 10:00:00,8.387854432008226,
2022-05-20 10:30:00,8.158841557777976,
2022-05-20 12:00:00,11.24128683394133,
2022-05-20 13:30:00,-18.776059074841783,
2022-05-20 15:00:00,-17.55822670455558,
2022-05-20 15:30:30,-17.55822670455558,
2022-05-20 23:59:59,-8.610008838891133,w
2022-05-23 00:00:00,12.753662913671803,
2022-05-23 10:00:00,-13.442840190144409,
2022-05-23 10:30:00,-11.872112281660748,
2022-05-23 12:00:00,-6.70636059205242,
2022-05-23 13:30:00,-5.860708590115621,
2022-05-23 15:00:00,4.697595851840333,
2022-05-23 15:30:30,4.697595851840333,
2022-05-23 23:59:59,-14.067684902752205,c
2022-05-24 00:00:00,-50.9024882496185,
2022-05-24 10:00:00,-62.076727236381316,
2022-05-24 10:30:00,-59.80363495570589,
2022-05-24 12:00:00,-43.38969043187768,
2022-05-24 13:30:00,-70.62932862377284,
2022-05-24 15:00:00,-74.79542574194681,
2022-05-24 15:30:30,-74.79542574194681,
2022-05-24 23:59:59,-59.18150257733572,c
2022-05-25 00:00:00,-84.10944216879994,
2022-05-25 10:00:00,-68.45516866392404,
2022-05-25 10:30:00,-59.378888102294184,
2022-05-25 12:00:00,-49.835174805575775,
2022-05-25 13:30:00,-49.081382957466474,
2022-05-25 15:00:00,-36.58718147380256,
2022-05-25 15:30:30,-36.58718147380256,
2022-05-25 23:59:59,-39.446640294832264,c
2022-05-26 00:00:00,-85.7955495427725,
2022-05-26 10:00:00,-60.801837381825635,
2022-05-26 10:30:00,-49.17835454467229,
2022-05-26 12:00:00,-31.268451495555894,
2022-05-26 13:30:00,-37.62227356414854,
2022-05-26 15:00:00,-52.89557257356205,
2022-05-26 15:30:30,-52.89557257356205,
2022-05-26 23:59:59,-47.45072275045311,c
2022-05-27 00:00:00,-26.40296574982102,
2022-05-27 10:00:00,-25.700527003482648,
2022-05-27 10:30:00,-20.33714233594094,
2022-05-27 12:00:00,-42.17002486585454,
2022-05-27 13:30:00,-51.18824767379829,
2022-05-27 15:00:00,-42.95141552551178,
2022-05-27 15:30:30,-42.95141552551178,
2022-05-27 23:59:59,-33.876050520658,w
2022-05-30 00:00:00,-33.876050520658,
2022-05-30 10:00:00,-33.876050520658,
2022-05-30 10:30:00,-33.876050520658,
2022-05-30 12:00:00,-33.876050520658,
2022-05-30 13:30:00,-33.876050520658,
2022-05-30 15:00:00,-33.876050520658,
2022-05-30 15:30:30,-33.876050520658,
2022-05-30 23:59:59,-33.876050520658,c
2022-05-31 00:00:00,22.229532237340834,
2022-05-31 10:00:00,11.83060161551407,
2022-05-31 10:30:00,-5.187895791201186,
2022-05-31 12:00:00,10.88800084737403,
2022-05-31 13:30:00,5.512855345796311,
2022-05-31 15:00:00,-4.9196003269478865,
2022-05-31 15:30:30,-4.9196003269478865,s
2022-05-31 23:59:59,-7.111557303919938,c
2022-06-01 00:00:00,24.685654212048348,
2022-06-01 10:00:00,1.2326824410660038,
2022-06-01 10:30:00,-10.838677236836872,
2022-06-01 12:00:00,-26.183523130270714,
2022-06-01 13:30:00,-37.81453598551042,
2022-06-01 15:00:00,-43.38285927688554,
2022-06-01 15:30:30,-43.38285927688554,
2022-06-01 23:59:59,-46.61774680886384,c
2022-06-02 00:00:00,-60.2690382162412,
2022-06-02 10:00:00,-23.128551549459587,
2022-06-02 10:30:00,-27.735836042296057,
2022-06-02 12:00:00,9.222567726401849,
2022-06-02 13:30:00,28.015922084931105,
2022-06-02 15:00:00,24.878354472603178,
2022-06-02 15:30:30,24.878354472603178,
2022-06-02 23:59:59,29.796816812863256,c
2022-06-03 00:00:00,-4.969901390130872,
2022-06-03 10:00:00,15.04155090104058,
2022-06-03 10:30:00,-11.22286178523973,
2022-06-03 12:00:00,-10.523736400703172,
2022-06-03 13:30:00,0.4105434615165109,
2022-06-03 15:00:00,0.7199465982825473,
2022-06-03 15:30:30,0.7199465982825473,
2022-06-03 23:59:59,-10.309386090554938,w
2022-06-06 00:00:00,-6.011189335684833,
2022-06-06 10:00:00,4.605733670449354,
2022-06-06 10:30:00,23.040502070974014,
2022-06-06 12:00:00,35.4188768140728,
2022-06-06 13:30:00,4.466192321906476,
2022-06-06 15:00:00,1.732260576273859,
2022-06-06 15:30:30,1.732260576273859,
2022-06-06 23:59:59,6.89485028587211,c
2022-06-07 00:00:00,-25.726168051567242,
2022-06-07 10:00:00,-9.389432847522187,
2022-06-07 10:30:00,8.781256900663834,
2022-06-07 12:00:00,-0.8077343187559336,
2022-06-07 13:30:00,-12.133904054146683,
2022-06-07 15:00:00,-5.748375218397655,
2022-06-07 15:30:30,-5.748375218397655,u
2022-06-07 23:59:59,23.702679929890905,c
2022-06-08 00:00:00,39.765321364244755,
2022-06-08 10:00:00,51.454906174055964,
2022-06-08 10:30:00,45.580862195632335,
2022-06-08 12:00:00,44.61818356562753,
2022-06-08 13:30:00,31.364852998794618,
2022-06-08 15:00:00,29.171832015921268,
2022-06-08 15:30:30,29.171832015921268,
2022-06-08 23:59:59,26.082878088080236,c
2022-06-09 00:00:00,33.77929025309743,
2022-06-09 10:00:00,-6.828386930318345,
2022-06-09 10:30:00,-6.585557205533917,
2022-06-09 12:00:00,-25.322004258652953,
2022-06-09 13:30:00,-30.653107925302095,
2022-06-09 15:00:00,-19.03854223630543,
2022-06-09 15:30:30,-19.03854223630543,
2022-06-09 23:59:59,-2.6147088409370554,c
2022-06-10 00:00:00,-24.200041717920215,
2022-06-10 10:00:00,-21.183357589680156,
2022-06-10 10:30:00,-16.447960925418556,
2022-06-10 12:00:00,-15.770884569360987,
2022-06-10 13:30:00,-23.512556667287242,
2022-06-10 15:00:00,-9.866998549269681,
2022-06-10 15:30:30,-9.866998549269681,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-90.29448355912768,
2022-06-13 10:00:00,-85.83968508772705,
2022-06-13 10:30:00,-91.00994837908843,
2022-06-13 12:00:00,-92.73027235589024,
2022-06-13 13:30:00,-94.55380447416269,
2022-06-13 15:00:00,-91.29064240071654,
2022-06-13 15:30:30,-91.29064240071654,
2022-06-13 23:59:59,-90.57840226379307,c
2022-06-14 00:00:00,-110.83145280902141,
2022-06-14 10:00:00,-113.68678010743031,
2022-06-14 10:30:00,-122.51717794457727,
2022-06-14 12:00:00,-102.38130071384757,
2022-06-14 13:30:00,-80.54554588783083,
2022-06-14 15:00:00,-77.71721180884504,
2022-06-14 15:30:30,-77.71721180884504,
2022-06-14 23:59:59,-65.43543932992281,c
2022-06-15 00:00:00,-89.04418127432842,
2022-06-15 10:00:00,-78.97989469858891,
2022-06-15 10:30:00,-80.91657868288098,
2022-06-15 12:00:00,-84.01358207799058,
2022-06-15 13:30:00,-94.78592673540913,
2022-06-15 15:00:00,-99.18537907995625,
2022-06-15 15:30:30,-99.18537907995625,
2022-06-15 23:59:59,-96.67176406304975,c
2022-06-16 00:00:00,-85.38021949902611,
2022-06-16 10:00:00,-103.45210114302307,
2022-06-16 10:30:00,-99.30420535355921,
2022-06-16 12:00:00,-120.77578514849853,
2022-06-16 13:30:00,-121.81963695279569,
2022-06-16 15:00:00,-121.83600060244436,
2022-06-16 15:30:30,-121.83600060244436,
2022-06-16 23:59:59,-124.1325572206768,c
2022-06-17 00:00:00,-143.47394249191046,
2022-06-17 10:00:00,-137.88357867483978,
2022-06-17 10:30:00,-146.32581566396135,
2022-06-17 12:00:00,-148.20250753581922,
2022-06-17 13:30:00,-151.7643099555562,
2022-06-17 15:00:00,-168.73982590361823,
2022-06-17 15:30:30,-168.73982590361823,
2022-06-17 23:59:59,-209.32948205117577,e
2022-06-20 00:00:00,-209.32948205117577,
2022-06-20 10:00:00,-209.32948205117577,
2022-06-20 10:30:00,-209.32948205117577,
2022-06-20 12:00:00,-209.32948205117577,
2022-06-20 13:30:00,-209.32948205117577,
2022-06-20 15:00:00,-209.32948205117577,
2022-06-20 15:30:30,-209.32948205117577,
2022-06-20 23:59:59,-209.32948205117577,c
2022-06-21 00:00:00,-213.6058496924386,
2022-06-21 10:00:00,-158.50432193382346,
2022-06-21 10:30:00,-172.16487094429658,
2022-06-21 12:00:00,-196.07344232665866,
2022-06-21 13:30:00,-194.630773973313,
2022-06-21 15:00:00,-216.5377964638992,
2022-06-21 15:30:30,-216.5377964638992,
2022-06-21 23:59:59,-219.23637843466952,c
2022-06-22 00:00:00,-220.75242644421905,
2022-06-22 10:00:00,-222.45673091702588,
2022-06-22 10:30:00,-228.81846269782204,
2022-06-22 12:00:00,-244.39048149862094,
2022-06-22 13:30:00,-253.46569787290684,
2022-06-22 15:00:00,-239.60629583745242,
2022-06-22 15:30:30,-239.60629583745242,
2022-06-22 23:59:59,-237.05023067888555,c
2022-06-23 00:00:00,-211.10119800213113,
2022-06-23 10:00:00,-225.56368664033005,
2022-06-23 10:30:00,-216.02168846590428,
2022-06-23 12:00:00,-204.253240857862,
2022-06-23 13:30:00,-224.80251103329658,
2022-06-23 15:00:00,-202.16951743976858,
2022-06-23 15:30:30,-202.16951743976858,
2022-06-23 23:59:59,-198.86689625249483,c
2022-06-24 00:00:00,-198.70148542062157,
2022-06-24 10:00:00,-186.44171737924881,
2022-06-24 10:30:00,-169.32973626731155,
2022-06-24 12:00:00,-180.64525204505173,
2022-06-24 13:30:00,-189.57346837173185,
2022-06-24 15:00:00,-182.37319381517295,
2022-06-24 15:30:30,-182.37319381517295,
2022-06-24 23:59:59,-197.33707257499088,w
2022-06-27 00:00:00,-193.7783968869212,
2022-06-27 10:00:00,-210.3768884559264,
2022-06-27 10:30:00,-229.16883513436426,
2022-06-27 12:00:00,-222.37379737687706,
2022-06-27 13:30:00,-233.06226428917648,
2022-06-27 15:00:00,-217.70327689390626,
2022-06-27 15:30:30,-217.70327689390626,
2022-06-27 23:59:59,-215.59800683943593,c
2022-06-28 00:00:00,-209.48643433778136,
2022-06-28 10:00:00,-216.42584634880575,
2022-06-28 10:30:00,-228.15435678753215,
2022-06-28 12:00:00,-249.82664303237743,
2022-06-28 13:30:00,-253.8943692860006,
2022-06-28 15:00:00,-247.4807773885541,
2022-06-28 15:30:30,-247.4807773885541,
2022-06-28 23:59:59,-245.58991863256517,c
2022-06-29 00:00:00,-228.68812438818486,
2022-06-29 10:00:00,-256.37022305964933,
2022-06-29 10:30:00,-264.3857484657383,
2022-06-29 12:00:00,-266.49310593202006,
2022-06-29 13:30:00,-261.8168081595967,
2022-06-29 15:00:00,-261.0606332708071,
2022-06-29 15:30:30,-261.0606332708071,
2022-06-29 23:59:59,-248.38490168663895,c
2022-06-30 00:00:00,-251.57594730698474,
2022-06-30 10:00:00,-291.12707448050094,
2022-06-30 10:30:00,-292.9833484744704,
2022-06-30 12:00:00,-267.66080045835497,
2022-06-30 13:30:00,-283.81687851079994,
2022-06-30 15:00:00,-289.399669043749,
2022-06-30 15:30:30,-289.399669043749,
2022-06-30 23:59:59,-281.6652594764514,c
2022-07-01 00:00:00,-274.4732473262977,
2022-07-01 10:00:00,-282.1426766463669,
2022-07-01 10:30:00,-276.7380836228757,
2022-07-01 12:00:00,-286.18632480147517,
2022-07-01 13:30:00,-285.07941977897667,
2022-07-01 15:00:00,-287.2699338186585,
2022-07-01 15:30:30,-287.2699338186585,
2022-07-01 23:59:59,-300.2165713620012,w
