date,XMLV_2021_Q4,meta
2021-10-15 00:00:00,198.68789129127126,
2021-10-15 10:00:00,193.60322459762602,
2021-10-15 10:30:00,184.41591760739897,
2021-10-15 12:00:00,184.94876386740395,
2021-10-15 13:30:00,206.02302799063213,
2021-10-15 15:00:00,212.51372041176617,
2021-10-15 15:30:30,212.51372041176617,
2021-10-15 23:59:59,208.97853734468353,w
2021-10-18 00:00:00,199.85964790223986,
2021-10-18 10:00:00,189.0427528005931,
2021-10-18 10:30:00,180.84099958768167,
2021-10-18 12:00:00,176.26440894444121,
2021-10-18 13:30:00,184.2317972091994,
2021-10-18 15:00:00,168.39672806374753,
2021-10-18 15:30:30,168.39672806374753,
2021-10-18 23:59:59,178.81330696413895,c
2021-10-19 00:00:00,171.30402413132433,
2021-10-19 10:00:00,192.57244840015827,
2021-10-19 10:30:00,189.2051850544239,
2021-10-19 12:00:00,189.0688852388658,
2021-10-19 13:30:00,192.2444835859973,
2021-10-19 15:00:00,192.6415911895417,
2021-10-19 15:30:30,192.6415911895417,
2021-10-19 23:59:59,184.32135247422553,c
2021-10-20 00:00:00,182.22025717492428,
2021-10-20 10:00:00,178.33364121520427,
2021-10-20 10:30:00,184.40347978210852,
2021-10-20 12:00:00,174.00354510718492,
2021-10-20 13:30:00,163.92179141612644,
2021-10-20 15:00:00,173.78539098516737,
2021-10-20 15:30:30,173.78539098516737,
2021-10-20 23:59:59,166.08590276922766,c
2021-10-21 00:00:00,192.65513576505398,
2021-10-21 10:00:00,149.75558260213322,
2021-10-21 10:30:00,146.27687258256285,
2021-10-21 12:00:00,138.17699476117642,
2021-10-21 13:30:00,128.4948905840128,
2021-10-21 15:00:00,124.57799705644734,
2021-10-21 15:30:30,124.57799705644734,
2021-10-21 23:59:59,127.98902156949745,c
2021-10-22 00:00:00,139.7243815975854,
2021-10-22 10:00:00,150.36263914930612,
2021-10-22 10:30:00,145.64551835515488,
2021-10-22 12:00:00,134.05883301175368,
2021-10-22 13:30:00,143.4058451977568,
2021-10-22 15:00:00,141.6667417719111,
2021-10-22 15:30:30,141.6667417719111,
2021-10-22 23:59:59,142.09297134505766,w
2021-10-25 00:00:00,130.68464086961504,
2021-10-25 10:00:00,130.73119646779094,
2021-10-25 10:30:00,125.71185812370612,
2021-10-25 12:00:00,130.3060937985013,
2021-10-25 13:30:00,136.57613435481747,
2021-10-25 15:00:00,147.14763827855717,
2021-10-25 15:30:30,147.14763827855717,
2021-10-25 23:59:59,139.50289031860646,c
2021-10-26 00:00:00,146.96743578393313,
2021-10-26 10:00:00,165.86426315123046,
2021-10-26 10:30:00,167.26805420030112,
2021-10-26 12:00:00,166.04773406209756,
2021-10-26 13:30:00,171.14447846305006,
2021-10-26 15:00:00,179.94925822106123,
2021-10-26 15:30:30,179.94925822106123,
2021-10-26 23:59:59,173.94301529794632,c
2021-10-27 00:00:00,157.79891338303378,
2021-10-27 10:00:00,160.98231426840147,
2021-10-27 10:30:00,157.18463617554647,
2021-10-27 12:00:00,127.21486499648597,
2021-10-27 13:30:00,144.36039133874513,
2021-10-27 15:00:00,128.5729065816439,
2021-10-27 15:30:30,128.5729065816439,
