date,CAD_CDZ_2022_Q1,meta
2022-01-14 15:30:30,90.11550866502694,
2022-01-14 23:59:59,83.90471820099992,w
2022-01-17 00:00:00,62.98205788064024,
2022-01-17 10:00:00,75.57071576435942,
2022-01-17 10:30:00,75.07149404842608,
2022-01-17 12:00:00,47.18790015170475,
2022-01-17 13:30:00,61.95576934423502,
2022-01-17 15:00:00,43.62752098826627,
2022-01-17 15:30:30,43.62752098826627,
2022-01-17 23:59:59,47.17381538389213,c
2022-01-18 00:00:00,46.04330771019363,
2022-01-18 10:00:00,35.74277848419251,
2022-01-18 10:30:00,20.557680969370267,
2022-01-18 12:00:00,30.220870091929328,
2022-01-18 13:30:00,41.15361601388008,
2022-01-18 15:00:00,17.396459156571837,
2022-01-18 15:30:30,17.396459156571837,
2022-01-18 23:59:59,14.626698954645008,c
2022-01-19 00:00:00,-17.864422469529927,
2022-01-19 10:00:00,-6.4538568333221065,
2022-01-19 10:30:00,-19.712462762789983,
2022-01-19 12:00:00,-8.074978495735877,
2022-01-19 13:30:00,-45.416189149458205,
2022-01-19 15:00:00,-39.36571750601456,
2022-01-19 15:30:30,-39.36571750601456,
2022-01-19 23:59:59,-38.22446681004317,c
2022-01-20 00:00:00,-47.294608392244754,
2022-01-20 10:00:00,-54.47221905495803,
2022-01-20 10:30:00,-63.18584682652022,
2022-01-20 12:00:00,-92.75852960180441,
2022-01-20 13:30:00,-97.38839693692194,
2022-01-20 15:00:00,-90.86994756075842,
2022-01-20 15:30:30,-90.86994756075842,
2022-01-20 23:59:59,-99.3241539777705,c
2022-01-21 00:00:00,-64.47265438089607,
2022-01-21 10:00:00,-112.95577711324677,
2022-01-21 10:30:00,-71.34533762434626,
2022-01-21 12:00:00,-70.89253757478491,
2022-01-21 13:30:00,-58.77674891476613,
2022-01-21 15:00:00,-53.07730678968778,
2022-01-21 15:30:30,-53.07730678968778,
2022-01-21 23:59:59,-55.07341686695713,w
2022-01-24 00:00:00,-46.07289909330939,
2022-01-24 10:00:00,-9.475580354317344,
2022-01-24 10:30:00,-4.39761121886022,
2022-01-24 12:00:00,-12.162017984337126,
2022-01-24 13:30:00,17.22269997403214,
2022-01-24 15:00:00,2.8649290086489145,
2022-01-24 15:30:30,2.8649290086489145,
2022-01-24 23:59:59,0.0,a
2022-01-25 00:00:00,3.401932015658076,
2022-01-25 10:00:00,91.33587889934006,
2022-01-25 10:30:00,102.69533741917076,
2022-01-25 12:00:00,121.9298974261344,
2022-01-25 13:30:00,119.23634793283804,
2022-01-25 15:00:00,91.26913121198731,
2022-01-25 15:30:30,91.26913121198731,
2022-01-25 23:59:59,92.58000640705131,c
2022-01-26 00:00:00,86.17763955084274,
2022-01-26 10:00:00,130.69190997819965,
2022-01-26 10:30:00,119.68047718962885,
2022-01-26 12:00:00,125.16811782142827,
2022-01-26 13:30:00,122.08257788727997,
2022-01-26 15:00:00,112.2981969228947,
2022-01-26 15:30:30,112.2981969228947,
2022-01-26 23:59:59,135.37887792853485,c
2022-01-27 00:00:00,127.19509715858521,
2022-01-27 10:00:00,113.1197666444566,
2022-01-27 10:30:00,100.874218972373,
2022-01-27 12:00:00,121.71438426904092,
2022-01-27 13:30:00,127.76286474795779,
2022-01-27 15:00:00,149.59695579971162,
2022-01-27 15:30:30,149.59695579971162,
2022-01-27 23:59:59,152.99820149353195,c
2022-01-28 00:00:00,176.86973515633326,
2022-01-28 10:00:00,154.28620324466647,
2022-01-28 10:30:00,148.6638272071841,
2022-01-28 12:00:00,146.94003393689036,
2022-01-28 13:30:00,140.65472219752587,
2022-01-28 15:00:00,129.13146927819662,
2022-01-28 15:30:30,129.13146927819662,
2022-01-28 23:59:59,115.32882455722802,w
2022-01-31 00:00:00,127.8462643263938,
2022-01-31 10:00:00,104.14632163885881,
2022-01-31 10:30:00,73.3586997081602,
2022-01-31 12:00:00,56.75258856543837,
2022-01-31 13:30:00,19.16617877630415,
2022-01-31 15:00:00,5.1495798859059505,
2022-01-31 15:30:30,5.1495798859059505,
2022-01-31 23:59:59,138.46218389748356,e
2022-02-01 00:00:00,86.27591289386191,
2022-02-01 10:00:00,95.37698245961724,
2022-02-01 10:30:00,68.21943066223525,
2022-02-01 12:00:00,107.18174988074202,
2022-02-01 13:30:00,124.991983342303,
2022-02-01 15:00:00,110.80555681711121,
2022-02-01 15:30:30,110.80555681711121,
2022-02-01 23:59:59,107.4416996165071,c
2022-02-02 00:00:00,122.75820183028827,
2022-02-02 10:00:00,111.9674986940613,
2022-02-02 10:30:00,103.36150744678139,
2022-02-02 12:00:00,131.04529757881915,
2022-02-02 13:30:00,132.12063824818006,
2022-02-02 15:00:00,116.87109506913202,
2022-02-02 15:30:30,116.87109506913202,
2022-02-02 23:59:59,138.88214232418136,c
2022-02-03 00:00:00,132.3465757144661,
2022-02-03 10:00:00,150.45959293462874,
2022-02-03 10:30:00,145.67606221354276,
2022-02-03 12:00:00,140.54335165652765,
2022-02-03 13:30:00,148.55140937700594,
2022-02-03 15:00:00,154.85508856261595,
2022-02-03 15:30:30,154.85508856261595,
2022-02-03 23:59:59,150.18826964988375,c
2022-02-04 00:00:00,153.4920321485538,
2022-02-04 10:00:00,174.26263024269178,
2022-02-04 10:30:00,167.95491713207912,
2022-02-04 12:00:00,151.13747535592074,
2022-02-04 13:30:00,134.90906626531296,
2022-02-04 15:00:00,130.46172368375687,
2022-02-04 15:30:30,130.46172368375687,
2022-02-04 23:59:59,118.92554723724402,w
2022-02-07 00:00:00,119.36879866201798,
2022-02-07 10:00:00,116.00766149694732,
2022-02-07 10:30:00,117.79763992332369,
2022-02-07 12:00:00,110.73570501490462,
2022-02-07 13:30:00,114.11921001061637,
2022-02-07 15:00:00,122.20462342880637,
2022-02-07 15:30:30,122.20462342880637,
2022-02-07 23:59:59,137.56094556766016,c
2022-02-08 00:00:00,139.48525481743968,
2022-02-08 10:00:00,155.75997496238938,
2022-02-08 10:30:00,156.10668022744244,
2022-02-08 12:00:00,170.60322280004425,
2022-02-08 13:30:00,165.4373562225869,
2022-02-08 15:00:00,161.137184704241,
2022-02-08 15:30:30,161.137184704241,
2022-02-08 23:59:59,142.02076330641057,c
2022-02-09 00:00:00,141.54181425052775,
2022-02-09 10:00:00,132.89875895222008,
2022-02-09 10:30:00,118.0274535266044,
2022-02-09 12:00:00,108.22562825716295,
2022-02-09 13:30:00,93.4949590974868,
2022-02-09 15:00:00,105.19231544152876,
2022-02-09 15:30:30,105.19231544152876,
2022-02-09 23:59:59,90.9067305957642,c
2022-02-10 00:00:00,104.41759311983333,
2022-02-10 10:00:00,90.4154557069869,
2022-02-10 10:30:00,89.5938494099571,
2022-02-10 12:00:00,97.71150704080719,
2022-02-10 13:30:00,75.65854464683298,
2022-02-10 15:00:00,72.45642377122408,
2022-02-10 15:30:30,72.45642377122408,
2022-02-10 23:59:59,95.26390139036835,c
2022-02-11 00:00:00,95.26390139036835,
2022-02-11 10:00:00,95.26390139036835,
2022-02-11 10:30:00,95.26390139036835,
2022-02-11 12:00:00,95.26390139036835,
2022-02-11 13:30:00,95.26390139036835,
2022-02-11 15:00:00,95.26390139036835,
2022-02-11 15:30:30,95.26390139036835,
2022-02-11 23:59:59,95.26390139036835,w
2022-02-14 00:00:00,70.29869833360863,
2022-02-14 10:00:00,68.66307207776958,
2022-02-14 10:30:00,84.664529901072,
2022-02-14 12:00:00,79.17862783617693,
2022-02-14 13:30:00,86.5270625401472,
2022-02-14 15:00:00,76.63187993279644,
2022-02-14 15:30:30,76.63187993279644,
2022-02-14 23:59:59,105.1194607856437,c
