date,FPX_2021_Q3,meta
2021-09-10 12:00:00,-72.13466626811275,
2021-09-10 13:30:00,-67.65097391987133,
2021-09-10 15:00:00,-64.6246548565047,
2021-09-10 15:30:30,-64.6246548565047,
2021-09-10 23:59:59,-62.876806073120186,w
2021-09-13 00:00:00,-63.86683189286732,
2021-09-13 10:00:00,-50.942996165471705,
2021-09-13 10:30:00,-40.606760235071704,
2021-09-13 12:00:00,-45.22241972423842,
2021-09-13 13:30:00,-53.55496291907088,
2021-09-13 15:00:00,-60.336616214089375,
2021-09-13 15:30:30,-60.336616214089375,
2021-09-13 23:59:59,-56.22189770286558,c
2021-09-14 00:00:00,-54.3111190770357,
2021-09-14 10:00:00,-41.933045813030375,
2021-09-14 10:30:00,-29.909201964667346,
2021-09-14 12:00:00,-15.265076859119118,
2021-09-14 13:30:00,-0.8677867599890803,
2021-09-14 15:00:00,5.710784052654246,
2021-09-14 15:30:30,5.710784052654246,s
2021-09-14 23:59:59,0.0,a
2021-09-15 00:00:00,0.4770127779066523,
2021-09-15 10:00:00,44.17079607009879,
2021-09-15 10:30:00,54.15681866902883,
2021-09-15 12:00:00,59.523316287331646,
2021-09-15 13:30:00,56.331853097105345,
2021-09-15 15:00:00,57.326650477845924,
2021-09-15 15:30:30,57.326650477845924,
2021-09-15 23:59:59,57.85371213243437,c
2021-09-16 00:00:00,67.73349320926715,
2021-09-16 10:00:00,102.46666572898924,
2021-09-16 10:30:00,95.55328672882523,
2021-09-16 12:00:00,100.81415424263771,
2021-09-16 13:30:00,100.8690614595003,
2021-09-16 15:00:00,104.41003066038263,
2021-09-16 15:30:30,104.41003066038263,
2021-09-16 23:59:59,104.49363018927339,c
2021-09-17 00:00:00,99.98070333064268,
2021-09-17 10:00:00,107.79392175929948,
2021-09-17 10:30:00,95.4885694078781,
2021-09-17 12:00:00,74.97522056510455,
2021-09-17 13:30:00,86.43768227833077,
2021-09-17 15:00:00,85.23129782913055,
2021-09-17 15:30:30,85.23129782913055,
2021-09-17 23:59:59,57.21825991102334,e
2021-09-20 00:00:00,40.03557321420317,
2021-09-20 10:00:00,47.00588391911795,
2021-09-20 10:30:00,38.296799923407306,
2021-09-20 12:00:00,17.65062736248472,
2021-09-20 13:30:00,17.897434400556968,
2021-09-20 15:00:00,-4.078807237969165,
2021-09-20 15:30:30,-4.078807237969165,
2021-09-20 23:59:59,-7.430937927671989,c
2021-09-21 00:00:00,-20.026426990594693,
2021-09-21 10:00:00,-46.43548982798515,
2021-09-21 10:30:00,-43.574777320276986,
2021-09-21 12:00:00,-38.97267876981896,
2021-09-21 13:30:00,-41.41456815727992,
2021-09-21 15:00:00,-38.22838984718504,
2021-09-21 15:30:30,-38.22838984718504,
2021-09-21 23:59:59,-50.34899367846691,c
2021-09-22 00:00:00,-44.14687845850484,
2021-09-22 10:00:00,-70.67660417175692,
2021-09-22 10:30:00,-64.55376491495342,
2021-09-22 12:00:00,-64.39811639580215,
2021-09-22 13:30:00,-59.95951604292799,
2021-09-22 15:00:00,-57.33060605834906,
2021-09-22 15:30:30,-57.33060605834906,
2021-09-22 23:59:59,-48.09640715877102,c
2021-09-23 00:00:00,-27.486724229595744,
2021-09-23 10:00:00,-63.67349025077852,
2021-09-23 10:30:00,-48.88521680774498,
2021-09-23 12:00:00,-19.271006082242174,
2021-09-23 13:30:00,-12.969962064529957,
2021-09-23 15:00:00,-14.187173442272753,
2021-09-23 15:30:30,-14.187173442272753,
2021-09-23 23:59:59,-7.352187647674265,c
2021-09-24 00:00:00,-27.62374753121081,
2021-09-24 10:00:00,-30.678118245261714,
2021-09-24 10:30:00,-34.424750567894286,
2021-09-24 12:00:00,-50.06023698284485,
2021-09-24 13:30:00,-39.221518629196304,
2021-09-24 15:00:00,-41.407954312892464,
2021-09-24 15:30:30,-41.407954312892464,
2021-09-24 23:59:59,-49.918070952071716,w
2021-09-27 00:00:00,-47.10492119963608,
2021-09-27 10:00:00,-81.39794673376416,
2021-09-27 10:30:00,-61.19818348051857,
2021-09-27 12:00:00,-68.98378233613066,
2021-09-27 13:30:00,-88.34605527091564,
2021-09-27 15:00:00,-104.83105848559872,
2021-09-27 15:30:30,-104.83105848559872,
2021-09-27 23:59:59,-92.42114588154196,c
2021-09-28 00:00:00,-111.17016774915002,
2021-09-28 10:00:00,-123.5926547734433,
2021-09-28 10:30:00,-122.75507712242542,
2021-09-28 12:00:00,-117.10962008677564,
2021-09-28 13:30:00,-123.9806283782819,
2021-09-28 15:00:00,-116.4645838057209,
2021-09-28 15:30:30,-116.4645838057209,
2021-09-28 23:59:59,-127.3119138358952,c
2021-09-29 00:00:00,-121.94113651891816,
2021-09-29 10:00:00,-105.03911383817078,
2021-09-29 10:30:00,-97.01799069992035,
2021-09-29 12:00:00,-87.46957052849214,
2021-09-29 13:30:00,-83.95501049469482,
2021-09-29 15:00:00,-70.85636660129481,
2021-09-29 15:30:30,-70.85636660129481,
2021-09-29 23:59:59,-71.90778405072342,c
2021-09-30 00:00:00,-69.37646797156347,
2021-09-30 10:00:00,-83.3627407001939,
2021-09-30 10:30:00,-73.44807125186554,
2021-09-30 12:00:00,-69.84439525460314,
2021-09-30 13:30:00,-84.06994616459728,
2021-09-30 15:00:00,-87.41814580658858,
2021-09-30 15:30:30,-87.41814580658858,
2021-09-30 23:59:59,-90.6603188309828,c
2021-10-01 00:00:00,-95.675586978015,
2021-10-01 10:00:00,-125.48712535922161,
2021-10-01 10:30:00,-126.28420218271552,
2021-10-01 12:00:00,-91.38730369038007,
2021-10-01 13:30:00,-100.34123466241999,
2021-10-01 15:00:00,-100.35616931897391,
2021-10-01 15:30:30,-100.35616931897391,
2021-10-01 23:59:59,-95.04427079026723,w
