date,MSCI_SECTORS_2023_Q1,meta
2023-01-12 00:00:00,253.28895112235537,
2023-01-12 10:00:00,250.69411706186065,
2023-01-12 10:30:00,251.54545159953156,
2023-01-12 12:00:00,250.32212282349934,
2023-01-12 13:30:00,255.22607559156046,
2023-01-12 15:00:00,254.2999488349318,
2023-01-12 15:30:30,254.2999488349318,
2023-01-12 23:59:59,257.55896369743795,c
2023-01-13 00:00:00,258.242002882239,
2023-01-13 10:00:00,248.07472178374528,
2023-01-13 10:30:00,259.0553348784921,
2023-01-13 12:00:00,264.7017385593416,
2023-01-13 13:30:00,267.0202242344909,
2023-01-13 15:00:00,258.8355035444924,
2023-01-13 15:30:30,258.8355035444924,
2023-01-13 23:59:59,266.6055719648988,w
2023-01-16 00:00:00,266.6055719648988,
2023-01-16 10:00:00,266.6055719648988,
2023-01-16 10:30:00,266.6055719648988,
2023-01-16 12:00:00,266.6055719648988,
2023-01-16 13:30:00,266.6055719648988,
2023-01-16 15:00:00,266.6055719648988,
2023-01-16 15:30:30,266.6055719648988,
2023-01-16 23:59:59,266.6055719648988,c
2023-01-17 00:00:00,267.48425023789844,
2023-01-17 10:00:00,276.70303462402137,
2023-01-17 10:30:00,268.55500890880535,
2023-01-17 12:00:00,268.20668619521155,
2023-01-17 13:30:00,269.49728239374576,
2023-01-17 15:00:00,271.21287512136996,
2023-01-17 15:30:30,271.21287512136996,
2023-01-17 23:59:59,278.0174231893758,c
2023-01-18 00:00:00,275.5704671000453,
2023-01-18 10:00:00,289.37212393069285,
2023-01-18 10:30:00,287.69903242006586,
2023-01-18 12:00:00,267.65300051880666,
2023-01-18 13:30:00,272.60020827022083,
2023-01-18 15:00:00,274.62401602648066,
2023-01-18 15:30:30,274.62401602648066,
2023-01-18 23:59:59,266.73812281199605,c
2023-01-19 00:00:00,257.720731340844,
2023-01-19 10:00:00,266.9348047853869,
2023-01-19 10:30:00,275.70637959321516,
2023-01-19 12:00:00,267.7364683541681,
2023-01-19 13:30:00,270.2050043424476,
2023-01-19 15:00:00,269.7056280586861,
2023-01-19 15:30:30,269.7056280586861,
2023-01-19 23:59:59,273.20864649183295,c
2023-01-20 00:00:00,278.6624728138568,
2023-01-20 10:00:00,293.0267815697228,
2023-01-20 10:30:00,284.72984543258747,
2023-01-20 12:00:00,274.49427288627624,
2023-01-20 13:30:00,272.0531968043424,
2023-01-20 15:00:00,272.3131165533158,
2023-01-20 15:30:30,272.3131165533158,
2023-01-20 23:59:59,268.04000690301604,w
2023-01-23 00:00:00,270.61890044131115,
2023-01-23 10:00:00,252.39632906934511,
2023-01-23 10:30:00,255.16248056552342,
2023-01-23 12:00:00,263.09728281744816,
2023-01-23 13:30:00,270.27840323466165,
2023-01-23 15:00:00,267.61601380956836,
2023-01-23 15:30:30,267.61601380956836,
2023-01-23 23:59:59,273.70917754932395,c
2023-01-24 00:00:00,315.7981874394713,
2023-01-24 10:00:00,285.8296664618645,
2023-01-24 10:30:00,289.0985853437041,
2023-01-24 12:00:00,276.8396521193789,
2023-01-24 13:30:00,292.0432749880259,
2023-01-24 15:00:00,286.0362255997459,
2023-01-24 15:30:30,286.0362255997459,
2023-01-24 23:59:59,269.90461951302836,c
2023-01-25 00:00:00,258.2899653371592,
2023-01-25 10:00:00,236.8985296188403,
2023-01-25 10:30:00,235.32424741649362,
2023-01-25 12:00:00,259.4618268294956,
2023-01-25 13:30:00,258.3998227344362,
2023-01-25 15:00:00,259.1263044730082,
2023-01-25 15:30:30,259.1263044730082,
2023-01-25 23:59:59,262.2495224924861,c
2023-01-26 00:00:00,286.0942229033908,
2023-01-26 10:00:00,284.2872076852445,
2023-01-26 10:30:00,280.1760974563354,
2023-01-26 12:00:00,273.15971696129145,
2023-01-26 13:30:00,272.0364298995131,
2023-01-26 15:00:00,269.3378594980561,
2023-01-26 15:30:30,269.3378594980561,
2023-01-26 23:59:59,264.2412824961856,c
2023-01-27 00:00:00,269.2717811495595,
2023-01-27 10:00:00,269.43192397982784,
2023-01-27 10:30:00,247.77454327248165,
2023-01-27 12:00:00,249.66515179021724,
2023-01-27 13:30:00,254.07738160436122,
2023-01-27 15:00:00,266.54776710415496,
2023-01-27 15:30:30,266.54776710415496,
2023-01-27 23:59:59,260.8813001719698,w
2023-01-30 00:00:00,239.36383160333327,
2023-01-30 10:00:00,242.00718690564133,
2023-01-30 10:30:00,236.3910908218972,
2023-01-30 12:00:00,248.05570118617013,
2023-01-30 13:30:00,246.01685331726082,
2023-01-30 15:00:00,232.33815673755748,
2023-01-30 15:30:30,232.33815673755748,
2023-01-30 23:59:59,232.16200628449565,c
2023-01-31 00:00:00,251.50990392477496,
2023-01-31 10:00:00,245.38387387239814,
2023-01-31 10:30:00,220.18424715012796,
2023-01-31 12:00:00,229.835836372384,
2023-01-31 13:30:00,213.51943602693214,
2023-01-31 15:00:00,226.50838556314048,
2023-01-31 15:30:30,226.50838556314048,s
2023-01-31 23:59:59,217.19848156860152,c
2023-02-01 00:00:00,221.01628799711514,
2023-02-01 10:00:00,182.66909124417083,
2023-02-01 10:30:00,178.19509034666024,
2023-02-01 12:00:00,174.34505826336033,
2023-02-01 13:30:00,174.42776376606514,
2023-02-01 15:00:00,170.74455692453296,
2023-02-01 15:30:30,170.74455692453296,
2023-02-01 23:59:59,174.4931403168844,c
2023-02-02 00:00:00,161.43973183137572,
