date,AS_URA_2022_Q3,meta
2022-07-18 23:59:59,-26.34725118724191,c
2022-07-19 00:00:00,-60.58999310534864,
2022-07-19 01:00:00,-42.52107280158816,
2022-07-19 02:30:00,-45.88607769778582,
2022-07-19 03:00:00,-51.438018548557466,
2022-07-19 18:30:00,-51.438018548557466,
2022-07-19 20:00:00,-51.438018548557466,
2022-07-19 23:00:00,3.4930065890930564,
2022-07-19 23:59:59,-44.199424009758786,c
2022-07-20 00:00:00,-38.43941558959614,
2022-07-20 01:00:00,-13.20657572681921,
2022-07-20 02:30:00,-45.531506398037436,
2022-07-20 03:00:00,-40.82281978149376,
2022-07-20 18:30:00,-40.82281978149376,
2022-07-20 20:00:00,-40.82281978149376,
2022-07-20 23:00:00,-17.508112972698655,
2022-07-20 23:59:59,-31.777288742715427,c
2022-07-21 00:00:00,-4.616142379051325,
2022-07-21 01:00:00,-1.89262938852562,
2022-07-21 02:30:00,27.959027133240852,
2022-07-21 03:00:00,27.97971878476619,
2022-07-21 18:30:00,27.97971878476619,
2022-07-21 20:00:00,27.97971878476619,
2022-07-21 23:00:00,-7.7982809802247175,
2022-07-21 23:59:59,0.0,a
2022-07-22 00:00:00,7.176806073880471,
2022-07-22 01:00:00,20.592435294902316,
2022-07-22 02:30:00,31.516753130138568,
2022-07-22 03:00:00,39.359085527908064,
2022-07-22 18:30:00,39.359085527908064,
2022-07-22 20:00:00,39.359085527908064,
2022-07-22 23:00:00,39.359085527908064,
2022-07-22 23:59:59,20.01549801479996,w
2022-07-25 00:00:00,77.11289197680253,
2022-07-25 01:00:00,56.487188672375396,
2022-07-25 02:30:00,57.10988724392246,
2022-07-25 03:00:00,51.66328099060229,
2022-07-25 18:30:00,51.66328099060229,
2022-07-25 20:00:00,51.66328099060229,
2022-07-25 23:00:00,82.1528554557226,
2022-07-25 23:59:59,85.6944756049279,c
2022-07-26 00:00:00,86.64816744337304,
2022-07-26 01:00:00,84.95356609420332,
2022-07-26 02:30:00,118.80269597272627,
2022-07-26 03:00:00,121.15647880138295,
2022-07-26 18:30:00,121.15647880138295,
2022-07-26 20:00:00,121.15647880138295,
2022-07-26 23:00:00,65.11426252410774,
2022-07-26 23:59:59,67.77480782389966,c
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
0,67.77480782389966,
2022-07-27 00:00:00,72.12458992117308,
2022-07-27 01:00:00,94.05898471459159,
2022-07-27 02:30:00,114.02234424365088,
2022-07-27 03:00:00,114.76341592235667,
2022-07-27 18:30:00,114.76341592235667,
2022-07-27 20:00:00,114.76341592235667,
2022-07-27 23:00:00,78.31102977080673,
2022-07-27 23:59:59,70.92282706601782,c
2022-07-28 00:00:00,123.2311734783234,
2022-07-28 01:00:00,139.97476961978646,
2022-07-28 02:30:00,123.07824784792729,
2022-07-28 03:00:00,126.17220868186905,
2022-07-28 18:30:00,126.17220868186905,
2022-07-28 20:00:00,126.17220868186905,
2022-07-28 23:00:00,171.70005944836885,
2022-07-28 23:59:59,195.18170920981584,c
2022-07-29 00:00:00,218.33960352589202,
2022-07-29 01:00:00,223.86487969142672,
2022-07-29 02:30:00,211.29039427078988,
2022-07-29 03:00:00,211.29039427078988,
2022-07-29 18:30:00,211.29039427078988,
2022-07-29 20:00:00,211.29039427078988,
2022-07-29 23:00:00,211.29039427078988,
2022-07-29 23:59:59,279.8324613049044,e
2022-08-01 00:00:00,145.87896405505853,
2022-08-01 01:00:00,157.5075035122827,
2022-08-01 02:30:00,119.58526774696202,
2022-08-01 03:00:00,116.49132661613748,
2022-08-01 18:30:00,116.49132661613748,
2022-08-01 20:00:00,116.49132661613748,
2022-08-01 23:00:00,266.3162468458686,
2022-08-01 23:59:59,303.7372151167933,c
2022-08-02 00:00:00,325.1187418913669,
2022-08-02 01:00:00,333.8470749062244,
2022-08-02 02:30:00,358.7741461330861,
2022-08-02 03:00:00,361.8809735553998,
2022-08-02 18:30:00,361.8809735553998,
2022-08-02 20:00:00,361.8809735553998,
2022-08-02 23:00:00,381.36345274942755,
2022-08-02 23:59:59,397.26995337772064,c
2022-08-03 00:00:00,401.1754188529926,
2022-08-03 01:00:00,403.68813723300445,
2022-08-03 02:30:00,430.7587407610124,
2022-08-03 03:00:00,433.8700061128611,
2022-08-03 18:30:00,433.8700061128611,
2022-08-03 20:00:00,433.8700061128611,
2022-08-03 23:00:00,427.5744171770393,
2022-08-03 23:59:59,404.4105749000264,c
2022-08-04 00:00:00,439.2926297372892,
2022-08-04 01:00:00,425.1883645019316,
2022-08-04 02:30:00,463.1123865045586,
2022-08-04 03:00:00,466.21971011804703,
2022-08-04 18:30:00,466.21971011804703,
2022-08-04 20:00:00,466.21971011804703,
2022-08-04 23:00:00,553.7383018089552,
2022-08-04 23:59:59,519.0658317871944,c
2022-08-05 00:00:00,515.3936142644543,
2022-08-05 01:00:00,577.8540196314457,
2022-08-05 02:30:00,642.4229204860706,
2022-08-05 03:00:00,639.3202580113482,
2022-08-05 18:30:00,639.3202580113482,
2022-08-05 20:00:00,639.3202580113482,
2022-08-05 23:00:00,639.3202580113482,
2022-08-05 23:59:59,606.0911304863891,w
2022-08-08 00:00:00,606.7362711243113,
2022-08-08 01:00:00,613.3533945844565,
2022-08-08 02:30:00,603.7072005408897,
2022-08-08 03:00:00,600.6007212156621,
2022-08-08 18:30:00,600.6007212156621,
2022-08-08 20:00:00,600.6007212156621,
2022-08-08 23:00:00,673.4138545540659,
2022-08-08 23:59:59,680.4644329279504,c
2022-08-09 00:00:00,686.5918084465843,
2022-08-09 01:00:00,683.4418113819117,
2022-08-09 02:30:00,680.0125162843399,
2022-08-09 03:00:00,676.892688351495,
2022-08-09 18:30:00,676.892688351495,
2022-08-09 20:00:00,676.892688351495,
2022-08-09 23:00:00,661.3834815913976,
2022-08-09 23:59:59,667.3761270501816,c
2022-08-10 00:00:00,637.7021732694382,
2022-08-10 01:00:00,650.6364423343277,
2022-08-10 02:30:00,623.2718898627738,
2022-08-10 03:00:00,623.1545657429874,
2022-08-10 18:30:00,623.1545657429874,
2022-08-10 20:00:00,623.1545657429874,
2022-08-10 23:00:00,595.2901839359433,
2022-08-10 23:59:59,613.076162501003,c
2022-08-11 00:00:00,632.2991235223672,
2022-08-11 01:00:00,635.1027846869183,
2022-08-11 02:30:00,629.6523712725427,
2022-08-11 03:00:00,629.674221899526,
2022-08-11 18:30:00,629.674221899526,
2022-08-11 20:00:00,629.674221899526,
2022-08-11 23:00:00,686.5864984667608,
2022-08-11 23:59:59,719.8200203888596,c
2022-08-12 00:00:00,676.9655045910508,
2022-08-12 01:00:00,673.0680815208189,
2022-08-12 02:30:00,646.4231446923154,
2022-08-12 03:00:00,644.3890444103802,
2022-08-12 18:30:00,644.3890444103802,
2022-08-12 20:00:00,644.3890444103802,
2022-08-12 23:00:00,644.3890444103802,
2022-08-12 23:59:59,625.2921617391191,w
