date,EU_FTSE_DM_SC_2023_Q1,meta
2023-01-27 06:00:00,-400.98692770914533,
2023-01-27 08:00:00,-370.97929301229146,
2023-01-27 10:30:00,-365.0833378863986,
2023-01-27 11:00:00,-354.47420963714336,
2023-01-27 23:59:59,-347.5922629494651,w
2023-01-30 00:00:00,-355.8670620067511,
2023-01-30 03:30:00,-378.34077196162013,
2023-01-30 04:00:00,-375.2313637085399,
2023-01-30 06:00:00,-364.9117668285239,
2023-01-30 08:00:00,-374.6572469075851,
2023-01-30 10:30:00,-392.16262660483153,
2023-01-30 11:00:00,-389.31689507353605,
2023-01-30 23:59:59,-370.42344781988504,c
2023-01-31 00:00:00,-355.609277084184,
2023-01-31 03:30:00,-370.8786517613405,
2023-01-31 04:00:00,-370.0747730609474,
2023-01-31 06:00:00,-364.6439715899626,
2023-01-31 08:00:00,-365.6593627528447,
2023-01-31 10:30:00,-356.46697224455284,
2023-01-31 11:00:00,-356.2770085118331,
2023-01-31 23:59:59,-331.84511410061543,c
2023-02-01 00:00:00,-320.9836441258568,
2023-02-01 03:30:00,-326.75646544646384,
2023-02-01 04:00:00,-312.06029713910914,
2023-02-01 06:00:00,-301.8521327353424,
2023-02-01 08:00:00,-299.3258105253147,
2023-02-01 10:30:00,-312.1365478259485,
2023-02-01 11:00:00,-314.5607309649532,
2023-02-01 23:59:59,-303.9304289277737,c
2023-02-02 00:00:00,-288.46936791555805,
2023-02-02 03:30:00,-304.0107781139894,
2023-02-02 04:00:00,-305.076209194281,
2023-02-02 06:00:00,-296.18388927201204,
2023-02-02 08:00:00,-299.7262410229424,
2023-02-02 10:30:00,-316.20376121323545,
2023-02-02 11:00:00,-310.2681210828054,
2023-02-02 23:59:59,-312.9321747593551,c
2023-02-03 00:00:00,-323.22889786228905,
2023-02-03 03:30:00,-324.50202105689675,
2023-02-03 04:00:00,-309.33982334224976,
2023-02-03 06:00:00,-292.89345826627937,
2023-02-03 08:00:00,-294.16187879628427,
2023-02-03 10:30:00,-293.5820284997271,
2023-02-03 11:00:00,-299.95179728215504,
2023-02-03 23:59:59,-283.44330484159406,w
2023-02-06 00:00:00,-280.0150318904968,
2023-02-06 03:30:00,-310.906858040624,
2023-02-06 04:00:00,-289.18483564217223,
2023-02-06 06:00:00,-290.8312802345866,
2023-02-06 08:00:00,-263.8240579894461,
2023-02-06 10:30:00,-265.51340174003406,
2023-02-06 11:00:00,-259.96468045912354,
2023-02-06 23:59:59,-245.65439041821617,c
2023-02-07 00:00:00,-183.59448065821866,
2023-02-07 03:30:00,-199.56104081324037,
2023-02-07 04:00:00,-183.4714860382402,
2023-02-07 06:00:00,-192.7422648621774,
2023-02-07 08:00:00,-173.20262252441287,
2023-02-07 10:30:00,-192.79261757174936,
2023-02-07 11:00:00,-163.87543601033425,
2023-02-07 23:59:59,-156.99579215406186,c
2023-02-08 00:00:00,-161.86268604888488,
2023-02-08 03:30:00,-170.636782200433,
2023-02-08 04:00:00,-154.64577571907202,
2023-02-08 06:00:00,-154.89203784138004,
2023-02-08 08:00:00,-170.6518305078352,
2023-02-08 10:30:00,-120.958491259351,
2023-02-08 11:00:00,-118.08759488486132,
2023-02-08 23:59:59,-99.31251656610613,c
2023-02-09 00:00:00,-109.38242988056349,
2023-02-09 03:30:00,-115.63581407599581,
2023-02-09 04:00:00,-115.53464360109662,
2023-02-09 06:00:00,-107.48208372586151,
2023-02-09 08:00:00,-92.10002195068742,
2023-02-09 10:30:00,-83.28912632623155,
2023-02-09 11:00:00,-77.34761340997841,
2023-02-09 23:59:59,-113.20343517522565,c
2023-02-10 00:00:00,-84.7829700080724,
2023-02-10 03:30:00,-158.9043032760314,
2023-02-10 04:00:00,-150.5114828020705,
2023-02-10 06:00:00,-141.4930671873885,
2023-02-10 08:00:00,-135.04936370241745,
2023-02-10 10:30:00,-102.65734074179842,
2023-02-10 11:00:00,-101.61058673138555,
2023-02-10 23:59:59,-116.63926052114981,w
2023-02-13 00:00:00,-93.0729060248849,
2023-02-13 03:30:00,-118.13054317786657,
2023-02-13 04:00:00,-118.0133248648814,
2023-02-13 06:00:00,-154.9616975156711,
2023-02-13 08:00:00,-119.25941917417671,
2023-02-13 10:30:00,-115.32630478798332,
2023-02-13 11:00:00,-117.72380581948617,
2023-02-13 23:59:59,-113.20957547810019,c
2023-02-14 00:00:00,-92.26460023479291,
2023-02-14 03:30:00,-106.92341802302505,
2023-02-14 04:00:00,-95.36050752303989,
2023-02-14 06:00:00,-81.0756219239815,
2023-02-14 08:00:00,-64.86733176973185,
2023-02-14 10:30:00,-25.346410834487443,
2023-02-14 11:00:00,-22.416877178167425,
2023-02-14 23:59:59,-24.259107688031804,c
2023-02-15 00:00:00,-38.602035489827756,
2023-02-15 03:30:00,-82.50168450092085,
2023-02-15 04:00:00,-52.628157843655316,
2023-02-15 06:00:00,-35.87210208141482,
2023-02-15 08:00:00,-27.406795578852552,
2023-02-15 10:30:00,-12.507885715787864,
2023-02-15 11:00:00,-14.845370722102246,
2023-02-15 23:59:59,-17.819717325512727,c
2023-02-16 00:00:00,-7.5735389909315245,
2023-02-16 03:30:00,-56.66333415646449,
2023-02-16 04:00:00,-24.427212976303423,
2023-02-16 06:00:00,-31.080377579563816,
2023-02-16 08:00:00,-24.1603688113062,
2023-02-16 10:30:00,-47.23176883340153,
2023-02-16 11:00:00,-38.963736660813765,
2023-02-16 23:59:59,-41.39556745261493,c
2023-02-17 00:00:00,-22.997823671326387,
2023-02-17 03:30:00,-48.55776721905556,
2023-02-17 04:00:00,-56.370883307250736,
2023-02-17 06:00:00,-55.53255826275863,
2023-02-17 08:00:00,-41.47699228296466,
2023-02-17 10:30:00,0.07672473190430651,
2023-02-17 11:00:00,4.357449915107196,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,-19.865473580207322,
2023-02-20 03:30:00,62.82707086843243,
2023-02-20 04:00:00,109.19737214421167,
2023-02-20 06:00:00,70.80439085716637,
2023-02-20 08:00:00,74.13103858003001,
2023-02-20 10:30:00,94.30844177271717,
2023-02-20 11:00:00,99.7591878233651,
2023-02-20 23:59:59,91.4225472379328,c
2023-02-21 00:00:00,93.01002026028078,
2023-02-21 03:30:00,120.4237654396145,
2023-02-21 04:00:00,112.36864679731713,
2023-02-21 06:00:00,118.72655596446435,
2023-02-21 08:00:00,145.72189181636344,
2023-02-21 10:30:00,117.37472779398018,
2023-02-21 11:00:00,117.56205908760484,
2023-02-21 23:59:59,115.68780811800997,c
2023-02-22 00:00:00,65.9377052046182,
2023-02-22 03:30:00,32.21988326624938,
2023-02-22 04:00:00,31.093645421324965,
2023-02-22 06:00:00,7.039320500233856,
2023-02-22 08:00:00,35.45616148054589,
2023-02-22 10:30:00,-14.498260202258592,
2023-02-22 11:00:00,-6.758103015912525,
2023-02-22 23:59:59,-22.055537266993298,c
2023-02-23 00:00:00,-18.723448117694545,
2023-02-23 03:30:00,-5.352362068189592,
2023-02-23 04:00:00,12.428257371957216,
2023-02-23 06:00:00,38.51734378977403,
2023-02-23 08:00:00,82.53724711981278,
2023-02-23 10:30:00,57.08848931053197,
2023-02-23 11:00:00,46.333326970652706,
2023-02-23 23:59:59,40.076581500038515,c
2023-02-24 00:00:00,46.1001144391378,
2023-02-24 03:30:00,66.47169612788332,
2023-02-24 04:00:00,57.801647694132754,
2023-02-24 06:00:00,45.57878729776016,
2023-02-24 08:00:00,61.67695635771821,
2023-02-24 10:30:00,61.46532774732731,
2023-02-24 11:00:00,46.182219557467704,
2023-02-24 23:59:59,58.15399285463786,w
2023-02-27 00:00:00,61.25897107940122,
2023-02-27 03:30:00,45.66576607066381,
2023-02-27 04:00:00,24.068458458487584,
2023-02-27 06:00:00,49.644557675590534,
2023-02-27 08:00:00,61.028648675261934,
2023-02-27 10:30:00,63.15414838566764,
2023-02-27 11:00:00,66.09371917494255,
2023-02-27 23:59:59,59.89144457550168,c
2023-02-28 00:00:00,85.57565857002737,
2023-02-28 03:30:00,98.99621496058501,
2023-02-28 04:00:00,64.9722727604669,
2023-02-28 06:00:00,53.638659673899895,
2023-02-28 08:00:00,69.9301541613057,
2023-02-28 10:30:00,87.73738136158403,
2023-02-28 11:00:00,113.9070699861548,
2023-02-28 23:59:59,112.17382750167292,c
2023-03-01 00:00:00,90.7034531196694,
2023-03-01 03:30:00,139.55860387879545,
2023-03-01 04:00:00,149.48200414510694,
2023-03-01 06:00:00,149.76863904506428,
2023-03-01 08:00:00,135.04609776804637,
2023-03-01 10:30:00,131.1854413623974,
2023-03-01 11:00:00,132.00499343396973,
2023-03-01 23:59:59,148.79347656190413,c
2023-03-02 00:00:00,166.60181367960098,
2023-03-02 03:30:00,121.79098438382664,
2023-03-02 04:00:00,127.4800676138496,
2023-03-02 06:00:00,117.68683046745366,
2023-03-02 08:00:00,132.99490567458878,
2023-03-02 10:30:00,129.95353528965023,
2023-03-02 11:00:00,109.34001443882744,
2023-03-02 23:59:59,113.57830472130684,c
2023-03-03 00:00:00,128.21299735706708,
2023-03-03 03:30:00,154.5476863120502,
2023-03-03 04:00:00,149.5816243313812,
2023-03-03 06:00:00,154.63623208236442,
2023-03-03 08:00:00,125.10299639562629,
2023-03-03 10:30:00,119.59917471431407,
2023-03-03 11:00:00,127.31595255520762,
2023-03-03 23:59:59,136.795924399554,w
2023-03-06 00:00:00,148.26170565508102,
2023-03-06 03:30:00,118.74446813734863,
2023-03-06 04:00:00,108.3018675585052,
2023-03-06 06:00:00,104.01827100307253,
2023-03-06 08:00:00,111.22857858528664,
2023-03-06 10:30:00,86.29046764648172,
2023-03-06 11:00:00,81.4045362928482,
2023-03-06 23:59:59,88.85878125535083,c
2023-03-07 00:00:00,97.15960119446527,
2023-03-07 03:30:00,89.58372870391435,
2023-03-07 04:00:00,81.45455535764904,
2023-03-07 06:00:00,89.37717856278658,
2023-03-07 08:00:00,111.39302358469848,
2023-03-07 10:30:00,75.1889265295186,
2023-03-07 11:00:00,87.36001906735055,
2023-03-07 23:59:59,106.16532123936298,c
2023-03-08 00:00:00,106.70885911627425,
2023-03-08 03:30:00,130.4144631584361,
2023-03-08 04:00:00,136.730174230535,
2023-03-08 06:00:00,141.70904809703188,
2023-03-08 08:00:00,124.25960963661169,
2023-03-08 10:30:00,124.66859932654899,
2023-03-08 11:00:00,127.93745893924364,
2023-03-08 23:59:59,100.47788261968685,c
2023-03-09 00:00:00,106.61376816247554,
2023-03-09 03:30:00,127.48452103707393,
2023-03-09 04:00:00,132.42201160267973,
2023-03-09 06:00:00,66.94144977120462,
2023-03-09 08:00:00,80.17515188757818,
2023-03-09 10:30:00,83.94986977517254,
2023-03-09 11:00:00,82.84942560054594,
2023-03-09 23:59:59,79.37531765251487,c
2023-03-10 00:00:00,79.37531765251487,
2023-03-10 03:30:00,79.37531765251487,
2023-03-10 04:00:00,79.37531765251487,
2023-03-10 06:00:00,79.37531765251487,
2023-03-10 08:00:00,79.37531765251487,
2023-03-10 10:30:00,79.37531765251487,
2023-03-10 11:00:00,79.37531765251487,
2023-03-10 23:59:59,79.37531765251487,w
2023-03-13 00:00:00,79.37531765251487,
2023-03-13 03:30:00,79.37531765251487,
2023-03-13 04:00:00,79.37531765251487,
2023-03-13 06:00:00,79.37531765251487,
2023-03-13 08:00:00,79.37531765251487,
2023-03-13 10:30:00,79.37531765251487,
2023-03-13 11:00:00,79.37531765251487,
2023-03-13 23:59:59,79.37531765251487,c
2023-03-14 00:00:00,79.37531765251487,
2023-03-14 03:30:00,79.37531765251487,
2023-03-14 04:00:00,79.37531765251487,
2023-03-14 06:00:00,79.37531765251487,
2023-03-14 08:00:00,79.37531765251487,
2023-03-14 10:30:00,79.37531765251487,
2023-03-14 11:00:00,79.37531765251487,
2023-03-14 23:59:59,79.37531765251487,c
2023-03-15 00:00:00,79.37531765251487,
2023-03-15 03:30:00,79.37531765251487,
2023-03-15 04:00:00,79.37531765251487,
2023-03-15 06:00:00,79.37531765251487,
2023-03-15 08:00:00,79.37531765251487,
2023-03-15 10:30:00,79.37531765251487,
2023-03-15 11:00:00,79.37531765251487,
2023-03-15 23:59:59,79.37531765251487,c
2023-03-16 00:00:00,79.37531765251487,
2023-03-16 03:30:00,79.37531765251487,
2023-03-16 04:00:00,79.37531765251487,
2023-03-16 06:00:00,79.37531765251487,
2023-03-16 08:00:00,79.37531765251487,
2023-03-16 10:30:00,79.37531765251487,
2023-03-16 11:00:00,79.37531765251487,
2023-03-16 23:59:59,79.37531765251487,c
2023-03-17 00:00:00,79.37531765251487,
2023-03-17 03:30:00,79.37531765251487,
2023-03-17 04:00:00,79.37531765251487,
2023-03-17 06:00:00,79.37531765251487,
2023-03-17 08:00:00,79.37531765251487,
2023-03-17 10:30:00,79.37531765251487,
2023-03-17 11:00:00,79.37531765251487,
2023-03-17 23:59:59,79.37531765251487,e
2023-03-20 00:00:00,79.37531765251487,
2023-03-20 03:30:00,79.37531765251487,
2023-03-20 04:00:00,79.37531765251487,
2023-03-20 06:00:00,79.37531765251487,
2023-03-20 08:00:00,79.37531765251487,
2023-03-20 10:30:00,79.37531765251487,
2023-03-20 11:00:00,79.37531765251487,
2023-03-20 23:59:59,79.37531765251487,c
2023-03-21 00:00:00,79.37531765251487,
2023-03-21 03:30:00,79.37531765251487,
2023-03-21 04:00:00,79.37531765251487,
2023-03-21 06:00:00,79.37531765251487,
2023-03-21 08:00:00,79.37531765251487,
2023-03-21 10:30:00,79.37531765251487,
2023-03-21 11:00:00,79.37531765251487,
2023-03-21 23:59:59,79.37531765251487,c
2023-03-22 00:00:00,79.37531765251487,
2023-03-22 03:30:00,79.37531765251487,
2023-03-22 04:00:00,79.37531765251487,
2023-03-22 06:00:00,79.37531765251487,
2023-03-22 08:00:00,79.37531765251487,
2023-03-22 10:30:00,79.37531765251487,
2023-03-22 11:00:00,79.37531765251487,
2023-03-22 23:59:59,79.37531765251487,c
2023-03-23 00:00:00,79.37531765251487,
2023-03-23 03:30:00,79.37531765251487,
2023-03-23 04:00:00,79.37531765251487,
2023-03-23 06:00:00,79.37531765251487,
2023-03-23 08:00:00,79.37531765251487,
2023-03-23 10:30:00,79.37531765251487,
2023-03-23 11:00:00,79.37531765251487,
2023-03-23 23:59:59,79.37531765251487,c
2023-03-24 00:00:00,79.37531765251487,
2023-03-24 03:30:00,79.37531765251487,
2023-03-24 04:00:00,79.37531765251487,
2023-03-24 06:00:00,79.37531765251487,
2023-03-24 08:00:00,79.37531765251487,
2023-03-24 10:30:00,79.37531765251487,
2023-03-24 11:00:00,79.37531765251487,
2023-03-24 23:59:59,79.37531765251487,w
2023-03-27 00:00:00,79.37531765251487,
2023-03-27 03:30:00,79.37531765251487,
2023-03-27 04:00:00,79.37531765251487,
2023-03-27 06:00:00,79.37531765251487,
2023-03-27 08:00:00,79.37531765251487,
2023-03-27 10:30:00,79.37531765251487,
2023-03-27 11:00:00,79.37531765251487,
2023-03-27 23:59:59,79.37531765251487,c
2023-03-28 00:00:00,79.37531765251487,
2023-03-28 03:30:00,79.37531765251487,
2023-03-28 04:00:00,79.37531765251487,
2023-03-28 06:00:00,79.37531765251487,
2023-03-28 08:00:00,79.37531765251487,
2023-03-28 10:30:00,79.37531765251487,
2023-03-28 11:00:00,79.37531765251487,
2023-03-28 23:59:59,79.37531765251487,c
2023-03-29 00:00:00,79.37531765251487,
2023-03-29 03:30:00,79.37531765251487,
2023-03-29 04:00:00,79.37531765251487,
2023-03-29 06:00:00,79.37531765251487,
2023-03-29 08:00:00,79.37531765251487,
2023-03-29 10:30:00,79.37531765251487,
2023-03-29 11:00:00,79.37531765251487,
2023-03-29 23:59:59,79.37531765251487,c
2023-03-30 00:00:00,79.37531765251487,
2023-03-30 03:30:00,79.37531765251487,
2023-03-30 04:00:00,79.37531765251487,
2023-03-30 06:00:00,79.37531765251487,
2023-03-30 08:00:00,79.37531765251487,
2023-03-30 10:30:00,79.37531765251487,
2023-03-30 11:00:00,79.37531765251487,
2023-03-30 23:59:59,79.37531765251487,c
2023-03-31 00:00:00,79.37531765251487,
2023-03-31 03:30:00,79.37531765251487,
2023-03-31 04:00:00,79.37531765251487,
2023-03-31 06:00:00,79.37531765251487,
2023-03-31 08:00:00,79.37531765251487,
2023-03-31 10:30:00,79.37531765251487,
2023-03-31 11:00:00,79.37531765251487,
2023-03-31 23:59:59,79.37531765251487,w
2023-04-03 00:00:00,79.37531765251487,
2023-04-03 03:30:00,79.37531765251487,
2023-04-03 04:00:00,79.37531765251487,
2023-04-03 06:00:00,79.37531765251487,
2023-04-03 08:00:00,79.37531765251487,
2023-04-03 10:30:00,79.37531765251487,
2023-04-03 11:00:00,79.37531765251487,
2023-04-03 23:59:59,79.37531765251487,c
2023-04-04 00:00:00,79.37531765251487,
2023-04-04 03:30:00,79.37531765251487,
2023-04-04 04:00:00,79.37531765251487,
2023-04-04 06:00:00,79.37531765251487,
2023-04-04 08:00:00,79.37531765251487,
2023-04-04 10:30:00,79.37531765251487,
2023-04-04 11:00:00,79.37531765251487,
2023-04-04 23:59:59,79.37531765251487,c
2023-04-05 00:00:00,79.37531765251487,
2023-04-05 03:30:00,79.37531765251487,
2023-04-05 04:00:00,79.37531765251487,
2023-04-05 06:00:00,79.37531765251487,
2023-04-05 08:00:00,79.37531765251487,
2023-04-05 10:30:00,79.37531765251487,
2023-04-05 11:00:00,79.37531765251487,
2023-04-05 23:59:59,79.37531765251487,c
2023-04-06 00:00:00,79.37531765251487,
2023-04-06 03:30:00,79.37531765251487,
2023-04-06 04:00:00,79.37531765251487,
2023-04-06 06:00:00,79.37531765251487,
2023-04-06 08:00:00,79.37531765251487,
2023-04-06 10:30:00,79.37531765251487,
2023-04-06 11:00:00,79.37531765251487,
2023-04-06 23:59:59,79.37531765251487,c
2023-04-07 00:00:00,79.37531765251487,
2023-04-07 03:30:00,79.37531765251487,
2023-04-07 04:00:00,79.37531765251487,
2023-04-07 06:00:00,79.37531765251487,
2023-04-07 08:00:00,79.37531765251487,
2023-04-07 10:30:00,79.37531765251487,
2023-04-07 11:00:00,79.37531765251487,
2023-04-07 23:59:59,79.37531765251487,w
