date,MSCI_FACT_QUAL_2021_Q2,meta
2021-04-29 00:00:00,83.74199262041543,
2021-04-29 10:00:00,89.33666893873044,
2021-04-29 10:30:00,88.1195970439635,
2021-04-29 12:00:00,89.63170275561794,
2021-04-29 13:30:00,88.09063428931665,
2021-04-29 15:00:00,90.61550257132535,
2021-04-29 15:30:30,90.61550257132535,
2021-04-29 23:59:59,86.61383568556266,c
2021-04-30 00:00:00,64.74019959387527,
2021-04-30 10:00:00,64.89608909828132,
2021-04-30 10:30:00,69.40933104930309,
2021-04-30 12:00:00,59.412006772255154,
2021-04-30 13:30:00,63.52115317707131,
2021-04-30 15:00:00,66.42022177270218,
2021-04-30 15:30:30,66.42022177270218,s
2021-04-30 23:59:59,56.78966772597994,w
2021-05-03 00:00:00,48.19289435198618,
2021-05-03 10:00:00,51.52836100085824,
2021-05-03 10:30:00,53.60016744703165,
2021-05-03 12:00:00,49.71656189374505,
2021-05-03 13:30:00,57.07439008203795,
2021-05-03 15:00:00,60.26050540817937,
2021-05-03 15:30:30,60.26050540817937,
2021-05-03 23:59:59,63.99496108588289,c
2021-05-04 00:00:00,64.07764256750926,
2021-05-04 10:00:00,59.29436723365967,
2021-05-04 10:30:00,57.531393737453925,
2021-05-04 12:00:00,38.625308804701945,
2021-05-04 13:30:00,43.11524270626131,
2021-05-04 15:00:00,45.9246332551802,
2021-05-04 15:30:30,45.9246332551802,
2021-05-04 23:59:59,56.57357966100437,c
2021-05-05 00:00:00,50.4763869410512,
2021-05-05 10:00:00,36.8062783694711,
2021-05-05 10:30:00,28.304917970143435,
2021-05-05 12:00:00,27.90993872304165,
2021-05-05 13:30:00,25.601262275907857,
2021-05-05 15:00:00,30.955393718137998,
2021-05-05 15:30:30,30.955393718137998,
2021-05-05 23:59:59,31.423726576276977,c
2021-05-06 00:00:00,43.112296681961425,
2021-05-06 10:00:00,37.73671150668497,
2021-05-06 10:30:00,28.47606258616605,
2021-05-06 12:00:00,22.69026651210703,
2021-05-06 13:30:00,23.697151016462954,
2021-05-06 15:00:00,16.897178957624362,
2021-05-06 15:30:30,16.897178957624362,
2021-05-06 23:59:59,20.665030069064585,c
2021-05-07 00:00:00,18.968332602662144,
2021-05-07 10:00:00,14.927538612349565,
2021-05-07 10:30:00,21.120691459052637,
2021-05-07 12:00:00,29.72095229073676,
2021-05-07 13:30:00,34.206523803789764,
2021-05-07 15:00:00,32.341901894600426,
2021-05-07 15:30:30,32.341901894600426,
2021-05-07 23:59:59,30.974873921423637,w
2021-05-10 00:00:00,20.191695846952086,
2021-05-10 10:00:00,9.476373194957944,
2021-05-10 10:30:00,13.434010718564878,
2021-05-10 12:00:00,16.992561198205863,
2021-05-10 13:30:00,21.954693852029322,
2021-05-10 15:00:00,11.216769728372583,
2021-05-10 15:30:30,11.216769728372583,
2021-05-10 23:59:59,5.1179197610045435,c
2021-05-11 00:00:00,-22.11966338354381,
2021-05-11 10:00:00,-4.77282024522907,
2021-05-11 10:30:00,-9.909687672069992,
2021-05-11 12:00:00,7.652077570100857,
2021-05-11 13:30:00,10.659696347994839,
2021-05-11 15:00:00,4.9669718038574615,
2021-05-11 15:30:30,4.9669718038574615,
2021-05-11 23:59:59,-0.22323012360192251,c
2021-05-12 00:00:00,-4.747931392503688,
2021-05-12 10:00:00,-14.559693506757469,
2021-05-12 10:30:00,-21.709990710537852,
2021-05-12 12:00:00,-28.054201637733797,
2021-05-12 13:30:00,-28.506034949629566,
2021-05-12 15:00:00,-36.99610774338828,
2021-05-12 15:30:30,-36.99610774338828,
2021-05-12 23:59:59,-36.21572272930871,c
2021-05-13 00:00:00,-23.147400724315162,
2021-05-13 10:00:00,-31.801185241943642,
2021-05-13 10:30:00,-36.45858676370841,
2021-05-13 12:00:00,-38.106338882696264,
2021-05-13 13:30:00,-39.432308198779424,
2021-05-13 15:00:00,-33.25668741757784,
2021-05-13 15:30:30,-33.25668741757784,
2021-05-13 23:59:59,-32.34761679660295,c
2021-05-14 00:00:00,-26.8569780251471,
2021-05-14 10:00:00,-19.480536038187836,
2021-05-14 10:30:00,-12.667781355158013,
2021-05-14 12:00:00,-17.58572920703591,
2021-05-14 13:30:00,-19.287217336140372,
2021-05-14 15:00:00,-16.947793376146592,
2021-05-14 15:30:30,-16.947793376146592,
2021-05-14 23:59:59,-12.852013777878653,w
2021-05-17 00:00:00,-14.709232853655692,
2021-05-17 10:00:00,-20.176336900837555,
2021-05-17 10:30:00,-17.200843547874058,
2021-05-17 12:00:00,-20.134016220916862,
2021-05-17 13:30:00,-20.27317157414916,
2021-05-17 15:00:00,-16.91006504527752,
2021-05-17 15:30:30,-16.91006504527752,
2021-05-17 23:59:59,-11.702505759116548,c
2021-05-18 00:00:00,-0.7633460480088843,
2021-05-18 10:00:00,10.715605877253267,
2021-05-18 10:30:00,13.168497476874961,
2021-05-18 12:00:00,9.413767202094164,
2021-05-18 13:30:00,10.40750256050336,
2021-05-18 15:00:00,4.885550137853272,
2021-05-18 15:30:30,4.885550137853272,
2021-05-18 23:59:59,0.0,a
2021-05-19 00:00:00,-1.5428898017236747,
2021-05-19 10:00:00,10.593961280523502,
2021-05-19 10:30:00,15.457967969513106,
2021-05-19 12:00:00,13.42751428614946,
2021-05-19 13:30:00,18.16825183804707,
2021-05-19 15:00:00,11.249852786568795,
2021-05-19 15:30:30,11.249852786568795,
2021-05-19 23:59:59,9.496664976510772,c
2021-05-20 00:00:00,28.367693979074204,
2021-05-20 10:00:00,27.110829596675785,
2021-05-20 10:30:00,36.56188333697418,
2021-05-20 12:00:00,24.369184015408393,
2021-05-20 13:30:00,32.940843350840794,
2021-05-20 15:00:00,26.079137062731775,
2021-05-20 15:30:30,26.079137062731775,
2021-05-20 23:59:59,26.19215288717612,c
2021-05-21 00:00:00,26.19215288717612,
2021-05-21 10:00:00,26.19215288717612,
2021-05-21 10:30:00,26.19215288717612,
2021-05-21 12:00:00,26.19215288717612,
2021-05-21 13:30:00,26.19215288717612,
2021-05-21 15:00:00,26.19215288717612,
2021-05-21 15:30:30,26.19215288717612,
2021-05-21 23:59:59,26.19215288717612,w
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
0,26.19215288717612,
2021-05-24 00:00:00,26.19215288717612,
2021-05-24 10:00:00,26.19215288717612,
2021-05-24 10:30:00,26.19215288717612,
2021-05-24 12:00:00,26.19215288717612,
2021-05-24 13:30:00,26.19215288717612,
2021-05-24 15:00:00,26.19215288717612,
2021-05-24 15:30:30,26.19215288717612,
2021-05-24 23:59:59,26.19215288717612,c
2021-05-25 00:00:00,26.19215288717612,
2021-05-25 10:00:00,26.19215288717612,
2021-05-25 10:30:00,26.19215288717612,
2021-05-25 12:00:00,26.19215288717612,
2021-05-25 13:30:00,26.19215288717612,
2021-05-25 15:00:00,26.19215288717612,
2021-05-25 15:30:30,26.19215288717612,
2021-05-25 23:59:59,26.19215288717612,c
2021-05-26 00:00:00,26.19215288717612,
2021-05-26 10:00:00,26.19215288717612,
2021-05-26 10:30:00,26.19215288717612,
2021-05-26 12:00:00,26.19215288717612,
2021-05-26 13:30:00,26.19215288717612,
2021-05-26 15:00:00,26.19215288717612,
2021-05-26 15:30:30,26.19215288717612,
2021-05-26 23:59:59,26.19215288717612,c
2021-05-27 00:00:00,26.19215288717612,
2021-05-27 10:00:00,26.19215288717612,
2021-05-27 10:30:00,26.19215288717612,
2021-05-27 12:00:00,26.19215288717612,
2021-05-27 13:30:00,26.19215288717612,
2021-05-27 15:00:00,26.19215288717612,
2021-05-27 15:30:30,26.19215288717612,
2021-05-27 23:59:59,26.19215288717612,c
2021-05-28 00:00:00,26.19215288717612,
2021-05-28 10:00:00,26.19215288717612,
2021-05-28 10:30:00,26.19215288717612,
2021-05-28 12:00:00,26.19215288717612,
2021-05-28 13:30:00,26.19215288717612,
2021-05-28 15:00:00,26.19215288717612,
2021-05-28 15:30:30,26.19215288717612,
2021-05-28 23:59:59,26.19215288717612,e
2021-05-31 00:00:00,26.19215288717612,
2021-05-31 10:00:00,26.19215288717612,
2021-05-31 10:30:00,26.19215288717612,
2021-05-31 12:00:00,26.19215288717612,
2021-05-31 13:30:00,26.19215288717612,
2021-05-31 15:00:00,26.19215288717612,
2021-05-31 15:30:30,26.19215288717612,
2021-05-31 23:59:59,26.19215288717612,c
2021-06-01 00:00:00,26.19215288717612,
2021-06-01 10:00:00,26.19215288717612,
2021-06-01 10:30:00,26.19215288717612,
2021-06-01 12:00:00,26.19215288717612,
2021-06-01 13:30:00,26.19215288717612,
2021-06-01 15:00:00,26.19215288717612,
2021-06-01 15:30:30,26.19215288717612,
2021-06-01 23:59:59,26.19215288717612,c
2021-06-02 00:00:00,26.19215288717612,
2021-06-02 10:00:00,26.19215288717612,
2021-06-02 10:30:00,26.19215288717612,
2021-06-02 12:00:00,26.19215288717612,
2021-06-02 13:30:00,26.19215288717612,
2021-06-02 15:00:00,26.19215288717612,
2021-06-02 15:30:30,26.19215288717612,
2021-06-02 23:59:59,26.19215288717612,c
2021-06-03 00:00:00,26.19215288717612,
2021-06-03 10:00:00,26.19215288717612,
2021-06-03 10:30:00,26.19215288717612,
2021-06-03 12:00:00,26.19215288717612,
2021-06-03 13:30:00,26.19215288717612,
2021-06-03 15:00:00,26.19215288717612,
2021-06-03 15:30:30,26.19215288717612,
2021-06-03 23:59:59,26.19215288717612,c
2021-06-04 00:00:00,26.19215288717612,
2021-06-04 10:00:00,26.19215288717612,
2021-06-04 10:30:00,26.19215288717612,
2021-06-04 12:00:00,26.19215288717612,
2021-06-04 13:30:00,26.19215288717612,
2021-06-04 15:00:00,26.19215288717612,
2021-06-04 15:30:30,26.19215288717612,
2021-06-04 23:59:59,26.19215288717612,w
2021-06-07 00:00:00,26.19215288717612,
2021-06-07 10:00:00,26.19215288717612,
2021-06-07 10:30:00,26.19215288717612,
2021-06-07 12:00:00,26.19215288717612,
2021-06-07 13:30:00,26.19215288717612,
2021-06-07 15:00:00,26.19215288717612,
2021-06-07 15:30:30,26.19215288717612,
2021-06-07 23:59:59,26.19215288717612,c
2021-06-08 00:00:00,26.19215288717612,
2021-06-08 10:00:00,26.19215288717612,
2021-06-08 10:30:00,26.19215288717612,
2021-06-08 12:00:00,26.19215288717612,
2021-06-08 13:30:00,26.19215288717612,
2021-06-08 15:00:00,26.19215288717612,
2021-06-08 15:30:30,26.19215288717612,
2021-06-08 23:59:59,26.19215288717612,c
2021-06-09 00:00:00,26.19215288717612,
2021-06-09 10:00:00,26.19215288717612,
2021-06-09 10:30:00,26.19215288717612,
2021-06-09 12:00:00,26.19215288717612,
2021-06-09 13:30:00,26.19215288717612,
2021-06-09 15:00:00,26.19215288717612,
2021-06-09 15:30:30,26.19215288717612,
2021-06-09 23:59:59,26.19215288717612,c
2021-06-10 00:00:00,26.19215288717612,
2021-06-10 10:00:00,26.19215288717612,
2021-06-10 10:30:00,26.19215288717612,
2021-06-10 12:00:00,26.19215288717612,
2021-06-10 13:30:00,26.19215288717612,
2021-06-10 15:00:00,26.19215288717612,
2021-06-10 15:30:30,26.19215288717612,
2021-06-10 23:59:59,26.19215288717612,c
2021-06-11 00:00:00,26.19215288717612,
2021-06-11 10:00:00,26.19215288717612,
2021-06-11 10:30:00,26.19215288717612,
2021-06-11 12:00:00,26.19215288717612,
2021-06-11 13:30:00,26.19215288717612,
2021-06-11 15:00:00,26.19215288717612,
2021-06-11 15:30:30,26.19215288717612,
2021-06-11 23:59:59,26.19215288717612,w
2021-06-14 00:00:00,26.19215288717612,
2021-06-14 10:00:00,26.19215288717612,
2021-06-14 10:30:00,26.19215288717612,
2021-06-14 12:00:00,26.19215288717612,
2021-06-14 13:30:00,26.19215288717612,
2021-06-14 15:00:00,26.19215288717612,
2021-06-14 15:30:30,26.19215288717612,
2021-06-14 23:59:59,26.19215288717612,c
2021-06-15 00:00:00,26.19215288717612,
2021-06-15 10:00:00,26.19215288717612,
2021-06-15 10:30:00,26.19215288717612,
2021-06-15 12:00:00,26.19215288717612,
2021-06-15 13:30:00,26.19215288717612,
2021-06-15 15:00:00,26.19215288717612,
2021-06-15 15:30:30,26.19215288717612,
2021-06-15 23:59:59,26.19215288717612,c
2021-06-16 00:00:00,26.19215288717612,
2021-06-16 10:00:00,26.19215288717612,
2021-06-16 10:30:00,26.19215288717612,
2021-06-16 12:00:00,26.19215288717612,
2021-06-16 13:30:00,26.19215288717612,
2021-06-16 15:00:00,26.19215288717612,
2021-06-16 15:30:30,26.19215288717612,
2021-06-16 23:59:59,26.19215288717612,c
2021-06-17 00:00:00,26.19215288717612,
2021-06-17 10:00:00,26.19215288717612,
2021-06-17 10:30:00,26.19215288717612,
2021-06-17 12:00:00,26.19215288717612,
2021-06-17 13:30:00,26.19215288717612,
2021-06-17 15:00:00,26.19215288717612,
2021-06-17 15:30:30,26.19215288717612,
2021-06-17 23:59:59,26.19215288717612,c
2021-06-18 00:00:00,26.19215288717612,
2021-06-18 10:00:00,26.19215288717612,
2021-06-18 10:30:00,26.19215288717612,
2021-06-18 12:00:00,26.19215288717612,
2021-06-18 13:30:00,26.19215288717612,
2021-06-18 15:00:00,26.19215288717612,
2021-06-18 15:30:30,26.19215288717612,
2021-06-18 23:59:59,26.19215288717612,w
