date,AS_MSCI_EM_REST_STAY_2022_Q1,meta
2021-12-29 00:00:00,302.2794130556557,
2021-12-29 01:00:00,290.25715353461203,
2021-12-29 02:30:00,290.25715353461203,
2021-12-29 03:00:00,290.25715353461203,
2021-12-29 18:30:00,290.25715353461203,
2021-12-29 20:00:00,479.64210831407365,
2021-12-29 23:00:00,458.2457699910781,
2021-12-29 23:59:59,458.7664222286063,c
2021-12-30 00:00:00,464.14957326572033,
2021-12-30 01:00:00,463.5362174525152,
2021-12-30 02:30:00,463.5362174525152,
2021-12-30 03:00:00,463.5362174525152,
2021-12-30 18:30:00,463.5362174525152,
2021-12-30 20:00:00,463.5362174525152,
2021-12-30 23:00:00,463.5362174525152,
2021-12-30 23:59:59,435.60287113331003,c
2021-12-31 00:00:00,435.60287113331003,
2021-12-31 01:00:00,435.60287113331003,
2021-12-31 02:30:00,435.60287113331003,
2021-12-31 03:00:00,435.60287113331003,
2021-12-31 18:30:00,435.60287113331003,
2021-12-31 20:00:00,435.60287113331003,
2021-12-31 23:00:00,435.60287113331003,
2021-12-31 23:59:59,435.60287113331003,w
2022-01-03 00:00:00,395.5001113488155,
2022-01-03 01:00:00,415.9362511989267,
2022-01-03 02:30:00,415.9362511989267,
2022-01-03 03:00:00,415.9362511989267,
2022-01-03 18:30:00,415.9362511989267,
2022-01-03 20:00:00,412.94949738147534,
2022-01-03 23:00:00,461.73489175141856,
2022-01-03 23:59:59,566.3231978454568,c
2022-01-04 00:00:00,571.1746606740184,
2022-01-04 01:00:00,594.6083222167141,
2022-01-04 02:30:00,594.6083222167141,
2022-01-04 03:00:00,594.6083222167141,
2022-01-04 18:30:00,594.6083222167141,
2022-01-04 20:00:00,575.5895072737217,
2022-01-04 23:00:00,570.709385733719,
2022-01-04 23:59:59,556.9056033087769,c
2022-01-05 00:00:00,555.0963118842753,
2022-01-05 01:00:00,503.8153700078585,
2022-01-05 02:30:00,503.8153700078585,
2022-01-05 03:00:00,503.8153700078585,
2022-01-05 18:30:00,503.8153700078585,
2022-01-05 20:00:00,336.0748700616913,
2022-01-05 23:00:00,281.70571184959374,
2022-01-05 23:59:59,262.6742599946843,c
2022-01-06 00:00:00,210.1702923136019,
2022-01-06 01:00:00,213.0858176071426,
2022-01-06 02:30:00,213.0858176071426,
2022-01-06 03:00:00,213.0858176071426,
2022-01-06 18:30:00,213.0858176071426,
2022-01-06 20:00:00,157.97303167324048,
2022-01-06 23:00:00,55.704736707369676,
2022-01-06 23:59:59,87.96843896031297,c
2022-01-07 00:00:00,112.55754391867451,
2022-01-07 01:00:00,90.74104294698577,
2022-01-07 02:30:00,90.74104294698577,
2022-01-07 03:00:00,90.74104294698577,
2022-01-07 18:30:00,90.74104294698577,
2022-01-07 20:00:00,90.74104294698577,
2022-01-07 23:00:00,90.74104294698577,
2022-01-07 23:59:59,74.00300012880408,w
2022-01-10 00:00:00,-39.73575807066945,
2022-01-10 01:00:00,-91.90966838655046,
2022-01-10 02:30:00,-91.90966838655046,
2022-01-10 03:00:00,-91.90966838655046,
2022-01-10 18:30:00,-91.90966838655046,
2022-01-10 20:00:00,-97.10670081724143,
2022-01-10 23:00:00,-133.62473324990006,
2022-01-10 23:59:59,-198.6658639202614,c
2022-01-11 00:00:00,-180.9041639979337,
2022-01-11 01:00:00,-183.78617094061767,
2022-01-11 02:30:00,-183.78617094061767,
2022-01-11 03:00:00,-183.78617094061767,
2022-01-11 18:30:00,-183.78617094061767,
2022-01-11 20:00:00,-47.93554695023974,
2022-01-11 23:00:00,-98.8074832659664,
2022-01-11 23:59:59,-117.35125223434758,c
2022-01-12 00:00:00,-107.78640471449538,
2022-01-12 01:00:00,-147.04259117767637,
2022-01-12 02:30:00,-147.04259117767637,
2022-01-12 03:00:00,-147.04259117767637,
2022-01-12 18:30:00,-147.04259117767637,
2022-01-12 20:00:00,-198.53046601681083,
2022-01-12 23:00:00,-181.04677886440058,
2022-01-12 23:59:59,-173.36803127371016,c
2022-01-13 00:00:00,-161.19809622565091,
2022-01-13 01:00:00,-161.58001498149602,
2022-01-13 02:30:00,-161.58001498149602,
2022-01-13 03:00:00,-161.58001498149602,
2022-01-13 18:30:00,-161.58001498149602,
2022-01-13 20:00:00,-161.63931637188622,
2022-01-13 23:00:00,-6.087192327826699,
2022-01-13 23:59:59,1.2494030785833274,c
2022-01-14 00:00:00,-18.23908714829102,
2022-01-14 01:00:00,-43.28506815141563,
2022-01-14 02:30:00,-43.28506815141563,
2022-01-14 03:00:00,-43.28506815141563,
2022-01-14 18:30:00,-43.28506815141563,
2022-01-14 20:00:00,-43.28506815141563,
2022-01-14 23:00:00,-43.28506815141563,
2022-01-14 23:59:59,-37.41373546104191,w
2022-01-17 00:00:00,24.182871005495258,
2022-01-17 01:00:00,26.69996250728792,
2022-01-17 02:30:00,26.69996250728792,
2022-01-17 03:00:00,26.69996250728792,
2022-01-17 18:30:00,26.69996250728792,
2022-01-17 20:00:00,228.22048409792362,
2022-01-17 23:00:00,294.9280281864415,
2022-01-17 23:59:59,278.4519167012569,c
2022-01-18 00:00:00,279.5571342241471,
2022-01-18 01:00:00,304.13725147533785,
2022-01-18 02:30:00,304.13725147533785,
2022-01-18 03:00:00,304.13725147533785,
2022-01-18 18:30:00,304.13725147533785,
2022-01-18 20:00:00,272.2945938067885,
2022-01-18 23:00:00,268.29609187044593,
2022-01-18 23:59:59,303.3300072918752,c
2022-01-19 00:00:00,288.93783724932865,
2022-01-19 01:00:00,243.34573603638484,
2022-01-19 02:30:00,243.34573603638484,
2022-01-19 03:00:00,243.34573603638484,
2022-01-19 18:30:00,243.34573603638484,
2022-01-19 20:00:00,211.71963284589046,
2022-01-19 23:00:00,218.64845979046234,
2022-01-19 23:59:59,207.78976444666742,c
2022-01-20 00:00:00,225.15571743528906,
2022-01-20 01:00:00,218.52573101027406,
2022-01-20 02:30:00,218.52573101027406,
2022-01-20 03:00:00,218.52573101027406,
2022-01-20 18:30:00,218.52573101027406,
2022-01-20 20:00:00,308.26080245529494,
2022-01-20 23:00:00,199.80478677694003,
2022-01-20 23:59:59,215.04154235461831,c
2022-01-21 00:00:00,208.2922811138725,
2022-01-21 01:00:00,232.92601824816253,
2022-01-21 02:30:00,232.92601824816253,
2022-01-21 03:00:00,232.92601824816253,
2022-01-21 18:30:00,232.92601824816253,
2022-01-21 20:00:00,232.92601824816253,
2022-01-21 23:00:00,232.92601824816253,
2022-01-21 23:59:59,217.53222531426806,w
2022-01-24 00:00:00,188.88694920000177,
2022-01-24 01:00:00,191.6607848942104,
2022-01-24 02:30:00,191.6607848942104,
2022-01-24 03:00:00,191.6607848942104,
