date,BCHN_2022_Q1,meta
2022-01-10 00:00:00,-10.009861210880214,
2022-01-10 10:00:00,1.6961740350308077,
2022-01-10 10:30:00,3.1924941099724933,
2022-01-10 12:00:00,2.8186040739654743,
2022-01-10 13:30:00,-10.387530555821126,
2022-01-10 15:00:00,-22.549996164630286,
2022-01-10 15:30:30,-22.549996164630286,
2022-01-10 23:59:59,-30.73935408524192,c
2022-01-11 00:00:00,-30.73935408524192,
2022-01-11 10:00:00,-37.39925400517456,
2022-01-11 10:30:00,-34.03981088023017,
2022-01-11 12:00:00,-57.232839437681015,
2022-01-11 13:30:00,-62.764660618749446,
2022-01-11 15:00:00,-69.40666348443096,
2022-01-11 15:30:30,-69.40666348443096,
2022-01-11 23:59:59,-73.05688538931759,c
2022-01-12 00:00:00,-73.05688538931759,
2022-01-12 10:00:00,-70.76256345823452,
2022-01-12 10:30:00,-73.26577755390957,
2022-01-12 12:00:00,-75.68940384646447,
2022-01-12 13:30:00,-76.00549085902384,
2022-01-12 15:00:00,-74.6822954307453,
2022-01-12 15:30:30,-74.6822954307453,
2022-01-12 23:59:59,-71.27787762939437,c
2022-01-13 00:00:00,-71.27787762939437,
2022-01-13 10:00:00,-74.50388775449818,
2022-01-13 10:30:00,-66.17431168285563,
2022-01-13 12:00:00,-63.477248418180295,
2022-01-13 13:30:00,-49.825342958053824,
2022-01-13 15:00:00,-47.43027782687578,
2022-01-13 15:30:30,-47.43027782687578,
2022-01-13 23:59:59,-38.5167369271413,c
2022-01-14 00:00:00,-38.5167369271413,
2022-01-14 10:00:00,-45.23276197953736,
2022-01-14 10:30:00,-49.54423104766319,
2022-01-14 12:00:00,-56.494120980985315,
2022-01-14 13:30:00,-49.288041700493736,
2022-01-14 15:00:00,-54.88537839149826,
2022-01-14 15:30:30,-54.88537839149826,s
2022-01-14 23:59:59,-75.21787512494103,w
2022-01-17 00:00:00,-75.21787512494103,
2022-01-17 10:00:00,-75.21787512494103,
2022-01-17 10:30:00,-75.21787512494103,
2022-01-17 12:00:00,-75.21787512494103,
2022-01-17 13:30:00,-75.21787512494103,
2022-01-17 15:00:00,-75.21787512494103,
2022-01-17 15:30:30,-75.21787512494103,
2022-01-17 23:59:59,-75.21787512494103,c
2022-01-18 00:00:00,-75.21787512494103,
2022-01-18 10:00:00,-80.1837543091745,
2022-01-18 10:30:00,-84.34092586537768,
2022-01-18 12:00:00,-85.86589325665878,
2022-01-18 13:30:00,-72.37081935763601,
2022-01-18 15:00:00,-52.513686485981374,
2022-01-18 15:30:30,-52.513686485981374,
2022-01-18 23:59:59,-53.885809770011264,c
2022-01-19 00:00:00,-53.885809770011264,
2022-01-19 10:00:00,-72.80262191516223,
2022-01-19 10:30:00,-69.96664296416841,
2022-01-19 12:00:00,-59.28595323502989,
2022-01-19 13:30:00,-63.82190256139353,
