date,MSCI_BRL_2022_Q4,meta
2022-10-06 00:00:00,-219.6002154250507,
2022-10-06 10:00:00,-202.2354321300361,
2022-10-06 10:30:00,-180.96260095019647,
2022-10-06 12:00:00,-143.4520734964865,
2022-10-06 13:30:00,-139.89747441046393,
2022-10-06 15:00:00,-124.57192011945062,
2022-10-06 15:30:30,-124.57192011945062,
2022-10-06 23:59:59,-140.17175867257492,c
2022-10-07 00:00:00,-139.18868983074367,
2022-10-07 10:00:00,-205.53128501203105,
2022-10-07 10:30:00,-224.90163165869467,
2022-10-07 12:00:00,-251.6898176721636,
2022-10-07 13:30:00,-212.23699956175847,
2022-10-07 15:00:00,-129.87008705574453,
2022-10-07 15:30:30,-129.87008705574453,
2022-10-07 23:59:59,-133.37889185344966,w
2022-10-10 00:00:00,-140.80950710992443,
2022-10-10 10:00:00,-41.11678595285389,
2022-10-10 10:30:00,-59.79519913759805,
2022-10-10 12:00:00,-34.048852305729724,
2022-10-10 13:30:00,-2.2753056811745864,
2022-10-10 15:00:00,7.209183139150809,
2022-10-10 15:30:30,7.209183139150809,
2022-10-10 23:59:59,-2.161588801620155,c
2022-10-11 00:00:00,30.49503987695698,
2022-10-11 10:00:00,57.68948794582002,
2022-10-11 10:30:00,31.34684575872143,
2022-10-11 12:00:00,31.55076775542716,
2022-10-11 13:30:00,31.716153880192678,
2022-10-11 15:00:00,82.04421928417787,
2022-10-11 15:30:30,82.04421928417787,
2022-10-11 23:59:59,60.15940304627816,c
2022-10-12 00:00:00,60.15940304627816,
2022-10-12 10:00:00,60.15940304627816,
2022-10-12 10:30:00,60.15940304627816,
2022-10-12 12:00:00,60.15940304627816,
2022-10-12 13:30:00,60.15940304627816,
2022-10-12 15:00:00,60.15940304627816,
2022-10-12 15:30:30,60.15940304627816,
2022-10-12 23:59:59,60.15940304627816,c
2022-10-13 00:00:00,80.08723612080598,
2022-10-13 10:00:00,127.2284932811026,
2022-10-13 10:30:00,149.96352035887094,
2022-10-13 12:00:00,94.23589385842729,
2022-10-13 13:30:00,74.9250939351914,
