date,SPX500_HEDGED_2022_Q4,meta
2022-10-21 00:00:00,178.91571226613456,
2022-10-21 10:00:00,176.8605786033466,
2022-10-21 10:30:00,180.05123029930797,
2022-10-21 12:00:00,183.3427457728431,
2022-10-21 13:30:00,181.97854854073844,
2022-10-21 15:00:00,183.4555484179591,
2022-10-21 15:30:30,183.4555484179591,
2022-10-21 23:59:59,180.49084452974688,w
2022-10-24 00:00:00,179.1436280137466,
2022-10-24 10:00:00,162.11409999727655,
2022-10-24 10:30:00,160.45169132465935,
2022-10-24 12:00:00,157.97011121331036,
2022-10-24 13:30:00,156.2180332714534,
2022-10-24 15:00:00,162.08377855963306,
2022-10-24 15:30:30,162.08377855963306,
2022-10-24 23:59:59,164.64137110604244,c
2022-10-25 00:00:00,156.06268077745926,
2022-10-25 10:00:00,155.57272955313215,
2022-10-25 10:30:00,155.01098507707962,
2022-10-25 12:00:00,150.42126617359293,
2022-10-25 13:30:00,151.60910284554524,
2022-10-25 15:00:00,149.11634933075499,
2022-10-25 15:30:30,149.11634933075499,
2022-10-25 23:59:59,148.07589847370812,c
2022-10-26 00:00:00,116.02269892885357,
2022-10-26 10:00:00,130.17497800701432,
2022-10-26 10:30:00,125.5432639992509,
2022-10-26 12:00:00,130.64333076399356,
2022-10-26 13:30:00,132.43608538770536,
2022-10-26 15:00:00,135.834196770782,
2022-10-26 15:30:30,135.834196770782,
2022-10-26 23:59:59,135.04195141626818,c
2022-10-27 00:00:00,160.66061133430526,
2022-10-27 10:00:00,136.58154780064638,
2022-10-27 10:30:00,133.40126924805344,
2022-10-27 12:00:00,136.89546417810152,
2022-10-27 13:30:00,134.2981370849538,
2022-10-27 15:00:00,137.8463844351117,
2022-10-27 15:30:30,137.8463844351117,
2022-10-27 23:59:59,140.9090783284273,c
2022-10-28 00:00:00,98.91979375805977,
2022-10-28 10:00:00,83.22893967217055,
2022-10-28 10:30:00,84.4214221080421,
2022-10-28 12:00:00,84.2828958434225,
2022-10-28 13:30:00,87.48144077865845,
2022-10-28 15:00:00,91.83144408040044,
2022-10-28 15:30:30,91.83144408040044,
2022-10-28 23:59:59,90.27123049902389,w
