date,FDN_2021_Q4,meta
2021-11-12 00:00:00,1436.0792907113087,
2021-11-12 10:00:00,1463.982829261939,
2021-11-12 10:30:00,1453.0354028544025,
2021-11-12 12:00:00,1431.6299164257084,
2021-11-12 13:30:00,1479.6371360619519,
2021-11-12 15:00:00,1505.5922035636904,
2021-11-12 15:30:30,1505.5922035636904,
2021-11-12 23:59:59,1536.5648914589515,w
2021-11-15 00:00:00,1558.9813190028412,
2021-11-15 10:00:00,1636.2236563981432,
2021-11-15 10:30:00,1603.9459341346906,
2021-11-15 12:00:00,1615.5891010176897,
2021-11-15 13:30:00,1614.5433244325695,
2021-11-15 15:00:00,1629.4645735972435,
2021-11-15 15:30:30,1629.4645735972435,
2021-11-15 23:59:59,1608.439916401142,c
2021-11-16 00:00:00,1572.7276267820175,
2021-11-16 10:00:00,1588.585103381196,
2021-11-16 10:30:00,1579.9910139650046,
2021-11-16 12:00:00,1669.964696907463,
2021-11-16 13:30:00,1657.712792900361,
2021-11-16 15:00:00,1693.357858421722,
2021-11-16 15:30:30,1693.357858421722,
2021-11-16 23:59:59,1684.1309097452518,c
2021-11-17 00:00:00,1644.130447869779,
2021-11-17 10:00:00,1648.6193558966884,
2021-11-17 10:30:00,1638.2813925652422,
2021-11-17 12:00:00,1625.979443730242,
2021-11-17 13:30:00,1596.661229428989,
2021-11-17 15:00:00,1626.6660692142505,
2021-11-17 15:30:30,1626.6660692142505,
2021-11-17 23:59:59,1627.971466196439,c
2021-11-18 00:00:00,1610.97843051862,
2021-11-18 10:00:00,1558.9929124015362,
2021-11-18 10:30:00,1509.731933172186,
2021-11-18 12:00:00,1593.8805409022812,
2021-11-18 13:30:00,1561.1790189563403,
2021-11-18 15:00:00,1562.7248726828498,
2021-11-18 15:30:30,1562.7248726828498,
2021-11-18 23:59:59,1572.293200106899,c
2021-11-19 00:00:00,1557.2244055156025,
2021-11-19 10:00:00,1545.7812585050056,
2021-11-19 10:30:00,1542.222578439661,
2021-11-19 12:00:00,1509.8165187799236,
2021-11-19 13:30:00,1457.8882760026331,
2021-11-19 15:00:00,1402.4532432418023,
2021-11-19 15:30:30,1402.4532432418023,s
2021-11-19 23:59:59,1362.6565839771915,w
2021-11-22 00:00:00,1285.1740695284175,
