date,WMT_WW_2018_Q4,meta
2018-11-08 00:00:00,-216.24418677849917,
2018-11-08 10:00:00,-217.8311003146708,
2018-11-08 10:30:00,-218.02221549600736,
2018-11-08 12:00:00,-218.49892552954182,
2018-11-08 13:30:00,-220.9102321321875,
2018-11-08 15:00:00,-220.14170764917878,
2018-11-08 15:30:30,-220.14170764917878,
2018-11-08 23:59:59,-217.26821059276165,c
2018-11-09 00:00:00,-223.29593813947739,
2018-11-09 10:00:00,-208.70844942529874,
2018-11-09 10:30:00,-209.76319395399094,
2018-11-09 12:00:00,-230.5891435366668,
2018-11-09 13:30:00,-224.71178580268025,
2018-11-09 15:00:00,-217.85526727669014,
2018-11-09 15:30:30,-217.85526727669014,
2018-11-09 23:59:59,-221.91889558924586,w
2018-11-12 00:00:00,-236.61687108338475,
2018-11-12 10:00:00,-235.83302935995536,
2018-11-12 10:30:00,-218.61345450877323,
2018-11-12 12:00:00,-166.443752851104,
2018-11-12 13:30:00,-164.53605577071383,
2018-11-12 15:00:00,-155.1719454555385,
2018-11-12 15:30:30,-155.1719454555385,
2018-11-12 23:59:59,-163.85243364110812,c
2018-11-13 00:00:00,-148.44141419629827,
2018-11-13 10:00:00,-136.78748423004225,
2018-11-13 10:30:00,-127.14387469915971,
2018-11-13 12:00:00,-133.39257580579223,
2018-11-13 13:30:00,-132.32095105295926,
2018-11-13 15:00:00,-138.58653238373026,
2018-11-13 15:30:30,-138.58653238373026,
2018-11-13 23:59:59,-128.76129336579368,c
2018-11-14 00:00:00,-123.94253911340013,
2018-11-14 10:00:00,-115.50018497103974,
2018-11-14 10:30:00,-102.76186768146307,
2018-11-14 12:00:00,-99.92910521445573,
2018-11-14 13:30:00,-93.41953673593476,
2018-11-14 15:00:00,-98.34185752314404,
2018-11-14 15:30:30,-98.34185752314404,
2018-11-14 23:59:59,-91.91260484925509,c
2018-11-15 00:00:00,-148.58369961047768,
2018-11-15 10:00:00,-82.3544204628773,
2018-11-15 10:30:00,-52.853641773613546,
2018-11-15 12:00:00,-30.982907641239464,
2018-11-15 13:30:00,-37.241590285267684,
2018-11-15 15:00:00,-4.164521606256068,
2018-11-15 15:30:30,-4.164521606256068,
2018-11-15 23:59:59,0.0,a
2018-11-16 00:00:00,25.718088615357132,
2018-11-16 10:00:00,75.22084420954586,
2018-11-16 10:30:00,75.67293455474599,
2018-11-16 12:00:00,113.63056001814455,
2018-11-16 13:30:00,122.1371096744582,
2018-11-16 15:00:00,110.07663147474304,
2018-11-16 15:30:30,110.07663147474304,
2018-11-16 23:59:59,105.4453490347445,w
2018-11-19 00:00:00,76.31133255895526,
2018-11-19 10:00:00,115.01997169813589,
2018-11-19 10:30:00,118.46554235319346,
2018-11-19 12:00:00,124.61421789157242,
2018-11-19 13:30:00,149.52283724014612,
2018-11-19 15:00:00,143.05828269266038,
2018-11-19 15:30:30,143.05828269266038,
2018-11-19 23:59:59,143.10840596356988,c
2018-11-20 00:00:00,217.6508721233554,
2018-11-20 10:00:00,230.84118274535018,
2018-11-20 10:30:00,232.9759059053622,
2018-11-20 12:00:00,209.5627008703567,
2018-11-20 13:30:00,205.78655915925503,
2018-11-20 15:00:00,200.60087561581508,
2018-11-20 15:30:30,200.60087561581508,
2018-11-20 23:59:59,191.55928429574072,c
2018-11-21 00:00:00,184.24559842226878,
2018-11-21 10:00:00,207.7539514384173,
2018-11-21 10:30:00,189.8963235173628,
2018-11-21 12:00:00,160.71676492983477,
2018-11-21 13:30:00,166.76955411199853,
2018-11-21 15:00:00,149.7913578426361,
2018-11-21 15:30:30,149.7913578426361,
2018-11-21 23:59:59,151.71505664252564,c
2018-11-22 00:00:00,151.71505664252564,
2018-11-22 10:00:00,151.71505664252564,
2018-11-22 10:30:00,151.71505664252564,
2018-11-22 12:00:00,151.71505664252564,
2018-11-22 13:30:00,151.71505664252564,
2018-11-22 15:00:00,151.71505664252564,
2018-11-22 15:30:30,151.71505664252564,
2018-11-22 23:59:59,151.71505664252564,c
2018-11-23 00:00:00,144.78295437984391,
2018-11-23 10:00:00,156.47730633876918,
2018-11-23 10:30:00,140.61409953597337,
2018-11-23 12:00:00,125.95196487533451,
2018-11-23 13:30:00,125.95196487533451,
2018-11-23 15:00:00,125.95196487533451,
2018-11-23 15:30:30,125.95196487533451,
2018-11-23 23:59:59,121.98872323417216,w
2018-11-26 00:00:00,105.19279781414942,
2018-11-26 10:00:00,122.40102755938844,
2018-11-26 10:30:00,106.63806729841306,
2018-11-26 12:00:00,101.5295682025723,
2018-11-26 13:30:00,124.88185998942629,
2018-11-26 15:00:00,131.90450751568974,
