date,QQQJ_2021_Q4,meta
2021-11-30 10:00:00,71.5730570881974,
2021-11-30 10:30:00,78.94598828219887,
2021-11-30 12:00:00,21.59267086582622,
2021-11-30 13:30:00,6.084659067823168,
2021-11-30 15:00:00,16.416772893923735,
2021-11-30 15:30:30,16.416772893923735,s
2021-11-30 23:59:59,2.5027704006849945,c
2021-12-01 00:00:00,23.711428971648047,
2021-12-01 10:00:00,21.756029969420524,
2021-12-01 10:30:00,30.496855139843774,
2021-12-01 12:00:00,-24.291590419829163,
2021-12-01 13:30:00,-49.429070371226544,
2021-12-01 15:00:00,-72.4759544479839,
2021-12-01 15:30:30,-72.4759544479839,
2021-12-01 23:59:59,-100.92450343424116,c
2021-12-02 00:00:00,-124.28114439035608,
2021-12-02 10:00:00,-75.56784554427145,
2021-12-02 10:30:00,-55.591123735815245,
2021-12-02 12:00:00,-74.42247237834954,
2021-12-02 13:30:00,-98.97077680478378,
2021-12-02 15:00:00,-88.74317685614801,
2021-12-02 15:30:30,-88.74317685614801,
2021-12-02 23:59:59,-79.60050767967414,c
2021-12-03 00:00:00,-65.24562162139023,
2021-12-03 10:00:00,-152.66485625061637,
2021-12-03 10:30:00,-134.79277234548,
2021-12-03 12:00:00,-122.11931747524181,
2021-12-03 13:30:00,-87.1478673950503,
2021-12-03 15:00:00,-79.31239955305273,
2021-12-03 15:30:30,-79.31239955305273,
2021-12-03 23:59:59,-79.43706928704523,w
2021-12-06 00:00:00,-56.39880818136453,
2021-12-06 10:00:00,-57.235895494949546,
2021-12-06 10:30:00,-38.44288335638521,
2021-12-06 12:00:00,-1.4545487733032587,
2021-12-06 13:30:00,-4.723055893388619,
2021-12-06 15:00:00,-7.09792770998547,
2021-12-06 15:30:30,-7.09792770998547,
2021-12-06 23:59:59,-6.6002786827682485,c
2021-12-07 00:00:00,38.07557669777634,
2021-12-07 10:00:00,45.92764128157478,
2021-12-07 10:30:00,44.94436052126434,
2021-12-07 12:00:00,76.30790431578271,
2021-12-07 13:30:00,77.23543088505494,
2021-12-07 15:00:00,88.94394985777512,
2021-12-07 15:30:30,88.94394985777512,
2021-12-07 23:59:59,90.5427791483296,c
2021-12-08 00:00:00,87.68090725806587,
2021-12-08 10:00:00,84.22002136378501,
2021-12-08 10:30:00,78.054167904402,
2021-12-08 12:00:00,104.4764246098407,
2021-12-08 13:30:00,97.00145278727973,
2021-12-08 15:00:00,84.96511497728852,
2021-12-08 15:30:30,84.96511497728852,
2021-12-08 23:59:59,96.42137838433109,c
2021-12-09 00:00:00,77.78804160175332,
2021-12-09 10:00:00,76.25803270549181,
2021-12-09 10:30:00,60.82039199339306,
2021-12-09 12:00:00,47.732168863018615,
2021-12-09 13:30:00,27.520009953195313,
2021-12-09 15:00:00,21.559223141712437,
2021-12-09 15:30:30,21.559223141712437,
2021-12-09 23:59:59,22.166463367884717,c
2021-12-10 00:00:00,17.041705300076046,
2021-12-10 10:00:00,-20.140304185843206,
2021-12-10 10:30:00,-27.79490816327848,
2021-12-10 12:00:00,-30.47056762220086,
2021-12-10 13:30:00,-27.27123580688658,
2021-12-10 15:00:00,-26.382840875770626,
2021-12-10 15:30:30,-26.382840875770626,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,0.12514467899518422,
2021-12-13 10:00:00,-11.455390534193157,
2021-12-13 10:30:00,-42.69543419198567,
2021-12-13 12:00:00,-72.59218710705795,
2021-12-13 13:30:00,-68.0187876183129,
2021-12-13 15:00:00,-76.84270699479907,
2021-12-13 15:30:30,-76.84270699479907,
2021-12-13 23:59:59,-88.09676304148684,c
2021-12-14 00:00:00,-101.78227098234674,
2021-12-14 10:00:00,-71.0139195340746,
2021-12-14 10:30:00,-46.76144836441517,
2021-12-14 12:00:00,-85.20871653358313,
2021-12-14 13:30:00,-84.67590549247643,
2021-12-14 15:00:00,-72.43002629112311,
2021-12-14 15:30:30,-72.43002629112311,
2021-12-14 23:59:59,-88.52483641672984,c
2021-12-15 00:00:00,-106.17293683400408,
2021-12-15 10:00:00,-75.49863696361354,
2021-12-15 10:30:00,-78.76529667411387,
2021-12-15 12:00:00,-81.70368915887957,
2021-12-15 13:30:00,-73.14170401044862,
2021-12-15 15:00:00,-43.829323002332785,
2021-12-15 15:30:30,-43.829323002332785,
2021-12-15 23:59:59,-29.340994007825657,c
2021-12-16 00:00:00,19.266301674874057,
2021-12-16 10:00:00,24.378616587453052,
2021-12-16 10:30:00,31.042848606974758,
2021-12-16 12:00:00,-32.52214906813674,
2021-12-16 13:30:00,-28.753975045695825,
2021-12-16 15:00:00,-75.37048470411924,
2021-12-16 15:30:30,-75.37048470411924,
2021-12-16 23:59:59,-49.846630288928054,c
2021-12-17 00:00:00,-52.77269279376378,
2021-12-17 10:00:00,-70.06726589186633,
2021-12-17 10:30:00,-45.21476958069957,
2021-12-17 12:00:00,-16.922639878056998,
2021-12-17 13:30:00,0.13834573476879086,
2021-12-17 15:00:00,-15.936482224587508,
2021-12-17 15:30:30,-15.936482224587508,
2021-12-17 23:59:59,-11.823164542889344,e
2021-12-20 00:00:00,-57.33035881713545,
2021-12-20 10:00:00,-52.642485715563,
2021-12-20 10:30:00,-22.978552793316567,
2021-12-20 12:00:00,-58.35717198895213,
2021-12-20 13:30:00,-65.13745707143585,
2021-12-20 15:00:00,-60.65510296763023,
2021-12-20 15:30:30,-60.65510296763023,
2021-12-20 23:59:59,-55.689663502707845,c
2021-12-21 00:00:00,-42.11681565699928,
2021-12-21 10:00:00,-76.26095202557462,
2021-12-21 10:30:00,-54.670562040611685,
2021-12-21 12:00:00,-11.713250582844921,
2021-12-21 13:30:00,-12.948100378468098,
2021-12-21 15:00:00,-1.9592647890490298,
2021-12-21 15:30:30,-1.9592647890490298,
2021-12-21 23:59:59,-1.863601529000789,c
2021-12-22 00:00:00,-11.263438264608112,
2021-12-22 10:00:00,16.205006000381218,
2021-12-22 10:30:00,11.172296722070314,
2021-12-22 12:00:00,33.55513439441165,
2021-12-22 13:30:00,23.193538054872306,
2021-12-22 15:00:00,18.81098054665631,
2021-12-22 15:30:30,18.81098054665631,
2021-12-22 23:59:59,27.400191000724135,c
2021-12-23 00:00:00,62.21083482058498,
2021-12-23 10:00:00,32.325005159019156,
2021-12-23 10:30:00,30.420815954563523,
2021-12-23 12:00:00,27.36499597094553,
2021-12-23 13:30:00,51.023451246222066,
2021-12-23 15:00:00,45.35386060321366,
2021-12-23 15:30:30,45.35386060321366,
2021-12-23 23:59:59,44.69120076035006,c
2021-12-24 00:00:00,44.69120076035006,
2021-12-24 10:00:00,44.69120076035006,
2021-12-24 10:30:00,44.69120076035006,
2021-12-24 12:00:00,44.69120076035006,
2021-12-24 13:30:00,44.69120076035006,
2021-12-24 15:00:00,44.69120076035006,
2021-12-24 15:30:30,44.69120076035006,
2021-12-24 23:59:59,44.69120076035006,w
2021-12-27 00:00:00,48.35115988304301,
2021-12-27 10:00:00,56.86069324666914,
2021-12-27 10:30:00,90.57694662618474,
2021-12-27 12:00:00,93.66524959118738,
2021-12-27 13:30:00,92.1086421757825,
2021-12-27 15:00:00,85.4533581593198,
2021-12-27 15:30:30,85.4533581593198,
2021-12-27 23:59:59,90.93209725302677,c
2021-12-28 00:00:00,71.97067953233523,
2021-12-28 10:00:00,95.26780432278997,
2021-12-28 10:30:00,86.7069037425183,
2021-12-28 12:00:00,58.62380121698243,
2021-12-28 13:30:00,56.68975059423724,
2021-12-28 15:00:00,57.89627167426079,
2021-12-28 15:30:30,57.89627167426079,
2021-12-28 23:59:59,57.5368189780545,c
2021-12-29 00:00:00,40.62871876530539,
2021-12-29 10:00:00,8.602288793707203,
2021-12-29 10:30:00,26.862664119582178,
2021-12-29 12:00:00,41.963697249427014,
2021-12-29 13:30:00,50.6702991549289,
2021-12-29 15:00:00,43.02442894206979,
2021-12-29 15:30:30,43.02442894206979,
2021-12-29 23:59:59,37.079237312090754,c
2021-12-30 00:00:00,34.002536467948175,
2021-12-30 10:00:00,83.74707755969189,
2021-12-30 10:30:00,57.94411556220666,
2021-12-30 12:00:00,65.95168932035608,
2021-12-30 13:30:00,67.16959301794145,
2021-12-30 15:00:00,74.59518764062022,
2021-12-30 15:30:30,74.59518764062022,
2021-12-30 23:59:59,53.29109552094678,c
2021-12-31 00:00:00,68.77364375926459,
2021-12-31 10:00:00,67.43895459924488,
2021-12-31 10:30:00,64.89292809391645,
2021-12-31 12:00:00,69.80240837799761,
2021-12-31 13:30:00,61.16212607326179,
2021-12-31 15:00:00,61.8309205113128,
2021-12-31 15:30:30,61.8309205113128,
2021-12-31 23:59:59,54.97541048682365,w
