date,NUFAM_2021_Q3,meta
2021-08-25 10:30:00,-0.67799199629398,
2021-08-25 12:00:00,2.141250558069962,
2021-08-25 13:30:00,0.4741657593747517,
2021-08-25 15:00:00,-3.048585352405797,
2021-08-25 15:30:30,-3.048585352405797,
2021-08-25 23:59:59,-3.421254879428317,c
2021-08-26 00:00:00,-12.691893554904526,
2021-08-26 10:00:00,-11.17640448537534,
2021-08-26 10:30:00,-17.159985320416546,
2021-08-26 12:00:00,-21.40191731819663,
2021-08-26 13:30:00,-22.122303324607813,
2021-08-26 15:00:00,-17.731056475704037,
2021-08-26 15:30:30,-17.731056475704037,
2021-08-26 23:59:59,-13.119285208549172,c
2021-08-27 00:00:00,-19.704834737297872,
2021-08-27 10:00:00,-11.625721931256273,
2021-08-27 10:30:00,-15.514910143164562,
2021-08-27 12:00:00,-4.134755086837325,
2021-08-27 13:30:00,1.815686357193866,
2021-08-27 15:00:00,4.585078314452186,
2021-08-27 15:30:30,4.585078314452186,
2021-08-27 23:59:59,2.5427195830104856,w
2021-08-30 00:00:00,7.662469262894679,
2021-08-30 10:00:00,6.640349212803954,
2021-08-30 10:30:00,9.069025095466209,
2021-08-30 12:00:00,4.952377794164591,
2021-08-30 13:30:00,-1.5469076973775202,
2021-08-30 15:00:00,0.682892610115234,
2021-08-30 15:30:30,0.682892610115234,s
2021-08-30 23:59:59,0.0,a
2021-08-31 00:00:00,-6.404299138654968,
2021-08-31 10:00:00,8.096737469170044,
2021-08-31 10:30:00,5.342530857063956,
2021-08-31 12:00:00,4.209706750833794,
2021-08-31 13:30:00,3.585841064111394,
2021-08-31 15:00:00,3.779716189288669,
2021-08-31 15:30:30,3.779716189288669,
2021-08-31 23:59:59,6.656035181229427,e
2021-09-01 00:00:00,1.2136620858157197,
2021-09-01 10:00:00,-10.145672731433093,
2021-09-01 10:30:00,-11.244043979858125,
2021-09-01 12:00:00,-4.097166121561374,
2021-09-01 13:30:00,-5.182959355578905,
2021-09-01 15:00:00,-0.736633433397601,
2021-09-01 15:30:30,-0.736633433397601,
2021-09-01 23:59:59,-0.9006320300358888,c
2021-09-02 00:00:00,7.562970698963857,
2021-09-02 10:00:00,3.3905124555633055,
2021-09-02 10:30:00,1.440487290646292,
2021-09-02 12:00:00,11.154197564252996,
2021-09-02 13:30:00,14.460312127087033,
2021-09-02 15:00:00,18.646020645614406,
2021-09-02 15:30:30,18.646020645614406,
2021-09-02 23:59:59,22.861351681688518,c
2021-09-03 00:00:00,21.239920973695853,
2021-09-03 10:00:00,23.266973076768622,
2021-09-03 10:30:00,17.724106585048524,
2021-09-03 12:00:00,23.76491362927446,
2021-09-03 13:30:00,26.310191953730943,
2021-09-03 15:00:00,22.24309335718815,
2021-09-03 15:30:30,22.24309335718815,
2021-09-03 23:59:59,22.596538644418317,w
2021-09-06 00:00:00,22.596538644418317,
2021-09-06 10:00:00,22.596538644418317,
2021-09-06 10:30:00,22.596538644418317,
2021-09-06 12:00:00,22.596538644418317,
2021-09-06 13:30:00,22.596538644418317,
2021-09-06 15:00:00,22.596538644418317,
2021-09-06 15:30:30,22.596538644418317,
2021-09-06 23:59:59,22.596538644418317,c
2021-09-07 00:00:00,19.148908365181498,
2021-09-07 10:00:00,28.594586141225868,
2021-09-07 10:30:00,32.68965920656027,
2021-09-07 12:00:00,32.79787599430553,
2021-09-07 13:30:00,34.10100575504634,
2021-09-07 15:00:00,33.481034606009324,
2021-09-07 15:30:30,33.481034606009324,
2021-09-07 23:59:59,31.50087807487111,c
2021-09-08 00:00:00,19.76627380811682,
2021-09-08 10:00:00,20.414820224998863,
2021-09-08 10:30:00,16.58992375764084,
2021-09-08 12:00:00,12.29612605977508,
2021-09-08 13:30:00,14.144693138790327,
2021-09-08 15:00:00,13.577381909434061,
2021-09-08 15:30:30,13.577381909434061,
2021-09-08 23:59:59,13.86772646008167,c
2021-09-09 00:00:00,20.743693688207607,
2021-09-09 10:00:00,26.498663597405972,
2021-09-09 10:30:00,22.572730177449927,
2021-09-09 12:00:00,32.39790705056558,
2021-09-09 13:30:00,30.055873555056642,
2021-09-09 15:00:00,33.65782797835836,
2021-09-09 15:30:30,33.65782797835836,
2021-09-09 23:59:59,35.63867345633808,c
2021-09-10 00:00:00,46.396866261676834,
2021-09-10 10:00:00,46.3343866213948,
2021-09-10 10:30:00,42.692213280981285,
2021-09-10 12:00:00,39.423147177007706,
2021-09-10 13:30:00,38.44130836779656,
2021-09-10 15:00:00,40.779859472988385,
2021-09-10 15:30:30,40.779859472988385,
2021-09-10 23:59:59,35.308712067365576,w
2021-09-13 00:00:00,40.82216700657949,
2021-09-13 10:00:00,43.21556795032871,
2021-09-13 10:30:00,49.3858734155994,
2021-09-13 12:00:00,50.709234641514826,
2021-09-13 13:30:00,54.45070686941066,
2021-09-13 15:00:00,50.40513542665358,
2021-09-13 15:30:30,50.40513542665358,
2021-09-13 23:59:59,51.28689210002892,c
2021-09-14 00:00:00,49.87924815246773,
2021-09-14 10:00:00,59.08836450092022,
2021-09-14 10:30:00,61.75024249700248,
2021-09-14 12:00:00,62.778828327774896,
2021-09-14 13:30:00,58.638537270216574,
2021-09-14 15:00:00,57.43570754413895,
2021-09-14 15:30:30,57.43570754413895,
2021-09-14 23:59:59,55.015264083888,c
