date,SKYY_2021_Q3,meta
2021-09-15 10:00:00,232.7264958039816,
2021-09-15 10:30:00,248.46868892718066,
2021-09-15 12:00:00,272.52992749671057,
2021-09-15 13:30:00,254.3568499750436,
2021-09-15 15:00:00,299.446356676729,
2021-09-15 15:30:30,299.446356676729,
2021-09-15 23:59:59,338.3817836685339,c
2021-09-16 00:00:00,331.7989728656016,
2021-09-16 10:00:00,374.0327024683954,
2021-09-16 10:30:00,425.38589270520833,
2021-09-16 12:00:00,434.7620845348472,
2021-09-16 13:30:00,455.94753175767096,
2021-09-16 15:00:00,455.13423198683086,
2021-09-16 15:30:30,455.13423198683086,
2021-09-16 23:59:59,464.59384751100083,c
2021-09-17 00:00:00,445.16528597270985,
2021-09-17 10:00:00,487.4378767749788,
2021-09-17 10:30:00,484.42315882927574,
2021-09-17 12:00:00,359.5939052377196,
2021-09-17 13:30:00,386.64783997648647,
2021-09-17 15:00:00,445.19994929524114,
2021-09-17 15:30:30,445.19994929524114,
2021-09-17 23:59:59,361.49294929215876,e
2021-09-20 00:00:00,247.9879054010462,
2021-09-20 10:00:00,350.37856282507164,
2021-09-20 10:30:00,295.6503894583684,
2021-09-20 12:00:00,256.6112578594714,
2021-09-20 13:30:00,250.9871271649215,
2021-09-20 15:00:00,207.58814743096332,
2021-09-20 15:30:30,207.58814743096332,
2021-09-20 23:59:59,232.28244800426023,c
2021-09-21 00:00:00,306.4464217362395,
2021-09-21 10:00:00,251.198768880256,
2021-09-21 10:30:00,243.9390720773015,
2021-09-21 12:00:00,267.8537364590643,
2021-09-21 13:30:00,229.87545730317652,
2021-09-21 15:00:00,221.77787192957908,
2021-09-21 15:30:30,221.77787192957908,
2021-09-21 23:59:59,205.80976207269055,c
2021-09-22 00:00:00,256.4064081882366,
2021-09-22 10:00:00,302.14302762342095,
2021-09-22 10:30:00,321.2427010300719,
2021-09-22 12:00:00,374.95051452517373,
2021-09-22 13:30:00,373.2305638224834,
2021-09-22 15:00:00,366.37868932917604,
2021-09-22 15:30:30,366.37868932917604,
2021-09-22 23:59:59,358.28566048191783,c
2021-09-23 00:00:00,427.2754564109757,
2021-09-23 10:00:00,363.47257042872866,
2021-09-23 10:30:00,371.3704097108107,
2021-09-23 12:00:00,417.5036465608928,
2021-09-23 13:30:00,433.5957652871748,
2021-09-23 15:00:00,418.51607492673065,
2021-09-23 15:30:30,418.51607492673065,
2021-09-23 23:59:59,430.1232339642636,c
2021-09-24 00:00:00,315.86691465575495,
2021-09-24 10:00:00,222.88891715483078,
2021-09-24 10:30:00,250.60419092105712,
2021-09-24 12:00:00,273.7580179652389,
2021-09-24 13:30:00,269.8888224484465,
2021-09-24 15:00:00,259.2619567368729,
2021-09-24 15:30:30,259.2619567368729,
2021-09-24 23:59:59,240.7275385362177,w
2021-09-27 00:00:00,262.0312521193198,
2021-09-27 10:00:00,259.0521714103886,
2021-09-27 10:30:00,300.2025765991418,
2021-09-27 12:00:00,305.96136020946074,
2021-09-27 13:30:00,280.68756820025806,
2021-09-27 15:00:00,272.91955733921145,
2021-09-27 15:30:30,272.91955733921145,
2021-09-27 23:59:59,281.72737950835517,c
2021-09-28 00:00:00,276.8038545613131,
2021-09-28 10:00:00,240.63282198465254,
2021-09-28 10:30:00,249.15723883598753,
2021-09-28 12:00:00,277.64222764572423,
2021-09-28 13:30:00,238.51215486073988,
2021-09-28 15:00:00,269.89899145006393,
2021-09-28 15:30:30,269.89899145006393,
2021-09-28 23:59:59,253.59145740013423,c
2021-09-29 00:00:00,256.6430429493182,
2021-09-29 10:00:00,255.43131280423245,
2021-09-29 10:30:00,272.5136037835289,
2021-09-29 12:00:00,194.24067942814463,
2021-09-29 13:30:00,162.57659988156092,
2021-09-29 15:00:00,212.43723931785257,
2021-09-29 15:30:30,212.43723931785257,
2021-09-29 23:59:59,204.8692399164688,c
2021-09-30 00:00:00,209.3187982160489,
2021-09-30 10:00:00,182.4523340773194,
2021-09-30 10:30:00,147.94405779094996,
2021-09-30 12:00:00,155.66791050781535,
2021-09-30 13:30:00,207.37945060122706,
2021-09-30 15:00:00,204.9499798377742,
2021-09-30 15:30:30,204.9499798377742,
2021-09-30 23:59:59,205.27599250276103,c
2021-10-01 00:00:00,232.5786118825538,
2021-10-01 10:00:00,167.18968215878363,
2021-10-01 10:30:00,159.98090910913515,
2021-10-01 12:00:00,202.19685465597604,
2021-10-01 13:30:00,210.7303512065455,
2021-10-01 15:00:00,241.80207345975828,
2021-10-01 15:30:30,241.80207345975828,
2021-10-01 23:59:59,263.482125777547,w
