date,PBW_2021_Q2,meta
2021-06-21 12:00:00,-86.94983789377437,
2021-06-21 13:30:00,-45.64178875754227,
2021-06-21 15:00:00,-68.52840920848786,
2021-06-21 15:30:30,-68.52840920848786,
2021-06-21 23:59:59,-85.31525258917036,c
2021-06-22 00:00:00,-111.52222971510791,
2021-06-22 10:00:00,-123.47655196641168,
2021-06-22 10:30:00,-108.48952079830778,
2021-06-22 12:00:00,-76.25286162836314,
2021-06-22 13:30:00,-26.65924474674773,
2021-06-22 15:00:00,-2.3348645130885757,
2021-06-22 15:30:30,-2.3348645130885757,s
2021-06-22 23:59:59,0.0,a
2021-06-23 00:00:00,25.221972830113963,
2021-06-23 10:00:00,160.54781304872918,
2021-06-23 10:30:00,198.9289832099545,
2021-06-23 12:00:00,212.94152243318462,
2021-06-23 13:30:00,217.92718926251564,
2021-06-23 15:00:00,212.29254123887324,
2021-06-23 15:30:30,212.29254123887324,
2021-06-23 23:59:59,200.75500843327526,c
2021-06-24 00:00:00,213.47765745416507,
2021-06-24 10:00:00,204.2616797889602,
2021-06-24 10:30:00,171.5524888633334,
2021-06-24 12:00:00,238.62905331931648,
2021-06-24 13:30:00,216.5717828575613,
2021-06-24 15:00:00,235.9218818763668,
2021-06-24 15:30:30,235.9218818763668,
2021-06-24 23:59:59,215.7450275143466,c
2021-06-25 00:00:00,195.81704730722018,
2021-06-25 10:00:00,189.6270000816052,
2021-06-25 10:30:00,188.07650204394193,
2021-06-25 12:00:00,198.90406897162356,
2021-06-25 13:30:00,220.08349698745826,
2021-06-25 15:00:00,196.44759130987686,
2021-06-25 15:30:30,196.44759130987686,
2021-06-25 23:59:59,150.8628296289316,w
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
0,150.8628296289316,
2021-06-28 00:00:00,189.2102890970853,
2021-06-28 10:00:00,168.8233930642118,
2021-06-28 10:30:00,177.16555994440668,
2021-06-28 12:00:00,188.4478595010882,
2021-06-28 13:30:00,187.89508562362954,
2021-06-28 15:00:00,221.34504863012387,
2021-06-28 15:30:30,221.34504863012387,
2021-06-28 23:59:59,232.79656993496138,c
2021-06-29 00:00:00,279.1695324907728,
2021-06-29 10:00:00,342.2851328366168,
2021-06-29 10:30:00,295.9527311343138,
2021-06-29 12:00:00,260.51052710079324,
2021-06-29 13:30:00,232.23210765770727,
2021-06-29 15:00:00,266.9232201311252,
2021-06-29 15:30:30,266.9232201311252,
2021-06-29 23:59:59,293.51711468739273,e
2021-06-30 00:00:00,276.8103743216021,
2021-06-30 10:00:00,325.1337769883271,
2021-06-30 10:30:00,360.6810121583102,
2021-06-30 12:00:00,277.77759985519134,
2021-06-30 13:30:00,306.34452581982674,
2021-06-30 15:00:00,286.7355790351497,
2021-06-30 15:30:30,286.7355790351497,
2021-06-30 23:59:59,261.12323483563995,c
2021-07-01 00:00:00,225.91195978245105,
2021-07-01 10:00:00,222.48422898480538,
2021-07-01 10:30:00,254.7878862450844,
2021-07-01 12:00:00,261.0073408869894,
2021-07-01 13:30:00,261.6855509301475,
2021-07-01 15:00:00,259.9717274146906,
2021-07-01 15:30:30,259.9717274146906,
2021-07-01 23:59:59,241.60849561200786,c
2021-07-02 00:00:00,222.74091456100496,
2021-07-02 10:00:00,222.36200762182085,
2021-07-02 10:30:00,228.50982536508695,
2021-07-02 12:00:00,228.75937734680315,
2021-07-02 13:30:00,209.1268645866234,
2021-07-02 15:00:00,198.0927561679231,
2021-07-02 15:30:30,198.0927561679231,
2021-07-02 23:59:59,186.30696275381794,w
2021-07-05 00:00:00,186.30696275381794,
2021-07-05 10:00:00,186.30696275381794,
2021-07-05 10:30:00,186.30696275381794,
2021-07-05 12:00:00,186.30696275381794,
2021-07-05 13:30:00,186.30696275381794,
2021-07-05 15:00:00,186.30696275381794,
2021-07-05 15:30:30,186.30696275381794,
2021-07-05 23:59:59,186.30696275381794,c
2021-07-06 00:00:00,203.6792564071976,
2021-07-06 10:00:00,186.1040208701498,
2021-07-06 10:30:00,205.17726036869666,
2021-07-06 12:00:00,193.8380986567619,
2021-07-06 13:30:00,151.19358408391219,
2021-07-06 15:00:00,131.70472770637423,
2021-07-06 15:30:30,131.70472770637423,
2021-07-06 23:59:59,142.97833510209958,c
2021-07-07 00:00:00,150.9284835475884,
2021-07-07 10:00:00,133.87902655289633,
2021-07-07 10:30:00,88.06065242109815,
2021-07-07 12:00:00,104.59718266573145,
2021-07-07 13:30:00,98.29451922964827,
2021-07-07 15:00:00,92.02769546599609,
2021-07-07 15:30:30,92.02769546599609,
2021-07-07 23:59:59,131.4612930337581,c
2021-07-08 00:00:00,106.85812064287038,
2021-07-08 10:00:00,97.89201056879529,
2021-07-08 10:30:00,119.19613675528191,
2021-07-08 12:00:00,84.3740351194688,
2021-07-08 13:30:00,85.1457251430084,
2021-07-08 15:00:00,74.19080235537209,
2021-07-08 15:30:30,74.19080235537209,
2021-07-08 23:59:59,61.49546383075491,c
2021-07-09 00:00:00,61.6210944549779,
2021-07-09 10:00:00,-8.085010312892678,
2021-07-09 10:30:00,3.613845366338566,
2021-07-09 12:00:00,-34.945489289739285,
2021-07-09 13:30:00,-38.147021400582126,
2021-07-09 15:00:00,-42.41573827323316,
2021-07-09 15:30:30,-42.41573827323316,
2021-07-09 23:59:59,-45.94205862247669,w
2021-07-12 00:00:00,-49.98591257368112,
2021-07-12 10:00:00,-92.03410871751417,
2021-07-12 10:30:00,-135.69380182005236,
2021-07-12 12:00:00,-162.7496308282436,
2021-07-12 13:30:00,-135.54444339923057,
2021-07-12 15:00:00,-135.6789204535779,
2021-07-12 15:30:30,-135.6789204535779,
2021-07-12 23:59:59,-124.69741211207301,c
2021-07-13 00:00:00,-102.99363158420772,
2021-07-13 10:00:00,-161.84939396019456,
2021-07-13 10:30:00,-164.87851466863637,
2021-07-13 12:00:00,-175.83371702273524,
2021-07-13 13:30:00,-177.859536959979,
2021-07-13 15:00:00,-197.9386990448528,
2021-07-13 15:30:30,-197.9386990448528,
2021-07-13 23:59:59,-190.6532546264941,c
