date,EU_FTSE_MIB_2023_Q1,meta
2023-02-03 11:00:00,327.33233551165404,
2023-02-03 23:59:59,319.02028470975574,w
2023-02-06 00:00:00,312.36394861523695,
2023-02-06 03:30:00,291.29802115143184,
2023-02-06 04:00:00,170.43156804114506,
2023-02-06 06:00:00,198.89057778428787,
2023-02-06 08:00:00,187.93904565664252,
2023-02-06 10:30:00,208.45146183792394,
2023-02-06 11:00:00,187.6981525384408,
2023-02-06 23:59:59,135.8323068086588,c
2023-02-07 00:00:00,164.6186645979392,
2023-02-07 03:30:00,108.81559480407532,
2023-02-07 04:00:00,102.25433480287847,
2023-02-07 06:00:00,127.15190194366915,
2023-02-07 08:00:00,155.37591949577381,
2023-02-07 10:30:00,227.9654035987228,
2023-02-07 11:00:00,217.05519151902126,
2023-02-07 23:59:59,212.44978607926942,c
2023-02-08 00:00:00,305.7653778076765,
2023-02-08 03:30:00,165.6156650682915,
2023-02-08 04:00:00,174.4421909592279,
2023-02-08 06:00:00,84.16839841419323,
2023-02-08 08:00:00,45.16302179804643,
2023-02-08 10:30:00,-8.433030840547872,
2023-02-08 11:00:00,52.96745366024152,
2023-02-08 23:59:59,41.33771154750457,c
2023-02-09 00:00:00,47.82075178111563,
2023-02-09 03:30:00,48.385764194245894,
2023-02-09 04:00:00,82.30176671039953,
2023-02-09 06:00:00,292.00399395923205,
2023-02-09 08:00:00,391.82281224527424,
2023-02-09 10:30:00,305.91144780474997,
2023-02-09 11:00:00,323.9476991345782,
2023-02-09 23:59:59,340.3406062559761,c
2023-02-10 00:00:00,321.1111908718103,
2023-02-10 03:30:00,223.73875497642166,
2023-02-10 04:00:00,213.70915098545993,
2023-02-10 06:00:00,240.45142312093822,
2023-02-10 08:00:00,234.03284752337413,
2023-02-10 10:30:00,215.3059239511722,
2023-02-10 11:00:00,199.97546656961185,
2023-02-10 23:59:59,162.2606575324412,w
2023-02-13 00:00:00,130.6428145507366,
2023-02-13 03:30:00,179.50555472945098,
2023-02-13 04:00:00,143.71301590253324,
2023-02-13 06:00:00,147.33202540135107,
2023-02-13 08:00:00,119.3859252834759,
2023-02-13 10:30:00,85.77283991277136,
2023-02-13 11:00:00,102.01793512238692,
2023-02-13 23:59:59,112.19940152172148,c
2023-02-14 00:00:00,88.87902046302133,
2023-02-14 03:30:00,91.91443932751599,
2023-02-14 04:00:00,86.31357153797535,
2023-02-14 06:00:00,112.09195242351916,
2023-02-14 08:00:00,84.99733612605269,
2023-02-14 10:30:00,119.02335992946837,
2023-02-14 11:00:00,151.70774404516305,
2023-02-14 23:59:59,142.34941453584224,c
2023-02-15 00:00:00,143.7130697606858,
2023-02-15 03:30:00,106.43940119121044,
2023-02-15 04:00:00,99.39750317285734,
2023-02-15 06:00:00,125.6948074754082,
2023-02-15 08:00:00,53.33639313539197,
2023-02-15 10:30:00,-9.084278558098958,
2023-02-15 11:00:00,-47.645826097173995,
2023-02-15 23:59:59,-49.06690417007667,c
2023-02-16 00:00:00,-47.41442251038734,
2023-02-16 03:30:00,-24.223976262720498,
2023-02-16 04:00:00,-30.288255250458405,
2023-02-16 06:00:00,76.0440071555463,
2023-02-16 08:00:00,40.57783723976081,
2023-02-16 10:30:00,25.107623761462946,
2023-02-16 11:00:00,84.38359111496902,
2023-02-16 23:59:59,65.40805520582762,c
2023-02-17 00:00:00,67.84653922067264,
2023-02-17 03:30:00,53.45460766120277,
2023-02-17 04:00:00,146.220347368474,
2023-02-17 06:00:00,359.56598478720434,
2023-02-17 08:00:00,384.44022149892226,
2023-02-17 10:30:00,339.5994456249173,
2023-02-17 11:00:00,353.1313832697733,
2023-02-17 23:59:59,340.7563190959604,w
2023-02-20 00:00:00,381.72275499730813,
2023-02-20 03:30:00,523.680551781611,
2023-02-20 04:00:00,541.0015219171792,
2023-02-20 06:00:00,574.1087209821444,
2023-02-20 08:00:00,607.5184672755008,
2023-02-20 10:30:00,606.2451165514681,
2023-02-20 11:00:00,617.2091179396298,
2023-02-20 23:59:59,620.2182603230185,c
2023-02-21 00:00:00,638.199551056277,
2023-02-21 03:30:00,683.2047571601329,
2023-02-21 04:00:00,668.0605689680046,
2023-02-21 06:00:00,579.4118609302764,
2023-02-21 08:00:00,535.8768454903325,
2023-02-21 10:30:00,511.30495353000015,
2023-02-21 11:00:00,481.1041906114251,
2023-02-21 23:59:59,472.8773333145027,c
2023-02-22 00:00:00,528.2776796506555,
2023-02-22 03:30:00,489.41449187354056,
2023-02-22 04:00:00,482.1983884862757,
2023-02-22 06:00:00,399.21449853826107,
2023-02-22 08:00:00,386.8158822403502,
2023-02-22 10:30:00,350.29318998458575,
2023-02-22 11:00:00,362.27758331943187,
2023-02-22 23:59:59,306.57310569426136,c
2023-02-23 00:00:00,298.2756437712578,
2023-02-23 03:30:00,206.69022508484932,
2023-02-23 04:00:00,258.0218661283998,
2023-02-23 06:00:00,232.2611389056642,
2023-02-23 08:00:00,256.9753475280695,
2023-02-23 10:30:00,265.3159542210369,
2023-02-23 11:00:00,261.8848251160548,
2023-02-23 23:59:59,231.72363865727493,c
2023-02-24 00:00:00,228.66109231697556,
2023-02-24 03:30:00,184.53049142343025,
2023-02-24 04:00:00,163.01958505422044,
2023-02-24 06:00:00,182.16380239535738,
2023-02-24 08:00:00,198.53969569518767,
2023-02-24 10:30:00,314.56023109808666,
2023-02-24 11:00:00,327.4162541118985,
2023-02-24 23:59:59,346.68441812228,w
2023-02-27 00:00:00,322.6357999953934,
2023-02-27 03:30:00,332.4419898466299,
2023-02-27 04:00:00,370.3279929366281,
2023-02-27 06:00:00,250.42302595531783,
2023-02-27 08:00:00,341.1637777864935,
2023-02-27 10:30:00,382.2290189654086,
2023-02-27 11:00:00,363.1101275283072,
2023-02-27 23:59:59,348.1399061276911,c
2023-02-28 00:00:00,-94.43682997417454,
2023-02-28 03:30:00,-7.047650830343628,
2023-02-28 04:00:00,-1.4712754728907385,
2023-02-28 06:00:00,17.467857874987658,
2023-02-28 08:00:00,63.585856629732916,
2023-02-28 10:30:00,95.1888501612043,
2023-02-28 11:00:00,99.5059346705184,
2023-02-28 23:59:59,128.5622780888907,c
2023-03-01 00:00:00,118.27709861558833,
2023-03-01 03:30:00,177.64705606887264,
2023-03-01 04:00:00,191.68519644127673,
2023-03-01 06:00:00,128.1985786725386,
2023-03-01 08:00:00,110.01264312171179,
2023-03-01 10:30:00,-3.3400651157435277,
2023-03-01 11:00:00,-2.2505053396384938,
2023-03-01 23:59:59,0.0,a
2023-03-02 00:00:00,1.814421689390656,
2023-03-02 03:30:00,-126.12255017542475,
2023-03-02 04:00:00,-113.11249149477499,
2023-03-02 06:00:00,-115.70380108075369,
2023-03-02 08:00:00,-64.12920445748023,
2023-03-02 10:30:00,-128.5388285598906,
2023-03-02 11:00:00,-153.0860068444572,
2023-03-02 23:59:59,-163.8894413987532,c
2023-03-03 00:00:00,-150.91200510032513,
2023-03-03 03:30:00,-115.47722511251686,
2023-03-03 04:00:00,-86.9210958080098,
2023-03-03 06:00:00,-86.59332731764107,
2023-03-03 08:00:00,-71.35195949504896,
2023-03-03 10:30:00,-72.89462711280567,
2023-03-03 11:00:00,-74.77624874521644,
2023-03-03 23:59:59,-59.60684258462925,w
2023-03-06 00:00:00,-73.99434356366874,
2023-03-06 03:30:00,7.991998754138876,
2023-03-06 04:00:00,-5.798786963946441,
2023-03-06 06:00:00,-43.371913031218355,
2023-03-06 08:00:00,-79.26256925711687,
2023-03-06 10:30:00,-107.47002078587275,
2023-03-06 11:00:00,-90.63292653016379,
2023-03-06 23:59:59,-67.17606743944998,c
2023-03-07 00:00:00,-41.070610644092085,
2023-03-07 03:30:00,-1.6383385116509999,
2023-03-07 04:00:00,-51.820356624839405,
2023-03-07 06:00:00,-129.38955070976908,
2023-03-07 08:00:00,-116.19962295944424,
2023-03-07 10:30:00,-129.9359689329417,
2023-03-07 11:00:00,-121.87150466189951,
2023-03-07 23:59:59,-175.44545718538075,c
2023-03-08 00:00:00,-133.18448717735964,
2023-03-08 03:30:00,-89.65268085602384,
2023-03-08 04:00:00,-146.52947123251352,
2023-03-08 06:00:00,-206.40684644752218,
2023-03-08 08:00:00,-199.19235959096432,
2023-03-08 10:30:00,-204.88169755292483,
2023-03-08 11:00:00,-198.12373973762533,
2023-03-08 23:59:59,-177.37540944871535,c
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
0,-177.37540944871535,
2023-03-09 00:00:00,-158.94335225090754,
2023-03-09 03:30:00,-201.5283862927031,
2023-03-09 04:00:00,-200.72922042797381,
2023-03-09 06:00:00,-236.16057652454265,
2023-03-09 08:00:00,39.56748015089215,
2023-03-09 10:30:00,80.3994800729024,
2023-03-09 11:00:00,80.026801278716,
2023-03-09 23:59:59,48.340639363797436,c
2023-03-10 00:00:00,48.340639363797436,
2023-03-10 03:30:00,48.340639363797436,
2023-03-10 04:00:00,48.340639363797436,
2023-03-10 06:00:00,48.340639363797436,
2023-03-10 08:00:00,48.340639363797436,
2023-03-10 10:30:00,48.340639363797436,
2023-03-10 11:00:00,48.340639363797436,
2023-03-10 23:59:59,48.340639363797436,w
2023-03-13 00:00:00,48.340639363797436,
2023-03-13 03:30:00,48.340639363797436,
2023-03-13 04:00:00,48.340639363797436,
2023-03-13 06:00:00,48.340639363797436,
2023-03-13 08:00:00,48.340639363797436,
2023-03-13 10:30:00,48.340639363797436,
2023-03-13 11:00:00,48.340639363797436,
2023-03-13 23:59:59,48.340639363797436,c
2023-03-14 00:00:00,48.340639363797436,
2023-03-14 03:30:00,48.340639363797436,
2023-03-14 04:00:00,48.340639363797436,
2023-03-14 06:00:00,48.340639363797436,
2023-03-14 08:00:00,48.340639363797436,
2023-03-14 10:30:00,48.340639363797436,
2023-03-14 11:00:00,48.340639363797436,
2023-03-14 23:59:59,48.340639363797436,c
2023-03-15 00:00:00,48.340639363797436,
2023-03-15 03:30:00,48.340639363797436,
2023-03-15 04:00:00,48.340639363797436,
2023-03-15 06:00:00,48.340639363797436,
2023-03-15 08:00:00,48.340639363797436,
2023-03-15 10:30:00,48.340639363797436,
2023-03-15 11:00:00,48.340639363797436,
2023-03-15 23:59:59,48.340639363797436,c
2023-03-16 00:00:00,48.340639363797436,
2023-03-16 03:30:00,48.340639363797436,
2023-03-16 04:00:00,48.340639363797436,
2023-03-16 06:00:00,48.340639363797436,
2023-03-16 08:00:00,48.340639363797436,
2023-03-16 10:30:00,48.340639363797436,
2023-03-16 11:00:00,48.340639363797436,
2023-03-16 23:59:59,48.340639363797436,c
2023-03-17 00:00:00,48.340639363797436,
2023-03-17 03:30:00,48.340639363797436,
2023-03-17 04:00:00,48.340639363797436,
2023-03-17 06:00:00,48.340639363797436,
2023-03-17 08:00:00,48.340639363797436,
2023-03-17 10:30:00,48.340639363797436,
2023-03-17 11:00:00,48.340639363797436,
2023-03-17 23:59:59,48.340639363797436,e
2023-03-20 00:00:00,48.340639363797436,
2023-03-20 03:30:00,48.340639363797436,
2023-03-20 04:00:00,48.340639363797436,
2023-03-20 06:00:00,48.340639363797436,
2023-03-20 08:00:00,48.340639363797436,
2023-03-20 10:30:00,48.340639363797436,
2023-03-20 11:00:00,48.340639363797436,
2023-03-20 23:59:59,48.340639363797436,c
2023-03-21 00:00:00,48.340639363797436,
2023-03-21 03:30:00,48.340639363797436,
2023-03-21 04:00:00,48.340639363797436,
2023-03-21 06:00:00,48.340639363797436,
2023-03-21 08:00:00,48.340639363797436,
2023-03-21 10:30:00,48.340639363797436,
2023-03-21 11:00:00,48.340639363797436,
2023-03-21 23:59:59,48.340639363797436,c
2023-03-22 00:00:00,48.340639363797436,
2023-03-22 03:30:00,48.340639363797436,
2023-03-22 04:00:00,48.340639363797436,
2023-03-22 06:00:00,48.340639363797436,
2023-03-22 08:00:00,48.340639363797436,
2023-03-22 10:30:00,48.340639363797436,
2023-03-22 11:00:00,48.340639363797436,
2023-03-22 23:59:59,48.340639363797436,c
2023-03-23 00:00:00,48.340639363797436,
2023-03-23 03:30:00,48.340639363797436,
2023-03-23 04:00:00,48.340639363797436,
2023-03-23 06:00:00,48.340639363797436,
2023-03-23 08:00:00,48.340639363797436,
2023-03-23 10:30:00,48.340639363797436,
2023-03-23 11:00:00,48.340639363797436,
2023-03-23 23:59:59,48.340639363797436,c
2023-03-24 00:00:00,48.340639363797436,
2023-03-24 03:30:00,48.340639363797436,
2023-03-24 04:00:00,48.340639363797436,
2023-03-24 06:00:00,48.340639363797436,
2023-03-24 08:00:00,48.340639363797436,
2023-03-24 10:30:00,48.340639363797436,
2023-03-24 11:00:00,48.340639363797436,
2023-03-24 23:59:59,48.340639363797436,w
2023-03-27 00:00:00,48.340639363797436,
2023-03-27 03:30:00,48.340639363797436,
2023-03-27 04:00:00,48.340639363797436,
2023-03-27 06:00:00,48.340639363797436,
2023-03-27 08:00:00,48.340639363797436,
2023-03-27 10:30:00,48.340639363797436,
2023-03-27 11:00:00,48.340639363797436,
2023-03-27 23:59:59,48.340639363797436,c
2023-03-28 00:00:00,48.340639363797436,
2023-03-28 03:30:00,48.340639363797436,
2023-03-28 04:00:00,48.340639363797436,
2023-03-28 06:00:00,48.340639363797436,
2023-03-28 08:00:00,48.340639363797436,
2023-03-28 10:30:00,48.340639363797436,
2023-03-28 11:00:00,48.340639363797436,
2023-03-28 23:59:59,48.340639363797436,c
2023-03-29 00:00:00,48.340639363797436,
2023-03-29 03:30:00,48.340639363797436,
2023-03-29 04:00:00,48.340639363797436,
2023-03-29 06:00:00,48.340639363797436,
2023-03-29 08:00:00,48.340639363797436,
2023-03-29 10:30:00,48.340639363797436,
2023-03-29 11:00:00,48.340639363797436,
2023-03-29 23:59:59,48.340639363797436,c
2023-03-30 00:00:00,48.340639363797436,
2023-03-30 03:30:00,48.340639363797436,
2023-03-30 04:00:00,48.340639363797436,
2023-03-30 06:00:00,48.340639363797436,
2023-03-30 08:00:00,48.340639363797436,
2023-03-30 10:30:00,48.340639363797436,
2023-03-30 11:00:00,48.340639363797436,
2023-03-30 23:59:59,48.340639363797436,c
2023-03-31 00:00:00,48.340639363797436,
2023-03-31 03:30:00,48.340639363797436,
2023-03-31 04:00:00,48.340639363797436,
2023-03-31 06:00:00,48.340639363797436,
2023-03-31 08:00:00,48.340639363797436,
2023-03-31 10:30:00,48.340639363797436,
2023-03-31 11:00:00,48.340639363797436,
2023-03-31 23:59:59,48.340639363797436,w
2023-04-03 00:00:00,48.340639363797436,
2023-04-03 03:30:00,48.340639363797436,
2023-04-03 04:00:00,48.340639363797436,
2023-04-03 06:00:00,48.340639363797436,
2023-04-03 08:00:00,48.340639363797436,
2023-04-03 10:30:00,48.340639363797436,
2023-04-03 11:00:00,48.340639363797436,
2023-04-03 23:59:59,48.340639363797436,c
2023-04-04 00:00:00,48.340639363797436,
2023-04-04 03:30:00,48.340639363797436,
2023-04-04 04:00:00,48.340639363797436,
2023-04-04 06:00:00,48.340639363797436,
2023-04-04 08:00:00,48.340639363797436,
2023-04-04 10:30:00,48.340639363797436,
2023-04-04 11:00:00,48.340639363797436,
2023-04-04 23:59:59,48.340639363797436,c
2023-04-05 00:00:00,48.340639363797436,
2023-04-05 03:30:00,48.340639363797436,
2023-04-05 04:00:00,48.340639363797436,
2023-04-05 06:00:00,48.340639363797436,
2023-04-05 08:00:00,48.340639363797436,
2023-04-05 10:30:00,48.340639363797436,
2023-04-05 11:00:00,48.340639363797436,
2023-04-05 23:59:59,48.340639363797436,c
2023-04-06 00:00:00,48.340639363797436,
2023-04-06 03:30:00,48.340639363797436,
2023-04-06 04:00:00,48.340639363797436,
2023-04-06 06:00:00,48.340639363797436,
2023-04-06 08:00:00,48.340639363797436,
2023-04-06 10:30:00,48.340639363797436,
2023-04-06 11:00:00,48.340639363797436,
2023-04-06 23:59:59,48.340639363797436,c
2023-04-07 00:00:00,48.340639363797436,
2023-04-07 03:30:00,48.340639363797436,
2023-04-07 04:00:00,48.340639363797436,
2023-04-07 06:00:00,48.340639363797436,
2023-04-07 08:00:00,48.340639363797436,
2023-04-07 10:30:00,48.340639363797436,
2023-04-07 11:00:00,48.340639363797436,
2023-04-07 23:59:59,48.340639363797436,w
