date,AMLP_2021_Q3,meta
2021-08-20 00:00:00,-382.9442372318991,
2021-08-20 10:00:00,-392.3625217702931,
2021-08-20 10:30:00,-392.0161785576243,
2021-08-20 12:00:00,-375.9366810597633,
2021-08-20 13:30:00,-377.8510281821769,
2021-08-20 15:00:00,-375.19729133631864,
2021-08-20 15:30:30,-375.19729133631864,
2021-08-20 23:59:59,-372.2364002385429,w
2021-08-23 00:00:00,-317.60931800382735,
2021-08-23 10:00:00,-289.3731056177955,
2021-08-23 10:30:00,-279.78235919731077,
2021-08-23 12:00:00,-289.5522768850164,
2021-08-23 13:30:00,-292.08539181508723,
2021-08-23 15:00:00,-296.9670866063461,
2021-08-23 15:30:30,-296.9670866063461,
2021-08-23 23:59:59,-272.3610369951976,c
2021-08-24 00:00:00,-278.52098951696627,
2021-08-24 10:00:00,-267.62348007093414,
2021-08-24 10:30:00,-255.7728338043558,
2021-08-24 12:00:00,-234.73804658240812,
2021-08-24 13:30:00,-230.69352661373915,
2021-08-24 15:00:00,-214.18897985050017,
2021-08-24 15:30:30,-214.18897985050017,
2021-08-24 23:59:59,-221.82521235816847,c
2021-08-25 00:00:00,-219.57299730658548,
2021-08-25 10:00:00,-236.7699235336019,
2021-08-25 10:30:00,-265.5432512213935,
2021-08-25 12:00:00,-259.7583606063018,
2021-08-25 13:30:00,-251.01073759395211,
2021-08-25 15:00:00,-269.95478935848456,
2021-08-25 15:30:30,-269.95478935848456,
2021-08-25 23:59:59,-270.4542303197323,c
2021-08-26 00:00:00,-237.24837281215338,
2021-08-26 10:00:00,-276.681866943294,
2021-08-26 10:30:00,-298.5659239103489,
2021-08-26 12:00:00,-303.66647817806444,
2021-08-26 13:30:00,-319.9632081009632,
2021-08-26 15:00:00,-327.9726899980954,
2021-08-26 15:30:30,-327.9726899980954,
2021-08-26 23:59:59,-325.4484145297724,c
2021-08-27 00:00:00,-320.7454532071742,
2021-08-27 10:00:00,-320.36266161973884,
2021-08-27 10:30:00,-311.46479124560125,
2021-08-27 12:00:00,-318.69769198076295,
2021-08-27 13:30:00,-287.9891874644522,
2021-08-27 15:00:00,-306.3777987727669,
2021-08-27 15:30:30,-306.3777987727669,
2021-08-27 23:59:59,-282.4500431547139,w
2021-08-30 00:00:00,-281.05515525144193,
2021-08-30 10:00:00,-380.01192080481286,
2021-08-30 10:30:00,-389.1289740014104,
2021-08-30 12:00:00,-369.45682290528845,
2021-08-30 13:30:00,-392.5993287492926,
2021-08-30 15:00:00,-393.44733118381174,
2021-08-30 15:30:30,-393.44733118381174,
2021-08-30 23:59:59,-379.3241320787427,c
2021-08-31 00:00:00,-385.6710234989711,
2021-08-31 10:00:00,-421.4103773521571,
2021-08-31 10:30:00,-399.6820989802099,
2021-08-31 12:00:00,-384.0396051246814,
2021-08-31 13:30:00,-368.7222157843764,
2021-08-31 15:00:00,-355.6182065838138,
2021-08-31 15:30:30,-355.6182065838138,s
2021-08-31 23:59:59,-331.6444529500424,c
2021-09-01 00:00:00,-365.2843191641908,
2021-09-01 10:00:00,-377.87136948737697,
2021-09-01 10:30:00,-384.9055790465489,
2021-09-01 12:00:00,-408.1844337149402,
2021-09-01 13:30:00,-411.46040700425493,
2021-09-01 15:00:00,-407.08357166677644,
2021-09-01 15:30:30,-407.08357166677644,
