date,DGRO_2021_Q2,meta
2021-06-15 12:00:00,73.70344888894613,
2021-06-15 13:30:00,53.166756333554076,
2021-06-15 15:00:00,45.80941341076198,
2021-06-15 15:30:30,45.80941341076198,
2021-06-15 23:59:59,47.875678795935755,c
2021-06-16 00:00:00,66.77628295222883,
2021-06-16 10:00:00,95.05769905128454,
2021-06-16 10:30:00,89.66410871701328,
2021-06-16 12:00:00,76.04916798324143,
2021-06-16 13:30:00,92.90723530005721,
2021-06-16 15:00:00,72.88073542983693,
2021-06-16 15:30:30,72.88073542983693,
2021-06-16 23:59:59,65.12055790476518,c
2021-06-17 00:00:00,52.2645742449339,
2021-06-17 10:00:00,91.12627658725864,
2021-06-17 10:30:00,108.91774264091839,
2021-06-17 12:00:00,151.5839946588144,
2021-06-17 13:30:00,143.4109711487049,
2021-06-17 15:00:00,149.11016794816032,
2021-06-17 15:30:30,149.11016794816032,
2021-06-17 23:59:59,140.96211424171054,c
2021-06-18 00:00:00,170.08388810365489,
2021-06-18 10:00:00,162.30374667369495,
2021-06-18 10:30:00,169.8295101003165,
2021-06-18 12:00:00,161.43929956708428,
2021-06-18 13:30:00,167.72479511466486,
2021-06-18 15:00:00,169.77692897354189,
2021-06-18 15:30:30,169.77692897354189,
2021-06-18 23:59:59,159.23388763436992,e
2021-06-21 00:00:00,150.14896714379495,
2021-06-21 10:00:00,135.88415528394603,
2021-06-21 10:30:00,119.79304944924525,
2021-06-21 12:00:00,121.07832840840604,
2021-06-21 13:30:00,122.66980257807688,
2021-06-21 15:00:00,119.26858510541592,
2021-06-21 15:30:30,119.26858510541592,
2021-06-21 23:59:59,112.44956834849086,c
2021-06-22 00:00:00,113.52848297625496,
2021-06-22 10:00:00,120.06699503733319,
2021-06-22 10:30:00,120.76652755746636,
2021-06-22 12:00:00,111.96810046699807,
2021-06-22 13:30:00,115.0284163339685,
2021-06-22 15:00:00,102.4781650732915,
2021-06-22 15:30:30,102.4781650732915,
2021-06-22 23:59:59,105.96413700780727,c
2021-06-23 00:00:00,99.66128464914482,
2021-06-23 10:00:00,101.05253104002168,
2021-06-23 10:30:00,94.61652356293143,
2021-06-23 12:00:00,97.61532842966494,
2021-06-23 13:30:00,95.7131406173794,
2021-06-23 15:00:00,66.72642471700408,
2021-06-23 15:30:30,66.72642471700408,
2021-06-23 23:59:59,71.77165605529274,c
2021-06-24 00:00:00,64.19611166310631,
2021-06-24 10:00:00,76.66895715511214,
2021-06-24 10:30:00,73.39055016676673,
2021-06-24 12:00:00,67.81579086586237,
2021-06-24 13:30:00,59.19145514462639,
2021-06-24 15:00:00,53.9537920128314,
2021-06-24 15:30:30,53.9537920128314,
2021-06-24 23:59:59,55.83626647970095,c
2021-06-25 00:00:00,66.28692458300532,
2021-06-25 10:00:00,76.06149704727886,
2021-06-25 10:30:00,77.34499440335105,
2021-06-25 12:00:00,64.82589142526103,
2021-06-25 13:30:00,72.31562060225315,
2021-06-25 15:00:00,71.53139394751611,
2021-06-25 15:30:30,71.53139394751611,
2021-06-25 23:59:59,75.09320537894848,w
2021-06-28 00:00:00,80.59280327727959,
2021-06-28 10:00:00,89.2892193502446,
2021-06-28 10:30:00,98.11635839738892,
2021-06-28 12:00:00,98.08853181030008,
2021-06-28 13:30:00,101.51050843700125,
2021-06-28 15:00:00,97.5120087737871,
2021-06-28 15:30:30,97.5120087737871,
2021-06-28 23:59:59,93.73588893141914,c
2021-06-29 00:00:00,89.46585907557721,
2021-06-29 10:00:00,95.43556279461677,
2021-06-29 10:30:00,100.94114815085811,
2021-06-29 12:00:00,104.2581020176408,
2021-06-29 13:30:00,116.18792742630933,
2021-06-29 15:00:00,118.6824175348064,
2021-06-29 15:30:30,118.6824175348064,
2021-06-29 23:59:59,112.83462240147605,c
2021-06-30 00:00:00,117.75055890917633,
2021-06-30 10:00:00,102.74527270262229,
2021-06-30 10:30:00,102.25250601168989,
2021-06-30 12:00:00,102.35355738235569,
2021-06-30 13:30:00,99.26605144683185,
2021-06-30 15:00:00,96.50297772848091,
2021-06-30 15:30:30,96.50297772848091,
2021-06-30 23:59:59,98.28083200872265,c
2021-07-01 00:00:00,83.64515187771849,
2021-07-01 10:00:00,105.40089920142213,
2021-07-01 10:30:00,105.4978408496255,
2021-07-01 12:00:00,109.93130785311439,
2021-07-01 13:30:00,108.10809226154481,
2021-07-01 15:00:00,105.8399677630249,
2021-07-01 15:30:30,105.8399677630249,
2021-07-01 23:59:59,106.388477311197,c
2021-07-02 00:00:00,103.52984096341618,
2021-07-02 10:00:00,111.90303982836849,
2021-07-02 10:30:00,107.61985046715279,
2021-07-02 12:00:00,114.50451749660988,
2021-07-02 13:30:00,112.83154550530901,
2021-07-02 15:00:00,113.79405080727668,
2021-07-02 15:30:30,113.79405080727668,
2021-07-02 23:59:59,115.99288636770848,w
