date,FTSE_NA_REIT_2021_Q3,meta
2021-09-01 10:30:00,-66.11543817327208,
2021-09-01 12:00:00,-27.459845295213995,
2021-09-01 13:30:00,-9.582269771500819,
2021-09-01 15:00:00,-5.357311366004865,
2021-09-01 15:30:30,-5.357311366004865,
2021-09-01 23:59:59,0.0,a
2021-09-02 00:00:00,27.791537866983504,
2021-09-02 10:00:00,-21.777956051625324,
2021-09-02 10:30:00,-44.02439736510087,
2021-09-02 12:00:00,-45.554202201972316,
2021-09-02 13:30:00,-14.916913418121794,
2021-09-02 15:00:00,16.535175521757537,
2021-09-02 15:30:30,16.535175521757537,
2021-09-02 23:59:59,20.644619731475473,c
2021-09-03 00:00:00,-8.300803135412252,
2021-09-03 10:00:00,57.562587621844045,
2021-09-03 10:30:00,61.653744927685125,
2021-09-03 12:00:00,109.21738974446691,
2021-09-03 13:30:00,101.84360989796176,
2021-09-03 15:00:00,102.09603241007983,
2021-09-03 15:30:30,102.09603241007983,
2021-09-03 23:59:59,90.72825130471244,w
2021-09-06 00:00:00,90.72825130471244,
2021-09-06 10:00:00,90.72825130471244,
2021-09-06 10:30:00,90.72825130471244,
2021-09-06 12:00:00,90.72825130471244,
2021-09-06 13:30:00,90.72825130471244,
2021-09-06 15:00:00,90.72825130471244,
2021-09-06 15:30:30,90.72825130471244,
2021-09-06 23:59:59,90.72825130471244,c
2021-09-07 00:00:00,23.487699272120494,
2021-09-07 10:00:00,52.13211448927245,
2021-09-07 10:30:00,52.09181530736032,
2021-09-07 12:00:00,126.13534060727454,
2021-09-07 13:30:00,134.6237751839227,
2021-09-07 15:00:00,134.37980998772184,
2021-09-07 15:30:30,134.37980998772184,
2021-09-07 23:59:59,134.6263709668616,c
2021-09-08 00:00:00,127.48673905505746,
2021-09-08 10:00:00,78.14903941351224,
2021-09-08 10:30:00,92.058320914933,
2021-09-08 12:00:00,90.32044594696424,
2021-09-08 13:30:00,106.74916567969638,
2021-09-08 15:00:00,108.56239405798772,
2021-09-08 15:30:30,108.56239405798772,
2021-09-08 23:59:59,108.45507922620197,c
2021-09-09 00:00:00,108.69347265863792,
2021-09-09 10:00:00,72.65810269546114,
2021-09-09 10:30:00,40.80876998826227,
2021-09-09 12:00:00,46.25799379908403,
2021-09-09 13:30:00,45.19899282166568,
2021-09-09 15:00:00,39.06181653991632,
2021-09-09 15:30:30,39.06181653991632,
2021-09-09 23:59:59,33.92551464686403,c
2021-09-10 00:00:00,-43.02851026999815,
2021-09-10 10:00:00,-36.637925561406064,
2021-09-10 10:30:00,-22.22135414207105,
2021-09-10 12:00:00,-1.3053114305270128,
2021-09-10 13:30:00,10.118031232849148,
2021-09-10 15:00:00,33.84766294279757,
2021-09-10 15:30:30,33.84766294279757,
2021-09-10 23:59:59,30.523808229502833,w
2021-09-13 00:00:00,10.36845536330486,
2021-09-13 10:00:00,8.799728014707853,
2021-09-13 10:30:00,-18.40792123212725,
2021-09-13 12:00:00,-15.89834409728212,
2021-09-13 13:30:00,-31.82843938116605,
2021-09-13 15:00:00,-24.886751308349403,
2021-09-13 15:30:30,-24.886751308349403,
2021-09-13 23:59:59,-19.85239901617797,c
2021-09-14 00:00:00,-30.822325733920934,
2021-09-14 10:00:00,26.30056453816985,
2021-09-14 10:30:00,45.6991067105638,
2021-09-14 12:00:00,24.004120551978872,
2021-09-14 13:30:00,5.655286843718272,
2021-09-14 15:00:00,-6.243780800291461,
2021-09-14 15:30:30,-6.243780800291461,
2021-09-14 23:59:59,-30.896801567500347,c
2021-09-15 00:00:00,-33.7849143224181,
2021-09-15 10:00:00,-35.293368114368036,
2021-09-15 10:30:00,-28.899830420983108,
2021-09-15 12:00:00,-24.175945214622402,
2021-09-15 13:30:00,9.335298118883088,
2021-09-15 15:00:00,12.91303443220454,
2021-09-15 15:30:30,12.91303443220454,
2021-09-15 23:59:59,-0.42127471683545537,c
2021-09-16 00:00:00,-9.519204072301818,
2021-09-16 10:00:00,-0.7172244094866755,
2021-09-16 10:30:00,-3.9939660561429946,
2021-09-16 12:00:00,15.9307460837299,
2021-09-16 13:30:00,17.685307076267236,
2021-09-16 15:00:00,29.693088591922447,
2021-09-16 15:30:30,29.693088591922447,
2021-09-16 23:59:59,49.05939959191221,c
2021-09-17 00:00:00,54.98565688720498,
2021-09-17 10:00:00,31.736483798535915,
2021-09-17 10:30:00,34.40704691884798,
2021-09-17 12:00:00,59.974705491967825,
2021-09-17 13:30:00,108.377218615983,
2021-09-17 15:00:00,123.2980181450763,
2021-09-17 15:30:30,123.2980181450763,
2021-09-17 23:59:59,203.8976885454873,e
2021-09-20 00:00:00,165.22985872060428,
2021-09-20 10:00:00,158.25106784989578,
2021-09-20 10:30:00,176.6341127483471,
2021-09-20 12:00:00,143.56266480353395,
2021-09-20 13:30:00,114.92531862591875,
2021-09-20 15:00:00,103.52268573983827,
2021-09-20 15:30:30,103.52268573983827,
2021-09-20 23:59:59,88.39816189154715,c
2021-09-21 00:00:00,81.65849849926997,
2021-09-21 10:00:00,69.25341604710684,
2021-09-21 10:30:00,73.57062152239143,
2021-09-21 12:00:00,108.20215618195436,
2021-09-21 13:30:00,82.99207802614967,
2021-09-21 15:00:00,90.01187171210006,
2021-09-21 15:30:30,90.01187171210006,
2021-09-21 23:59:59,83.7525215418483,c
2021-09-22 00:00:00,58.563169955034255,
2021-09-22 10:00:00,49.79956903452512,
2021-09-22 10:30:00,94.48670162455915,
2021-09-22 12:00:00,80.16961736256224,
2021-09-22 13:30:00,104.15951040570565,
2021-09-22 15:00:00,111.51112419612889,
2021-09-22 15:30:30,111.51112419612889,
2021-09-22 23:59:59,116.02566351644498,c
2021-09-23 00:00:00,107.80322193614609,
2021-09-23 10:00:00,93.91115582239718,
2021-09-23 10:30:00,27.105553920130546,
2021-09-23 12:00:00,-34.39600385131803,
2021-09-23 13:30:00,-15.327239822894171,
2021-09-23 15:00:00,43.86181444766544,
2021-09-23 15:30:30,43.86181444766544,
2021-09-23 23:59:59,42.98937233449544,c
2021-09-24 00:00:00,51.220344278972675,
2021-09-24 10:00:00,-14.298609961607099,
2021-09-24 10:30:00,-33.50563945700594,
2021-09-24 12:00:00,-41.321570266453136,
2021-09-24 13:30:00,-16.320668886330054,
2021-09-24 15:00:00,2.7215603210360086,
2021-09-24 15:30:30,2.7215603210360086,
2021-09-24 23:59:59,-3.3016131044524855,w
2021-09-27 00:00:00,-44.8504766049864,
2021-09-27 10:00:00,-124.62202204807079,
2021-09-27 10:30:00,-133.73464527557417,
2021-09-27 12:00:00,-138.85437703798493,
2021-09-27 13:30:00,-121.41345997341648,
2021-09-27 15:00:00,-118.22210867818865,
2021-09-27 15:30:30,-118.22210867818865,
2021-09-27 23:59:59,-110.96655956308325,c
2021-09-28 00:00:00,-147.03013613505811,
2021-09-28 10:00:00,-141.1467289630907,
2021-09-28 10:30:00,-137.5726874485356,
2021-09-28 12:00:00,-187.45669187394492,
2021-09-28 13:30:00,-167.19931101658983,
2021-09-28 15:00:00,-148.84400594832505,
2021-09-28 15:30:30,-148.84400594832505,
2021-09-28 23:59:59,-145.16888609606792,c
2021-09-29 00:00:00,-143.00197935273138,
2021-09-29 10:00:00,-134.1675811689854,
2021-09-29 10:30:00,-135.1477337986031,
2021-09-29 12:00:00,-155.90073207652893,
2021-09-29 13:30:00,-157.44989032985552,
2021-09-29 15:00:00,-156.58775596347903,
2021-09-29 15:30:30,-156.58775596347903,
2021-09-29 23:59:59,-157.90519918144253,c
2021-09-30 00:00:00,-148.74202365547535,
2021-09-30 10:00:00,-131.30247521055549,
2021-09-30 10:30:00,-107.08848983975804,
2021-09-30 12:00:00,-138.1177564009605,
2021-09-30 13:30:00,-134.80632336497365,
2021-09-30 15:00:00,-158.93779428045787,
2021-09-30 15:30:30,-158.93779428045787,
2021-09-30 23:59:59,-160.33153801854053,c
2021-10-01 00:00:00,-157.7993489536368,
2021-10-01 10:00:00,-209.83841569445997,
2021-10-01 10:30:00,-196.227550197916,
2021-10-01 12:00:00,-178.86064360723628,
2021-10-01 13:30:00,-214.86991251226732,
2021-10-01 15:00:00,-206.47240880500942,
2021-10-01 15:30:30,-206.47240880500942,
2021-10-01 23:59:59,-216.78295026971182,w
