date,EU_SXXEP6_AD_2021_Q4,meta
2021-11-19 23:59:59,-327.5147231442269,w
2021-11-22 00:00:00,-306.64049454292945,
2021-11-22 03:30:00,-289.89022188439435,
2021-11-22 04:00:00,-276.52342059659543,
2021-11-22 06:00:00,-263.22220731627147,
2021-11-22 08:00:00,-225.83756290050474,
2021-11-22 10:30:00,-221.2715125626147,
2021-11-22 11:00:00,-213.1810458249745,
2021-11-22 23:59:59,-225.5587856388862,c
2021-11-23 00:00:00,-199.69389146469348,
2021-11-23 03:30:00,-249.8925294744938,
2021-11-23 04:00:00,-246.23670861109883,
2021-11-23 06:00:00,-248.82316482501267,
2021-11-23 08:00:00,-243.95810692727719,
2021-11-23 10:30:00,-251.4048219813492,
2021-11-23 11:00:00,-263.99985789960897,
2021-11-23 23:59:59,-256.964041204046,c
2021-11-24 00:00:00,-225.10659414996792,
2021-11-24 03:30:00,-226.02919423705964,
2021-11-24 04:00:00,-214.18928588765004,
2021-11-24 06:00:00,-223.100754571204,
2021-11-24 08:00:00,-217.89585978916318,
2021-11-24 10:30:00,-253.69828988442828,
2021-11-24 11:00:00,-254.40335195875525,
2021-11-24 23:59:59,-252.5277225388595,c
2021-11-25 00:00:00,-232.12050848424713,
2021-11-25 03:30:00,-186.14469912932975,
2021-11-25 04:00:00,-186.02201943581372,
2021-11-25 06:00:00,-194.60646719208785,
2021-11-25 08:00:00,-211.07073228490185,
2021-11-25 10:30:00,-221.0963611747419,
2021-11-25 11:00:00,-212.71838983915427,
2021-11-25 23:59:59,-222.2134805111474,c
2021-11-26 00:00:00,-246.08294923016024,
2021-11-26 03:30:00,-199.30705077042035,
2021-11-26 04:00:00,-258.09350912599245,
2021-11-26 06:00:00,-230.5290047003357,
2021-11-26 08:00:00,-232.4432983934372,
2021-11-26 10:30:00,-236.01352978828584,
2021-11-26 11:00:00,-220.45970143696013,
2021-11-26 23:59:59,-208.84665916388894,w
2021-11-29 00:00:00,-198.74214034070678,
2021-11-29 03:30:00,-187.41373381730682,
2021-11-29 04:00:00,-186.30196698126247,
2021-11-29 06:00:00,-160.1247977659059,
2021-11-29 08:00:00,-145.88074891654128,
2021-11-29 10:30:00,-118.94094863921782,
2021-11-29 11:00:00,-124.46361469534918,
2021-11-29 23:59:59,-123.69155642874352,c
2021-11-30 00:00:00,-111.10394501113478,
2021-11-30 03:30:00,-104.8817724154419,
2021-11-30 04:00:00,-81.85226668125483,
2021-11-30 06:00:00,-81.02121151068445,
2021-11-30 08:00:00,-22.028575900555325,
2021-11-30 10:30:00,-29.728273955597615,
2021-11-30 11:00:00,-12.396426559995462,
2021-11-30 23:59:59,-16.212845378261363,c
2021-12-01 00:00:00,-25.715589375420677,
2021-12-01 03:30:00,-70.56216449208705,
2021-12-01 04:00:00,-59.58951262255914,
2021-12-01 06:00:00,-60.4431954020979,
2021-12-01 08:00:00,-52.221476388091105,
2021-12-01 10:30:00,-5.49462588290703,
2021-12-01 11:00:00,-2.2900185132680235,
2021-12-01 23:59:59,0.0,a
2021-12-02 00:00:00,35.52584533407094,
2021-12-02 03:30:00,19.224579324324168,
2021-12-02 04:00:00,42.376277129286336,
2021-12-02 06:00:00,44.08138340495543,
2021-12-02 08:00:00,49.798304778513284,
2021-12-02 10:30:00,49.45211794988745,
2021-12-02 11:00:00,59.71875008298798,
2021-12-02 23:59:59,41.739373452793416,c
2021-12-03 00:00:00,28.09401184718422,
2021-12-03 03:30:00,20.988026142048284,
2021-12-03 04:00:00,-27.273337701052014,
2021-12-03 06:00:00,-10.582573453439636,
2021-12-03 08:00:00,-40.912537173918736,
2021-12-03 10:30:00,-64.86765180051157,
2021-12-03 11:00:00,-66.21167613314105,
2021-12-03 23:59:59,-52.718839560629476,w
2021-12-06 00:00:00,-76.78950229897328,
2021-12-06 03:30:00,-56.82441065150101,
2021-12-06 04:00:00,-38.41516182204873,
2021-12-06 06:00:00,-76.90497813060006,
2021-12-06 08:00:00,-82.71758526915983,
2021-12-06 10:30:00,-141.89955884171582,
2021-12-06 11:00:00,-153.90230556132656,
2021-12-06 23:59:59,-159.095682097289,c
2021-12-07 00:00:00,-159.095682097289,
2021-12-07 03:30:00,-105.32102997219317,
2021-12-07 04:00:00,-114.14740592550106,
2021-12-07 06:00:00,-104.54235430350013,
2021-12-07 08:00:00,-82.14132981019247,
2021-12-07 10:30:00,-72.7999228588751,
2021-12-07 11:00:00,-64.8728727155169,
2021-12-07 23:59:59,-54.44265200869131,c
2021-12-08 00:00:00,-28.39498918668164,
2021-12-08 03:30:00,-16.93376624254961,
2021-12-08 04:00:00,-14.291596564047722,
2021-12-08 06:00:00,10.965560627798595,
2021-12-08 08:00:00,-16.93258672585489,
2021-12-08 10:30:00,-45.04750423669475,
2021-12-08 11:00:00,-44.562708196955555,
2021-12-08 23:59:59,-46.47488012151757,c
2021-12-09 00:00:00,-32.52772638535248,
2021-12-09 03:30:00,12.199231504168893,
2021-12-09 04:00:00,26.015815658979363,
2021-12-09 06:00:00,16.301005214535735,
2021-12-09 08:00:00,20.048332980293026,
2021-12-09 10:30:00,34.56912375835395,
2021-12-09 11:00:00,34.49410302205115,
2021-12-09 23:59:59,36.50007499237904,c
2021-12-10 00:00:00,25.284358199719918,
2021-12-10 03:30:00,32.40734719646616,
2021-12-10 04:00:00,24.300665250868178,
2021-12-10 06:00:00,59.56510891488688,
2021-12-10 08:00:00,59.82684711577167,
2021-12-10 10:30:00,35.76807527480696,
2021-12-10 11:00:00,35.54172269161131,
2021-12-10 23:59:59,37.81516946921215,w
2021-12-13 00:00:00,76.7465260945703,
2021-12-13 03:30:00,106.45649515837636,
2021-12-13 04:00:00,109.43678675696219,
2021-12-13 06:00:00,136.66159494325484,
2021-12-13 08:00:00,140.84093181643993,
2021-12-13 10:30:00,146.7789252216255,
2021-12-13 11:00:00,150.04056294824,
2021-12-13 23:59:59,167.97036183755245,c
2021-12-14 00:00:00,150.24504804362527,
2021-12-14 03:30:00,147.9955327298876,
2021-12-14 04:00:00,135.9092764578811,
2021-12-14 06:00:00,144.41643863029867,
2021-12-14 08:00:00,135.67727096581257,
2021-12-14 10:30:00,109.4065812590843,
2021-12-14 11:00:00,98.67148683340588,
2021-12-14 23:59:59,89.17513024350092,c
2021-12-15 00:00:00,104.67745884847,
2021-12-15 03:30:00,115.91573003140729,
2021-12-15 04:00:00,120.39277770990611,
2021-12-15 06:00:00,112.26509145788395,
2021-12-15 08:00:00,102.51017540588441,
2021-12-15 10:30:00,80.3600185918092,
2021-12-15 11:00:00,91.00067138877898,
2021-12-15 23:59:59,89.15127690394843,c
2021-12-16 00:00:00,81.85982393282961,
2021-12-16 03:30:00,3.2563376653695286,
2021-12-16 04:00:00,-45.800135307549,
2021-12-16 06:00:00,-10.1143005327433,
2021-12-16 08:00:00,13.522957574774637,
2021-12-16 10:30:00,-0.8667802304437373,
2021-12-16 11:00:00,-15.719281546456614,
2021-12-16 23:59:59,-8.654998748627804,c
2021-12-17 00:00:00,-14.17440149222898,
2021-12-17 03:30:00,-28.63075948284245,
2021-12-17 04:00:00,-70.17114538000624,
2021-12-17 06:00:00,-143.5715929633716,
2021-12-17 08:00:00,-164.17476921405728,
2021-12-17 10:30:00,-247.44266682485613,
2021-12-17 11:00:00,-224.7468056549002,
2021-12-17 23:59:59,-220.4575137434132,e
2021-12-20 00:00:00,-231.23847746094532,
2021-12-20 03:30:00,-231.87893403792566,
2021-12-20 04:00:00,-192.08082183291754,
2021-12-20 06:00:00,-160.4499463692439,
2021-12-20 08:00:00,-153.3056188750295,
2021-12-20 10:30:00,-236.90332092476842,
2021-12-20 11:00:00,-216.19447410237262,
2021-12-20 23:59:59,-192.9780324105235,c
2021-12-21 00:00:00,-160.70313200291594,
2021-12-21 03:30:00,-140.6925055281106,
2021-12-21 04:00:00,-146.58738110624154,
2021-12-21 06:00:00,-225.89552725485055,
2021-12-21 08:00:00,-243.4538135501066,
2021-12-21 10:30:00,-234.65021414107855,
2021-12-21 11:00:00,-252.2559009726931,
2021-12-21 23:59:59,-239.75123710372384,c
2021-12-22 00:00:00,-251.90608983817367,
2021-12-22 03:30:00,-249.25123672160908,
2021-12-22 04:00:00,-254.84351969267414,
2021-12-22 06:00:00,-246.32416908156256,
2021-12-22 08:00:00,-242.98541171754687,
2021-12-22 10:30:00,-220.29381628989063,
2021-12-22 11:00:00,-194.6892535259168,
2021-12-22 23:59:59,-199.95735039791873,c
2021-12-23 00:00:00,-191.07166295371587,
2021-12-23 03:30:00,-210.01702730608156,
2021-12-23 04:00:00,-218.7611218145405,
2021-12-23 06:00:00,-238.1587386165519,
2021-12-23 08:00:00,-216.50006998957565,
2021-12-23 10:30:00,-197.35573529559952,
2021-12-23 11:00:00,-198.13742262981043,
2021-12-23 23:59:59,-180.14955373436942,c
2021-12-24 00:00:00,-197.232174441677,
2021-12-24 03:30:00,-176.8814108599605,
2021-12-24 04:00:00,-179.02492601120343,
2021-12-24 06:00:00,-159.91318560494983,
2021-12-24 08:00:00,-159.91318560494983,
2021-12-24 10:30:00,-159.91318560494983,
2021-12-24 11:00:00,-159.91318560494983,
2021-12-24 23:59:59,-149.13604364953972,w
2021-12-27 00:00:00,-139.91204168642616,
2021-12-27 03:30:00,-154.7767937959734,
2021-12-27 04:00:00,-148.05859577586443,
2021-12-27 06:00:00,-117.38693843786223,
2021-12-27 08:00:00,-110.8408109879615,
2021-12-27 10:30:00,-82.15393610833803,
2021-12-27 11:00:00,-81.86448184914889,
2021-12-27 23:59:59,-80.2462203428272,c
2021-12-28 00:00:00,-80.75010785556128,
2021-12-28 03:30:00,-68.23581930510204,
2021-12-28 04:00:00,-59.26533920394081,
2021-12-28 06:00:00,-54.863555988558346,
2021-12-28 08:00:00,-47.163392373552824,
2021-12-28 10:30:00,-66.78014498561288,
2021-12-28 11:00:00,-59.77541777325882,
2021-12-28 23:59:59,-72.17701150459311,c
2021-12-29 00:00:00,-55.63044320005429,
2021-12-29 03:30:00,-34.05615414644353,
2021-12-29 04:00:00,-35.78863950426671,
2021-12-29 06:00:00,-10.209473508017481,
2021-12-29 08:00:00,19.391510600573383,
2021-12-29 10:30:00,32.44444786775284,
2021-12-29 11:00:00,32.925617368819985,
2021-12-29 23:59:59,39.76903858428864,c
2021-12-30 00:00:00,44.62403763642487,
2021-12-30 03:30:00,59.93072778664873,
2021-12-30 04:00:00,48.35065796201707,
2021-12-30 06:00:00,43.3800257867083,
2021-12-30 08:00:00,39.97750761220232,
2021-12-30 10:30:00,-4.862875352133187,
2021-12-30 11:00:00,-7.580068494587749,
2021-12-30 23:59:59,-11.731279042765891,c
2021-12-31 00:00:00,2.482235681472048,
2021-12-31 03:30:00,5.761129148837426,
2021-12-31 04:00:00,11.58677690850891,
2021-12-31 06:00:00,-9.705855597497248,
2021-12-31 08:00:00,-9.705855597497248,
2021-12-31 10:30:00,-9.705855597497248,
2021-12-31 11:00:00,-9.705855597497248,
2021-12-31 23:59:59,-18.63196039393233,w
