date,EU_FTSE_DM_SC_ALL_2021_Q4,meta
2021-11-25 03:30:00,103.18660548845152,
2021-11-25 04:00:00,115.87425249564541,
2021-11-25 06:00:00,120.72109273680584,
2021-11-25 08:00:00,152.99837307490637,
2021-11-25 10:30:00,158.87592092548533,
2021-11-25 11:00:00,166.2207902586593,
2021-11-25 23:59:59,157.59178178094635,c
2021-11-26 00:00:00,196.21592688633106,
2021-11-26 03:30:00,170.2681829126704,
2021-11-26 04:00:00,207.32628214655148,
2021-11-26 06:00:00,201.5943231613877,
2021-11-26 08:00:00,214.09990105041564,
2021-11-26 10:30:00,231.04933836810332,
2021-11-26 11:00:00,223.98448468204973,
2021-11-26 23:59:59,218.53703379828391,w
2021-11-29 00:00:00,185.91888996946983,
2021-11-29 03:30:00,229.9399016982244,
2021-11-29 04:00:00,217.86439281550108,
2021-11-29 06:00:00,216.57521165467728,
2021-11-29 08:00:00,225.25792439681996,
2021-11-29 10:30:00,213.10441507572125,
2021-11-29 11:00:00,228.2796551477114,
2021-11-29 23:59:59,217.0710969886485,c
2021-11-30 00:00:00,203.72121394039493,
2021-11-30 03:30:00,230.2869483735277,
2021-11-30 04:00:00,221.47540723153455,
2021-11-30 06:00:00,177.18553188299438,
2021-11-30 08:00:00,203.9030375610916,
2021-11-30 10:30:00,207.45613059650765,
2021-11-30 11:00:00,207.29585561397977,
2021-11-30 23:59:59,206.45740723512387,c
2021-12-01 00:00:00,198.9829409347043,
2021-12-01 03:30:00,205.82012153366804,
2021-12-01 04:00:00,224.9801434458442,
2021-12-01 06:00:00,223.85635830205695,
2021-12-01 08:00:00,221.10676794283316,
2021-12-01 10:30:00,214.32581246894497,
2021-12-01 11:00:00,214.3743967822233,
2021-12-01 23:59:59,194.66496835289894,c
2021-12-02 00:00:00,209.9769887145913,
2021-12-02 03:30:00,203.45783143640193,
2021-12-02 04:00:00,192.19397051339953,
2021-12-02 06:00:00,171.8274054438669,
2021-12-02 08:00:00,164.75671180472784,
2021-12-02 10:30:00,178.30163741260344,
2021-12-02 11:00:00,186.65640602527674,
2021-12-02 23:59:59,180.0731099437014,c
2021-12-03 00:00:00,164.57483776930582,
2021-12-03 03:30:00,206.28863630896086,
2021-12-03 04:00:00,196.70536340456835,
2021-12-03 06:00:00,198.7854442813985,
2021-12-03 08:00:00,183.33902692272787,
2021-12-03 10:30:00,131.1639440875281,
2021-12-03 11:00:00,125.07833632993425,
2021-12-03 23:59:59,127.19628508656686,w
2021-12-06 00:00:00,133.37627120864806,
2021-12-06 03:30:00,141.68278834933497,
2021-12-06 04:00:00,143.02801509127545,
2021-12-06 06:00:00,124.2867446637055,
2021-12-06 08:00:00,96.36602959366871,
2021-12-06 10:30:00,91.26655561712292,
2021-12-06 11:00:00,79.75052324997225,
2021-12-06 23:59:59,71.39828013717272,c
2021-12-07 00:00:00,71.39828013717272,
2021-12-07 03:30:00,116.53604555619485,
2021-12-07 04:00:00,108.8217443916288,
2021-12-07 06:00:00,143.45195619469263,
2021-12-07 08:00:00,154.1620028500144,
2021-12-07 10:30:00,176.4785161105384,
2021-12-07 11:00:00,172.594498420044,
2021-12-07 23:59:59,167.08553550007514,c
2021-12-08 00:00:00,193.64121157588514,
2021-12-08 03:30:00,200.11174184399067,
2021-12-08 04:00:00,187.5081243501424,
2021-12-08 06:00:00,208.99969666084849,
2021-12-08 08:00:00,190.70522165493406,
2021-12-08 10:30:00,196.48740349500463,
2021-12-08 11:00:00,191.06889498240488,
2021-12-08 23:59:59,203.81024321656835,c
2021-12-09 00:00:00,220.8324116212241,
2021-12-09 03:30:00,231.75572649204685,
2021-12-09 04:00:00,229.54512425052596,
2021-12-09 06:00:00,206.20423243273893,
2021-12-09 08:00:00,180.26287288861275,
2021-12-09 10:30:00,158.14688384056677,
2021-12-09 11:00:00,152.46289829376735,
2021-12-09 23:59:59,155.06976475722212,c
2021-12-10 00:00:00,155.93003931164765,
2021-12-10 03:30:00,110.5894443547675,
2021-12-10 04:00:00,103.5157347222711,
2021-12-10 06:00:00,106.81044767736941,
2021-12-10 08:00:00,68.95074071740041,
2021-12-10 10:30:00,61.12454803438299,
2021-12-10 11:00:00,56.52821918656305,
2021-12-10 23:59:59,49.05266982231178,w
2021-12-13 00:00:00,73.1705521996262,
2021-12-13 03:30:00,59.62165001242333,
2021-12-13 04:00:00,64.30358452969831,
2021-12-13 06:00:00,65.94627975894518,
2021-12-13 08:00:00,56.093474320083274,
2021-12-13 10:30:00,66.34139657598205,
2021-12-13 11:00:00,71.42461441838176,
2021-12-13 23:59:59,57.57982957454436,c
2021-12-14 00:00:00,53.01891998588614,
2021-12-14 03:30:00,77.85499771224117,
2021-12-14 04:00:00,75.87583589757696,
2021-12-14 06:00:00,66.06881628555162,
2021-12-14 08:00:00,71.74252468637053,
2021-12-14 10:30:00,65.72237617755361,
2021-12-14 11:00:00,50.294293085734694,
2021-12-14 23:59:59,59.71901370959837,c
2021-12-15 00:00:00,11.41376035628808,
2021-12-15 03:30:00,39.79749680900955,
2021-12-15 04:00:00,52.23171609351283,
2021-12-15 06:00:00,60.11431878596546,
