date,MID_HEDGED_2022_Q4,meta
2022-10-28 00:00:00,-123.2600416034852,
2022-10-28 10:00:00,-114.28874045695602,
2022-10-28 10:30:00,-113.47619665629782,
2022-10-28 12:00:00,-104.5094272962674,
2022-10-28 13:30:00,-89.75018065606378,
2022-10-28 15:00:00,-85.79807368193246,
2022-10-28 15:30:30,-85.79807368193246,
2022-10-28 23:59:59,-85.17202573527925,w
2022-10-31 00:00:00,-98.46291722624005,
2022-10-31 10:00:00,-95.33633589080159,
2022-10-31 10:30:00,-92.01335433367763,
2022-10-31 12:00:00,-81.99443702186022,
2022-10-31 13:30:00,-77.65856320965622,
2022-10-31 15:00:00,-81.5920955926872,
2022-10-31 15:30:30,-81.5920955926872,
2022-10-31 23:59:59,-79.63586433473142,c
2022-11-01 00:00:00,-64.38234686134047,
2022-11-01 10:00:00,-63.3309557404491,
2022-11-01 10:30:00,-60.096522337252054,
2022-11-01 12:00:00,-80.84996702694866,
2022-11-01 13:30:00,-88.70911990741524,
2022-11-01 15:00:00,-88.8588342762589,
2022-11-01 15:30:30,-88.8588342762589,
2022-11-01 23:59:59,-93.92776795404279,c
2022-11-02 00:00:00,-102.8937378723308,
2022-11-02 10:00:00,-112.33949072654559,
2022-11-02 10:30:00,-111.2738489780927,
2022-11-02 12:00:00,-125.57924363913389,
2022-11-02 13:30:00,-118.40446044857958,
2022-11-02 15:00:00,-128.37091259352837,
2022-11-02 15:30:30,-128.37091259352837,
2022-11-02 23:59:59,-155.68775287152562,c
2022-11-03 00:00:00,-170.39409491104107,
2022-11-03 10:00:00,-202.0092994625261,
2022-11-03 10:30:00,-193.2453640402673,
2022-11-03 12:00:00,-203.66733741674307,
2022-11-03 13:30:00,-196.11270670094882,
2022-11-03 15:00:00,-190.5909169101103,
2022-11-03 15:30:30,-190.5909169101103,
2022-11-03 23:59:59,-198.0425115732687,c
2022-11-04 00:00:00,-176.95728262639773,
2022-11-04 10:00:00,-179.09686552589483,
2022-11-04 10:30:00,-165.4972117912107,
2022-11-04 12:00:00,-200.30263881412884,
2022-11-04 13:30:00,-200.27718470636546,
2022-11-04 15:00:00,-185.22028608711048,
2022-11-04 15:30:30,-185.22028608711048,
2022-11-04 23:59:59,-173.37492671689574,w
2022-11-07 00:00:00,-157.75386744769162,
2022-11-07 10:00:00,-171.22311479217728,
2022-11-07 10:30:00,-179.13452887745711,
2022-11-07 12:00:00,-182.13784517328804,
2022-11-07 13:30:00,-174.30757933922814,
2022-11-07 15:00:00,-163.3932217781578,
2022-11-07 15:30:30,-163.3932217781578,
2022-11-07 23:59:59,-161.55865143001915,c
2022-11-08 00:00:00,-162.9807951469661,
2022-11-08 10:00:00,-185.96186831097452,
2022-11-08 10:30:00,-172.64524482143088,
2022-11-08 12:00:00,-157.82232435208948,
2022-11-08 13:30:00,-172.4530022568024,
2022-11-08 15:00:00,-187.48517523721216,
2022-11-08 15:30:30,-187.48517523721216,
2022-11-08 23:59:59,-172.21683382733113,c
2022-11-09 00:00:00,-161.61562634125858,
2022-11-09 10:00:00,-175.73845993947725,
2022-11-09 10:30:00,-171.8074523355849,
2022-11-09 12:00:00,-164.55760584111795,
2022-11-09 13:30:00,-171.88143084393732,
2022-11-09 15:00:00,-174.10423733092557,
2022-11-09 15:30:30,-174.10423733092557,
2022-11-09 23:59:59,-173.91232962340246,c
2022-11-10 00:00:00,-112.52852408613285,
2022-11-10 10:00:00,-91.13578648458429,
2022-11-10 10:30:00,-84.34546067658994,
2022-11-10 12:00:00,-76.64672279081128,
2022-11-10 13:30:00,-79.78231103590724,
2022-11-10 15:00:00,-77.03134320588197,
2022-11-10 15:30:30,-77.03134320588197,
2022-11-10 23:59:59,-62.728119378385145,c
2022-11-11 00:00:00,-77.5410498019603,
2022-11-11 10:00:00,-69.20595973441755,
2022-11-11 10:30:00,-73.12739826520829,
2022-11-11 12:00:00,-76.67605142714115,
2022-11-11 13:30:00,-61.10200961285932,
2022-11-11 15:00:00,-55.615259181809506,
2022-11-11 15:30:30,-55.615259181809506,s
2022-11-11 23:59:59,-54.11263484651545,w
2022-11-14 00:00:00,-63.115874143085875,
2022-11-14 10:00:00,-75.92227916743082,
2022-11-14 10:30:00,-83.44047840157441,
2022-11-14 12:00:00,-92.41294883777982,
2022-11-14 13:30:00,-76.58474321825929,
2022-11-14 15:00:00,-84.93931471914539,
2022-11-14 15:30:30,-84.93931471914539,
2022-11-14 23:59:59,-96.82113428494199,c
2022-11-15 00:00:00,-70.74605548699742,
2022-11-15 10:00:00,-65.50541739853338,
2022-11-15 10:30:00,-59.49244302292823,
2022-11-15 12:00:00,-66.4303043390264,
2022-11-15 13:30:00,-88.54473734483554,
2022-11-15 15:00:00,-70.38842399638452,
2022-11-15 15:30:30,-70.38842399638452,
2022-11-15 23:59:59,-63.515113965762794,c
2022-11-16 00:00:00,-65.87347329726686,
2022-11-16 10:00:00,-92.2034690379287,
2022-11-16 10:30:00,-93.00662991000468,
2022-11-16 12:00:00,-95.858051461179,
2022-11-16 13:30:00,-93.90120616151762,
2022-11-16 15:00:00,-99.27142036936061,
2022-11-16 15:30:30,-99.27142036936061,
2022-11-16 23:59:59,-102.46966228450674,c
2022-11-17 00:00:00,-115.44870189994799,
2022-11-17 10:00:00,-133.07727076620563,
2022-11-17 10:30:00,-126.70153732266272,
2022-11-17 12:00:00,-127.92858399152169,
2022-11-17 13:30:00,-124.1843086979818,
2022-11-17 15:00:00,-132.07011800423834,
2022-11-17 15:30:30,-132.07011800423834,
2022-11-17 23:59:59,-129.69782331488,c
2022-11-18 00:00:00,-98.46734065188411,
2022-11-18 10:00:00,-96.40305921778076,
2022-11-18 10:30:00,-90.41116672858698,
2022-11-18 12:00:00,-101.13033221489172,
2022-11-18 13:30:00,-104.13608696981942,
2022-11-18 15:00:00,-108.62872674560049,
2022-11-18 15:30:30,-108.62872674560049,
2022-11-18 23:59:59,-100.75492053582798,w
2022-11-21 00:00:00,-95.87707232574053,
2022-11-21 10:00:00,-81.33687114228314,
2022-11-21 10:30:00,-84.84759922871035,
2022-11-21 12:00:00,-94.14590099470092,
2022-11-21 13:30:00,-83.33578562565435,
2022-11-21 15:00:00,-77.43520870435782,
2022-11-21 15:30:30,-77.43520870435782,
2022-11-21 23:59:59,-76.27851435535035,c
2022-11-22 00:00:00,-68.20444442328699,
2022-11-22 10:00:00,-89.65327381737825,
2022-11-22 10:30:00,-84.27996706328759,
2022-11-22 12:00:00,-85.76826084568438,
2022-11-22 13:30:00,-78.78361291638657,
2022-11-22 15:00:00,-77.83758788338378,
2022-11-22 15:30:30,-77.83758788338378,
2022-11-22 23:59:59,-71.85148521895417,c
2022-11-23 00:00:00,-73.5942189110583,
2022-11-23 10:00:00,-65.83487928233012,
2022-11-23 10:30:00,-49.093741056743056,
2022-11-23 12:00:00,-55.927022239487314,
2022-11-23 13:30:00,-53.55397804463837,
2022-11-23 15:00:00,-48.323403176038255,
2022-11-23 15:30:30,-48.323403176038255,
2022-11-23 23:59:59,-40.107761662931125,c
2022-11-24 00:00:00,-40.107761662931125,
2022-11-24 10:00:00,-40.107761662931125,
2022-11-24 10:30:00,-40.107761662931125,
2022-11-24 12:00:00,-40.107761662931125,
2022-11-24 13:30:00,-40.107761662931125,
2022-11-24 15:00:00,-40.107761662931125,
2022-11-24 15:30:30,-40.107761662931125,
2022-11-24 23:59:59,-40.107761662931125,c
2022-11-25 00:00:00,-31.121046295510723,
2022-11-25 10:00:00,-40.49520636382135,
2022-11-25 10:30:00,-40.33160282801259,
2022-11-25 12:00:00,-31.449143686435946,
2022-11-25 13:30:00,-31.449143686435946,
2022-11-25 15:00:00,-31.449143686435946,
2022-11-25 15:30:30,-31.449143686435946,
2022-11-25 23:59:59,-28.406755639373614,w
2022-11-28 00:00:00,-41.65484827701948,
2022-11-28 10:00:00,-48.93637195774522,
2022-11-28 10:30:00,-58.272912771788924,
2022-11-28 12:00:00,-58.38604473295254,
2022-11-28 13:30:00,-71.57577754479917,
2022-11-28 15:00:00,-85.99111256632955,
2022-11-28 15:30:30,-85.99111256632955,
2022-11-28 23:59:59,-92.26842950159153,c
2022-11-29 00:00:00,-90.1437040142298,
2022-11-29 10:00:00,-98.82819100083452,
2022-11-29 10:30:00,-94.79580445325814,
2022-11-29 12:00:00,-112.9764785592738,
2022-11-29 13:30:00,-118.10890998560149,
2022-11-29 15:00:00,-110.0441988660425,
2022-11-29 15:30:30,-110.0441988660425,
2022-11-29 23:59:59,-111.21978814401746,c
2022-11-30 00:00:00,-107.335444572293,
2022-11-30 10:00:00,-94.52709801402784,
2022-11-30 10:30:00,-98.30203477046211,
2022-11-30 12:00:00,-94.84888973524971,
2022-11-30 13:30:00,-95.44131385299465,
2022-11-30 15:00:00,-46.00050569252585,
2022-11-30 15:30:30,-46.00050569252585,m
2022-11-30 23:59:59,-25.04293691247699,c
2022-12-01 00:00:00,-23.691023675561155,
2022-12-01 10:00:00,-16.000952018709313,
2022-12-01 10:30:00,-38.933698983264094,
2022-12-01 12:00:00,-30.12650026023698,
2022-12-01 13:30:00,-35.76007178703526,
2022-12-01 15:00:00,-21.781399156827547,
2022-12-01 15:30:30,-21.781399156827547,
2022-12-01 23:59:59,-26.84169958188886,c
2022-12-02 00:00:00,-44.04497343409139,
2022-12-02 10:00:00,-49.15649863206227,
2022-12-02 10:30:00,-37.773845893736734,
2022-12-02 12:00:00,-22.772101361865907,
2022-12-02 13:30:00,-21.272651553365904,
2022-12-02 15:00:00,-4.633728772582799,
2022-12-02 15:30:30,-4.633728772582799,
2022-12-02 23:59:59,0.0,a
2022-12-05 00:00:00,0.20009474968105678,
2022-12-05 10:00:00,7.847064876010563,
2022-12-05 10:30:00,-0.2496986189753443,
2022-12-05 12:00:00,-15.349110487481767,
2022-12-05 13:30:00,-21.229241245166804,
2022-12-05 15:00:00,-23.564883443194276,
2022-12-05 15:30:30,-23.564883443194276,
2022-12-05 23:59:59,-18.283836206896467,c
2022-12-06 00:00:00,-1.623607747052347,
2022-12-06 10:00:00,-31.13015472523739,
2022-12-06 10:30:00,-45.896318573631106,
2022-12-06 12:00:00,-50.3593830772777,
2022-12-06 13:30:00,-61.85549581640157,
2022-12-06 15:00:00,-68.62271320653485,
2022-12-06 15:30:30,-68.62271320653485,
2022-12-06 23:59:59,-71.15222293090778,c
2022-12-07 00:00:00,-71.44781683354518,
2022-12-07 10:00:00,-72.61130308735255,
2022-12-07 10:30:00,-69.1606910736673,
2022-12-07 12:00:00,-75.25401089428124,
2022-12-07 13:30:00,-69.65671969559162,
2022-12-07 15:00:00,-78.78225315751047,
2022-12-07 15:30:30,-78.78225315751047,
2022-12-07 23:59:59,-78.41818469975328,c
2022-12-08 00:00:00,-70.62187413213564,
2022-12-08 10:00:00,-50.809948241526854,
2022-12-08 10:30:00,-49.11946809415281,
2022-12-08 12:00:00,-53.46281053923963,
2022-12-08 13:30:00,-48.15641843087974,
2022-12-08 15:00:00,-54.40906770915444,
2022-12-08 15:30:30,-54.40906770915444,
2022-12-08 23:59:59,-49.71581384542037,c
2022-12-09 00:00:00,-54.735992434853415,
2022-12-09 10:00:00,-52.83930599931614,
2022-12-09 10:30:00,-55.5569992189055,
2022-12-09 12:00:00,-50.804868728621614,
2022-12-09 13:30:00,-53.23197375723362,
2022-12-09 15:00:00,-57.71460319903895,
2022-12-09 15:30:30,-57.71460319903895,
2022-12-09 23:59:59,-66.4723716507201,w
2022-12-12 00:00:00,-56.79236776591233,
2022-12-12 10:00:00,-58.38747295906364,
2022-12-12 10:30:00,-67.87556802870131,
2022-12-12 12:00:00,-66.80392083924903,
2022-12-12 13:30:00,-65.38314289877826,
2022-12-12 15:00:00,-68.00518322892162,
2022-12-12 15:30:30,-68.00518322892162,
2022-12-12 23:59:59,-58.98048667263333,c
2022-12-13 00:00:00,13.333058886537174,
2022-12-13 10:00:00,24.947667616260333,
2022-12-13 10:30:00,-5.0751759108850365,
2022-12-13 12:00:00,-34.90578218120186,
2022-12-13 13:30:00,-42.01945419545382,
2022-12-13 15:00:00,-41.51278262337223,
2022-12-13 15:30:30,-41.51278262337223,
2022-12-13 23:59:59,-33.44131367284194,c
2022-12-14 00:00:00,-36.69989808531659,
2022-12-14 10:00:00,-23.799176576817445,
2022-12-14 10:30:00,-20.279027000001406,
2022-12-14 12:00:00,-17.37741986084734,
2022-12-14 13:30:00,-17.873767452214224,
2022-12-14 15:00:00,-43.25447949073441,
2022-12-14 15:30:30,-43.25447949073441,
2022-12-14 23:59:59,-43.02788248844058,c
2022-12-15 00:00:00,-59.80373523009621,
2022-12-15 10:00:00,-66.83173529739065,
