date,EU_MSCI_DM_AD_2022_Q4,meta
2022-10-18 23:59:59,-240.7755729343353,c
2022-10-19 00:00:00,-233.79043682343126,
2022-10-19 03:30:00,-241.6422254468098,
2022-10-19 04:00:00,-257.14991037943093,
2022-10-19 06:00:00,-261.385585369252,
2022-10-19 08:00:00,-268.4597005045449,
2022-10-19 10:30:00,-251.7860780240029,
2022-10-19 11:00:00,-257.16354890105777,
2022-10-19 23:59:59,-255.02971582285852,c
2022-10-20 00:00:00,-260.21786055095413,
2022-10-20 03:30:00,-260.971929878541,
2022-10-20 04:00:00,-258.8263258386777,
2022-10-20 06:00:00,-269.0885024091531,
2022-10-20 08:00:00,-242.29665203228944,
2022-10-20 10:30:00,-219.33947919477976,
2022-10-20 11:00:00,-221.9742479788249,
2022-10-20 23:59:59,-249.25199044489773,c
2022-10-21 00:00:00,-263.9664051013525,
2022-10-21 03:30:00,-248.98024371641577,
2022-10-21 04:00:00,-262.55997956013005,
2022-10-21 06:00:00,-298.49250727343747,
2022-10-21 08:00:00,-302.36629075557835,
2022-10-21 10:30:00,-254.53919862928467,
2022-10-21 11:00:00,-247.96844187095598,
2022-10-21 23:59:59,-241.3722093988531,w
2022-10-24 00:00:00,-238.7697729322433,
2022-10-24 03:30:00,-246.64658239278754,
2022-10-24 04:00:00,-242.28741402027777,
2022-10-24 06:00:00,-234.00286309067837,
2022-10-24 08:00:00,-223.51783985608108,
2022-10-24 10:30:00,-237.06623940720476,
2022-10-24 11:00:00,-221.02665744078945,
2022-10-24 23:59:59,-211.66942118725024,c
2022-10-25 00:00:00,-216.00548276984534,
2022-10-25 03:30:00,-222.94966069279292,
2022-10-25 04:00:00,-225.10042357282168,
2022-10-25 06:00:00,-214.37498299436186,
2022-10-25 08:00:00,-218.3193515471031,
2022-10-25 10:30:00,-155.66797089112038,
2022-10-25 11:00:00,-157.1063582619073,
2022-10-25 23:59:59,-210.22392362338826,c
2022-10-26 00:00:00,-202.21120845494772,
2022-10-26 03:30:00,-194.13862680447608,
2022-10-26 04:00:00,-174.95457147584796,
2022-10-26 06:00:00,-189.057519065704,
2022-10-26 08:00:00,-196.35895246257382,
2022-10-26 10:30:00,-154.30023255779327,
2022-10-26 11:00:00,-142.16730988866112,
2022-10-26 23:59:59,-173.26497210750824,c
2022-10-27 00:00:00,-170.5414611158743,
2022-10-27 03:30:00,-167.27926652266,
2022-10-27 04:00:00,-159.7364198906704,
2022-10-27 06:00:00,-169.53115099461775,
2022-10-27 08:00:00,-174.70870781710653,
2022-10-27 10:30:00,-133.9391015409621,
2022-10-27 11:00:00,-146.49309835716946,
2022-10-27 23:59:59,-152.09735855684653,c
2022-10-28 00:00:00,-189.03729586014902,
2022-10-28 03:30:00,-188.98576714853414,
2022-10-28 04:00:00,-189.24686314490077,
2022-10-28 06:00:00,-175.71044937832914,
2022-10-28 08:00:00,-161.99072374999844,
2022-10-28 10:30:00,-155.52700029018183,
2022-10-28 11:00:00,-147.0225751542767,
2022-10-28 23:59:59,-164.99966621144563,w
2022-10-31 00:00:00,-170.8839452299701,
2022-10-31 03:30:00,-170.8839452299701,
2022-10-31 04:00:00,-170.8839452299701,
2022-10-31 06:00:00,-166.54334868382773,
2022-10-31 08:00:00,-175.6764960586621,
2022-10-31 10:30:00,-157.25323055776664,
2022-10-31 11:00:00,-150.36525958213565,
2022-10-31 23:59:59,-133.86776733699196,c
2022-11-01 00:00:00,-96.46871982024612,
2022-11-01 03:30:00,-96.46871982024612,
2022-11-01 04:00:00,-96.46871982024612,
2022-11-01 06:00:00,-70.42571361404936,
2022-11-01 08:00:00,-61.99357321729349,
2022-11-01 10:30:00,-74.2105129799262,
2022-11-01 11:00:00,-99.71908001648859,
2022-11-01 23:59:59,-78.37828442530486,c
2022-11-02 00:00:00,-75.05786049007952,
2022-11-02 03:30:00,-75.05786049007952,
2022-11-02 04:00:00,-75.05786049007952,
2022-11-02 06:00:00,-74.6019074241903,
2022-11-02 08:00:00,-77.30298783213772,
2022-11-02 10:30:00,-101.4581347644181,
2022-11-02 11:00:00,-87.57831089819803,
2022-11-02 23:59:59,-87.30192170242509,c
2022-11-03 00:00:00,-110.17168888970212,
2022-11-03 03:30:00,-110.17168888970212,
2022-11-03 04:00:00,-110.17168888970212,
2022-11-03 06:00:00,-123.57244007702684,
2022-11-03 08:00:00,-139.4862120949984,
2022-11-03 10:30:00,-122.47095651070435,
2022-11-03 11:00:00,-112.54691549097282,
2022-11-03 23:59:59,-55.92286146716788,c
2022-11-04 00:00:00,-38.448660556989864,
2022-11-04 03:30:00,-38.448660556989864,
2022-11-04 04:00:00,-38.448660556989864,
2022-11-04 06:00:00,-47.45679695864504,
2022-11-04 08:00:00,-34.116072319120576,
2022-11-04 10:30:00,36.303735618498365,
2022-11-04 11:00:00,43.41876948839604,
2022-11-04 23:59:59,-17.33694507733776,w
2022-11-07 00:00:00,-44.924464928722955,
2022-11-07 03:30:00,-3.047389773608529,
2022-11-07 04:00:00,27.43266267133572,
2022-11-07 06:00:00,24.01779147411588,
2022-11-07 08:00:00,28.11842737579724,
2022-11-07 10:30:00,-4.178389364135455,
2022-11-07 11:00:00,13.872407965247078,
2022-11-07 23:59:59,-45.25961674909888,c
2022-11-08 00:00:00,-78.9691332311362,
2022-11-08 03:30:00,-78.33432983198531,
2022-11-08 04:00:00,-73.3533764397518,
2022-11-08 06:00:00,-56.48042447327833,
2022-11-08 08:00:00,-60.64037802756309,
2022-11-08 10:30:00,-25.176399464663803,
2022-11-08 11:00:00,-16.368315269468553,
2022-11-08 23:59:59,-47.3933215750813,c
2022-11-09 00:00:00,-70.57794902734202,
2022-11-09 03:30:00,-48.948685283219106,
2022-11-09 04:00:00,-56.794418806806846,
2022-11-09 06:00:00,-84.67523577957718,
2022-11-09 08:00:00,-83.0465318813479,
2022-11-09 10:30:00,-88.7582671317927,
2022-11-09 11:00:00,-114.6543895985888,
2022-11-09 23:59:59,-61.84542527617049,c
2022-11-10 00:00:00,-41.850542794681644,
2022-11-10 03:30:00,-53.42378705800894,
2022-11-10 04:00:00,-53.02071268543665,
2022-11-10 06:00:00,-63.97716480124046,
2022-11-10 08:00:00,-51.63680060550132,
2022-11-10 10:30:00,104.58237657511012,
2022-11-10 11:00:00,93.77720546310655,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,21.29922855381352,
2022-11-11 03:30:00,-1.4072115759906865,
2022-11-11 04:00:00,-0.4319769881187767,
2022-11-11 06:00:00,-41.693718996624284,
2022-11-11 08:00:00,-60.17248891556869,
2022-11-11 10:30:00,-66.72187432999101,
2022-11-11 11:00:00,-66.74479729452804,
2022-11-11 23:59:59,-81.82061387168847,w
2022-11-14 00:00:00,-76.35891031320375,
2022-11-14 03:30:00,-54.193003969055326,
2022-11-14 04:00:00,-53.91832858248421,
2022-11-14 06:00:00,-85.76756488649482,
2022-11-14 08:00:00,-87.96199394648113,
2022-11-14 10:30:00,-87.5463907665881,
2022-11-14 11:00:00,-87.78465455982911,
2022-11-14 23:59:59,-69.58546356362916,c
2022-11-15 00:00:00,-82.63725586723393,
2022-11-15 03:30:00,-63.875777992648864,
2022-11-15 04:00:00,-49.10487026176139,
2022-11-15 06:00:00,-50.743803689074014,
2022-11-15 08:00:00,-44.61455050944005,
2022-11-15 10:30:00,-51.36025136616905,
2022-11-15 11:00:00,-63.0613215521779,
2022-11-15 23:59:59,-73.82992643394567,c
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
0,-73.82992643394567,
2022-11-16 00:00:00,-54.303372398777526,
2022-11-16 03:30:00,-71.50360250177079,
2022-11-16 04:00:00,-70.34242117460218,
2022-11-16 06:00:00,-65.7648005319017,
2022-11-16 08:00:00,-80.20343126357272,
2022-11-16 10:30:00,-93.03279409459196,
2022-11-16 11:00:00,-93.59008228906254,
2022-11-16 23:59:59,-86.69473244693495,c
2022-11-17 00:00:00,-89.88218828424453,
2022-11-17 03:30:00,-94.73297697544365,
2022-11-17 04:00:00,-105.98186373890218,
2022-11-17 06:00:00,-125.79415365583452,
2022-11-17 08:00:00,-145.70193720465562,
2022-11-17 10:30:00,-130.6870905920075,
2022-11-17 11:00:00,-146.18680477565783,
2022-11-17 23:59:59,-84.48248091005564,c
2022-11-18 00:00:00,-70.90497309227362,
2022-11-18 03:30:00,-106.44516037013136,
2022-11-18 04:00:00,-100.13108881772041,
2022-11-18 06:00:00,-69.1561781515897,
2022-11-18 08:00:00,-81.91715275171708,
2022-11-18 10:30:00,-91.45163040502553,
2022-11-18 11:00:00,-86.67444481796963,
2022-11-18 23:59:59,-84.8499414479391,w
2022-11-21 00:00:00,-93.21497068570358,
2022-11-21 03:30:00,-98.61469711625875,
2022-11-21 04:00:00,-101.66796647121498,
2022-11-21 06:00:00,-96.64933346776502,
2022-11-21 08:00:00,-94.87571113513127,
2022-11-21 10:30:00,-113.66647246055277,
2022-11-21 11:00:00,-108.82097997347142,
2022-11-21 23:59:59,-102.03952719298582,c
2022-11-22 00:00:00,-85.08483708222786,
2022-11-22 03:30:00,-69.50885418559903,
2022-11-22 04:00:00,-72.38715166324857,
2022-11-22 06:00:00,-64.49084610008435,
2022-11-22 08:00:00,-64.12529210728354,
2022-11-22 10:30:00,-46.08386839315898,
2022-11-22 11:00:00,-48.26797251356459,
2022-11-22 23:59:59,-63.35816446062671,c
2022-11-23 00:00:00,-47.015342221745925,
2022-11-23 03:30:00,-44.53289665624101,
2022-11-23 04:00:00,-39.70620855921629,
2022-11-23 06:00:00,-49.11395444703663,
2022-11-23 08:00:00,-45.422632283129246,
2022-11-23 10:30:00,-11.934082950369714,
2022-11-23 11:00:00,3.89008866193916,
2022-11-23 23:59:59,-52.8146782743338,c
2022-11-24 00:00:00,-48.531216964637906,
2022-11-24 03:30:00,-53.668425479072255,
2022-11-24 04:00:00,-50.94830213876253,
2022-11-24 06:00:00,-30.886256028745947,
2022-11-24 08:00:00,-30.83053924806171,
2022-11-24 10:30:00,-29.44668247906037,
2022-11-24 11:00:00,-22.60758450347066,
2022-11-24 23:59:59,-46.917764310496295,c
2022-11-25 00:00:00,-47.95910589231414,
2022-11-25 03:30:00,-44.087642011014395,
2022-11-25 04:00:00,-41.13521900713158,
2022-11-25 06:00:00,-32.5437520407454,
2022-11-25 08:00:00,-40.680037283128286,
2022-11-25 10:30:00,-47.563071353065254,
2022-11-25 11:00:00,-45.956897834019514,
2022-11-25 23:59:59,-39.660664967520916,w
2022-11-28 00:00:00,-48.38837107421705,
2022-11-28 03:30:00,-49.23291049544548,
2022-11-28 04:00:00,-57.09056907170918,
2022-11-28 06:00:00,-53.65171551192117,
2022-11-28 08:00:00,-50.8853259724645,
2022-11-28 10:30:00,-52.340106120138046,
2022-11-28 11:00:00,-56.52410476109486,
2022-11-28 23:59:59,-55.04866720107805,c
2022-11-29 00:00:00,-65.14011597633595,
2022-11-29 03:30:00,-47.779532021415434,
2022-11-29 04:00:00,-48.649975589701,
2022-11-29 06:00:00,-51.746142798283074,
2022-11-29 08:00:00,-63.178998231263506,
2022-11-29 10:30:00,-64.07724877088276,
2022-11-29 11:00:00,-67.7865811580092,
2022-11-29 23:59:59,-62.959513597348405,c
2022-11-30 00:00:00,-39.96459561299463,
2022-11-30 03:30:00,-36.62072448845464,
2022-11-30 04:00:00,-25.894458267030075,
2022-11-30 06:00:00,-9.103930292276118,
2022-11-30 08:00:00,0.579063538491198,
2022-11-30 10:30:00,-8.141136751638498,
2022-11-30 11:00:00,-15.468889975768832,
2022-11-30 23:59:59,7.573632344156181,e
2022-12-01 00:00:00,18.861954500238937,
2022-12-01 03:30:00,20.744756732848714,
2022-12-01 04:00:00,27.419806943217395,
2022-12-01 06:00:00,35.958524350442644,
2022-12-01 08:00:00,53.713364626808755,
2022-12-01 10:30:00,63.23640489455232,
2022-12-01 11:00:00,60.387373427610726,
2022-12-01 23:59:59,-2.787767008775063,c
2022-12-02 00:00:00,-24.688934678685655,
2022-12-02 03:30:00,-32.4601387115481,
2022-12-02 04:00:00,-29.8496567905799,
2022-12-02 06:00:00,-16.09078852842123,
2022-12-02 08:00:00,-13.70676852363107,
2022-12-02 10:30:00,-38.28148133073648,
2022-12-02 11:00:00,-32.418751251304684,
2022-12-02 23:59:59,-18.388684983185158,w
2022-12-05 00:00:00,-16.807349506284766,
2022-12-05 03:30:00,-26.013046275352963,
2022-12-05 04:00:00,-24.996421839964228,
2022-12-05 06:00:00,-25.298382925214185,
2022-12-05 08:00:00,-0.8371767889087209,
2022-12-05 10:30:00,-27.28880884247883,
2022-12-05 11:00:00,-27.590519619856877,
2022-12-05 23:59:59,-4.4930438909883605,c
2022-12-06 00:00:00,-10.198427272803826,
2022-12-06 03:30:00,-4.7790338233596685,
2022-12-06 04:00:00,-5.904454834163175,
2022-12-06 06:00:00,-22.503072188824547,
2022-12-06 08:00:00,-12.588984803538324,
2022-12-06 10:30:00,-24.79584815576004,
2022-12-06 11:00:00,-21.49290809753478,
2022-12-06 23:59:59,-31.031906854590375,c
2022-12-07 00:00:00,-18.503974975528365,
2022-12-07 03:30:00,-16.381772545840874,
2022-12-07 04:00:00,-17.562027046040328,
2022-12-07 06:00:00,-20.886320480173083,
2022-12-07 08:00:00,-15.89032531717919,
2022-12-07 10:30:00,0.008611372518032567,
2022-12-07 11:00:00,-4.4030452094346515,
2022-12-07 23:59:59,-40.271323447632255,c
2022-12-08 00:00:00,-30.621706848547547,
2022-12-08 03:30:00,-65.44030746402922,
2022-12-08 04:00:00,-59.820992777582376,
2022-12-08 06:00:00,-66.76527412870524,
2022-12-08 08:00:00,-59.608334340502495,
2022-12-08 10:30:00,-56.72662729582544,
2022-12-08 11:00:00,-57.49943060142118,
2022-12-08 23:59:59,-70.1913940129835,c
2022-12-09 00:00:00,-60.52983600373142,
2022-12-09 03:30:00,-88.53678967951288,
2022-12-09 04:00:00,-80.44679062894551,
2022-12-09 06:00:00,-72.44298795243986,
2022-12-09 08:00:00,-62.91116236250082,
2022-12-09 10:30:00,-69.94031059121761,
2022-12-09 11:00:00,-61.80760737567368,
2022-12-09 23:59:59,-70.6957722056012,w
2022-12-12 00:00:00,-81.25672796943257,
2022-12-12 03:30:00,-70.06091888171005,
2022-12-12 04:00:00,-67.53912149497785,
2022-12-12 06:00:00,-51.197451031323055,
2022-12-12 08:00:00,-55.07523264598126,
2022-12-12 10:30:00,-57.22530287037199,
2022-12-12 11:00:00,-65.99349714934692,
2022-12-12 23:59:59,-66.88091582130471,c
2022-12-13 00:00:00,-61.46056466069564,
2022-12-13 03:30:00,-90.73866594838483,
2022-12-13 04:00:00,-88.113975732705,
2022-12-13 06:00:00,-86.34576698430067,
2022-12-13 08:00:00,-70.94073740321471,
2022-12-13 10:30:00,-18.360042933416878,
2022-12-13 11:00:00,-23.634677753874712,
2022-12-13 23:59:59,-53.39179853139984,c
2022-12-14 00:00:00,-61.82228850316892,
2022-12-14 03:30:00,-58.06918942783477,
2022-12-14 04:00:00,-62.83275773795617,
2022-12-14 06:00:00,-53.31736898275966,
2022-12-14 08:00:00,-67.19217264416363,
2022-12-14 10:30:00,-40.60303765197875,
2022-12-14 11:00:00,-36.21054293255406,
2022-12-14 23:59:59,-47.41243926313075,c
2022-12-15 00:00:00,-61.18044093964795,
2022-12-15 03:30:00,-77.41986647813798,
2022-12-15 04:00:00,-94.80237018209112,
2022-12-15 06:00:00,-67.42995712510304,
2022-12-15 08:00:00,-67.14641697107754,
2022-12-15 10:30:00,-97.16167204069637,
2022-12-15 11:00:00,-91.41562698219764,
2022-12-15 23:59:59,-55.607046094607426,c
2022-12-16 00:00:00,-61.094115911333745,
2022-12-16 03:30:00,-77.88742527455213,
2022-12-16 04:00:00,-70.80882310916303,
2022-12-16 06:00:00,-108.41928871982287,
2022-12-16 08:00:00,-103.77073334998647,
2022-12-16 10:30:00,-122.31065470083922,
2022-12-16 11:00:00,-115.93190504169883,
2022-12-16 23:59:59,-102.16143679265997,w
2022-12-19 00:00:00,-98.4006416093195,
2022-12-19 03:30:00,-87.478381574379,
2022-12-19 04:00:00,-87.4005448482792,
2022-12-19 06:00:00,-74.66211894013935,
2022-12-19 08:00:00,-86.08866562457632,
2022-12-19 10:30:00,-76.87112425791474,
2022-12-19 11:00:00,-98.74684110690544,
2022-12-19 23:59:59,-80.442093369482,c
2022-12-20 00:00:00,-101.8681903037413,
2022-12-20 03:30:00,-106.09902903487546,
2022-12-20 04:00:00,-78.23572211995241,
2022-12-20 06:00:00,-85.68648194275937,
2022-12-20 08:00:00,-95.08336324007854,
2022-12-20 10:30:00,-75.59243100654402,
2022-12-20 11:00:00,-81.35144565748737,
2022-12-20 23:59:59,-86.29544399301443,c
2022-12-21 00:00:00,-79.17382549688847,
2022-12-21 03:30:00,-80.73434154339367,
2022-12-21 04:00:00,-79.84114894953285,
2022-12-21 06:00:00,-79.17865902355675,
2022-12-21 08:00:00,-68.74578887800226,
2022-12-21 10:30:00,-58.37725834629941,
2022-12-21 11:00:00,-56.26866086289533,
2022-12-21 23:59:59,-26.223908992338238,c
2022-12-22 00:00:00,-19.09302251959076,
2022-12-22 03:30:00,-14.306255831647832,
2022-12-22 04:00:00,-15.807318701512315,
2022-12-22 06:00:00,-32.58109207880278,
2022-12-22 08:00:00,-37.24741931169655,
2022-12-22 10:30:00,-68.46235077411706,
2022-12-22 11:00:00,-68.09061051729122,
2022-12-22 23:59:59,-35.834110770619986,c
2022-12-23 00:00:00,-37.46809626416251,
2022-12-23 03:30:00,-46.25878266767626,
2022-12-23 04:00:00,-46.70200937639231,
2022-12-23 06:00:00,-34.17828136107295,
2022-12-23 08:00:00,-44.65003527014579,
2022-12-23 10:30:00,-44.18276526150436,
2022-12-23 11:00:00,-44.88758083884676,
2022-12-23 23:59:59,-47.58544173367949,w
2022-12-26 00:00:00,-47.58544173367949,
2022-12-26 03:30:00,-47.58544173367949,
2022-12-26 04:00:00,-47.58544173367949,
2022-12-26 06:00:00,-47.58544173367949,
2022-12-26 08:00:00,-47.58544173367949,
2022-12-26 10:30:00,-47.58544173367949,
2022-12-26 11:00:00,-47.58544173367949,
2022-12-26 23:59:59,-47.58544173367949,c
2022-12-27 00:00:00,-53.543497655908254,
2022-12-27 03:30:00,-52.94427195282253,
2022-12-27 04:00:00,-54.21072581784665,
2022-12-27 06:00:00,-56.845995163913585,
2022-12-27 08:00:00,-57.488394826839794,
2022-12-27 10:30:00,-55.8354185429734,
2022-12-27 11:00:00,-55.317351424362016,
2022-12-27 23:59:59,-57.70449737029497,c
2022-12-28 00:00:00,-29.05823592705775,
2022-12-28 03:30:00,-24.935291711199056,
2022-12-28 04:00:00,-39.52525337519512,
2022-12-28 06:00:00,-21.327235213337758,
2022-12-28 08:00:00,-9.03252680746806,
2022-12-28 10:30:00,-35.24379120939983,
2022-12-28 11:00:00,-43.74073681534571,
2022-12-28 23:59:59,-43.8159417595765,c
