date,SP1500_GV_2022_Q4,meta
2022-11-11 10:30:00,-38.385797023375176,
2022-11-11 12:00:00,-12.001464702226599,
2022-11-11 13:30:00,-15.130594958950724,
2022-11-11 15:00:00,-15.281046416045683,
2022-11-11 15:30:30,-15.281046416045683,u
2022-11-11 23:59:59,-0.8058273547370618,w
2022-11-14 00:00:00,17.710211266484635,
2022-11-14 10:00:00,8.258888473642628,
2022-11-14 10:30:00,-3.028360451722506,
2022-11-14 12:00:00,-10.634395042204119,
2022-11-14 13:30:00,-31.472859613551464,
2022-11-14 15:00:00,-38.073016206132365,
2022-11-14 15:30:30,-38.073016206132365,
2022-11-14 23:59:59,-25.308659551948608,c
2022-11-15 00:00:00,-56.3014093848675,
2022-11-15 10:00:00,-48.11793829382145,
2022-11-15 10:30:00,-63.72766550966708,
2022-11-15 12:00:00,-74.1109423598947,
2022-11-15 13:30:00,-63.10607556557079,
2022-11-15 15:00:00,-68.80662304052692,
2022-11-15 15:30:30,-68.80662304052692,
2022-11-15 23:59:59,-59.953422728485066,c
2022-11-16 00:00:00,-43.229303402451706,
2022-11-16 10:00:00,-47.00192862604547,
2022-11-16 10:30:00,-40.4816359495984,
2022-11-16 12:00:00,-43.063978062987985,
2022-11-16 13:30:00,-56.71139850826239,
2022-11-16 15:00:00,-53.0961949351198,
2022-11-16 15:30:30,-53.0961949351198,
2022-11-16 23:59:59,-50.899645060512285,c
2022-11-17 00:00:00,-24.70632199186491,
2022-11-17 10:00:00,-30.41112795784045,
2022-11-17 10:30:00,-50.38623114721713,
2022-11-17 12:00:00,-53.37987819259672,
2022-11-17 13:30:00,-58.09304594914738,
2022-11-17 15:00:00,-54.00325900646999,
2022-11-17 15:30:30,-54.00325900646999,
2022-11-17 23:59:59,-58.086415290536934,c
2022-11-18 00:00:00,-68.92048699811869,
2022-11-18 10:00:00,-55.80649394931652,
2022-11-18 10:30:00,-43.31295251825338,
2022-11-18 12:00:00,-32.948644145152116,
2022-11-18 13:30:00,-38.25478274197951,
2022-11-18 15:00:00,-34.65989750941662,
2022-11-18 15:30:30,-34.65989750941662,
2022-11-18 23:59:59,-33.22833383832392,w
2022-11-21 00:00:00,-17.384037062856578,
2022-11-21 10:00:00,-2.7919096029729644,
2022-11-21 10:30:00,7.516909273626425,
2022-11-21 12:00:00,1.582946489102369,
2022-11-21 13:30:00,-2.4772115814873814,
2022-11-21 15:00:00,1.3718125382547441,
2022-11-21 15:30:30,1.3718125382547441,
2022-11-21 23:59:59,5.790526494363917,c
2022-11-22 00:00:00,1.26815984078587,
2022-11-22 10:00:00,26.072914938118515,
2022-11-22 10:30:00,16.753042624895784,
2022-11-22 12:00:00,7.765456586658729,
2022-11-22 13:30:00,1.880457739325493,
2022-11-22 15:00:00,-4.392140269754577,
2022-11-22 15:30:30,-4.392140269754577,
2022-11-22 23:59:59,-10.599267231921772,c
2022-11-23 00:00:00,-9.523882699494493,
2022-11-23 10:00:00,-23.802001132611508,
2022-11-23 10:30:00,-18.525885563866154,
2022-11-23 12:00:00,-6.605031202643318,
2022-11-23 13:30:00,-8.179075777450294,
2022-11-23 15:00:00,-9.67133070907937,
2022-11-23 15:30:30,-9.67133070907937,
2022-11-23 23:59:59,3.259502458592465,c
2022-11-24 00:00:00,3.259502458592465,
2022-11-24 10:00:00,3.259502458592465,
2022-11-24 10:30:00,3.259502458592465,
2022-11-24 12:00:00,3.259502458592465,
2022-11-24 13:30:00,3.259502458592465,
2022-11-24 15:00:00,3.259502458592465,
2022-11-24 15:30:30,3.259502458592465,
2022-11-24 23:59:59,3.259502458592465,c
2022-11-25 00:00:00,28.078970490789857,
2022-11-25 10:00:00,28.478192202927858,
2022-11-25 10:30:00,28.72930800817835,
2022-11-25 12:00:00,26.01225300830731,
2022-11-25 13:30:00,26.01225300830731,
2022-11-25 15:00:00,26.01225300830731,
2022-11-25 15:30:30,26.01225300830731,
2022-11-25 23:59:59,33.1159188031512,w
2022-11-28 00:00:00,41.84877600173695,
2022-11-28 10:00:00,36.69498595475318,
2022-11-28 10:30:00,39.96944339298466,
2022-11-28 12:00:00,32.71028169448164,
2022-11-28 13:30:00,29.175020623143496,
2022-11-28 15:00:00,39.8895987075515,
2022-11-28 15:30:30,39.8895987075515,
2022-11-28 23:59:59,43.22617721788333,c
2022-11-29 00:00:00,37.93159383448733,
2022-11-29 10:00:00,44.45300839801553,
2022-11-29 10:30:00,37.343041959315656,
2022-11-29 12:00:00,49.061191127825396,
2022-11-29 13:30:00,63.12309330603455,
2022-11-29 15:00:00,66.24687875170025,
2022-11-29 15:30:30,66.24687875170025,
2022-11-29 23:59:59,73.62333391124412,c
2022-11-30 00:00:00,72.33581283694207,
2022-11-30 10:00:00,63.65105743783158,
2022-11-30 10:30:00,59.05260175526473,
2022-11-30 12:00:00,55.14431607604081,
2022-11-30 13:30:00,51.30473650674924,
2022-11-30 15:00:00,14.133768951881166,
2022-11-30 15:30:30,14.133768951881166,s
2022-11-30 23:59:59,7.873494165580155,c
2022-12-01 00:00:00,13.042263667811994,
2022-12-01 10:00:00,11.519655744190345,
2022-12-01 10:30:00,19.406092333258925,
2022-12-01 12:00:00,4.537181896089351,
2022-12-01 13:30:00,-7.162957287769245,
2022-12-01 15:00:00,-8.404712979526607,
2022-12-01 15:30:30,-8.404712979526607,
2022-12-01 23:59:59,-4.125761211718327,c
2022-12-02 00:00:00,25.066069693783106,
2022-12-02 10:00:00,0.32996578994675474,
2022-12-02 10:30:00,-1.6091764351880329,
2022-12-02 12:00:00,-8.580850866481455,
2022-12-02 13:30:00,0.5703179581539644,
2022-12-02 15:00:00,-5.588279231724641,
2022-12-02 15:30:30,-5.588279231724641,
2022-12-02 23:59:59,0.0,a
2022-12-05 00:00:00,2.0234744269949942,
2022-12-05 10:00:00,32.78634136483299,
2022-12-05 10:30:00,48.499377395513534,
2022-12-05 12:00:00,63.16526811403298,
2022-12-05 13:30:00,55.89008219870584,
2022-12-05 15:00:00,64.00356453058839,
2022-12-05 15:30:30,64.00356453058839,
2022-12-05 23:59:59,52.1805487505153,c
2022-12-06 00:00:00,59.51363461277333,
2022-12-06 10:00:00,86.07399510315406,
2022-12-06 10:30:00,86.85149097470901,
2022-12-06 12:00:00,84.3224359451923,
2022-12-06 13:30:00,92.79690307484259,
2022-12-06 15:00:00,98.31669267231302,
2022-12-06 15:30:30,98.31669267231302,
2022-12-06 23:59:59,96.8509339741347,c
2022-12-07 00:00:00,102.0730042995167,
2022-12-07 10:00:00,108.52930530602873,
2022-12-07 10:30:00,96.65695678202792,
2022-12-07 12:00:00,90.73656495029252,
2022-12-07 13:30:00,97.52076353148016,
2022-12-07 15:00:00,94.83977479518808,
2022-12-07 15:30:30,94.83977479518808,
2022-12-07 23:59:59,99.07688511370998,c
2022-12-08 00:00:00,81.3377864917154,
2022-12-08 10:00:00,86.12342566794575,
2022-12-08 10:30:00,73.92256072333475,
2022-12-08 12:00:00,77.40165349487756,
2022-12-08 13:30:00,84.07766319778102,
2022-12-08 15:00:00,89.23638932041388,
2022-12-08 15:30:30,89.23638932041388,
2022-12-08 23:59:59,82.87153511166662,c
2022-12-09 00:00:00,80.90464038141192,
2022-12-09 10:00:00,101.45968448307087,
2022-12-09 10:30:00,100.33094628886772,
2022-12-09 12:00:00,87.94456510470832,
2022-12-09 13:30:00,95.83533543687906,
2022-12-09 15:00:00,94.38866583264507,
2022-12-09 15:30:30,94.38866583264507,
2022-12-09 23:59:59,105.70710405759007,w
2022-12-12 00:00:00,110.16747379481114,
2022-12-12 10:00:00,114.2434701700015,
2022-12-12 10:30:00,106.68728079093137,
2022-12-12 12:00:00,117.96619729986742,
2022-12-12 13:30:00,125.09053843574156,
2022-12-12 15:00:00,115.4259981126595,
2022-12-12 15:30:30,115.4259981126595,
2022-12-12 23:59:59,121.77242906346714,c
2022-12-13 00:00:00,63.39318465023257,
2022-12-13 10:00:00,68.64703570683196,
2022-12-13 10:30:00,73.48607239596811,
2022-12-13 12:00:00,66.84013547489428,
2022-12-13 13:30:00,78.17089587118517,
2022-12-13 15:00:00,86.28996910722708,
2022-12-13 15:30:30,86.28996910722708,
2022-12-13 23:59:59,89.90590816712188,c
2022-12-14 00:00:00,89.8205417377784,
2022-12-14 10:00:00,100.5727867141859,
2022-12-14 10:30:00,95.79953567820496,
2022-12-14 12:00:00,84.12065961857968,
2022-12-14 13:30:00,96.26266987413464,
2022-12-14 15:00:00,105.72809648311863,
2022-12-14 15:30:30,105.72809648311863,
2022-12-14 23:59:59,109.33310241064089,c
2022-12-15 00:00:00,129.67788359572216,
2022-12-15 10:00:00,154.09875484243196,
2022-12-15 10:30:00,145.01917622409837,
2022-12-15 12:00:00,151.82397648686208,
2022-12-15 13:30:00,154.31872482010954,
2022-12-15 15:00:00,154.51653963225806,
2022-12-15 15:30:30,154.51653963225806,
2022-12-15 23:59:59,160.12795674770496,c
2022-12-16 00:00:00,152.61645918468082,
2022-12-16 10:00:00,144.62331226142237,
2022-12-16 10:30:00,148.10798679572588,
2022-12-16 12:00:00,136.90243974985208,
2022-12-16 13:30:00,155.4572364460937,
2022-12-16 15:00:00,150.72277937932404,
2022-12-16 15:30:30,150.72277937932404,
2022-12-16 23:59:59,149.45142279378365,e
2022-12-19 00:00:00,137.06890288528928,
2022-12-19 10:00:00,157.79234350853653,
2022-12-19 10:30:00,159.32935035006642,
2022-12-19 12:00:00,150.5327982521353,
2022-12-19 13:30:00,150.9327316210431,
2022-12-19 15:00:00,141.14549404183742,
2022-12-19 15:30:30,141.14549404183742,
2022-12-19 23:59:59,147.9903556973601,c
2022-12-20 00:00:00,155.73472392207736,
2022-12-20 10:00:00,152.26114000091718,
2022-12-20 10:30:00,138.35495112594458,
2022-12-20 12:00:00,136.64542470048355,
2022-12-20 13:30:00,135.1162602741665,
2022-12-20 15:00:00,140.68979229981574,
2022-12-20 15:30:30,140.68979229981574,
2022-12-20 23:59:59,137.09148862542293,c
2022-12-21 00:00:00,131.46608646918128,
2022-12-21 10:00:00,136.99383299743965,
2022-12-21 10:30:00,124.8792783141131,
2022-12-21 12:00:00,113.35955252277267,
2022-12-21 13:30:00,107.71672468278643,
2022-12-21 15:00:00,104.34494626442347,
2022-12-21 15:30:30,104.34494626442347,
2022-12-21 23:59:59,106.57999134589829,c
2022-12-22 00:00:00,124.58437676442281,
2022-12-22 10:00:00,141.03508570319582,
2022-12-22 10:30:00,152.27180553116727,
2022-12-22 12:00:00,154.24070036755245,
2022-12-22 13:30:00,153.78460592677095,
2022-12-22 15:00:00,148.69556180826157,
2022-12-22 15:30:30,148.69556180826157,
2022-12-22 23:59:59,157.97333643417596,c
2022-12-23 00:00:00,163.20081799224988,
2022-12-23 10:00:00,169.40977254774373,
2022-12-23 10:30:00,162.59568209411384,
2022-12-23 12:00:00,169.12687018710437,
2022-12-23 13:30:00,169.72538269782558,
2022-12-23 15:00:00,159.45442088296943,
2022-12-23 15:30:30,159.45442088296943,
2022-12-23 23:59:59,168.43195348674567,w
2022-12-26 00:00:00,168.43195348674567,
2022-12-26 10:00:00,168.43195348674567,
2022-12-26 10:30:00,168.43195348674567,
2022-12-26 12:00:00,168.43195348674567,
2022-12-26 13:30:00,168.43195348674567,
2022-12-26 15:00:00,168.43195348674567,
2022-12-26 15:30:30,168.43195348674567,
2022-12-26 23:59:59,168.43195348674567,c
2022-12-27 00:00:00,175.12465672971928,
2022-12-27 10:00:00,187.14089959143206,
2022-12-27 10:30:00,182.28921994772895,
2022-12-27 12:00:00,189.60055208971556,
2022-12-27 13:30:00,193.63889548273602,
2022-12-27 15:00:00,200.2960080080456,
2022-12-27 15:30:30,200.2960080080456,
2022-12-27 23:59:59,203.61740776277753,c
2022-12-28 00:00:00,207.6736886333643,
2022-12-28 10:00:00,208.03917760902692,
2022-12-28 10:30:00,215.5672913377,
2022-12-28 12:00:00,234.96325807601096,
2022-12-28 13:30:00,222.8439620290378,
2022-12-28 15:00:00,229.76150259257594,
2022-12-28 15:30:30,229.76150259257594,
2022-12-28 23:59:59,228.820168188855,c
2022-12-29 00:00:00,213.17282979145887,
2022-12-29 10:00:00,210.7951041457203,
2022-12-29 10:30:00,207.5758041054811,
2022-12-29 12:00:00,200.1215709883794,
2022-12-29 13:30:00,207.93329427108876,
2022-12-29 15:00:00,207.17931859528147,
2022-12-29 15:30:30,207.17931859528147,
2022-12-29 23:59:59,207.83112282318353,c
2022-12-30 00:00:00,219.17809399864785,
2022-12-30 10:00:00,230.0455011737787,
2022-12-30 10:30:00,226.83268962315486,
2022-12-30 12:00:00,213.79295817857275,
2022-12-30 13:30:00,220.47065568697377,
2022-12-30 15:00:00,211.77793897229486,
2022-12-30 15:30:30,211.77793897229486,
2022-12-30 23:59:59,211.68745686121792,w
2023-01-02 00:00:00,211.68745686121792,
2023-01-02 10:00:00,211.68745686121792,
2023-01-02 10:30:00,211.68745686121792,
2023-01-02 12:00:00,211.68745686121792,
2023-01-02 13:30:00,211.68745686121792,
2023-01-02 15:00:00,211.68745686121792,
2023-01-02 15:30:30,211.68745686121792,
2023-01-02 23:59:59,211.68745686121792,c
2023-01-03 00:00:00,203.63482607962573,
2023-01-03 10:00:00,224.60726252382193,
2023-01-03 10:30:00,230.8235458752369,
2023-01-03 12:00:00,246.26945387772878,
2023-01-03 13:30:00,238.384098444284,
2023-01-03 15:00:00,246.88494750073352,
2023-01-03 15:30:30,246.88494750073352,
2023-01-03 23:59:59,251.589019739764,c
2023-01-04 00:00:00,237.51751781648971,
2023-01-04 10:00:00,250.05115887750367,
2023-01-04 10:30:00,266.30972312596555,
2023-01-04 12:00:00,261.7012451323537,
2023-01-04 13:30:00,270.4814267140247,
2023-01-04 15:00:00,266.5414811971584,
2023-01-04 15:30:30,266.5414811971584,
2023-01-04 23:59:59,274.90194440409635,c
2023-01-05 00:00:00,267.82010034681144,
2023-01-05 10:00:00,262.3295125040063,
2023-01-05 10:30:00,257.00808637590944,
2023-01-05 12:00:00,263.348848356359,
2023-01-05 13:30:00,266.0631993926869,
2023-01-05 15:00:00,278.207178168564,
2023-01-05 15:30:30,278.207178168564,
2023-01-05 23:59:59,282.5728495874003,c
2023-01-06 00:00:00,265.31325602141146,
2023-01-06 10:00:00,282.85654496162624,
2023-01-06 10:30:00,274.70256642296624,
2023-01-06 12:00:00,264.7920395875309,
2023-01-06 13:30:00,257.8404234995166,
2023-01-06 15:00:00,253.91227638490977,
2023-01-06 15:30:30,253.91227638490977,
2023-01-06 23:59:59,255.315776021707,w
