date,pos,meta
2022-02-18 00:00:00,0,
2022-02-18 01:00:00,0,
2022-02-18 02:30:00,0,
2022-02-18 03:00:00,0,
2022-02-18 18:30:00,0,
2022-02-18 20:00:00,0,
2022-02-18 23:00:00,0,
2022-02-18 23:59:59,0,w
2022-02-21 00:00:00,0,
2022-02-21 01:00:00,0,
2022-02-21 02:30:00,0,
2022-02-21 03:00:00,0,
2022-02-21 18:30:00,0,
2022-02-21 20:00:00,0,
2022-02-21 23:00:00,0,
2022-02-21 23:59:59,0,c
2022-02-22 00:00:00,0,
2022-02-22 01:00:00,0,
2022-02-22 02:30:00,0,
2022-02-22 03:00:00,0,
2022-02-22 18:30:00,0,
2022-02-22 20:00:00,0,
2022-02-22 23:00:00,0,
2022-02-22 23:59:59,0,c
2022-02-23 00:00:00,0,
2022-02-23 01:00:00,0,
2022-02-23 02:30:00,0,
2022-02-23 03:00:00,0,
2022-02-23 18:30:00,0,
2022-02-23 20:00:00,0,
2022-02-23 23:00:00,0,
2022-02-23 23:59:59,0,c
2022-02-24 00:00:00,0,
2022-02-24 01:00:00,0,
2022-02-24 02:30:00,0,
2022-02-24 03:00:00,0,
2022-02-24 18:30:00,0,
2022-02-24 20:00:00,0,
2022-02-24 23:00:00,0,
2022-02-24 23:59:59,0,c
2022-02-25 00:00:00,0,
2022-02-25 01:00:00,0,
2022-02-25 02:30:00,0,
2022-02-25 03:00:00,0,
2022-02-25 18:30:00,0,
2022-02-25 20:00:00,0,
2022-02-25 23:00:00,0,
2022-02-25 23:59:59,0,w
2022-02-28 00:00:00,0,
2022-02-28 01:00:00,0,
2022-02-28 02:30:00,0,
2022-02-28 03:00:00,0,
2022-02-28 18:30:00,0,
2022-02-28 20:00:00,0,
2022-02-28 23:00:00,0,
2022-02-28 23:59:59,0,c
2022-03-01 00:00:00,0,
2022-03-01 01:00:00,0,
2022-03-01 02:30:00,0,
2022-03-01 03:00:00,0,
2022-03-01 18:30:00,0,
2022-03-01 20:00:00,0,
2022-03-01 23:00:00,0,
2022-03-01 23:59:59,0,c
2022-03-02 00:00:00,0,
2022-03-02 01:00:00,0,
2022-03-02 02:30:00,0,
2022-03-02 03:00:00,0,
2022-03-02 18:30:00,0,
2022-03-02 20:00:00,0,
2022-03-02 23:00:00,0,
2022-03-02 23:59:59,0,c
2022-03-03 00:00:00,0,
2022-03-03 01:00:00,0,
2022-03-03 02:30:00,0,
2022-03-03 03:00:00,0,
2022-03-03 18:30:00,0,
2022-03-03 20:00:00,0,
2022-03-03 23:00:00,0,
2022-03-03 23:59:59,0,c
2022-03-04 00:00:00,0,
2022-03-04 01:00:00,0,
