date,EWJSPY_2018_Q1,meta
2018-03-02 00:00:00,42.312781444765925,
2018-03-02 10:00:00,46.49009154947162,
2018-03-02 10:30:00,46.11372888803482,
2018-03-02 12:00:00,40.50616993927241,
2018-03-02 13:30:00,43.424226056923864,
2018-03-02 15:00:00,48.36183767905235,
2018-03-02 15:30:30,48.36183767905235,
2018-03-02 23:59:59,53.59257706794143,w
2018-03-05 00:00:00,37.74248234877527,
2018-03-05 10:00:00,37.515963146844506,
2018-03-05 10:30:00,37.38681418640017,
2018-03-05 12:00:00,24.34586422506392,
2018-03-05 13:30:00,19.51118560345173,
2018-03-05 15:00:00,16.654175291594864,
2018-03-05 15:30:30,16.654175291594864,
2018-03-05 23:59:59,19.35227135956645,c
2018-03-06 00:00:00,46.97602896002353,
2018-03-06 10:00:00,44.832605425530666,
2018-03-06 10:30:00,53.716681853193045,
2018-03-06 12:00:00,62.38503705536068,
2018-03-06 13:30:00,45.534851811634304,
2018-03-06 15:00:00,38.34023691689909,
2018-03-06 15:30:30,38.34023691689909,
2018-03-06 23:59:59,37.303122393292185,c
2018-03-07 00:00:00,32.550640974969866,
2018-03-07 10:00:00,22.127043169968726,
2018-03-07 10:30:00,19.57515811793506,
2018-03-07 12:00:00,16.78129016744256,
2018-03-07 13:30:00,10.269128351696134,
2018-03-07 15:00:00,7.323320386127829,
2018-03-07 15:30:30,7.323320386127829,
2018-03-07 23:59:59,-2.8974625447368623,c
2018-03-08 00:00:00,-2.876768045677543,
2018-03-08 10:00:00,1.29267667776227,
2018-03-08 10:30:00,12.033156990268825,
2018-03-08 12:00:00,13.415000785517096,
2018-03-08 13:30:00,10.459343767023086,
2018-03-08 15:00:00,4.920697761986852,
2018-03-08 15:30:30,4.920697761986852,
2018-03-08 23:59:59,3.6111912456607818,c
2018-03-09 00:00:00,-52.635702835249305,
2018-03-09 10:00:00,-54.98367285079658,
2018-03-09 10:30:00,-65.71249968476177,
2018-03-09 12:00:00,-48.76712978485346,
2018-03-09 13:30:00,-62.841169178622366,
2018-03-09 15:00:00,-63.487856447781326,
2018-03-09 15:30:30,-63.487856447781326,
2018-03-09 23:59:59,-70.6647035521388,w
2018-03-12 00:00:00,-62.65263320059955,
2018-03-12 10:00:00,-63.424018937925695,
2018-03-12 10:30:00,-63.219948247726556,
2018-03-12 12:00:00,-57.509196875600814,
2018-03-12 13:30:00,-65.09243134768487,
2018-03-12 15:00:00,-58.20390687050402,
2018-03-12 15:30:30,-58.20390687050402,
2018-03-12 23:59:59,-59.364773573771124,c
2018-03-13 00:00:00,-49.92392831891477,
2018-03-13 10:00:00,-49.826558077428935,
2018-03-13 10:30:00,-54.15371164164066,
2018-03-13 12:00:00,-44.49041535406411,
2018-03-13 13:30:00,-59.73104840852737,
2018-03-13 15:00:00,-49.98979991337716,
2018-03-13 15:30:30,-49.98979991337716,
2018-03-13 23:59:59,-34.91137100347042,c
2018-03-14 00:00:00,-19.28225337628484,
2018-03-14 10:00:00,-18.900348604899644,
2018-03-14 10:30:00,-15.964732235150933,
2018-03-14 12:00:00,-4.129182808557153,
2018-03-14 13:30:00,2.8605000073856117,
2018-03-14 15:00:00,5.650424206893445,
2018-03-14 15:30:30,5.650424206893445,
2018-03-14 23:59:59,12.299311177637579,c
2018-03-15 00:00:00,24.009416621009112,
2018-03-15 10:00:00,29.33015522195697,
2018-03-15 10:30:00,26.999623413436414,
2018-03-15 12:00:00,24.8688423925966,
2018-03-15 13:30:00,20.537651632808444,
2018-03-15 15:00:00,23.24087651403725,
2018-03-15 15:30:30,23.24087651403725,
2018-03-15 23:59:59,27.634283995773195,c
2018-03-16 00:00:00,-14.53290802741289,
2018-03-16 10:00:00,-16.718369675065876,
2018-03-16 10:30:00,-11.056295346040725,
2018-03-16 12:00:00,-8.205689277894496,
2018-03-16 13:30:00,-13.24988741795659,
2018-03-16 15:00:00,-9.12401258611083,
